Year,Gender.Code,Race,Hispanic.Origin,county,rural_urban_class,attr,Education,source,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
1997,A,Asian or Pacific Islander,All Origins,12011,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,6288.65727774517,4913.0134982384,7664.30105725191
1997,A,Asian or Pacific Islander,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,173505.300574373,135551.016073728,211459.585075016
1997,A,Asian or Pacific Islander,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,173505.300574373,135551.016073728,211459.585075016
1997,A,Asian or Pacific Islander,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,162762.946129805,127158.55166391,198367.3405957
1997,A,Asian or Pacific Islander,All Origins,12111,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,4.98397068685824,3.89372709910799,6.07421427460847
1997,A,Asian or Pacific Islander,All Origins,12111,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,4.98397068685824,3.89372709910799,6.07421427460847
1997,A,Asian or Pacific Islander,All Origins,12111,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,4.4953124237445,3.51196283105038,5.4786620164386
1997,A,Asian or Pacific Islander,All Origins,17099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,375.750384355831,293.554987777993,457.945780933669
1997,A,Asian or Pacific Islander,All Origins,17099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,372.847430373198,291.287054979061,454.407805767335
1997,A,Asian or Pacific Islander,All Origins,17099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,271.149862169665,211.83582982005,330.463894519279
1997,A,Asian or Pacific Islander,All Origins,17119,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,297.845122036097,232.6915015907,362.998742481492
1997,A,Asian or Pacific Islander,All Origins,17119,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,274.465810446465,214.4264144113,334.505206481629
1997,A,Asian or Pacific Islander,All Origins,17119,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,196.047007461761,153.1617245795,238.93229034402
1997,A,Asian or Pacific Islander,All Origins,18039,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1751.73840633799,1368.54562995155,2134.93118272442
1997,A,Asian or Pacific Islander,All Origins,18039,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1140.81460559636,891.261410622156,1390.36780057056
1997,A,Asian or Pacific Islander,All Origins,18039,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,814.867575425972,636.61529330154,993.119857550402
1997,A,Asian or Pacific Islander,All Origins,22019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,65.7656365701176,51.3794035704043,80.1518695698307
1997,A,Asian or Pacific Islander,All Origins,22019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,58.0826512636179,45.3770712997014,70.7882312275343
1997,A,Asian or Pacific Islander,All Origins,22019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,41.4876080454414,32.412193785501,50.5630223053816
1997,A,Asian or Pacific Islander,All Origins,26099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,4587.65363695763,3584.10440387314,5591.2028700421
1997,A,Asian or Pacific Islander,All Origins,26099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,4587.65363695763,3584.10440387314,5591.2028700421
1997,A,Asian or Pacific Islander,All Origins,26099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,4587.65363695763,3584.10440387314,5591.2028700421
1997,A,Asian or Pacific Islander,All Origins,28059,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,5358.61867667623,4186.4208411533,6530.81651219915
1997,A,Asian or Pacific Islander,All Origins,28059,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,4620.23488847662,3609.55850662236,5630.91127033088
1997,A,Asian or Pacific Islander,All Origins,28059,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,3300.1677774833,2578.25607615883,4022.07947880777
1997,A,Asian or Pacific Islander,All Origins,29019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,232.366681117192,181.536469622806,283.196892611578
1997,A,Asian or Pacific Islander,All Origins,29019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,230.648944447179,180.194487849359,281.103401045
1997,A,Asian or Pacific Islander,All Origins,29019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,202.94789394714,158.553042146203,247.342745748077
1997,A,Asian or Pacific Islander,All Origins,29099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,184.380002848354,144.046877225277,224.713128471432
1997,A,Asian or Pacific Islander,All Origins,29099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,182.964493048077,142.94101019381,222.987975902343
1997,A,Asian or Pacific Islander,All Origins,29099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,140.017854420429,109.38894876596,170.646760074898
1997,A,Asian or Pacific Islander,All Origins,29510,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,974.209782565813,761.10139262954,1187.31817250208
1997,A,Asian or Pacific Islander,All Origins,29510,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,886.229401350592,692.366719805149,1080.09208289603
1997,A,Asian or Pacific Islander,All Origins,29510,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,648.497948188423,506.639022022205,790.35687435464
1997,A,Asian or Pacific Islander,All Origins,34019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1470.71684894308,1148.99753823678,1792.43615964937
1997,A,Asian or Pacific Islander,All Origins,34019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1301.51933534785,1016.81198074051,1586.2266899552
1997,A,Asian or Pacific Islander,All Origins,34019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,929.65666810561,726.294271957507,1133.01906425371
1997,A,Asian or Pacific Islander,All Origins,37119,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,2535.89325226215,1981.1666033298,3090.61990119449
1997,A,Asian or Pacific Islander,All Origins,37119,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,2535.89325226215,1981.1666033298,3090.61990119449
1997,A,Asian or Pacific Islander,All Origins,37119,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,2479.82049363896,1937.35976065544,3022.28122662248
1997,A,Asian or Pacific Islander,All Origins,37159,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,2645.4922888549,2066.79085066789,3224.19372704191
1997,A,Asian or Pacific Islander,All Origins,37159,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,2464.98007969071,1925.76568725836,3004.19447212305
1997,A,Asian or Pacific Islander,All Origins,37159,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,1760.70005692194,1375.54691947026,2145.85319437361
1997,A,Asian or Pacific Islander,All Origins,39017,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,3094.61238647112,2417.66592693056,3771.55884601167
1997,A,Asian or Pacific Islander,All Origins,39017,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,2316.07392696455,1809.43275544105,2822.71509848804
1997,A,Asian or Pacific Islander,All Origins,39017,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,1654.33851926039,1292.45196817218,2016.2250703486
1997,A,Asian or Pacific Islander,All Origins,39099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,73.7526231799405,57.6192368593284,89.8860095005524
1997,A,Asian or Pacific Islander,All Origins,39099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,48.4571634976476,37.8571589825371,59.0571680127579
1997,A,Asian or Pacific Islander,All Origins,39099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,34.6122596411769,27.0408278446694,42.1836914376842
1997,A,Asian or Pacific Islander,All Origins,45019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1352.31580464164,1056.49672237628,1648.13488690699
1997,A,Asian or Pacific Islander,All Origins,45019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,808.015696745017,631.262263082043,984.769130407988
1997,A,Asian or Pacific Islander,All Origins,45019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,577.154069103583,450.901616487174,703.406521719991
1997,A,Asian or Pacific Islander,All Origins,46099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,226.149364293834,176.679190854557,275.61953773311
1997,A,Asian or Pacific Islander,All Origins,46099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,226.149364293834,176.679190854557,275.61953773311
1997,A,Asian or Pacific Islander,All Origins,46099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,226.149364293834,176.679190854557,275.61953773311
1997,A,Asian or Pacific Islander,All Origins,48039,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,133.545109564688,104.332116847412,162.758102281964
1997,A,Asian or Pacific Islander,All Origins,48039,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,133.545109564688,104.332116847412,162.758102281964
1997,A,Asian or Pacific Islander,All Origins,48039,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,133.545109564688,104.332116847412,162.758102281964
1997,A,Asian or Pacific Islander,All Origins,48157,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,14822.3839965619,11579.9874973139,18064.7804958097
1997,A,Asian or Pacific Islander,All Origins,48157,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,14822.3839965619,11579.9874973139,18064.7804958097
1997,A,Asian or Pacific Islander,All Origins,48157,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,11447.7602352442,8943.56268378448,13951.9577867038
1997,A,Asian or Pacific Islander,All Origins,48439,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1281.95914768021,1001.53058412516,1562.38771123526
1997,A,Asian or Pacific Islander,All Origins,48439,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1281.95914768021,1001.53058412516,1562.38771123526
1997,A,Asian or Pacific Islander,All Origins,48439,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,1281.95914768021,1001.53058412516,1562.38771123526
1997,A,Asian or Pacific Islander,All Origins,48479,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,541.292189048882,422.884522694439,659.699855403325
1997,A,Asian or Pacific Islander,All Origins,48479,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,541.292189048882,422.884522694439,659.699855403325
1997,A,Asian or Pacific Islander,All Origins,48479,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,462.290490772639,361.164445916124,563.416535629153
1997,A,Asian or Pacific Islander,All Origins,49011,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
1997,A,Asian or Pacific Islander,All Origins,49011,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,0,0,0
1997,A,Asian or Pacific Islander,All Origins,49011,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,0,0,0
1997,A,Asian or Pacific Islander,All Origins,51059,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,115815.050655655,90480.5083247307,141149.59298658
1997,A,Asian or Pacific Islander,All Origins,51059,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,96928.927306909,75725.7244585225,118132.130155295
1997,A,Asian or Pacific Islander,All Origins,51059,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,69234.9480763636,54089.8031846589,84380.092968068
1997,A,Asian or Pacific Islander,All Origins,51510,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,6785.62446845178,5301.26911597794,8269.9798209256
1997,A,Asian or Pacific Islander,All Origins,51510,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,6785.62446845178,5301.26911597794,8269.9798209256
1997,A,Asian or Pacific Islander,All Origins,51510,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,5173.79721625255,4042.0290751973,6305.56535730779
1997,A,Asian or Pacific Islander,All Origins,51650,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1489.74485604815,1163.86316878762,1815.62654330868
1997,A,Asian or Pacific Islander,All Origins,51650,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1159.04159025113,905.501242383697,1412.58193811857
1997,A,Asian or Pacific Islander,All Origins,51650,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,827.886850179382,646.786601702641,1008.98709865612
1997,A,Asian or Pacific Islander,All Origins,54039,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,286.744085832732,224.018817056821,349.469354608641
1997,A,Asian or Pacific Islander,All Origins,54039,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,202.151734881234,157.931042875964,246.372426886504
1997,A,Asian or Pacific Islander,All Origins,54039,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,144.394096343739,112.807887768546,175.980304918931
1997,A,Asian or Pacific Islander,All Origins,55079,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,2156.78185385414,1684.98582332354,2628.57788438473
1997,A,Asian or Pacific Islander,All Origins,55079,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,2156.78185385414,1684.98582332354,2628.57788438473
1997,A,Asian or Pacific Islander,All Origins,55079,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,2156.78185385414,1684.98582332354,2628.57788438473
1997,A,Asian or Pacific Islander,All Origins,55139,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1068.51078537416,834.774051073559,1302.24751967475
1997,A,Asian or Pacific Islander,All Origins,55139,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1068.51078537416,834.774051073559,1302.24751967475
1997,A,Asian or Pacific Islander,All Origins,55139,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,1068.51078537416,834.774051073559,1302.24751967475
1997,A,Black or African American,All Origins,4019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
1997,A,Black or African American,All Origins,4019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,0,0,0
1997,A,Black or African American,All Origins,4019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,0,0,0
1997,A,Black or African American,All Origins,5119,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,3153.88445264545,3017.41829844444,3290.35060684645
1997,A,Black or African American,All Origins,5119,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,2892.16745689371,2767.02559577812,3017.3093180093
1997,A,Black or African American,All Origins,5119,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,2065.83389778122,1976.44685412723,2155.22094143522
1997,A,Black or African American,All Origins,6019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,108674.307627035,103972.053931634,113376.561322435
1997,A,Black or African American,All Origins,6019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,98036.0828814339,93794.1369875258,102278.028775342
1997,A,Black or African American,All Origins,6019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,79294.8990818521,75863.8697946566,82725.9283690477
1997,A,Black or African American,All Origins,9011,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1177.13951833965,1126.20559687303,1228.07343980627
1997,A,Black or African American,All Origins,9011,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1159.70829657381,1109.52861066436,1209.88798248325
1997,A,Black or African American,All Origins,9011,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,990.914736259046,948.038617863222,1033.79085465487
1997,A,Black or African American,All Origins,12011,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,218021.064765343,208587.461001458,227454.668529228
1997,A,Black or African American,All Origins,12011,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,187718.0139431,179595.599878254,195840.428007945
1997,A,Black or African American,All Origins,12011,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,134084.295673643,128282.57134161,139886.020005675
1997,A,Black or African American,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,112394448.694357,107531227.35662,117257670.032093
1997,A,Black or African American,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,112394448.694357,107531227.35662,117257670.032093
