Year,Gender.Code,Race,Hispanic.Origin,county,rural_urban_class,attr,Education,source,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
1995,A,American Indian or Alaska Native,All Origins,12011,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,4682.89578976554,2809.73747385932,6556.05410567175
1995,A,American Indian or Alaska Native,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,78523.7194306956,47114.2316584174,109933.207202974
1995,A,American Indian or Alaska Native,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,78523.7194306956,47114.2316584174,109933.207202974
1995,A,American Indian or Alaska Native,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,78523.7194306956,47114.2316584174,109933.207202974
1995,A,American Indian or Alaska Native,All Origins,12111,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,34.6605238510339,20.7963143106203,48.5247333914473
1995,A,American Indian or Alaska Native,All Origins,12111,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,32.3198529635033,19.391911778102,45.2477941489046
1995,A,American Indian or Alaska Native,All Origins,12111,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,24.83047336609,14.898284019654,34.762662712526
1995,A,American Indian or Alaska Native,All Origins,17119,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,120.121590710036,72.0729544260215,168.17022699405
1995,A,American Indian or Alaska Native,All Origins,17119,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,92.4494155628093,55.4696493376856,129.429181787933
1995,A,American Indian or Alaska Native,All Origins,17119,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,66.0352968305781,39.6211780983468,92.4494155628091
1995,A,American Indian or Alaska Native,All Origins,17179,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,625.882540987558,375.529524592535,876.23555738258
1995,A,American Indian or Alaska Native,All Origins,17179,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,462.247076051957,277.348245631174,647.145906472739
1995,A,American Indian or Alaska Native,All Origins,17179,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,330.176482894255,198.105889736553,462.247076051957
1995,A,American Indian or Alaska Native,All Origins,18039,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,6920.79901985127,4152.47941191076,9689.11862779176
1995,A,American Indian or Alaska Native,All Origins,18039,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,3674.38926011547,2204.63355606928,5144.14496416165
1995,A,American Indian or Alaska Native,All Origins,18039,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,2624.56375722533,1574.7382543352,3674.38926011546
1995,A,American Indian or Alaska Native,All Origins,26099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,468.754108847455,281.252465308473,656.255752386435
1995,A,American Indian or Alaska Native,All Origins,26099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,468.754108847455,281.252465308473,656.255752386435
1995,A,American Indian or Alaska Native,All Origins,26099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,468.754108847455,281.252465308473,656.255752386435
1995,A,American Indian or Alaska Native,All Origins,29099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,122.252076832438,73.3512460994631,171.152907565414
1995,A,American Indian or Alaska Native,All Origins,29099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,115.744441105076,69.4466646630456,162.042217547106
1995,A,American Indian or Alaska Native,All Origins,29099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,83.2537103927773,49.9522262356664,116.555194549888
1995,A,American Indian or Alaska Native,All Origins,29510,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,491.727846026201,295.036707615721,688.418984436681
1995,A,American Indian or Alaska Native,All Origins,29510,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,422.084778600916,253.25086716055,590.918690041282
1995,A,American Indian or Alaska Native,All Origins,29510,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,307.396611026169,184.437966615701,430.355255436636
1995,A,American Indian or Alaska Native,All Origins,37119,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1074.03629111845,644.421774671069,1503.65080756583
1995,A,American Indian or Alaska Native,All Origins,37119,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1074.03629111845,644.421774671069,1503.65080756583
1995,A,American Indian or Alaska Native,All Origins,37119,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,1073.75520418078,644.253122508466,1503.25728585308
1995,A,American Indian or Alaska Native,All Origins,46099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,84.2672279015923,50.5603367409554,117.974119062229
1995,A,American Indian or Alaska Native,All Origins,46099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,84.2672279015923,50.5603367409554,117.974119062229
1995,A,American Indian or Alaska Native,All Origins,46099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,84.2672279015923,50.5603367409554,117.974119062229
1995,A,American Indian or Alaska Native,All Origins,48039,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,14.4075881171492,8.64455287028951,20.1706233640088
1995,A,American Indian or Alaska Native,All Origins,48039,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,14.4075881171492,8.64455287028951,20.1706233640088
1995,A,American Indian or Alaska Native,All Origins,48039,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,14.4075881171492,8.64455287028951,20.1706233640088
1995,A,American Indian or Alaska Native,All Origins,48339,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,36.6002074865977,21.9601244919586,51.2402904812367
1995,A,American Indian or Alaska Native,All Origins,48339,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,36.6002074865977,21.9601244919586,51.2402904812367
1995,A,American Indian or Alaska Native,All Origins,48339,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,36.6002074865977,21.9601244919586,51.2402904812367
1995,A,American Indian or Alaska Native,All Origins,48439,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,63.4138127649858,38.0482876589915,88.77933787098
1995,A,American Indian or Alaska Native,All Origins,48439,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,63.4138127649858,38.0482876589915,88.77933787098
1995,A,American Indian or Alaska Native,All Origins,48439,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,63.4138127649858,38.0482876589915,88.77933787098
1995,A,American Indian or Alaska Native,All Origins,48479,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,203.061098828989,121.836659297393,284.285538360584
1995,A,American Indian or Alaska Native,All Origins,48479,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,203.061098828989,121.836659297393,284.285538360584
1995,A,American Indian or Alaska Native,All Origins,48479,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,203.061098828989,121.836659297393,284.285538360584
1995,A,American Indian or Alaska Native,All Origins,49011,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
1995,A,American Indian or Alaska Native,All Origins,49011,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,0,0,0
1995,A,American Indian or Alaska Native,All Origins,49011,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,0,0,0
1995,A,American Indian or Alaska Native,All Origins,51059,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,283.257009109654,169.954205465792,396.559812753515
1995,A,American Indian or Alaska Native,All Origins,51059,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,227.3447266977,136.40683601862,318.28261737678
1995,A,American Indian or Alaska Native,All Origins,51059,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,162.389090498357,97.4334542990143,227.3447266977
1995,A,American Indian or Alaska Native,All Origins,51510,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1256.36420423092,753.818522538553,1758.90988592329
1995,A,American Indian or Alaska Native,All Origins,51510,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1137.27845719473,682.36707431684,1592.18984007262
1995,A,American Indian or Alaska Native,All Origins,51510,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,813.068417804056,487.841050682433,1138.29578492568
1995,A,American Indian or Alaska Native,All Origins,51650,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,5393778.71800383,3236267.2308023,7551290.20520535
1995,A,American Indian or Alaska Native,All Origins,51650,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,3977129.01868673,2386277.41121204,5567980.62616141
1995,A,American Indian or Alaska Native,All Origins,51650,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,2840806.44191909,1704483.86515146,3977129.01868672
1995,A,American Indian or Alaska Native,All Origins,54039,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,106.419002697322,63.8514016183929,148.98660377625
1995,A,American Indian or Alaska Native,All Origins,54039,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,67.8603204637129,40.7161922782277,95.0044486491979
1995,A,American Indian or Alaska Native,All Origins,54039,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,48.4716574740807,29.0829944844484,67.8603204637128
1995,A,American Indian or Alaska Native,All Origins,55079,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,132.838498795374,79.7030992772245,185.973898313524
1995,A,American Indian or Alaska Native,All Origins,55079,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,132.838498795374,79.7030992772245,185.973898313524
1995,A,American Indian or Alaska Native,All Origins,55079,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,132.838498795374,79.7030992772245,185.973898313524
1995,A,American Indian or Alaska Native,All Origins,55139,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,20.5843703627989,12.3506222176793,28.8181185079184
1995,A,American Indian or Alaska Native,All Origins,55139,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,20.5843703627989,12.3506222176793,28.8181185079184
1995,A,American Indian or Alaska Native,All Origins,55139,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,20.5843703627989,12.3506222176793,28.8181185079184
1995,A,Asian or Pacific Islander,All Origins,4019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
1995,A,Asian or Pacific Islander,All Origins,4019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,0,0,0
1995,A,Asian or Pacific Islander,All Origins,4019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,0,0,0
1995,A,Asian or Pacific Islander,All Origins,5119,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,3395.90272844093,2653.04900659447,4138.75645028738
1995,A,Asian or Pacific Islander,All Origins,5119,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,3215.59941919564,2512.18704624659,3919.01179214468
1995,A,Asian or Pacific Islander,All Origins,5119,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,2296.85672799688,1794.41931874756,2799.2941372462
1995,A,Asian or Pacific Islander,All Origins,6019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,121267.276103668,94740.0594559901,147794.492751345
1995,A,Asian or Pacific Islander,All Origins,6019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,99720.8776374978,77906.935654295,121534.8196207
1995,A,Asian or Pacific Islander,All Origins,6019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,76013.4565574973,59385.5129355447,92641.4001794497
1995,A,Asian or Pacific Islander,All Origins,9011,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,57.5044945828515,44.9253863928526,70.0836027728502
1995,A,Asian or Pacific Islander,All Origins,9011,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,53.6291378421284,41.8977639391628,65.3605117450939
1995,A,Asian or Pacific Islander,All Origins,9011,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,38.787190806887,30.3024928178804,47.2718887958935
1995,A,Asian or Pacific Islander,All Origins,12011,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,5474.00106185914,4276.56332957745,6671.43879414082
1995,A,Asian or Pacific Islander,All Origins,12011,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,5115.88884285901,3996.7881584836,6234.98952723441
1995,A,Asian or Pacific Islander,All Origins,12011,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,3654.20631632786,2854.84868463114,4453.56394802458
1995,A,Asian or Pacific Islander,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,93465.7401580961,73020.1094985125,113911.37081768
1995,A,Asian or Pacific Islander,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,93465.7401580961,73020.1094985125,113911.37081768
1995,A,Asian or Pacific Islander,All Origins,12099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,93465.7401580961,73020.1094985125,113911.37081768
1995,A,Asian or Pacific Islander,All Origins,12111,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,11.3598718030592,8.87489984613998,13.8448437599784
1995,A,Asian or Pacific Islander,All Origins,12111,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,10.8375937084845,8.46687008475352,13.2083173322155
1995,A,Asian or Pacific Islander,All Origins,12111,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,8.39309534423335,6.55710573768229,10.2290849507844
1995,A,Asian or Pacific Islander,All Origins,17099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,488.518611670398,381.655165367498,595.382057973297
1995,A,Asian or Pacific Islander,All Origins,17099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,437.105552807149,341.488713130584,532.722392483712
1995,A,Asian or Pacific Islander,All Origins,17099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,312.218252005106,243.920509378989,380.515994631223
1995,A,Asian or Pacific Islander,All Origins,18039,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,2480.18306154769,1937.64301683413,3022.72310626124
1995,A,Asian or Pacific Islander,All Origins,18039,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1316.45686385855,1028.48192488949,1604.43180282761
1995,A,Asian or Pacific Islander,All Origins,18039,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,940.326331327537,734.629946349637,1146.02271630543
1995,A,Asian or Pacific Islander,All Origins,22019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,249.444525683405,194.87853569016,304.01051567665
1995,A,Asian or Pacific Islander,All Origins,22019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,210.858519230081,164.7332181485,256.983820311661
1995,A,Asian or Pacific Islander,All Origins,22019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,150.613228021486,117.666584391786,183.559871651186
1995,A,Asian or Pacific Islander,All Origins,26099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,7726.74948860267,6036.52303797083,9416.97593923449
1995,A,Asian or Pacific Islander,All Origins,26099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,7726.74948860267,6036.52303797083,9416.97593923449
1995,A,Asian or Pacific Islander,All Origins,26099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,7726.74948860267,6036.52303797083,9416.97593923449
1995,A,Asian or Pacific Islander,All Origins,28059,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,3884.90145613515,3035.07926260558,4734.72364966471
1995,A,Asian or Pacific Islander,All Origins,28059,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,3097.29615847118,2419.7626238056,3774.82969313674
1995,A,Asian or Pacific Islander,All Origins,28059,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,2212.35439890798,1728.40187414686,2696.3069236691
1995,A,Asian or Pacific Islander,All Origins,29019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,383.731642543151,299.790345736837,467.672939349465
1995,A,Asian or Pacific Islander,All Origins,29019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,372.023487337267,290.643349482239,453.403625192293
1995,A,Asian or Pacific Islander,All Origins,29019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,294.353101217589,229.963360326241,358.742842108936
1995,A,Asian or Pacific Islander,All Origins,29099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,93.657695833455,73.1700748698866,114.145316797023
1995,A,Asian or Pacific Islander,All Origins,29099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,86.1038445742277,67.2686285736153,104.93906057484
1995,A,Asian or Pacific Islander,All Origins,29099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,61.9771112127495,48.4196181349605,75.5346042905384
1995,A,Asian or Pacific Islander,All Origins,29510,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,298.276585421547,233.028582360584,363.52458848251
1995,A,Asian or Pacific Islander,All Origins,29510,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,253.198104670323,197.81101927369,308.585190066956
1995,A,Asian or Pacific Islander,All Origins,29510,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,182.537932845654,142.607760035667,222.468105655641
1995,A,Asian or Pacific Islander,All Origins,37119,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,2727.11987025245,2130.56239863472,3323.67734187017
1995,A,Asian or Pacific Islander,All Origins,37119,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,2727.11987025245,2130.56239863472,3323.67734187017
1995,A,Asian or Pacific Islander,All Origins,37119,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,2726.07708548214,2129.74772303292,3322.40644793135
1995,A,Asian or Pacific Islander,All Origins,37159,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,817.011112124781,638.289931347484,995.732292902076
1995,A,Asian or Pacific Islander,All Origins,37159,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,781.750894363872,610.742886221774,952.758902505968
1995,A,Asian or Pacific Islander,All Origins,37159,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,558.393495974194,436.244918729839,680.542073218548
1995,A,Asian or Pacific Islander,All Origins,39017,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,4266.46956721272,3333.17934938493,5199.75978504049
1995,A,Asian or Pacific Islander,All Origins,39017,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,2692.14569573772,2103.23882479509,3281.05256668034
1995,A,Asian or Pacific Islander,All Origins,39017,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,1922.96121124123,1502.31344628221,2343.60897620024
1995,A,Asian or Pacific Islander,All Origins,39099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,26.8942077071947,21.0110997712458,32.7773156431434
1995,A,Asian or Pacific Islander,All Origins,39099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,14.8433713047328,11.5963838318225,18.090358777643
1995,A,Asian or Pacific Islander,All Origins,39099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,10.6024080748091,8.2831313084446,12.9216848411736
1995,A,Asian or Pacific Islander,All Origins,45019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1827.47677732285,1427.71623228347,2227.23732236222
1995,A,Asian or Pacific Islander,All Origins,45019,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1021.5998919451,798.124915582107,1245.07486830809
1995,A,Asian or Pacific Islander,All Origins,45019,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,729.714208532213,570.089225415791,889.339191648634
1995,A,Asian or Pacific Islander,All Origins,46099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,298.182124772609,232.9547849786,363.409464566616
1995,A,Asian or Pacific Islander,All Origins,46099,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,298.182124772609,232.9547849786,363.409464566616
1995,A,Asian or Pacific Islander,All Origins,46099,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,298.182124772609,232.9547849786,363.409464566616
1995,A,Asian or Pacific Islander,All Origins,48039,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,7.81184921150524,6.10300719648846,9.520691226522
1995,A,Asian or Pacific Islander,All Origins,48039,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,7.81184921150524,6.10300719648846,9.520691226522
1995,A,Asian or Pacific Islander,All Origins,48039,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,7.81184921150524,6.10300719648846,9.520691226522
1995,A,Asian or Pacific Islander,All Origins,48157,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,9927.63738909813,7755.9667102329,12099.3080679633
1995,A,Asian or Pacific Islander,All Origins,48157,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,9927.63738909813,7755.9667102329,12099.3080679633
1995,A,Asian or Pacific Islander,All Origins,48157,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,8500.25357985095,6640.82310925855,10359.6840504433
1995,A,Asian or Pacific Islander,All Origins,48439,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,956.371548776859,747.16527248192,1165.5778250718
1995,A,Asian or Pacific Islander,All Origins,48439,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,956.371548776859,747.16527248192,1165.5778250718
1995,A,Asian or Pacific Islander,All Origins,48439,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,956.371548776859,747.16527248192,1165.5778250718
1995,A,Asian or Pacific Islander,All Origins,48479,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,445.782316896872,348.267435075681,543.297198718062
1995,A,Asian or Pacific Islander,All Origins,48479,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,445.782316896872,348.267435075681,543.297198718062
1995,A,Asian or Pacific Islander,All Origins,48479,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,445.782316896872,348.267435075681,543.297198718062
1995,A,Asian or Pacific Islander,All Origins,49011,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
1995,A,Asian or Pacific Islander,All Origins,49011,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,0,0,0
1995,A,Asian or Pacific Islander,All Origins,49011,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,0,0,0
1995,A,Asian or Pacific Islander,All Origins,51059,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,115650.256493569,90351.762885601,140948.750101538
1995,A,Asian or Pacific Islander,All Origins,51059,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,94391.3952666302,73743.2775520548,115039.512981206
1995,A,Asian or Pacific Islander,All Origins,51059,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,67422.4251904502,52673.7696800391,82171.0807008611
1995,A,Asian or Pacific Islander,All Origins,51510,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,9190.28000529481,7179.90625413656,11200.653756453
1995,A,Asian or Pacific Islander,All Origins,51510,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,8389.68550747967,6554.44180271848,10224.9292122408
1995,A,Asian or Pacific Islander,All Origins,51510,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,5995.49090600821,4683.97727031891,7307.0045416975
1995,A,Asian or Pacific Islander,All Origins,51650,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,2418.5153776605,1889.46513879727,2947.56561652374
1995,A,Asian or Pacific Islander,All Origins,51650,666,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,1788.82207761516,1397.51724813684,2180.12690709348
1995,A,Asian or Pacific Islander,All Origins,51650,666,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,1277.7300554394,998.226605812031,1557.23350506677
