Year,Gender.Code,Race,Hispanic.Origin,county,rural_urban_class,attr,Education,source,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2001,A,American Indian or Alaska Native,All Origins,1097,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,22.9751329653088,13.7850797791853,32.1651861514323
2001,A,American Indian or Alaska Native,All Origins,1099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,122.813706537621,73.6882239225727,171.939189152669
2001,A,American Indian or Alaska Native,All Origins,1101,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,20.2251245746564,12.1350747447938,28.3151744045189
2001,A,American Indian or Alaska Native,All Origins,1103,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,24.8124338384918,14.8874603030951,34.7374073738884
2001,A,American Indian or Alaska Native,All Origins,1113,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,38.1298546377843,22.8779127826706,53.381796492898
2001,A,American Indian or Alaska Native,All Origins,1121,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,53.1542163002847,31.8925297801708,74.4159028203985
2001,A,American Indian or Alaska Native,All Origins,1129,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,61.0868876307493,36.6521325784496,85.5216426830489
2001,A,American Indian or Alaska Native,All Origins,2013,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,10.3933045381786,6.23598272290717,14.5506263534501
2001,A,American Indian or Alaska Native,All Origins,2016,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,15.5787030160225,9.34722180961351,21.8101842224315
2001,A,American Indian or Alaska Native,All Origins,2020,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,13.8763428468171,8.32580570809024,19.4268799855439
2001,A,American Indian or Alaska Native,All Origins,2050,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,2060,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,24.6164959360117,14.769897561607,34.4630943104163
2001,A,American Indian or Alaska Native,All Origins,2070,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,2090,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,129.140693544009,77.4844161264053,180.796970961612
2001,A,American Indian or Alaska Native,All Origins,2100,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,11.2938231250462,6.77629387502772,15.8113523750647
2001,A,American Indian or Alaska Native,All Origins,2110,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0.873279865877939,0.523967919526764,1.22259181222911
2001,A,American Indian or Alaska Native,All Origins,2122,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,11.5073165207149,6.90438991242897,16.1102431290009
2001,A,American Indian or Alaska Native,All Origins,2130,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,2150,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,13.3807018482938,8.02842110897628,18.7329825876113
2001,A,American Indian or Alaska Native,All Origins,2164,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,18.4351959061951,11.0611175437171,25.8092742686732
2001,A,American Indian or Alaska Native,All Origins,2170,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,12.3839454107236,7.43036724643416,17.337523575013
2001,A,American Indian or Alaska Native,All Origins,2180,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,2185,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,67.3753248419699,40.4251949051819,94.3254547787577
2001,A,American Indian or Alaska Native,All Origins,2188,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,92.2157160503295,55.3294296301977,129.102002470461
2001,A,American Indian or Alaska Native,All Origins,2220,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,2240,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,50.5481834178644,30.3289100507187,70.7674567850101
2001,A,American Indian or Alaska Native,All Origins,2261,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,12.6497975548527,7.58987853291164,17.7097165767938
2001,A,American Indian or Alaska Native,All Origins,2270,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,2282,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,6.56288935252605,3.93773361151563,9.18804509353645
2001,A,American Indian or Alaska Native,All Origins,2290,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,28.6842435964704,17.2105461578822,40.1579410350585
2001,A,American Indian or Alaska Native,All Origins,4001,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,4003,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,4005,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,4007,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,4009,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,4012,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,26.7616583062423,16.0569949837454,37.4663216287392
2001,A,American Indian or Alaska Native,All Origins,4013,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,67.7393341086894,40.6436004652137,94.8350677521651
2001,A,American Indian or Alaska Native,All Origins,4015,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,9.83018884760532,5.89811330856319,13.7622643866474
2001,A,American Indian or Alaska Native,All Origins,4017,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,4019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,19.5608897469519,11.7365338481711,27.3852456457326
2001,A,American Indian or Alaska Native,All Origins,4021,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,10.7972069885482,6.47832419312892,15.1160897839675
2001,A,American Indian or Alaska Native,All Origins,4025,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,4027,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,31.3652891784388,18.8191735070633,43.9114048498142
2001,A,American Indian or Alaska Native,All Origins,5001,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1191.50200773441,714.901204640648,1668.10281082818
2001,A,American Indian or Alaska Native,All Origins,5007,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,22.1770347994177,13.3062208796506,31.0478487191847
2001,A,American Indian or Alaska Native,All Origins,5021,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,45.835377731533,27.5012266389198,64.1695288241461
2001,A,American Indian or Alaska Native,All Origins,5033,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,5.86695582629379,3.52017349577627,8.21373815681129
2001,A,American Indian or Alaska Native,All Origins,5035,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,147.590533819388,88.5543202916326,206.626747347142
2001,A,American Indian or Alaska Native,All Origins,5045,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,35.4890407732906,21.2934244639744,49.6846570826068
2001,A,American Indian or Alaska Native,All Origins,5051,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,58.1451145201103,34.8870687120662,81.4031603281543
2001,A,American Indian or Alaska Native,All Origins,5083,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,210.740263849675,126.444158309805,295.036369389545
2001,A,American Indian or Alaska Native,All Origins,5095,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,113.036328841267,67.82179730476,158.250860377773
2001,A,American Indian or Alaska Native,All Origins,5101,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,33.0076060889196,19.8045636533517,46.2106485244873
2001,A,American Indian or Alaska Native,All Origins,5115,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,21.4662528254588,12.8797516952753,30.0527539556422
2001,A,American Indian or Alaska Native,All Origins,5119,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,48.2912243535374,28.9747346121224,67.6077140949522
2001,A,American Indian or Alaska Native,All Origins,5125,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,38.2794369630809,22.9676621778486,53.5912117483132
2001,A,American Indian or Alaska Native,All Origins,5129,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,64.9095697880369,38.9457418728221,90.8733977032515
2001,A,American Indian or Alaska Native,All Origins,5131,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,4.29428369181304,2.57657021508783,6.01199716853825
2001,A,American Indian or Alaska Native,All Origins,5135,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,29.5713955375404,17.7428373225242,41.3999537525565
2001,A,American Indian or Alaska Native,All Origins,5143,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,12.5903121468035,7.55418728808212,17.6264370055249
2001,A,American Indian or Alaska Native,All Origins,6001,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,41.9845208368964,25.1907125021379,58.7783291716549
2001,A,American Indian or Alaska Native,All Origins,6003,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,6005,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,11.8704475835208,7.12226855011245,16.618626616929
2001,A,American Indian or Alaska Native,All Origins,6007,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,35.5351830614979,21.3211098368988,49.749256286097
2001,A,American Indian or Alaska Native,All Origins,6009,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,7.74642267502525,4.64785360501515,10.8449917450353
2001,A,American Indian or Alaska Native,All Origins,6011,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,6.98588492305039,4.19153095383023,9.78023889227053
2001,A,American Indian or Alaska Native,All Origins,6013,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,16.5773552638584,9.94641315831505,23.2082973694017
2001,A,American Indian or Alaska Native,All Origins,6015,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,3.31512881399859,1.98907728839915,4.64118033959801
2001,A,American Indian or Alaska Native,All Origins,6017,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,9.0054070220026,5.40324421320156,12.6075698308036
2001,A,American Indian or Alaska Native,All Origins,6019,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,42.289820644878,25.3738923869268,59.2057489028291
2001,A,American Indian or Alaska Native,All Origins,6021,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,11.3580306368605,6.81481838211633,15.9012428916047
2001,A,American Indian or Alaska Native,All Origins,6023,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,2.40317734175452,1.44190640505271,3.36444827845633
2001,A,American Indian or Alaska Native,All Origins,6025,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,33.6174686739898,20.1704812043939,47.0644561435856
2001,A,American Indian or Alaska Native,All Origins,6027,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,34.6708620126844,20.8025172076107,48.5392068177581
2001,A,American Indian or Alaska Native,All Origins,6029,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,43.0916369477655,25.8549821686593,60.3282917268717
2001,A,American Indian or Alaska Native,All Origins,6031,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,17.4037445738114,10.4422467442869,24.365242403336
2001,A,American Indian or Alaska Native,All Origins,6033,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,6035,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1.53655504552086,0.921933027312514,2.1511770637292
2001,A,American Indian or Alaska Native,All Origins,6037,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,61.1458520021867,36.687511201312,85.6041928030613
2001,A,American Indian or Alaska Native,All Origins,6039,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,44.0975950290329,26.4585570174198,61.736633040646
2001,A,American Indian or Alaska Native,All Origins,6043,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,21.7987110399037,13.0792266239422,30.5181954558652
2001,A,American Indian or Alaska Native,All Origins,6045,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,6047,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,15.3449988881375,9.2069993328825,21.4829984433925
2001,A,American Indian or Alaska Native,All Origins,6049,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,6051,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,6053,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,10.579762057251,6.3478572343506,14.8116668801514
2001,A,American Indian or Alaska Native,All Origins,6055,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,23.8747507058702,14.3248504235221,33.4246509882182
2001,A,American Indian or Alaska Native,All Origins,6057,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,9.26207438751793,5.55724463251076,12.9669041425251
2001,A,American Indian or Alaska Native,All Origins,6059,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,92.201737186648,55.3210423119888,129.082432061307
2001,A,American Indian or Alaska Native,All Origins,6061,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,35.9013693740848,21.5408216244509,50.2619171237187
2001,A,American Indian or Alaska Native,All Origins,6063,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,6065,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,67.3063353377439,40.3838012026463,94.2288694728413
2001,A,American Indian or Alaska Native,All Origins,6067,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,39.758926877621,23.8553561265726,55.6624976286693
2001,A,American Indian or Alaska Native,All Origins,6069,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,27.8438099523646,16.7062859714188,38.9813339333104
2001,A,American Indian or Alaska Native,All Origins,6071,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,66.0885586165148,39.6531351699089,92.5239820631206
2001,A,American Indian or Alaska Native,All Origins,6073,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,63.8223889971954,38.2934333983172,89.3513445960734
2001,A,American Indian or Alaska Native,All Origins,6075,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,47.0961628199293,28.2576976919576,65.9346279479009
2001,A,American Indian or Alaska Native,All Origins,6077,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,23.6622120034497,14.1973272020698,33.1270968048295
2001,A,American Indian or Alaska Native,All Origins,6079,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,12.233916846352,7.3403501078112,17.1274835848928
2001,A,American Indian or Alaska Native,All Origins,6081,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,37.9966576630449,22.797994597827,53.1953207282628
2001,A,American Indian or Alaska Native,All Origins,6083,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,38.4288155582902,23.0572893349741,53.8003417816062
2001,A,American Indian or Alaska Native,All Origins,6085,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,39.7174276563951,23.830456593837,55.604398718953
2001,A,American Indian or Alaska Native,All Origins,6087,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,17.8520263553033,10.711215813182,24.9928368974246
2001,A,American Indian or Alaska Native,All Origins,6089,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,10.9033432258216,6.54200593549297,15.2646805161503
2001,A,American Indian or Alaska Native,All Origins,6093,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,6095,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,23.7082130287804,14.2249278172682,33.1914982402925
2001,A,American Indian or Alaska Native,All Origins,6097,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,38.6435428991869,23.1861257395121,54.1009600588616
2001,A,American Indian or Alaska Native,All Origins,6099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,35.7610996627731,21.4566597976639,50.0655395278823
2001,A,American Indian or Alaska Native,All Origins,6101,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,50.8569727331952,30.5141836399171,71.1997618264731
2001,A,American Indian or Alaska Native,All Origins,6103,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,15.2429148072104,9.14574888432625,21.3400807300945
2001,A,American Indian or Alaska Native,All Origins,6105,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,6107,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,43.8594956799427,26.3156974079656,61.4032939519197
2001,A,American Indian or Alaska Native,All Origins,6109,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,25.8105757876914,15.4863454726148,36.1348061027678
2001,A,American Indian or Alaska Native,All Origins,6111,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,33.7001290648653,20.2200774389192,47.1801806908114
2001,A,American Indian or Alaska Native,All Origins,6113,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,51.3605004350959,30.8163002610576,71.9047006091342
2001,A,American Indian or Alaska Native,All Origins,6115,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,36.0328345342404,21.6197007205442,50.4459683479365
2001,A,American Indian or Alaska Native,All Origins,8001,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,2.06103616936459,1.23662170161875,2.88545063711042
2001,A,American Indian or Alaska Native,All Origins,8003,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0.615248854929739,0.369149312957843,0.861348396901633
2001,A,American Indian or Alaska Native,All Origins,8005,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,24.1149395329965,14.4689637197979,33.7609153461951
2001,A,American Indian or Alaska Native,All Origins,8013,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,19.0778043824358,11.4466826294615,26.7089261354101
2001,A,American Indian or Alaska Native,All Origins,8015,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0.332634504834254,0.199580702900552,0.465688306767954
2001,A,American Indian or Alaska Native,All Origins,8029,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,1.01874802591041,0.611248815546244,1.42624723627457
2001,A,American Indian or Alaska Native,All Origins,8031,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,51.226537667963,30.7359226007778,71.717152735148
2001,A,American Indian or Alaska Native,All Origins,8035,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,368.184197270223,220.910518362134,515.457876178312
2001,A,American Indian or Alaska Native,All Origins,8041,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,13.4916145753538,8.09496874521227,18.8882604054953
2001,A,American Indian or Alaska Native,All Origins,8043,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,28.0644691517696,16.8386814910617,39.2902568124773
2001,A,American Indian or Alaska Native,All Origins,8059,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,49.1191768411631,29.4715061046978,68.7668475776282
2001,A,American Indian or Alaska Native,All Origins,8067,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,2.198983647426,1.3193901884556,3.07857710639639
2001,A,American Indian or Alaska Native,All Origins,8069,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,35.2900547888895,21.1740328733337,49.4060767044452
2001,A,American Indian or Alaska Native,All Origins,8075,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,10.1686760697021,6.10120564182127,14.2361464975829
2001,A,American Indian or Alaska Native,All Origins,8077,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,29.983997607664,17.9903985645984,41.9775966507295
2001,A,American Indian or Alaska Native,All Origins,8083,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,8085,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,3.38946565629328,2.03367939377597,4.74525191881058
2001,A,American Indian or Alaska Native,All Origins,8089,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,9.57158805593278,5.74295283355967,13.4002232783059
2001,A,American Indian or Alaska Native,All Origins,8099,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,32.3581006442562,19.4148603865537,45.3013409019586
2001,A,American Indian or Alaska Native,All Origins,8101,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,18.7353671123384,11.241220267403,26.2295139572737
2001,A,American Indian or Alaska Native,All Origins,8111,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,8113,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,0,0,0
2001,A,American Indian or Alaska Native,All Origins,8123,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,4.42985462928898,2.65791277757339,6.20179648100456
2001,A,American Indian or Alaska Native,All Origins,9001,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,45.232279548561,27.1393677291366,63.3251913679853
2001,A,American Indian or Alaska Native,All Origins,9003,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,59.7795803943547,35.8677482366128,83.6914125520965
2001,A,American Indian or Alaska Native,All Origins,9005,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,46.9879202959495,28.1927521775697,65.7830884143292
2001,A,American Indian or Alaska Native,All Origins,9007,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,41.518989978662,24.9113939871972,58.1265859701267
2001,A,American Indian or Alaska Native,All Origins,9009,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,45.5023976749359,27.3014386049616,63.7033567449102
2001,A,American Indian or Alaska Native,All Origins,9011,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,19.6027386657741,11.7616431994644,27.4438341320836
2001,A,American Indian or Alaska Native,All Origins,9013,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,14.3717083469918,8.62302500819505,20.1203916857884
2001,A,American Indian or Alaska Native,All Origins,9015,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,42.9473274432015,25.7683964659209,60.126258420482
2001,A,American Indian or Alaska Native,All Origins,10001,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,31.4787617453401,18.8872570472041,44.0702664434761
2001,A,American Indian or Alaska Native,All Origins,10003,666,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,18.3298789165141,10.9979273499085,25.6618304831197
