"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",5.87,7,666,0.000697419547673608,28
"AAAA00024","A",6.77,111,666,0.0110590813988244,28
"AAAA00024","A",6.87,112,666,0.0111587127627777,28
"AAAA00024","A",7.07,47,666,0.00468267410580851,28
"AAAA00024","A",7.11,48,666,0.00478230546976188,28
"AAAA00024","A",7.22,224,666,0.0223174255255554,28
"AAAA00024","A",7.31,77,666,0.00767161502440968,28
"AAAA00024","A",7.32,63,666,0.00627677592906247,28
"AAAA00024","A",7.47,35,666,0.00348709773836804,28
"AAAA00024","A",7.51,13,666,0.00129520773139384,28
"AAAA00024","A",7.52,18,666,0.00179336455116071,28
"AAAA00024","A",7.54,85,666,0.00846866593603667,28
"AAAA00024","A",7.55,176,666,0.0175351200557936,28
"AAAA00024","A",7.57,59,666,0.00587825047324898,28
"AAAA00024","A",7.61,44,666,0.00438378001394839,28
"AAAA00024","A",7.62,54,666,0.00538009365348212,28
"AAAA00024","A",7.63,74,666,0.00737272093254957,28
"AAAA00024","A",7.69,74,666,0.00737272093254957,28
"AAAA00024","A",7.74,118,666,0.011756500946498,28
"AAAA00024","A",7.76,34,666,0.00338746637441467,28
"AAAA00024","A",7.77,26,666,0.00259041546278769,28
"AAAA00024","A",7.78,442,666,0.0440370628673907,28
"AAAA00024","A",7.79,211,666,0.0210222177941616,28
"AAAA00024","A",7.82,8,666,0.00079705091162698,28
"AAAA00024","A",7.85,96,666,0.00956461093952376,28
"AAAA00024","A",7.86,22,666,0.0021918900069742,28
"AAAA00024","A",7.87,140,666,0.0139483909534722,28
"AAAA00024","A",7.88,463,666,0.0461293215104115,28
"AAAA00024","A",7.89,21,666,0.00209225864302082,28
"AAAA00024","A",7.93,30,666,0.00298894091860118,28
"AAAA00024","A",7.94,72,666,0.00717345820464282,28
"AAAA00024","A",7.95,113,666,0.0112583441267311,28
"AAAA00024","A",7.97,431,666,0.0429411178639036,28
"AAAA00024","A",7.98,44,666,0.00438378001394839,28
"AAAA00024","A",7.99,13,666,0.00129520773139384,28
"AAAA00024","A",8,49,666,0.00488193683371525,28
"AAAA00024","A",8.02,8,666,0.00079705091162698,28
"AAAA00024","A",8.03,47,666,0.00468267410580851,28
"AAAA00024","A",8.05,12,666,0.00119557636744047,28
"AAAA00024","A",8.06,15,666,0.00149447045930059,28
"AAAA00024","A",8.07,86,666,0.00856829729999004,28
"AAAA00024","A",8.08,47,666,0.00468267410580851,28
"AAAA00024","A",8.09,305,666,0.0303875660057786,28
"AAAA00024","A",8.11,121,666,0.0120553950383581,28
