"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",7.14,8,666,0.000469043151969981,5
"AAAA00024","A",7.28,55,666,0.00322467166979362,5
"AAAA00024","A",7.41,27,666,0.00158302063789869,5
"AAAA00024","A",7.5,20,666,0.00117260787992495,5
"AAAA00024","A",7.61,63,666,0.0036937148217636,5
"AAAA00024","A",7.71,3,666,0.000175891181988743,5
"AAAA00024","A",7.72,33,666,0.00193480300187617,5
"AAAA00024","A",7.73,34,666,0.00199343339587242,5
"AAAA00024","A",7.76,3,666,0.000175891181988743,5
"AAAA00024","A",7.85,183,666,0.0107293621013133,5
"AAAA00024","A",7.86,22,666,0.00128986866791745,5
"AAAA00024","A",7.88,51,666,0.00299015009380863,5
"AAAA00024","A",7.9,10,666,0.000586303939962477,5
"AAAA00024","A",7.93,17,666,0.00099671669793621,5
"AAAA00024","A",7.95,5,666,0.000293151969981238,5
"AAAA00024","A",7.98,4,666,0.000234521575984991,5
"AAAA00024","A",7.99,15,666,0.000879455909943715,5
"AAAA00024","A",8,44,666,0.0025797373358349,5
"AAAA00024","A",8.01,90,666,0.00527673545966229,5
"AAAA00024","A",8.13,93,666,0.00545262664165103,5
"AAAA00024","A",8.15,283,666,0.0165924015009381,5
"AAAA00024","A",8.19,13,666,0.00076219512195122,5
"AAAA00024","A",8.2,26,666,0.00152439024390244,5
"AAAA00024","A",8.21,241,666,0.0141299249530957,5
"AAAA00024","A",8.27,41,666,0.00240384615384615,5
"AAAA00024","A",8.29,19,666,0.00111397748592871,5
"AAAA00024","A",8.31,18,666,0.00105534709193246,5
"AAAA00024","A",8.32,200,666,0.0117260787992495,5
"AAAA00024","A",8.33,63,666,0.0036937148217636,5
"AAAA00024","A",8.34,47,666,0.00275562851782364,5
"AAAA00024","A",8.36,89,666,0.00521810506566604,5
"AAAA00024","A",8.37,23,666,0.0013484990619137,5
"AAAA00024","A",8.38,60,666,0.00351782363977486,5
"AAAA00024","A",8.39,1,666,5.86303939962477e-05,5
"AAAA00024","A",8.4,39,666,0.00228658536585366,5
"AAAA00024","A",8.41,76,666,0.00445590994371482,5
"AAAA00024","A",8.42,48,666,0.00281425891181989,5
"AAAA00024","A",8.43,79,666,0.00463180112570356,5
"AAAA00024","A",8.44,19,666,0.00111397748592871,5
"AAAA00024","A",8.45,87,666,0.00510084427767355,5
"AAAA00024","A",8.46,103,666,0.00603893058161351,5
"AAAA00024","A",8.47,212,666,0.0124296435272045,5
"AAAA00024","A",8.49,17,666,0.00099671669793621,5
"AAAA00024","A",8.51,46,666,0.00269699812382739,5
"AAAA00024","A",8.52,35,666,0.00205206378986867,5
"AAAA00024","A",8.53,219,666,0.0128400562851782,5
"AAAA00024","A",8.55,134,666,0.00785647279549719,5
"AAAA00024","A",8.56,24,666,0.00140712945590994,5
"AAAA00024","A",8.57,10,666,0.000586303939962477,5
"AAAA00024","A",8.58,30,666,0.00175891181988743,5
"AAAA00024","A",8.59,70,666,0.00410412757973734,5
"AAAA00024","A",8.6,230,666,0.013484990619137,5
"AAAA00024","A",8.61,56,666,0.00328330206378987,5
"AAAA00024","A",8.66,339,666,0.019875703564728,5
"AAAA00024","A",8.69,21,666,0.0012312382739212,5
"AAAA00024","A",8.7,50,666,0.00293151969981238,5
"AAAA00024","A",8.72,37,666,0.00216932457786116,5
"AAAA00024","A",8.73,50,666,0.00293151969981238,5
"AAAA00024","A",8.75,29,666,0.00170028142589118,5
"AAAA00024","A",8.76,77,666,0.00451454033771107,5
"AAAA00024","A",8.77,10,666,0.000586303939962477,5
"AAAA00024","A",8.78,48,666,0.00281425891181989,5
"AAAA00024","A",8.79,120,666,0.00703564727954972,5
"AAAA00024","A",8.8,15,666,0.000879455909943715,5
"AAAA00024","A",8.81,133,666,0.00779784240150094,5
"AAAA00024","A",8.82,72,666,0.00422138836772983,5
"AAAA00024","A",8.83,106,666,0.00621482176360225,5
"AAAA00024","A",8.84,307,666,0.017999530956848,5
"AAAA00024","A",8.86,12,666,0.000703564727954972,5
"AAAA00024","A",8.88,7,666,0.000410412757973734,5
"AAAA00024","A",8.9,19,666,0.00111397748592871,5
