"variable","scenario","pm","pop_size","prop","STATEFP"
"AAAA00024","A",4.53,0.600006259943004,2.68651499929705e-05,20
"AAAA00024","A",4.67,6.6,0.000295513566759201,20
"AAAA00024","A",4.79,4.2,0.000188054087937673,20
"AAAA00024","A",4.82,1.199993740057,5.37294591231754e-05,20
"AAAA00024","A",4.88,20.2,0.000904450613414525,20
"AAAA00024","A",4.96,4,0.000179099131369213,20
"AAAA00024","A",4.97,3.2,0.00014327930509537,20
"AAAA00024","A",4.99,1.4,6.26846959792245e-05,20
"AAAA00024","A",5.02,0.6,2.68648697053819e-05,20
"AAAA00024","A",5.05,1.6,7.16396525476852e-05,20
"AAAA00024","A",5.06,4.79995861291399,0.000214917104545267,20
"AAAA00024","A",5.07,17.400041387086,0.000779083074553865,20
"AAAA00024","A",5.09,1.6,7.16396525476852e-05,20
"AAAA00024","A",5.11,0.8,3.58198262738426e-05,20
"AAAA00024","A",5.14,2,8.95495656846064e-05,20
"AAAA00024","A",5.15,56,0.00250738783916898,20
"AAAA00024","A",5.17,2.6,0.000116414435389988,20
"AAAA00024","A",5.18,19.323741730447,0.000865216339681517,20
"AAAA00024","A",5.21,2.6,0.000116414435389988,20
"AAAA00024","A",5.22,2.2,9.85045222530671e-05,20
"AAAA00024","A",5.25,54.2,0.00242679323005283,20
"AAAA00024","A",5.26,4.6,0.000205964001074595,20
"AAAA00024","A",5.27,2.6,0.000116414435389988,20
"AAAA00024","A",5.28,9.6,0.000429837915286111,20
"AAAA00024","A",5.29,43.6,0.00195218053192442,20
"AAAA00024","A",5.3,41.6471135880977,0.00186474046691581,20
"AAAA00024","A",5.35,49.2,0.00220291931584132,20
"AAAA00024","A",5.38,45.1027462467961,0.0020194656687918,20
"AAAA00024","A",5.39,81.6,0.00365362227993194,20
"AAAA00024","A",5.4,4.4,0.000197009044506134,20
"AAAA00024","A",5.41,3.4,0.000152234261663831,20
"AAAA00024","A",5.48,4.4,0.000197009044506134,20
"AAAA00024","A",5.49,37.0759783263095,0.00166006887822645,20
"AAAA00024","A",5.5,4,0.000179099131369213,20
"AAAA00024","A",5.52,0.4,1.79099131369213e-05,20
"AAAA00024","A",5.55,119.4,0.005346109071371,20
"AAAA00024","A",5.58,74.4,0.00333124384346736,20
"AAAA00024","A",5.59,3.6,0.000161189218232292,20
"AAAA00024","A",5.66,62.3659729907607,0.00279242289741026,20
"AAAA00024","A",5.68,7,0.000313423479896123,20
"AAAA00024","A",5.74,1.2,5.37297394107639e-05,20
"AAAA00024","A",5.75,5.09050163379231,0.00022792610521144,20
"AAAA00024","A",5.77,1.2,5.37297394107639e-05,20
"AAAA00024","A",5.78,0.6,2.68648697053819e-05,20
"AAAA00024","A",5.8,3,0.00013432434852691,20
"AAAA00024","A",5.81,31,0.0013880182681114,20
"AAAA00024","A",5.84,4.4,0.000197009044506134,20
"AAAA00024","A",5.85,69,0.00308946001611892,20
"AAAA00024","A",5.86,0.8,3.58198262738426e-05,20
"AAAA00024","A",5.9,99.8,0.00446852332766186,20
"AAAA00024","A",5.91,0.6,2.68648697053819e-05,20
"AAAA00024","A",5.93,56.5240216736905,0.00253085079581313,20
"AAAA00024","A",5.97,2,8.95495656846064e-05,20
"AAAA00024","A",5.98,3.4,0.000152234261663831,20
"AAAA00024","A",5.99,0.8,3.58198262738426e-05,20
"AAAA00024","A",6.03,2,8.95495656846064e-05,20
"AAAA00024","A",6.05,9.2,0.00041192800214919,20
"AAAA00024","A",6.09,3.39999999999999,0.000152234261663831,20
"AAAA00024","A",6.15,34.0256880733946,0.00152349279454619,20
"AAAA00024","A",6.16,36.6374836173001,0.00164043537285305,20
"AAAA00024","A",6.18,7.6,0.000340288349601504,20
"AAAA00024","A",6.2,19,0.000850720874003761,20
"AAAA00024","A",6.21,38,0.00170144174800752,20
"AAAA00024","A",6.25,0.8,3.58198262738426e-05,20
"AAAA00024","A",6.26,0.8,3.58198262738426e-05,20
"AAAA00024","A",6.28,2.6,0.000116414435389988,20
"AAAA00024","A",6.3,8.39999999999999,0.000376108175875347,20
"AAAA00024","A",6.31,7.2,0.000322378436464583,20
"AAAA00024","A",6.32,0.4,1.79099131369213e-05,20
"AAAA00024","A",6.33,6.4,0.000286558610190741,20
"AAAA00024","A",6.37,0.599999999999999,2.68648697053819e-05,20
"AAAA00024","A",6.4,4,0.000179099131369213,20
"AAAA00024","A",6.43,40.7121201025266,0.0018228763366404,20
"AAAA00024","A",6.49,5.19999999999999,0.000232828870779976,20
"AAAA00024","A",6.51,1.2,5.37297394107639e-05,20
"AAAA00024","A",6.56,1.2,5.37297394107639e-05,20
"AAAA00024","A",6.58,4,0.000179099131369213,20
"AAAA00024","A",6.59,1,4.47747828423032e-05,20
"AAAA00024","A",6.66,5.59997351658332,0.000250737598127667,20
"AAAA00024","A",6.7,9.4,0.00042088295871765,20
"AAAA00024","A",6.74,5.60002793905261,0.000250740034881911,20
"AAAA00024","A",6.8,6.6,0.000295513566759201,20
"AAAA00024","A",6.82,15.4,0.00068953165577147,20
"AAAA00024","A",6.9,2.4,0.000107459478821528,20
"AAAA00024","A",6.92,1.4,6.26846959792245e-05,20
"AAAA00024","A",6.94,1.2,5.37297394107639e-05,20
"AAAA00024","A",6.95,14.3094983662077,0.000640704681929242,20
"AAAA00024","A",6.98,9.2,0.00041192800214919,20
"AAAA00024","A",6.99,1.2,5.37297394107639e-05,20
"AAAA00024","A",7.01,6.2,0.00027760365362228,20
"AAAA00024","A",7.04,1.2,5.37297394107639e-05,20
"AAAA00024","A",7.08,4.3969086863004,0.000196870631606537,20
