"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",2.38,3,666,0.00218850306390429,56
"AAAA00024","A",2.84,5,666,0.00364750510650715,56
"AAAA00024","A",2.94,10.2,666,0.00744091041727458,56
"AAAA00024","A",3.18,2.8,666,0.002042602859644,56
"AAAA00024","A",3.23,8.3828825127138,666,0.00611532135447462,56
"AAAA00024","A",3.33,6.79951952778304,666,0.00496025643987674,56
"AAAA00024","A",3.42,0.600154868326374,666,0.000437813589383115,56
"AAAA00024","A",3.47,1.6,666,0.00116720163408229,56
"AAAA00024","A",3.49,12.199789356912,666,0.00889975879552962,56
"AAAA00024","A",3.57,9.58126945728422,666,0.00698954585445304,56
"AAAA00024","A",3.64,42.4,666,0.0309308433031806,56
"AAAA00024","A",3.66,4.6,666,0.00335570469798658,56
"AAAA00024","A",3.7,1.20000669073877,666,0.000875406106462482,56
"AAAA00024","A",3.72,16.8636603883549,666,0.0123020574761854,56
"AAAA00024","A",3.74,8.99999782733956,666,0.00656550760675486,56
"AAAA00024","A",3.76,3.59601700381171,666,0.00262329807689795,56
"AAAA00024","A",3.8,6,666,0.00437700612780858,56
"AAAA00024","A",3.84,5.6,666,0.00408520571928801,56
"AAAA00024","A",3.85,2.00001225107853,666,0.00145901097977716,56
"AAAA00024","A",3.87,21.200210643088,666,0.0154655753159381,56
"AAAA00024","A",3.94,8.6,666,0.0062737087831923,56
"AAAA00024","A",3.96,15.6,666,0.0113802159323023,56
"AAAA00024","A",3.99,21.6531431575561,666,0.0157959900478232,56
"AAAA00024","A",4,0.6,666,0.000437700612780858,56
"AAAA00024","A",4.04,10.6030186669591,666,0.00773491294642479,56
"AAAA00024","A",4.11,10.9999701488867,666,0.00802448945789809,56
"AAAA00024","A",4.14,18.2,666,0.013276918587686,56
"AAAA00024","A",4.16,1.4,666,0.001021301429822,56
"AAAA00024","A",4.18,0.8,666,0.000583600817041144,56
"AAAA00024","A",4.19,1.2,666,0.000875401225561716,56
"AAAA00024","A",4.21,11.8787591171509,666,0.00866556690775525,56
"AAAA00024","A",4.23,13.8,666,0.0100671140939597,56
"AAAA00024","A",4.29,12.4,666,0.00904581266413773,56
"AAAA00024","A",4.3,6.6,666,0.00481470674058944,56
"AAAA00024","A",4.33,32.8,666,0.0239276334986869,56
"AAAA00024","A",4.35,5.00004913701916,666,0.00364754095201281,56
"AAAA00024","A",4.36,1.8,666,0.00131310183834257,56
"AAAA00024","A",4.46,29.0216422266827,666,0.0211713176442097,56
"AAAA00024","A",4.47,4.99998760527883,666,0.0036474960645454,56
"AAAA00024","A",4.49,5.45736387328151,666,0.00398115251917239,56
"AAAA00024","A",4.51,19.6995960223742,666,0.0143708754175476,56
"AAAA00024","A",4.52,57.8,666,0.0421651590312227,56
"AAAA00024","A",4.54,9.79995100662347,666,0.0071490742680358,56
"AAAA00024","A",4.56,23.2002703020295,666,0.0169246208797998,56
"AAAA00024","A",4.57,3,666,0.00218850306390429,56
"AAAA00024","A",4.62,10.4,666,0.00758681062153487,56
"AAAA00024","A",4.68,2.4,666,0.00175080245112343,56
"AAAA00024","A",4.7,50.2067986122652,666,0.0366259108639227,56
"AAAA00024","A",4.74,2.40000023875863,666,0.0017508026252981,56
"AAAA00024","A",4.75,4.01873054271579,666,0.00293166803524642,56
"AAAA00024","A",4.76,2.2000026337923,666,0.00160490416821732,56
"AAAA00024","A",4.79,32.2,666,0.023489932885906,56
"AAAA00024","A",4.8,9.79999999999999,666,0.00714911000875401,56
"AAAA00024","A",4.81,17,666,0.0124015173621243,56
"AAAA00024","A",4.89,1.2,666,0.000875401225561716,56
"AAAA00024","A",4.9,4,666,0.00291800408520572,56
"AAAA00024","A",4.92,5.79245446681893,666,0.00422560144938644,56
"AAAA00024","A",4.93,7.2,666,0.0052524073533703,56
"AAAA00024","A",4.94,13,666,0.00948351327691859,56
"AAAA00024","A",4.95,23.6791893087758,666,0.0172739927843418,56
"AAAA00024","A",4.96,0.4,666,0.000291800408520572,56
"AAAA00024","A",4.98,2.39698152326734,666,0.00174860046926418,56
"AAAA00024","A",5,2.8,666,0.002042602859644,56
"AAAA00024","A",5.02,17.6,666,0.0128392179749052,56
"AAAA00024","A",5.03,32.4387186338796,666,0.0236640783731249,56
"AAAA00024","A",5.04,1.2,666,0.000875401225561716,56
"AAAA00024","A",5.09,5.6,666,0.00408520571928801,56
"AAAA00024","A",5.14,2.80001702794235,666,0.00204261528154534,56
"AAAA00024","A",5.2,2.6,666,0.00189670265538372,56
"AAAA00024","A",5.22,27,666,0.0196965275751386,56
"AAAA00024","A",5.31,10,666,0.0072950102130143,56
"AAAA00024","A",5.32,9.6,666,0.00700320980449373,56
"AAAA00024","A",5.36,6.6,666,0.00481470674058944,56
"AAAA00024","A",5.4,17.8,666,0.0129851181791655,56
"AAAA00024","A",5.45,24,666,0.0175080245112343,56
"AAAA00024","A",5.46,0.999982972057645,666,0.000729488599400091,56
"AAAA00024","A",5.48,14,666,0.01021301429822,56
"AAAA00024","A",5.51,18.2046219292923,666,0.0132802902898251,56
"AAAA00024","A",5.53,19,666,0.0138605194047272,56
"AAAA00024","A",5.55,3.66681127982647,666,0.00267494257355301,56
"AAAA00024","A",5.56,0.4,666,0.000291800408520572,56
"AAAA00024","A",5.59,8.34662129556723,666,0.00608886875953256,56
"AAAA00024","A",5.6,41,666,0.0299095418733586,56
"AAAA00024","A",5.64,12.2,666,0.00889991245987744,56
"AAAA00024","A",5.65,107.16128136612,666,0.0781742642005544,56
"AAAA00024","A",5.68,9.2,666,0.00671140939597316,56
"AAAA00024","A",5.78,1.2,666,0.000875401225561716,56
"AAAA00024","A",5.8,34.2,666,0.0249489349285089,56
"AAAA00024","A",5.84,24,666,0.0175080245112343,56
"AAAA00024","A",5.9,7,666,0.00510650714911001,56
"AAAA00024","A",5.93,4.6,666,0.00335570469798658,56
"AAAA00024","A",5.94,14.8011401687832,666,0.010797446869553,56
"AAAA00024","A",6,6.59905022561929,666,0.0048140138792087,56
"AAAA00024","A",6.08,15.8,666,0.0115261161365626,56
"AAAA00024","A",6.1,12,666,0.00875401225561716,56
"AAAA00024","A",6.24,8.79972969797046,666,0.00641941180184597,56
"AAAA00024","A",6.26,9.8,666,0.00714911000875401,56
"AAAA00024","A",6.32,3,666,0.00218850306390429,56
"AAAA00024","A",6.35,0.817597959503152,666,0.000596438546471515,56
"AAAA00024","A",6.41,36,666,0.0262620367668515,56
"AAAA00024","A",6.56,3.8,666,0.00277210388094543,56
"AAAA00024","A",6.66,6,666,0.00437700612780858,56
"AAAA00024","A",6.75,11.2,666,0.00817041143857601,56
"AAAA00024","A",7.16,11.8,666,0.00860811205135687,56
"AAAA00024","A",7.29,3.8,666,0.00277210388094543,56
"AAAA00024","A",7.33,10.4,666,0.00758681062153487,56
"AAAA00024","A",7.34,26.8,666,0.0195506273708783,56
"AAAA00024","A",7.43,19.4,666,0.0141523198132477,56
"AAAA00024","A",7.55,11.1331887201735,666,0.00812167254170813,56
"AAAA00024","A",7.82,0.599809605597445,666,0.000437561719869744,56
"AAAA00024","A",8.23,5.2,666,0.00379340531076744,56
"AAAA00024","B",2.38,3,666,0.00218850306390429,56
"AAAA00024","B",2.84,5,666,0.00364750510650715,56
"AAAA00024","B",2.94,10.2,666,0.00744091041727458,56
"AAAA00024","B",3.18,2.8,666,0.002042602859644,56
"AAAA00024","B",3.23,8.3828825127138,666,0.00611532135447462,56
"AAAA00024","B",3.33,6.79951952778304,666,0.00496025643987674,56
"AAAA00024","B",3.42,0.600154868326374,666,0.000437813589383115,56
"AAAA00024","B",3.47,1.6,666,0.00116720163408229,56
"AAAA00024","B",3.49,12.199789356912,666,0.00889975879552962,56
"AAAA00024","B",3.57,9.58126945728422,666,0.00698954585445304,56
"AAAA00024","B",3.64,42.4,666,0.0309308433031806,56
"AAAA00024","B",3.66,4.6,666,0.00335570469798658,56
"AAAA00024","B",3.7,1.20000669073877,666,0.000875406106462482,56
"AAAA00024","B",3.72,16.8636603883549,666,0.0123020574761854,56
"AAAA00024","B",3.74,8.99999782733956,666,0.00656550760675486,56
"AAAA00024","B",3.76,3.59601700381171,666,0.00262329807689795,56
"AAAA00024","B",3.8,6,666,0.00437700612780858,56
"AAAA00024","B",3.84,5.6,666,0.00408520571928801,56
"AAAA00024","B",3.85,2.00001225107853,666,0.00145901097977716,56
"AAAA00024","B",3.87,21.200210643088,666,0.0154655753159381,56
"AAAA00024","B",3.94,8.6,666,0.0062737087831923,56
"AAAA00024","B",3.96,15.6,666,0.0113802159323023,56
"AAAA00024","B",3.99,21.6531431575561,666,0.0157959900478232,56
"AAAA00024","B",4,0.6,666,0.000437700612780858,56
"AAAA00024","B",4.04,10.6030186669591,666,0.00773491294642479,56
"AAAA00024","B",4.11,10.9999701488867,666,0.00802448945789809,56
"AAAA00024","B",4.14,18.2,666,0.013276918587686,56
"AAAA00024","B",4.16,1.4,666,0.001021301429822,56
"AAAA00024","B",4.18,0.8,666,0.000583600817041144,56
"AAAA00024","B",4.19,1.2,666,0.000875401225561716,56
"AAAA00024","B",4.21,11.8787591171509,666,0.00866556690775525,56
"AAAA00024","B",4.23,13.8,666,0.0100671140939597,56
"AAAA00024","B",4.29,12.4,666,0.00904581266413773,56
"AAAA00024","B",4.3,6.6,666,0.00481470674058944,56
"AAAA00024","B",4.33,32.8,666,0.0239276334986869,56
"AAAA00024","B",4.35,5.00004913701916,666,0.00364754095201281,56
"AAAA00024","B",4.36,1.8,666,0.00131310183834257,56
"AAAA00024","B",4.46,29.0216422266827,666,0.0211713176442097,56
"AAAA00024","B",4.47,4.99998760527883,666,0.0036474960645454,56
"AAAA00024","B",4.49,5.45736387328151,666,0.00398115251917239,56
"AAAA00024","B",4.51,19.6995960223742,666,0.0143708754175476,56
"AAAA00024","B",4.52,57.8,666,0.0421651590312227,56
"AAAA00024","B",4.54,9.79995100662347,666,0.0071490742680358,56
"AAAA00024","B",4.56,23.2002703020295,666,0.0169246208797998,56
"AAAA00024","B",4.57,3,666,0.00218850306390429,56
"AAAA00024","B",4.62,10.4,666,0.00758681062153487,56
"AAAA00024","B",4.68,2.4,666,0.00175080245112343,56
"AAAA00024","B",4.7,50.2067986122652,666,0.0366259108639227,56
"AAAA00024","B",4.74,2.40000023875863,666,0.0017508026252981,56
"AAAA00024","B",4.75,4.01873054271579,666,0.00293166803524642,56
"AAAA00024","B",4.76,2.2000026337923,666,0.00160490416821732,56
"AAAA00024","B",4.79,32.2,666,0.023489932885906,56
"AAAA00024","B",4.8,9.79999999999999,666,0.00714911000875401,56
"AAAA00024","B",4.81,17,666,0.0124015173621243,56
"AAAA00024","B",4.89,1.2,666,0.000875401225561716,56
"AAAA00024","B",4.9,4,666,0.00291800408520572,56
"AAAA00024","B",4.92,5.79245446681893,666,0.00422560144938644,56
"AAAA00024","B",4.93,7.2,666,0.0052524073533703,56
"AAAA00024","B",4.94,13,666,0.00948351327691859,56
"AAAA00024","B",4.95,23.6791893087758,666,0.0172739927843418,56
"AAAA00024","B",4.96,0.4,666,0.000291800408520572,56
"AAAA00024","B",4.98,2.39698152326734,666,0.00174860046926418,56
"AAAA00024","B",5,2.8,666,0.002042602859644,56
"AAAA00024","B",5.02,17.6,666,0.0128392179749052,56
"AAAA00024","B",5.03,32.4387186338796,666,0.0236640783731249,56
"AAAA00024","B",5.04,1.2,666,0.000875401225561716,56
"AAAA00024","B",5.09,5.6,666,0.00408520571928801,56
"AAAA00024","B",5.14,2.80001702794235,666,0.00204261528154534,56
"AAAA00024","B",5.2,2.6,666,0.00189670265538372,56
"AAAA00024","B",5.22,27,666,0.0196965275751386,56
"AAAA00024","B",5.31,10,666,0.0072950102130143,56
"AAAA00024","B",5.32,9.6,666,0.00700320980449373,56
"AAAA00024","B",5.36,6.6,666,0.00481470674058944,56
"AAAA00024","B",5.4,17.8,666,0.0129851181791655,56
"AAAA00024","B",5.45,24,666,0.0175080245112343,56
"AAAA00024","B",5.46,0.999982972057645,666,0.000729488599400091,56
"AAAA00024","B",5.48,14,666,0.01021301429822,56
"AAAA00024","B",5.51,18.2046219292923,666,0.0132802902898251,56
"AAAA00024","B",5.53,19,666,0.0138605194047272,56
"AAAA00024","B",5.55,3.66681127982647,666,0.00267494257355301,56
"AAAA00024","B",5.56,0.4,666,0.000291800408520572,56
"AAAA00024","B",5.59,8.34662129556723,666,0.00608886875953256,56
"AAAA00024","B",5.6,41,666,0.0299095418733586,56
"AAAA00024","B",5.64,12.2,666,0.00889991245987744,56
"AAAA00024","B",5.65,107.16128136612,666,0.0781742642005544,56
"AAAA00024","B",5.68,9.2,666,0.00671140939597316,56
"AAAA00024","B",5.78,1.2,666,0.000875401225561716,56
"AAAA00024","B",5.8,34.2,666,0.0249489349285089,56
"AAAA00024","B",5.84,24,666,0.0175080245112343,56
"AAAA00024","B",5.9,7,666,0.00510650714911001,56
"AAAA00024","B",5.93,4.6,666,0.00335570469798658,56
"AAAA00024","B",5.94,14.8011401687832,666,0.010797446869553,56
"AAAA00024","B",6,6.59905022561929,666,0.0048140138792087,56
"AAAA00024","B",6.08,15.8,666,0.0115261161365626,56
"AAAA00024","B",6.1,12,666,0.00875401225561716,56
"AAAA00024","B",6.24,8.79972969797046,666,0.00641941180184597,56
"AAAA00024","B",6.26,9.8,666,0.00714911000875401,56
"AAAA00024","B",6.32,3,666,0.00218850306390429,56
"AAAA00024","B",6.35,0.817597959503152,666,0.000596438546471515,56
"AAAA00024","B",6.41,36,666,0.0262620367668515,56
"AAAA00024","B",6.56,3.8,666,0.00277210388094543,56
"AAAA00024","B",6.66,6,666,0.00437700612780858,56
"AAAA00024","B",6.75,11.2,666,0.00817041143857601,56
"AAAA00024","B",7.16,11.8,666,0.00860811205135687,56
"AAAA00024","B",7.29,3.8,666,0.00277210388094543,56
"AAAA00024","B",7.33,10.4,666,0.00758681062153487,56
"AAAA00024","B",7.34,26.8,666,0.0195506273708783,56
"AAAA00024","B",7.43,19.4,666,0.0141523198132477,56
"AAAA00024","B",7.55,11.1331887201735,666,0.00812167254170813,56
"AAAA00024","B",7.82,0.599809605597445,666,0.000437561719869744,56
"AAAA00024","B",8.23,5.2,666,0.00379340531076744,56
"AAAA00024","C",2.38,3,666,0.00218850306390429,56
"AAAA00024","C",2.84,5,666,0.00364750510650715,56
"AAAA00024","C",2.94,10.2,666,0.00744091041727458,56
"AAAA00024","C",3.18,2.8,666,0.002042602859644,56
"AAAA00024","C",3.23,8.3828825127138,666,0.00611532135447462,56
"AAAA00024","C",3.33,6.79951952778304,666,0.00496025643987674,56
"AAAA00024","C",3.42,0.600154868326374,666,0.000437813589383115,56
"AAAA00024","C",3.47,1.6,666,0.00116720163408229,56
"AAAA00024","C",3.49,12.199789356912,666,0.00889975879552962,56
"AAAA00024","C",3.57,9.58126945728422,666,0.00698954585445304,56
"AAAA00024","C",3.64,42.4,666,0.0309308433031806,56
"AAAA00024","C",3.66,4.6,666,0.00335570469798658,56
"AAAA00024","C",3.7,1.20000669073877,666,0.000875406106462482,56
"AAAA00024","C",3.72,16.8636603883549,666,0.0123020574761854,56
"AAAA00024","C",3.74,8.99999782733956,666,0.00656550760675486,56
"AAAA00024","C",3.76,3.59601700381171,666,0.00262329807689795,56
"AAAA00024","C",3.8,6,666,0.00437700612780858,56
"AAAA00024","C",3.84,5.6,666,0.00408520571928801,56
"AAAA00024","C",3.85,2.00001225107853,666,0.00145901097977716,56
"AAAA00024","C",3.87,21.200210643088,666,0.0154655753159381,56
"AAAA00024","C",3.94,8.6,666,0.0062737087831923,56
"AAAA00024","C",3.96,15.6,666,0.0113802159323023,56
"AAAA00024","C",3.99,21.6531431575561,666,0.0157959900478232,56
"AAAA00024","C",4,0.6,666,0.000437700612780858,56
"AAAA00024","C",4.04,10.6030186669591,666,0.00773491294642479,56
"AAAA00024","C",4.11,10.9999701488867,666,0.00802448945789809,56
"AAAA00024","C",4.14,18.2,666,0.013276918587686,56
"AAAA00024","C",4.16,1.4,666,0.001021301429822,56
"AAAA00024","C",4.18,0.8,666,0.000583600817041144,56
"AAAA00024","C",4.19,1.2,666,0.000875401225561716,56
