"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",10.08,123.57512074719,666,0.0176818797193116,28
"AAAA00024","A",10.86,10.4000000156335,666,0.00148809524316368,28
"AAAA00024","A",10.96,53.399999929878,666,0.0076407967078019,28
"AAAA00024","A",11.25,5.79999998739076,666,0.000829899267174168,28
"AAAA00024","A",11.38,27.2000000446893,666,0.00389194140574128,28
"AAAA00024","A",11.41,138.600000667664,666,0.0198317309024994,28
"AAAA00024","A",11.53,11.7999283937755,666,0.00168840550827439,28
"AAAA00024","A",11.6,11.6011207566424,666,0.00165995890263231,28
"AAAA00024","A",11.66,362.624866943651,666,0.0518865710327442,28
"AAAA00024","A",11.75,53.7250235872876,666,0.00768730306912688,28
"AAAA00024","A",11.83,27.2000121577982,666,0.00389194313895856,28
"AAAA00024","A",11.92,31.7999982110641,666,0.0045501371153234,28
"AAAA00024","A",12.04,41.5865099661785,666,0.0059504507276368,28
"AAAA00024","A",12.08,124.025452596644,666,0.0177463159387357,28
"AAAA00024","A",12.11,16.4000000343407,666,0.00234661173099046,28
"AAAA00024","A",12.17,0.6,666,8.58516485150043e-05,28
"AAAA00024","A",12.18,317.600000913812,666,0.0454441394113627,28
"AAAA00024","A",12.2,50.6000000302563,666,0.00724015569576128,28
"AAAA00024","A",12.21,84.1987398296884,666,0.0120476676954412,28
"AAAA00024","A",12.22,30.7360377897533,666,0.00439789918844965,28
"AAAA00024","A",12.24,25.7642795400271,666,0.0036865097855212,28
"AAAA00024","A",12.25,12.9999999582132,666,0.00186011904517932,28
"AAAA00024","A",12.26,14.0000000055745,666,0.0020032051328144,28
"AAAA00024","A",12.28,2.60000000689605,666,0.000372023811218414,28
"AAAA00024","A",12.3,10.4225422742088,666,0.00149132072659691,28
"AAAA00024","A",12.34,31.268397119615,666,0.00447407239856793,28
"AAAA00024","A",12.37,2.39997290937048,666,0.000343402717768011,28
"AAAA00024","A",12.38,38.5361892687229,666,0.0055139922936768,28
"AAAA00024","A",12.39,0.6,666,8.58516485150043e-05,28
"AAAA00024","A",12.4,6.53571158262848,666,0.000935169355978771,28
"AAAA00024","A",12.42,0.00108494513342721,666,1.55240547088429e-07,28
"AAAA00024","A",12.43,20.9431344575442,666,0.00299667103041927,28
"AAAA00024","A",12.52,5.59999698143427,666,0.000801281620891966,28
"AAAA00024","A",12.54,28.2749767828388,666,0.00404575561421697,28
"AAAA00024","A",12.58,40.5895094482661,666,0.00580779383091498,28
"AAAA00024","A",12.62,12.5036567255123,666,0.00178909923725159,28
"AAAA00024","A",12.63,4.02349210427816,666,0.000575705716565639,28
"AAAA00024","A",12.65,12.8567641818752,666,0.00183962399930441,28
"AAAA00024","A",12.67,1.2,666,0.000171703297030009,28
"AAAA00024","A",12.68,12.9921259541714,666,0.00185899238480031,28
"AAAA00024","A",12.7,7.60000000114805,666,0.00108745421468766,28
"AAAA00024","A",12.72,4.58030298206085,666,0.000655377602846857,28
"AAAA00024","A",12.75,4.39699478320656,666,0.000629148751083595,28
"AAAA00024","A",12.76,0.999999646422802,666,0.000143086030266365,28
"AAAA00024","A",12.77,1.25771001609229,666,0.000179960797058926,28
"AAAA00024","A",12.78,6.00000001701517,666,0.000858516487584677,28
"AAAA00024","A",12.79,1.21466666344587,666,0.000173801892421746,28
"AAAA00024","A",12.8,6.2000000038187,666,0.000887133701868114,28
"AAAA00024","A",12.82,4.72038553565339,666,0.000675421466437041,28
"AAAA00024","A",12.83,27.3861214128241,666,0.00391857278287168,28
"AAAA00024","A",12.84,4.3631110071631,666,0.000624300454364855,28
"AAAA00024","A",12.85,0.00227940712115924,666,3.26151431647268e-07,28
"AAAA00024","A",12.86,68.6291590572118,666,0.00981987740210011,28
"AAAA00024","A",12.87,22.8486186835287,666,0.00326931930045277,28
"AAAA00024","A",12.88,0.6,666,8.58516485150043e-05,28
"AAAA00024","A",12.89,12.2964002946847,666,0.00175944372683178,28
"AAAA00024","A",12.9,35.7992787413944,666,0.00512237849266143,28
"AAAA00024","A",12.93,1.94048923069488,666,0.000277656998967946,28
"AAAA00024","A",12.94,3.26395896323197,666,0.000467027096131315,28
"AAAA00024","A",12.96,6.43230689769229,666,0.00092037358486886,28
"AAAA00024","A",12.97,3.29790072027618,666,0.000471883689124217,28
"AAAA00024","A",12.98,12.9101433326143,666,0.00184726181278321,28
"AAAA00024","A",12.99,8.97248186673307,666,0.00128383726588336,28
"AAAA00024","A",13,42.869028465607,666,0.00613396127334834,28
"AAAA00024","A",13.01,37.5834022826394,666,0.00537766173794527,28
"AAAA00024","A",13.02,2.39692585533648,666,0.000342966726748122,28
"AAAA00024","A",13.03,4.79865069508723,666,0.000686620121368183,28
"AAAA00024","A",13.04,11.4155863162843,666,0.00163341150669722,28
"AAAA00024","A",13.05,18.6784531594203,666,0.00267262665907753,28
"AAAA00024","A",13.06,29.6469222849698,666,0.00424206191926812,28
"AAAA00024","A",13.07,22.6594831685099,666,0.0032422566408576,28
"AAAA00024","A",13.08,54.328251790676,666,0.00777361662861294,28
"AAAA00024","A",13.09,180.218828540325,666,0.0257868058727164,28
"AAAA00024","A",13.1,28.8014034942356,666,0.00412107994920988,28
"AAAA00024","A",13.11,2.99816737935247,666,0.000428996020068866,28
"AAAA00024","A",13.12,5.36785133526977,666,0.000768064810193961,28
"AAAA00024","A",13.13,115.324450256886,666,0.0165013236144005,28
"AAAA00024","A",13.14,8.40056755441391,666,0.00120200428834682,28
"AAAA00024","A",13.15,5.599999995724,666,0.00080128205219487,28
"AAAA00024","A",13.16,18.0000000023183,666,0.00257554945578184,28
"AAAA00024","A",13.17,33.3479426188256,666,0.00477162641401658,28
"AAAA00024","A",13.18,8.65630780931682,666,0.00123859715913859,28
"AAAA00024","A",13.19,132.296676905794,666,0.0189298130090322,28
"AAAA00024","A",13.2,29.7468476470733,666,0.00425635984770987,28
"AAAA00024","A",13.21,16.5672439542759,666,0.00237054200804137,28
"AAAA00024","A",13.22,3.39991436846874,666,0.000486480422238151,28
"AAAA00024","A",13.24,15.9996846913353,666,0.00228933217745235,28
"AAAA00024","A",13.25,36.715853152099,666,0.0052535275329042,28
"AAAA00024","A",13.26,3.56380208913444,666,0.000509930473889013,28
"AAAA00024","A",13.27,4.59999999167027,666,0.000658195970756498,28
"AAAA00024","A",13.28,23.7572649359185,666,0.00339933393159385,28
"AAAA00024","A",13.3,25.5336407599435,666,0.00365350858638509,28
"AAAA00024","A",13.31,16.980088806876,666,0.00242961436000246,28
"AAAA00024","A",13.32,3.04450549541308,666,0.000435626359490338,28
"AAAA00024","A",13.33,5.47959059276936,666,0.000784053142627598,28
"AAAA00024","A",13.34,3.40125453968296,666,0.000486672182084873,28
"AAAA00024","A",13.35,33.6719519944018,666,0.00481798764572913,28
"AAAA00024","A",13.36,10.0480705321871,666,0.00143773903263884,28
"AAAA00024","A",13.37,16.2267002044283,666,0.00232181493751488,28
"AAAA00024","A",13.38,12.907104679827,666,0.00184682702386479,28
"AAAA00024","A",13.4,15.9392934988421,666,0.00228069103840014,28
"AAAA00024","A",13.41,30.1073041405235,666,0.00430793615467759,28
"AAAA00024","A",13.42,8.6021163458484,666,0.00123084311501492,28
"AAAA00024","A",13.43,2.59999351134719,666,0.000372022881795785,28
"AAAA00024","A",13.44,6.83894788325143e-05,666,9.7855824980889e-09,28
"AAAA00024","A",13.45,9.19932811773185,666,0.00131629580689618,28
"AAAA00024","A",13.46,14.1999840619152,666,0.00203182006767034,28
"AAAA00024","A",13.47,2.39797211049972,666,0.000343116431299008,28
"AAAA00024","A",13.48,1.40524997520637,666,0.00020107171157856,28
"AAAA00024","A",13.49,16.4923596963973,666,0.00235982711306354,28
"AAAA00024","A",13.5,10.9982839422088,666,0.00157370134545787,28
"AAAA00024","A",13.51,2.20000756524898,666,0.000314790460370176,28
"AAAA00024","A",13.52,62.7999999686377,666,0.00898580587341627,28
"AAAA00024","A",13.53,7.3354703038462,666,0.00104960369703009,28
"AAAA00024","A",13.54,4.40000251169593,666,0.000629579115165425,28
"AAAA00024","A",13.55,14.3971459044566,666,0.0020600311830144,28
"AAAA00024","A",13.56,3.8361979149319,666,0.000548906525044543,28
"AAAA00024","A",13.57,44.0717787111191,666,0.00630605809223007,28
"AAAA00024","A",13.58,17.0645297661859,666,0.00244169668593404,28
"AAAA00024","A",13.59,0.79562216617886,666,0.000113842457602556,28
"AAAA00024","A",13.6,8.39965518225309,666,0.00120187374059004,28
"AAAA00024","A",13.61,57.5425938001476,666,0.00823354422928656,28
"AAAA00024","A",13.62,9.00015104982172,666,0.00128779634085207,28
"AAAA00024","A",13.63,0.6,666,8.58516485150043e-05,28
"AAAA00024","A",13.64,2.40000651838171,666,0.00034340752674971,28
"AAAA00024","A",13.65,28.4917224076706,666,0.00407676889621735,28
"AAAA00024","A",13.68,16.5721778277833,666,0.002371247976665,28
"AAAA00024","A",13.7,53.7301008480614,666,0.0076880295544725,28
"AAAA00024","A",13.71,63.2000000541533,666,0.0090430403179957,28
"AAAA00024","A",13.72,16.5459095883254,666,0.00236748935722992,28
"AAAA00024","A",13.73,1.20817783175223,666,0.000172873430925354,28
"AAAA00024","A",13.74,8.84000862735383,666,0.00126488218924198,28
"AAAA00024","A",13.76,5.40103856242601,666,0.000772813440462302,28
"AAAA00024","A",13.77,46.8822726189978,666,0.00670820065078468,28
"AAAA00024","A",13.78,15.1999999974427,666,0.00217490842868086,28
"AAAA00024","A",13.79,3.60549608983231,666,0.000515896305044177,28
"AAAA00024","A",13.81,8.8434764225618,666,0.0012653783824675,28
"AAAA00024","A",13.85,2.20000000993723,666,0.000314789379310228,28
"AAAA00024","A",13.86,1.00000000071105,666,0.000143086080960082,28
"AAAA00024","A",13.88,42.6139249578682,666,0.00609745951221278,28
"AAAA00024","A",13.89,23.0337631479904,666,0.00329581089626522,28
"AAAA00024","A",13.9,0.397876967404407,666,5.69306559296983e-05,28
"AAAA00024","A",13.91,12.0493639427449,666,0.00172409626340317,28
"AAAA00024","A",13.92,34.6233471301492,666,0.00495411904705092,28
"AAAA00024","A",13.93,0.800000005126636,666,0.000114468865420223,28
"AAAA00024","A",13.94,1.40000000266607,666,0.000200320513583154,28
"AAAA00024","A",13.95,21.3501745469695,666,0.00305491280156736,28
"AAAA00024","A",13.96,27.3347156982691,666,0.00391121734064228,28
"AAAA00024","A",13.97,2.89790084240899,666,0.000414649274256386,28
"AAAA00024","A",13.99,9.82527872619035,666,0.0014058606262714,28
"AAAA00024","A",14,12.5997229959612,666,0.0018028449833928,28
"AAAA00024","A",14.01,119.595206696049,666,0.0171124094155808,28
"AAAA00024","A",14.02,2.62315365593811,666,0.000375336776117412,28
"AAAA00024","A",14.03,5.63653714725357,666,0.000806510010012964,28
"AAAA00024","A",14.04,43.717023335772,666,0.00625529753590823,28
"AAAA00024","A",14.06,11.5350696354515,666,0.00165050790656479,28
"AAAA00024","A",14.07,7.80000006389456,666,0.00111607143983748,28
"AAAA00024","A",14.08,21.8104982750513,666,0.00312077871974469,28
"AAAA00024","A",14.1,1.40000000611496,666,0.000200320514076642,28
"AAAA00024","A",14.11,29.9903366788268,666,0.00429119973899546,28
"AAAA00024","A",14.12,3.94215825350175,666,0.000564067974616925,28
"AAAA00024","A",14.13,8.79744776412595,666,0.00125879232212475,28
"AAAA00024","A",14.14,1.40034482456044,666,0.000200369852796614,28
"AAAA00024","A",14.15,23.1522672523707,666,0.00331276718412662,28
"AAAA00024","A",14.16,7.22927885782571,666,0.00103440917919834,28
"AAAA00024","A",14.18,29.0603295068279,666,0.00415812865758399,28
"AAAA00024","A",14.19,201.282894542792,666,0.0288007805239508,28
"AAAA00024","A",14.21,4.00058987526216,666,0.00057242872637282,28
"AAAA00024","A",14.22,24.8087450762138,666,0.00354978610396909,28
"AAAA00024","A",14.24,1.60000000145502,666,0.000228937729581538,28
"AAAA00024","A",14.25,22.1067880089131,666,0.00316317365656153,28
"AAAA00024","A",14.26,2.60000001657369,666,0.00037202381260315,28
"AAAA00024","A",14.27,27.6640273279833,666,0.00395833725111916,28
"AAAA00024","A",14.28,3.59468708032394,666,0.000514349686235663,28
"AAAA00024","A",14.29,27.6145165046056,666,0.00395125294144198,28
"AAAA00024","A",14.3,3.0026139497366,666,0.000429632262398392,28
"AAAA00024","A",14.31,14.4151607913429,666,0.00206260886257607,28
"AAAA00024","A",14.34,17.4006798437702,666,0.00248979508311579,28
"AAAA00024","A",14.36,3.61064099087305,666,0.0005166324687705,28
"AAAA00024","A",14.38,2.4,666,0.000343406594060017,28
"AAAA00024","A",14.39,15.799999997599,666,0.00226076007721823,28
"AAAA00024","A",14.4,1.2,666,0.000171703297030009,28
"AAAA00024","A",14.42,9.89356585274327,666,0.00141563156358294,28
