Year,Gender,Gender.Code,Race,Hispanic.Origin,label_cause,Nation,min_age,max_age,Deaths,YLL,attrDeaths,attrYLL
2005,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,50,54,12,378,1.88884644667574,59.4986630702859
2005,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,55,59,45,1121.5,6.14175978905348,153.066302298299
2005,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,62,64,38,742,4.65237871024459,90.8438158684601
2005,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,65,66,25,426.5,2.72140963929242,46.4272484463288
2005,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,67,69,48,700,5.21270697282787,76.0186433537398
2005,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,70,74,87,903.5,8.22178730538084,85.3837336828918
2005,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,75,79,97,514.5,7.82103085567915,41.4837152087312
2005,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,80,84,100,82.5,6.85564865442821,5.65591013990327
2005,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,85,150,179,0,7.35846892129861,0
2005,Female,F,American Indian or Alaska Native,All Origins,lri,us,85,150,10,0,0.673606355179574,0
2005,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,67,69,12,186,1.09985483827861,17.0477499933184
2005,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,75,79,10,35,0.924691398537885,3.2364198948826
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,51,51,11,346.5,1.67323755436764,52.7069829625808
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,56,56,10,265,1.32231634573299,35.0413831619242
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,57,57,10,255,1.31830525786674,33.6167840756019
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,58,58,11,269.5,1.4534174558472,35.6087276682565
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,59,59,12,282,1.56849447696514,36.8596202086807
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,62,62,12,246,1.43333360068904,29.3833388141254
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,63,63,15,292.5,1.76621733421184,34.4412380171308
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,64,64,11,203.5,1.2976329255822,24.0062091232707
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,65,65,14,245,1.65693021451356,28.9962787539873
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,66,66,11,181.5,1.14973081669342,18.9705584754413
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,67,67,19,294.5,2.00749077501867,31.1161070127894
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,68,68,14,203,1.46367105191895,21.2232302528248
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,69,69,14,189,1.46318417490858,19.7529863612659
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,70,70,13,162.5,1.36623075523243,17.0778844404054
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,71,71,15,172.5,1.36928525490946,15.7467804314588
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,72,72,23,241.5,2.09693088711302,22.0177743146867
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,73,73,16,152,1.46046273995499,13.8743960295724
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,74,74,18,153,1.65104002990961,14.0338402542317
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,75,75,18,135,1.64558433180957,12.3418824885718
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,76,76,15,97.5,1.1759902495291,7.64393662193914
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,77,77,17,93.5,1.32729483792558,7.30012160859067
2005,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,78,78,20,90,1.55668786555043,7.00509539497694
