Year,Gender,Gender.Code,Race,Hispanic.Origin,label_cause,Nation,min_age,max_age,Deaths,YLL,attrDeaths,attrYLL
2002,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,55,59,21,504.5,2.92776888843138,70.336162105411
2002,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,60,61,10,215,1.26119852676035,27.1157683253475
2002,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,62,64,27,533.5,3.39515972986914,67.085841329081
2002,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,65,66,25,425.5,2.78970027467663,47.4806986749962
2002,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,67,69,46,670,5.09057159489161,74.1452819255952
2002,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,70,74,91,943.5,8.71580065559254,90.3665705335336
2002,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,75,79,117,664.5,9.53929338206954,54.1782944648308
2002,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,80,84,112,101,7.83332542907717,7.0639809672928
2002,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,85,150,158,0,6.68352908407324,0
2002,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,70,74,10,95,0.937395147876373,8.90525390482554
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,58,58,11,269.5,1.45325218880312,35.6046786256764
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,59,59,10,235,1.30484583776926,30.6638771875776
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,61,61,10,215,1.19677243310893,25.730607311842
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,62,62,17,348.5,2.04228285982606,41.8667986264342
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,64,64,10,185,1.18520678558833,21.9263255333841
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,65,65,12,210,1.42998812395301,25.0247921691776
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,66,66,12,198,1.25608699662235,20.7254354442688
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,67,67,15,232.5,1.5873192886628,24.6034489742733
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,68,68,19,275.5,1.98483752824026,28.7801441594838
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,69,69,12,162,1.24753048823182,16.8416615911295
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,70,70,15,187.5,1.5757579335523,19.6969741694038
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,71,71,17,195.5,1.54311584900479,17.745832263555
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,72,72,20,210,1.81109591262896,19.0165070826041
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,73,73,16,152,1.43000374531494,13.5850355804919
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,74,74,22,187,1.99946839106551,16.9954813240568
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,75,75,28,210,2.52739437130194,18.9554577847645
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,76,76,29,188.5,2.24117964253972,14.5676676765082
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,77,77,17,93.5,1.30102365084564,7.15563007965103
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,78,78,22,99,1.68303212548791,7.57364456469561
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,79,79,20,70,1.53003059168507,5.35510707089775
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,80,80,22,55,1.69170245337658,4.22925613344146
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,81,81,21,31.5,1.40071693499917,2.10107540249876
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,82,82,21,10.5,1.36421598974945,0.682107994874726
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,83,83,22,0,1.47566569755927,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,84,84,24,0,1.59905816053302,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,85,85,11,0,0.729041924670363,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,86,86,16,0,0.859379794306,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,87,87,14,0,0.742069314249638,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,88,88,14,0,0.765986091864669,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,89,89,13,0,0.682715154770029,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,90,90,17,0,0.902438341827806,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,91,91,10,0,0.397190518923355,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,92,92,18,0,0.715403266230551,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,93,93,11,0,0.449981336813699,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,94,94,11,0,0.444806093233883,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,95,95,10,0,0.396270578106089,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,96,96,10,0,0.408404728501024,0
2002,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,us,73,73,10,95,0.867937385426086,8.24540516154782
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,50,54,14,399,2.89981562994193,82.644745453345
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,55,59,46,1118,8.43486643956786,205.003927813845
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,60,61,31,681.5,5.18420782220256,113.96895583326
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,62,64,75,1441.5,12.5502395680196,241.215604497336
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,65,66,69,1175.5,10.3805164252632,176.844884897056
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,67,69,152,2196,22.9316161558419,331.301507093611
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,70,74,294,3010,38.9765364865335,399.045492600224
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,75,79,435,2414.5,49.859916159494,276.751189809421
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,80,84,484,445,47.2945911425343,43.483663343859
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,85,150,1045,0,63.6054442835656,0
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,50,54,27,808.5,5.84815017839977,175.11960811986
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,55,59,41,1015.5,8.05234513622769,199.44284111803
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,60,61,14,315,2.50816642410193,56.4337445422933
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,62,64,16,296,2.86850004011435,53.0672507421155
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,65,66,22,375,3.47127156941759,59.1694017514361
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,67,69,49,709.5,7.75492905102208,112.288207381636
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,70,74,115,1186.5,15.9592327183348,164.657648872211
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,75,79,96,537,11.8761660641665,66.4323039214314
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,80,84,94,78,9.72272221278663,8.06779077231231
2002,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,85,150,81,0,5.09217735754183,0
2002,Female,F,Asian or Pacific Islander,All Origins,lri,us,70,74,21,200.5,2.07598880112993,19.820750220312
2002,Female,F,Asian or Pacific Islander,All Origins,lri,us,75,79,79,436.5,7.90704637399021,43.6889334461611
2002,Female,F,Asian or Pacific Islander,All Origins,lri,us,80,84,78,56.5,7.89186505203993,5.71654327487508
2002,Female,F,Asian or Pacific Islander,All Origins,lri,us,85,150,171,0,17.6624047775081,0
2002,Female,F,Asian or Pacific Islander,All Origins,resp_copd,us,75,79,36,184,4.86867762249228,24.8843522927383
2002,Female,F,Asian or Pacific Islander,All Origins,resp_copd,us,80,84,48,54.5,6.55872580865256,7.44688659524093
2002,Female,F,Asian or Pacific Islander,All Origins,resp_copd,us,85,150,25,0,3.48378863841855,0
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,54,54,14,399,2.90408764989722,82.7664980220709
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,57,57,12,306,2.20265955051546,56.1678185381442
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,58,58,13,318.5,2.38393688208092,58.4064536109826
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,59,59,21,493.5,3.84704155701457,90.4054765898424
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,60,60,15,337.5,2.75253757244714,61.9320953800605
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,61,61,16,344,2.67643965050355,57.5434524858264
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,62,62,16,328,2.67793458977907,54.897659090471
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,63,63,22,429,3.68368999323582,71.8319548680986
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,64,64,37,684.5,6.1926479915185,114.563987843092
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,65,65,37,647.5,6.20550312182941,108.596304632015
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,66,66,32,528,4.81798426092176,79.496740305209
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,67,67,46,713,6.92666406234329,107.363292966321
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,68,68,48,696,7.24858041235795,105.10441597919
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,69,69,54,729,8.16206057327506,110.187817739213
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,70,70,43,537.5,6.51601792697794,81.4502240872243
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,71,71,53,609.5,7.01214893101538,80.6397127066769
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,72,72,55,577.5,7.28584999487455,76.5014249461828
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,73,73,65,617.5,8.6559249544224,82.2312870670128
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,74,74,76,646,10.1109493858905,85.9430697800696
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,75,75,82,615,10.9477399723403,82.108049792552
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,76,76,95,617.5,10.8826243697724,70.7370584035204
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,77,77,97,533.5,11.1245099663796,61.184804815088
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,78,78,81,364.5,9.29882458180297,41.8447106181134
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,79,79,78,273,8.97624997891885,31.416874926216
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,80,80,104,260,11.9781483265992,29.945370816498
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,81,81,91,136.5,8.87264980135769,13.3089747020365
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,82,82,93,46.5,9.07797629100371,4.53898814550186
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,83,83,89,0,8.76226005709698,0
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,84,84,103,0,10.1111872408172,0
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,85,85,93,0,9.22080112644185,0
2002,Female,F,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,us,86,86,113,0,9.08117824118558,0
