Year,Gender,Gender.Code,Race,Hispanic.Origin,label_cause,Nation,min_age,max_age,Deaths,YLL,attrDeaths,attrYLL
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,50,54,13,396.5,1.78348469951435,54.3962833351877
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,55,59,39,1011.5,4.61788308258206,119.768942000814
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,60,61,26,572,2.76167759400403,60.7569070680887
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,62,64,39,764.5,4.10371869238847,80.4434087264355
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,65,66,28,476,2.62936127332137,44.6991416464633
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,67,69,37,534.5,3.48088671130283,50.2847012754423
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,70,74,50,511,4.10095904852418,41.9118014759171
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,75,79,89,521.5,6.24068772885799,36.5676252876342
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,80,84,91,68.5,5.37501760335932,4.04602973439685
2009,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,85,150,155,0,5.45303169571331,0
2009,Female,F,American Indian or Alaska Native,All Origins,lri,us,75,79,10,55,0.57415985317144,3.15787919244292
2009,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,67,69,25,367.5,1.946418651894,28.6123541828418
2009,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,70,74,25,290.5,1.96562029223842,22.8405077958104
2009,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,75,79,38,240,3.01090851531454,19.0162643072497
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,52,52,12,366,1.60745028543281,49.0272337057006
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,55,55,13,357.5,1.72186278183361,47.3512265004243
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,57,57,14,357,1.61555390419074,41.196624556864
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,58,58,11,269.5,1.26094704284993,30.8932025498234
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,60,60,12,270,1.36997213701618,30.824373082864
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,61,61,12,258,1.23731944798836,26.6023681317497
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,62,62,15,307.5,1.54148217075147,31.6003845004051
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,63,63,11,214.5,1.11621816704862,21.7662542574481
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,64,64,12,222,1.22204881350559,22.6079030498535
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,65,65,14,245,1.4296594947685,25.0190411584487
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,66,66,14,231,1.27051832741132,20.9635524022867
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,67,67,11,170.5,1.00682993247625,15.6058639533818
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,68,68,13,188.5,1.18252566694233,17.1466221706638
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,69,69,12,162,1.09330082478396,14.7595611345834
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,72,72,17,178.5,1.35020763341756,14.1771801508844
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,73,73,12,114,0.965281849330358,9.1701775686384
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,74,74,11,93.5,0.877114878425389,7.45547646661581
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,75,75,23,172.5,1.83696534865273,13.7772401148955
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,76,76,17,110.5,1.16471844508508,7.57066989305301
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,77,77,23,126.5,1.57789800721569,8.67843903968631
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,78,78,14,63,0.951465078578176,4.28159285360179
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,80,80,14,35,0.953642990120542,2.38410747530136
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,81,81,13,19.5,0.747370749714904,1.12105612457236
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,82,82,16,8,0.917841569978691,0.458920784989346
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,83,83,19,0,1.09728841860116,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,84,84,22,0,1.26216611812865,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,85,85,13,0,0.74127219909311,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,86,86,12,0,0.562899337115852,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,87,87,25,0,1.14868456884192,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,88,88,15,0,0.694847338910906,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,89,89,22,0,0.988112288569525,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,90,90,17,0,0.77229257510422,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,91,91,17,0,0.5947233835059,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,93,93,13,0,0.445337281279163,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,us,94,94,12,0,0.416687068760147,0
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,lri,us,77,77,10,55,0.560221543835086,3.08121849109297
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,us,67,67,15,232.5,1.13291911980721,17.5602463570118
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,us,69,69,10,135,0.751579968913368,10.1463295803305
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,us,70,70,14,175,1.0543039014082,13.1787987676025
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,us,72,72,11,115.5,0.835070833407746,8.76824375078133
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,us,75,75,10,75,0.76380238805051,5.72851791037883
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,us,76,76,10,65,0.772786602720514,5.02311291768334
2009,Female,F,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,us,77,77,16,88,1.23790719510184,6.80848957306015
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,50,54,13,383.5,2.19757142691958,64.8283570941277
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,55,59,58,1466,8.63663010990951,218.298271398747
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,60,61,35,774.5,4.74816192509348,105.070040313854
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,62,64,81,1580.5,11.0065188081988,214.762999708126
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,65,66,60,1026,7.31229725356686,125.040283035993
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,67,69,118,1714,14.3899042398976,209.019456501563
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,70,74,249,2604.5,26.5352586159343,277.554542430526
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,75,79,393,2133.5,36.1282952204951,196.131597590143
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,80,84,535,472.5,41.7200319625191,36.846196452879
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,85,150,1340,0,63.6851332695627,0
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,50,54,30,915,5.21770553209143,159.140018728789
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,55,59,13,305.5,2.04687407779711,48.101540828232
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,60,61,25,551.5,3.5879214500772,79.149547188703
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,62,64,33,621.5,4.74423280340678,89.3497177974943
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,65,66,10,165,1.25778818166555,20.7535049974816
2009,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,67,69,43,624.5,5.41235811636611,78.6050614807125
