Year,Gender,Gender.Code,Race,Hispanic.Origin,label_cause,Nation,min_age,max_age,Deaths,YLL,attrDeaths,attrYLL
2012,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,45,54,33,72,3.85864146428274,8.41885410388961
2012,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,55,64,81,84,7.43105916043363,7.70628357378303
2012,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,65,74,144,53,10.0145548781914,3.68591255933432
2012,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,75,84,186,0,9.24034954683185,0
2012,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,85,150,148,0,4.57382297972285,0
2012,Female,F,American Indian or Alaska Native,All Origins,cvd_stroke,us,85,150,10,0,0.30965533617383,0
2012,Female,F,American Indian or Alaska Native,All Origins,lri,us,85,150,10,0,0.50021054782826,0
2012,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,55,64,13,13,0.885462380317575,0.885462380317575
2012,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,65,74,62,22,4.14743816727648,1.47167160774327
2012,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,75,84,32,0,2.14359566324487,0
2012,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,55,64,197,135,22.5250608941914,15.4359554351058
2012,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,65,74,418,55,37.2933855030893,4.90702440830122
2012,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,75,84,866,0,55.9526316516711,0
2012,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,85,150,1527,0,61.1696612068088,0
2012,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,45,54,29,46,4.26787139102146,6.76972703403404
2012,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,55,64,103,103,12.4725011870177,12.4725011870177
2012,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,65,74,135,55,12.4133240243556,5.05728015807079
2012,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,75,84,208,0,13.9813525707942,0
2012,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,85,150,160,0,6.48155885104808,0
2012,Female,F,Asian or Pacific Islander,All Origins,lri,us,65,74,35,6,2.2253365627442,0.381486267899006
2012,Female,F,Asian or Pacific Islander,All Origins,lri,us,75,84,167,0,10.7380087040735,0
2012,Female,F,Asian or Pacific Islander,All Origins,lri,us,85,150,389,0,25.6153102343077,0
2012,Female,F,Asian or Pacific Islander,All Origins,resp_copd,us,65,74,30,3,2.61504682017539,0.261504682017539
2012,Female,F,Asian or Pacific Islander,All Origins,resp_copd,us,75,84,154,0,13.5704567068505,0
2012,Female,F,Asian or Pacific Islander,All Origins,resp_copd,us,85,150,193,0,17.4036514461824,0
2012,Female,F,Asian or Pacific Islander,All Origins,t2_dm,us,65,74,10,3,1.4713501146115,0.44140503438345
2012,Female,F,Asian or Pacific Islander,All Origins,t2_dm,us,75,84,59,0,8.74866123120764,0
2012,Female,F,Asian or Pacific Islander,All Origins,t2_dm,us,85,150,59,0,8.90384990436703,0
2012,Female,F,Black or African American,All Origins,cvd_ihd,us,30,34,33,129,6.49216237670296,25.3784529271116
2012,Female,F,Black or African American,All Origins,cvd_ihd,us,35,44,288,355,49.0728458291138,60.4890981574146
2012,Female,F,Black or African American,All Origins,cvd_ihd,us,45,54,1263,255,182.35501707072,36.8175212613093
2012,Female,F,Black or African American,All Origins,cvd_ihd,us,55,64,2738,155,314.499390987731,17.8040195774647
2012,Female,F,Black or African American,All Origins,cvd_ihd,us,65,74,3336,55,297.527835161568,4.90528505212418
2012,Female,F,Black or African American,All Origins,cvd_ihd,us,75,84,4590,0,294.713650370847,0
2012,Female,F,Black or African American,All Origins,cvd_ihd,us,85,150,6256,0,243.325572126427,0
2012,Female,F,Black or African American,All Origins,cvd_stroke,us,0,4,10,75,2.39276696655442,17.9457522491582
2012,Female,F,Black or African American,All Origins,cvd_stroke,us,35,44,135,278,23.9274959933618,49.272917675219
2012,Female,F,Black or African American,All Origins,cvd_stroke,us,45,54,505,255,74.9894690415348,37.8659695160225
2012,Female,F,Black or African American,All Origins,cvd_stroke,us,55,64,554,155,67.2816755420997,18.8242955036561
2012,Female,F,Black or African American,All Origins,cvd_stroke,us,65,74,489,55,44.8580539444066,5.04538439047518
2012,Female,F,Black or African American,All Origins,cvd_stroke,us,75,84,567,0,37.7831609288016,0
2012,Female,F,Black or African American,All Origins,cvd_stroke,us,85,150,596,0,23.3547538319129,0
2012,Female,F,Black or African American,All Origins,lri,us,0,4,31,75,1.94823963449782,4.71348298668828
2012,Female,F,Black or African American,All Origins,lri,us,35,44,39,100,2.45562494907911,6.29647422840797
2012,Female,F,Black or African American,All Origins,lri,us,45,54,171,255,10.7987292095072,16.1033681194405
2012,Female,F,Black or African American,All Origins,lri,us,55,64,293,155,18.51814456329,9.79628807955615
2012,Female,F,Black or African American,All Origins,lri,us,65,74,404,55,25.5716271895385,3.48128587976391
2012,Female,F,Black or African American,All Origins,lri,us,75,84,617,0,39.2123110603971,0
2012,Female,F,Black or African American,All Origins,lri,us,85,150,952,0,60.4141652686125,0
2012,Female,F,Black or African American,All Origins,resp_copd,us,45,54,237,226,20.5290890991988,19.5762621789828
2012,Female,F,Black or African American,All Origins,resp_copd,us,55,64,632,155,54.7874070151748,13.4367849483419
2012,Female,F,Black or African American,All Origins,resp_copd,us,65,74,980,55,85.0774887819416,4.77475702347631
2012,Female,F,Black or African American,All Origins,resp_copd,us,75,84,1158,0,100.925576688525,0
2012,Female,F,Black or African American,All Origins,resp_copd,us,85,150,930,0,80.9391946937658,0
2012,Female,F,Black or African American,All Origins,t2_dm,us,45,54,32,66,4.71931284487926,9.73358274256348
2012,Female,F,Black or African American,All Origins,t2_dm,us,55,64,242,155,35.711711501945,22.87320364794
2012,Female,F,Black or African American,All Origins,t2_dm,us,65,74,327,55,48.303151520561,8.12438328327478
2012,Female,F,Black or African American,All Origins,t2_dm,us,75,84,389,0,57.632748058482,0
2012,Female,F,Black or African American,All Origins,t2_dm,us,85,150,332,0,49.1302854282527,0
2012,Female,F,White,All Origins,cvd_ihd,us,25,29,31,93,6.08484693198559,18.2545407959568
2012,Female,F,White,All Origins,cvd_ihd,us,30,34,133,215,24.0451748047823,38.8700194212646
2012,Female,F,White,All Origins,cvd_ihd,us,35,44,1010,355,156.645133612257,55.0584380518329
2012,Female,F,White,All Origins,cvd_ihd,us,45,54,4137,255,536.014744584004,33.0393424870488
2012,Female,F,White,All Origins,cvd_ihd,us,55,64,9984,155,1019.15121723351,15.8221593220346
2012,Female,F,White,All Origins,cvd_ihd,us,65,74,17059,55,1345.8293859351,4.3390946847078
2012,Female,F,White,All Origins,cvd_ihd,us,75,84,34716,0,1984.18040416145,0
2012,Female,F,White,All Origins,cvd_ihd,us,85,150,74698,0,2606.79766932565,0
2012,Female,F,White,All Origins,cvd_stroke,us,0,4,14,75,3.07600811908424,16.4786149236656
2012,Female,F,White,All Origins,cvd_stroke,us,25,29,17,46,3.53840237637242,9.57450054783125
2012,Female,F,White,All Origins,cvd_stroke,us,30,34,78,215,14.8450855276394,40.9191460056727
2012,Female,F,White,All Origins,cvd_stroke,us,35,44,372,355,59.8913368901441,57.1543671935515
2012,Female,F,White,All Origins,cvd_stroke,us,45,54,1122,255,149.011868440559,33.8663337364908
2012,Female,F,White,All Origins,cvd_stroke,us,55,64,1710,155,184.105502515326,16.6879256665939
2012,Female,F,White,All Origins,cvd_stroke,us,65,74,2788,55,225.482304891712,4.44818033322961
2012,Female,F,White,All Origins,cvd_stroke,us,75,84,5532,0,327.098862361424,0
2012,Female,F,White,All Origins,cvd_stroke,us,85,150,7206,0,252.528642019852,0
2012,Female,F,White,All Origins,lri,us,0,4,54,149,3.05109781204169,8.41876988878169
2012,Female,F,White,All Origins,lri,us,20,24,10,52,0.574894879141836,2.98945337153755
2012,Female,F,White,All Origins,lri,us,25,29,32,147,1.84063552509593,8.45541944340941
2012,Female,F,White,All Origins,lri,us,30,34,59,170,3.36152845878704,9.68575996599655
2012,Female,F,White,All Origins,lri,us,35,44,240,355,13.5201102819594,19.9984964587317
2012,Female,F,White,All Origins,lri,us,45,54,605,255,33.7216255903764,14.2132471496628
2012,Female,F,White,All Origins,lri,us,55,64,1281,155,70.9812674367782,8.58867794902468
2012,Female,F,White,All Origins,lri,us,65,74,2267,55,125.521047755631,3.04528347003074
2012,Female,F,White,All Origins,lri,us,75,84,5515,0,309.448944678193,0
2012,Female,F,White,All Origins,lri,us,85,150,12922,0,731.970527701781,0
2012,Female,F,White,All Origins,neo_lung,us,55,64,47,61,4.14720939613057,5.38254836519074
2012,Female,F,White,All Origins,neo_lung,us,65,74,125,36,11.0232299716759,3.17469023184265
2012,Female,F,White,All Origins,neo_lung,us,75,84,232,0,20.711037418275,0
2012,Female,F,White,All Origins,neo_lung,us,85,150,349,0,31.4254083169187,0
2012,Female,F,White,All Origins,resp_copd,us,35,44,180,241,13.9535272675141,18.6822226192827
2012,Female,F,White,All Origins,resp_copd,us,45,54,1799,255,138.023909548561,19.564256217278
2012,Female,F,White,All Origins,resp_copd,us,55,64,6206,155,473.417681146775,11.8239994485579
2012,Female,F,White,All Origins,resp_copd,us,65,74,15174,55,1156.68828873209,4.19255673390436
2012,Female,F,White,All Origins,resp_copd,us,75,84,23143,0,1787.14192259366,0
2012,Female,F,White,All Origins,resp_copd,us,85,150,21917,0,1708.14477618507,0
2012,Female,F,White,All Origins,t2_dm,us,35,44,28,64,3.76913441422935,8.61516437538138
