Year,Gender,Gender.Code,Race,Hispanic.Origin,label_cause,Nation,min_age,max_age,Deaths,YLL,attrDeaths,attrYLL
2013,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,45,54,10,295,1.31734609358218,38.8617097606743
2013,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,55,64,124,2792,12.8201250908517,288.659590755307
2013,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,65,74,149,1990.5,11.7172169561038,156.531009067951
2013,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,75,84,178,598.5,9.95597731302495,33.475575403626
2013,Female,F,American Indian or Alaska Native,All Origins,cvd_ihd,us,85,150,187,0,6.48840861951095,0
2013,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,65,74,99,1270.5,7.42514256863802,95.2893296308546
2013,Female,F,American Indian or Alaska Native,All Origins,resp_copd,us,75,84,87,240,6.49981991989113,17.9305377100445
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,45,54,30,925,4.76175764461674,146.820860709016
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,55,64,227,5020.5,28.8258621658136,637.534101336859
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,65,74,423,5391.5,41.9412376537125,534.57726432622
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,75,84,944,2463.5,68.4666215372852,178.673222624049
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_ihd,us,85,150,1528,0,68.3482587616455,0
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,35,44,10,415,1.92270944243631,79.7924418611069
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,45,54,46,1451,7.48263950069228,236.028476424011
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,55,64,93,2097.5,12.4569183999832,280.950390795319
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,65,74,148,1854,15.0613409598349,188.673825267121
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,75,84,246,757.5,18.4923804540698,56.9430007884466
2013,Female,F,Asian or Pacific Islander,All Origins,cvd_stroke,us,85,150,164,0,7.38815914935588,0
2013,Female,F,Asian or Pacific Islander,All Origins,lri,us,65,74,34,394,2.38173974844738,27.6001606143608
2013,Female,F,Asian or Pacific Islander,All Origins,lri,us,75,84,213,463,15.2392737285625,33.1257452409598
2013,Female,F,Asian or Pacific Islander,All Origins,lri,us,85,150,428,0,31.1447809398037,0
2013,Female,F,Asian or Pacific Islander,All Origins,resp_copd,us,65,74,32,322,3.07509337793159,30.9431271154366
2013,Female,F,Asian or Pacific Islander,All Origins,resp_copd,us,75,84,191,584.5,18.7320995051366,57.3241474384939
2013,Female,F,Asian or Pacific Islander,All Origins,resp_copd,us,85,150,243,0,24.2244465075299,0
2013,Female,F,Asian or Pacific Islander,All Origins,t2_dm,us,75,84,111,302.5,18.6281118793329,50.7658003918758
2013,Female,F,Asian or Pacific Islander,All Origins,t2_dm,us,85,150,76,0,12.9110128353595,0
2013,Female,F,Black or African American,All Origins,cvd_ihd,us,30,34,37,1841.5,7.75552764311118,385.994706886196
2013,Female,F,Black or African American,All Origins,cvd_ihd,us,35,44,322,13439,58.4722972897914,2440.40125241462
2013,Female,F,Black or African American,All Origins,cvd_ihd,us,45,54,1236,39460,189.890861842727,6062.37330769741
2013,Female,F,Black or African American,All Origins,cvd_ihd,us,55,64,2701,61312.5,329.389081790266,7477.10776648119
2013,Female,F,Black or African American,All Origins,cvd_ihd,us,65,74,3544,45452,335.353655238903,4300.92955358878
2013,Female,F,Black or African American,All Origins,cvd_ihd,us,75,84,4575,13493.5,311.457345107027,918.611953268123
2013,Female,F,Black or African American,All Origins,cvd_ihd,us,85,150,6189,0,255.860900241301,0
2013,Female,F,Black or African American,All Origins,cvd_stroke,us,30,34,15,742.5,3.2988131205348,163.291249466473
2013,Female,F,Black or African American,All Origins,cvd_stroke,us,35,44,148,6285,27.8037322658833,1180.71930602079
2013,Female,F,Black or African American,All Origins,cvd_stroke,us,45,54,435,14115.5,68.2793159020236,2215.62456003451
2013,Female,F,Black or African American,All Origins,cvd_stroke,us,55,64,557,12916.5,71.4570121148321,1657.04577554978
2013,Female,F,Black or African American,All Origins,cvd_stroke,us,65,74,507,6576.5,49.0761498408578,636.58638940513
2013,Female,F,Black or African American,All Origins,cvd_stroke,us,75,84,663,2063,46.590816699645,144.972631751686
2013,Female,F,Black or African American,All Origins,cvd_stroke,us,85,150,600,0,24.8508462202384,0
2013,Female,F,Black or African American,All Origins,lri,us,0,4,34,2805,2.24044284740102,184.836534910584
2013,Female,F,Black or African American,All Origins,lri,us,35,44,11,423.5,0.726153934194483,27.9569264664876
2013,Female,F,Black or African American,All Origins,lri,us,45,54,185,5948.5,12.2380438676659,393.502724036815
2013,Female,F,Black or African American,All Origins,lri,us,55,64,380,8689,25.1456848071502,574.975934971917
2013,Female,F,Black or African American,All Origins,lri,us,65,74,476,6084,31.541575431513,403.149043960766
2013,Female,F,Black or African American,All Origins,lri,us,75,84,660,1962.5,43.8896403623837,130.505180622997
2013,Female,F,Black or African American,All Origins,lri,us,85,150,997,0,66.3985521962465,0
2013,Female,F,Black or African American,All Origins,resp_copd,us,45,54,241,7516.5,21.9170356650333,683.565969195946
2013,Female,F,Black or African American,All Origins,resp_copd,us,55,64,764,17091,69.5013169935365,1554.77357164468
2013,Female,F,Black or African American,All Origins,resp_copd,us,65,74,1043,13366.5,95.0077637773916,1217.56593914718
2013,Female,F,Black or African American,All Origins,resp_copd,us,75,84,1189,3725,108.679059502432,340.478971107284
2013,Female,F,Black or African American,All Origins,resp_copd,us,85,150,1002,0,91.7180366955902,0
2013,Female,F,Black or African American,All Origins,t2_dm,us,45,54,82,2565,13.0660301065143,408.711795404989
2013,Female,F,Black or African American,All Origins,t2_dm,us,55,64,278,6216,44.3073473905301,990.699537336457
2013,Female,F,Black or African American,All Origins,t2_dm,us,65,74,341,4335.5,54.3978787668565,691.618778280664
2013,Female,F,Black or African American,All Origins,t2_dm,us,75,84,424,1356.5,67.8104304879582,216.945398483291
2013,Female,F,Black or African American,All Origins,t2_dm,us,85,150,311,0,49.7901352792832,0
2013,Female,F,White,All Origins,cvd_ihd,us,25,29,38,2053,8.18384151553577,442.14280608934
2013,Female,F,White,All Origins,cvd_ihd,us,30,34,117,5889.5,23.2336441508823,1169.52604467198
2013,Female,F,White,All Origins,cvd_ihd,us,35,44,912,37937,155.452329014567,6466.44189235264
2013,Female,F,White,All Origins,cvd_ihd,us,45,54,3972,126614,565.54765630498,18027.7570381165
2013,Female,F,White,All Origins,cvd_ihd,us,55,64,9617,215372.5,1078.06583173917,24143.2602002957
2013,Female,F,White,All Origins,cvd_ihd,us,65,74,17471,222013.5,1510.88110170584,19199.5879728447
