"nation","rural_urban_class","Population","Gender.Code","Race","Hispanic.Origin","Education","Year","min_age","max_age","source2"
"us","666",1054263.39970173,"A","Asian or Pacific Islander","All Origins",666,1996,25,29,"Census"
"us","3",4594.67843983971,"A","Asian or Pacific Islander","All Origins",666,1996,25,29,"Census"
"us","2",1905.52668068455,"A","Asian or Pacific Islander","All Origins",666,1996,25,29,"Census"
"us","1",2239.5910084497,"A","Asian or Pacific Islander","All Origins",666,1996,25,29,"Census"
"us","666",1049689.33396743,"A","Asian or Pacific Islander","All Origins",666,1996,30,34,"Census"
"us","3",3894.16842069771,"A","Asian or Pacific Islander","All Origins",666,1996,30,34,"Census"
"us","2",1983.68977168707,"A","Asian or Pacific Islander","All Origins",666,1996,30,34,"Census"
"us","1",2257.3548977306,"A","Asian or Pacific Islander","All Origins",666,1996,30,34,"Census"
"us","666",1002360.09932817,"A","Asian or Pacific Islander","All Origins",666,1996,35,39,"Census"
"us","3",3009.10500400636,"A","Asian or Pacific Islander","All Origins",666,1996,35,39,"Census"
"us","2",1901.56574147464,"A","Asian or Pacific Islander","All Origins",666,1996,35,39,"Census"
"us","1",2192.35071034394,"A","Asian or Pacific Islander","All Origins",666,1996,35,39,"Census"
"us","666",912802.364320888,"A","Asian or Pacific Islander","All Origins",666,1996,40,44,"Census"
"us","3",2422.66015315126,"A","Asian or Pacific Islander","All Origins",666,1996,40,44,"Census"
"us","2",1863.62240399252,"A","Asian or Pacific Islander","All Origins",666,1996,40,44,"Census"
"us","1",1993.7669860742,"A","Asian or Pacific Islander","All Origins",666,1996,40,44,"Census"
"us","666",761037.749865816,"A","Asian or Pacific Islander","All Origins",666,1996,45,49,"Census"
"us","3",2009.60079888932,"A","Asian or Pacific Islander","All Origins",666,1996,45,49,"Census"
"us","2",1500.91108463504,"A","Asian or Pacific Islander","All Origins",666,1996,45,49,"Census"
"us","1",1700.62584820559,"A","Asian or Pacific Islander","All Origins",666,1996,45,49,"Census"
"us","666",622649.367496043,"A","Asian or Pacific Islander","All Origins",666,1996,50,54,"Census"
"us","3",1635.7216495602,"A","Asian or Pacific Islander","All Origins",666,1996,50,54,"Census"
"us","2",1226.15414779867,"A","Asian or Pacific Islander","All Origins",666,1996,50,54,"Census"
"us","1",1358.38395864102,"A","Asian or Pacific Islander","All Origins",666,1996,50,54,"Census"
"us","666",449135.092193558,"A","Asian or Pacific Islander","All Origins",666,1996,55,59,"Census"
"us","3",1226.88431411291,"A","Asian or Pacific Islander","All Origins",666,1996,55,59,"Census"
"us","2",857.515712873944,"A","Asian or Pacific Islander","All Origins",666,1996,55,59,"Census"
"us","1",961.045731827659,"A","Asian or Pacific Islander","All Origins",666,1996,55,59,"Census"
"us","666",365978.205719219,"A","Asian or Pacific Islander","All Origins",666,1996,60,64,"Census"
"us","3",877.525370725854,"A","Asian or Pacific Islander","All Origins",666,1996,60,64,"Census"
"us","2",637.88345769771,"A","Asian or Pacific Islander","All Origins",666,1996,60,64,"Census"
"us","1",704.492116039549,"A","Asian or Pacific Islander","All Origins",666,1996,60,64,"Census"
"us","666",296917.586201279,"A","Asian or Pacific Islander","All Origins",666,1996,65,69,"Census"
"us","3",675.669921067014,"A","Asian or Pacific Islander","All Origins",666,1996,65,69,"Census"
"us","2",422.055599115013,"A","Asian or Pacific Islander","All Origins",666,1996,65,69,"Census"
"us","1",597.661461252573,"A","Asian or Pacific Islander","All Origins",666,1996,65,69,"Census"
"us","666",229501.683842377,"A","Asian or Pacific Islander","All Origins",666,1996,70,74,"Census"
"us","3",484.555605291877,"A","Asian or Pacific Islander","All Origins",666,1996,70,74,"Census"
"us","2",308.655674630574,"A","Asian or Pacific Islander","All Origins",666,1996,70,74,"Census"
"us","1",371.846500556959,"A","Asian or Pacific Islander","All Origins",666,1996,70,74,"Census"
"us","666",160393.167059157,"A","Asian or Pacific Islander","All Origins",666,1996,75,79,"Census"
"us","3",295.279549410402,"A","Asian or Pacific Islander","All Origins",666,1996,75,79,"Census"
"us","2",189.97809527521,"A","Asian or Pacific Islander","All Origins",666,1996,75,79,"Census"
"us","1",210.803221741199,"A","Asian or Pacific Islander","All Origins",666,1996,75,79,"Census"
"us","666",90150.3991771436,"A","Asian or Pacific Islander","All Origins",666,1996,80,84,"Census"
"us","3",168.332418153548,"A","Asian or Pacific Islander","All Origins",666,1996,80,84,"Census"
"us","2",95.3942720087703,"A","Asian or Pacific Islander","All Origins",666,1996,80,84,"Census"
"us","1",96.2150395895509,"A","Asian or Pacific Islander","All Origins",666,1996,80,84,"Census"
"us","666",62977.1588479201,"A","Asian or Pacific Islander","All Origins",666,1996,85,150,"Census"
"us","3",118.620809948139,"A","Asian or Pacific Islander","All Origins",666,1996,85,150,"Census"
"us","2",70.3464825759766,"A","Asian or Pacific Islander","All Origins",666,1996,85,150,"Census"
"us","1",77.3787502631253,"A","Asian or Pacific Islander","All Origins",666,1996,85,150,"Census"
"us","666",2729161.61483014,"A","Black or African American","All Origins",666,1996,25,29,"Census"
"us","3",22767.9713143602,"A","Black or African American","All Origins",666,1996,25,29,"Census"
"us","2",13770.8238738195,"A","Black or African American","All Origins",666,1996,25,29,"Census"
"us","1",13546.8515271727,"A","Black or African American","All Origins",666,1996,25,29,"Census"
"us","666",2768248.47943486,"A","Black or African American","All Origins",666,1996,30,34,"Census"
"us","3",22874.6553075466,"A","Black or African American","All Origins",666,1996,30,34,"Census"
"us","2",15059.9142870576,"A","Black or African American","All Origins",666,1996,30,34,"Census"
"us","1",13585.9602308925,"A","Black or African American","All Origins",666,1996,30,34,"Census"
"us","666",2752943.48940567,"A","Black or African American","All Origins",666,1996,35,39,"Census"
"us","3",23100.816939707,"A","Black or African American","All Origins",666,1996,35,39,"Census"
"us","2",15218.0875435323,"A","Black or African American","All Origins",666,1996,35,39,"Census"
"us","1",13495.4819926518,"A","Black or African American","All Origins",666,1996,35,39,"Census"
"us","666",2479602.69163238,"A","Black or African American","All Origins",666,1996,40,44,"Census"
"us","3",20963.3039201659,"A","Black or African American","All Origins",666,1996,40,44,"Census"
"us","2",13441.8934593745,"A","Black or African American","All Origins",666,1996,40,44,"Census"
"us","1",11886.4573538024,"A","Black or African American","All Origins",666,1996,40,44,"Census"
"us","666",2015082.70319955,"A","Black or African American","All Origins",666,1996,45,49,"Census"
"us","3",17336.3716659437,"A","Black or African American","All Origins",666,1996,45,49,"Census"
"us","2",10743.3347743559,"A","Black or African American","All Origins",666,1996,45,49,"Census"
"us","1",9540.17325682482,"A","Black or African American","All Origins",666,1996,45,49,"Census"
"us","666",1628184.57972872,"A","Black or African American","All Origins",666,1996,50,54,"Census"
"us","3",14093.3977016588,"A","Black or African American","All Origins",666,1996,50,54,"Census"
"us","2",8309.21272808483,"A","Black or African American","All Origins",666,1996,50,54,"Census"
"us","1",7235.20551917155,"A","Black or African American","All Origins",666,1996,50,54,"Census"
"us","666",1253981.8564459,"A","Black or African American","All Origins",666,1996,55,59,"Census"
"us","3",11019.1520583058,"A","Black or African American","All Origins",666,1996,55,59,"Census"
"us","2",6264.34212907211,"A","Black or African American","All Origins",666,1996,55,59,"Census"
"us","1",5892.20963800224,"A","Black or African American","All Origins",666,1996,55,59,"Census"
