"nation","rural_urban_class","Population","Gender.Code","Race","Hispanic.Origin","Education","Year","min_age","max_age","source2"
"us","1",12299.3761618709,"A","Black or African American","All Origins",666,1993,35,39,"Census"
"us","666",2226439.52804942,"A","Black or African American","All Origins",666,1993,40,44,"Census"
"us","3",18844.6821491849,"A","Black or African American","All Origins",666,1993,40,44,"Census"
"us","2",10952.9114279675,"A","Black or African American","All Origins",666,1993,40,44,"Census"
"us","1",10127.7342918214,"A","Black or African American","All Origins",666,1993,40,44,"Census"
"us","666",1747544.09214834,"A","Black or African American","All Origins",666,1993,45,49,"Census"
"us","3",14722.3885573604,"A","Black or African American","All Origins",666,1993,45,49,"Census"
"us","2",8594.39218385827,"A","Black or African American","All Origins",666,1993,45,49,"Census"
"us","1",7985.92144551253,"A","Black or African American","All Origins",666,1993,45,49,"Census"
"us","666",1435061.53061878,"A","Black or African American","All Origins",666,1993,50,54,"Census"
"us","3",12227.5156933791,"A","Black or African American","All Origins",666,1993,50,54,"Census"
"us","2",6831.75575431263,"A","Black or African American","All Origins",666,1993,50,54,"Census"
"us","1",6308.91467372121,"A","Black or African American","All Origins",666,1993,50,54,"Census"
"us","666",1169618.72735841,"A","Black or African American","All Origins",666,1993,55,59,"Census"
"us","3",10504.9419085389,"A","Black or African American","All Origins",666,1993,55,59,"Census"
"us","2",5497.4961088389,"A","Black or African American","All Origins",666,1993,55,59,"Census"
"us","1",5605.61171755958,"A","Black or African American","All Origins",666,1993,55,59,"Census"
"us","666",1039108.47153334,"A","Black or African American","All Origins",666,1993,60,64,"Census"
"us","3",10084.5195004009,"A","Black or African American","All Origins",666,1993,60,64,"Census"
"us","2",4761.77315042679,"A","Black or African American","All Origins",666,1993,60,64,"Census"
"us","1",4888.61707719305,"A","Black or African American","All Origins",666,1993,60,64,"Census"
"us","666",909885.866300631,"A","Black or African American","All Origins",666,1993,65,69,"Census"
"us","3",9341.38873065995,"A","Black or African American","All Origins",666,1993,65,69,"Census"
"us","2",4209.43366261144,"A","Black or African American","All Origins",666,1993,65,69,"Census"
"us","1",4488.80070744639,"A","Black or African American","All Origins",666,1993,65,69,"Census"
"us","666",698739.063129875,"A","Black or African American","All Origins",666,1993,70,74,"Census"
"us","3",7840.31426980987,"A","Black or African American","All Origins",666,1993,70,74,"Census"
"us","2",3270.8730598016,"A","Black or African American","All Origins",666,1993,70,74,"Census"
"us","1",3549.5397005377,"A","Black or African American","All Origins",666,1993,70,74,"Census"
"us","666",525196.079531996,"A","Black or African American","All Origins",666,1993,75,79,"Census"
"us","3",6285.53984628354,"A","Black or African American","All Origins",666,1993,75,79,"Census"
"us","2",2603.26800675001,"A","Black or African American","All Origins",666,1993,75,79,"Census"
"us","1",2736.40326673131,"A","Black or African American","All Origins",666,1993,75,79,"Census"
"us","666",323300.636277317,"A","Black or African American","All Origins",666,1993,80,84,"Census"
"us","3",4053.93484498323,"A","Black or African American","All Origins",666,1993,80,84,"Census"
"us","2",1618.41010461544,"A","Black or African American","All Origins",666,1993,80,84,"Census"
"us","1",1787.09489783211,"A","Black or African American","All Origins",666,1993,80,84,"Census"
"us","666",266078.950439302,"A","Black or African American","All Origins",666,1993,85,150,"Census"
"us","3",3522.84985317238,"A","Black or African American","All Origins",666,1993,85,150,"Census"
"us","2",1311.90299843323,"A","Black or African American","All Origins",666,1993,85,150,"Census"
"us","1",1529.52208454251,"A","Black or African American","All Origins",666,1993,85,150,"Census"
"us","666",191017.000889587,"A","American Indian or Alaska Native","All Origins",666,1993,25,29,"Census"
"us","3",3882.1768243029,"A","American Indian or Alaska Native","All Origins",666,1993,25,29,"Census"
"us","2",4308.58089155418,"A","American Indian or Alaska Native","All Origins",666,1993,25,29,"Census"
"us","1",1330.95576826295,"A","American Indian or Alaska Native","All Origins",666,1993,25,29,"Census"
"us","666",187463.141055544,"A","American Indian or Alaska Native","All Origins",666,1993,30,34,"Census"
"us","3",3720.75041634477,"A","American Indian or Alaska Native","All Origins",666,1993,30,34,"Census"
"us","2",4139.83762892366,"A","American Indian or Alaska Native","All Origins",666,1993,30,34,"Census"
"us","1",1276.6926499908,"A","American Indian or Alaska Native","All Origins",666,1993,30,34,"Census"
"us","666",177288.639940934,"A","American Indian or Alaska Native","All Origins",666,1993,35,39,"Census"
"us","3",3560.93207505884,"A","American Indian or Alaska Native","All Origins",666,1993,35,39,"Census"
"us","2",3767.59712433049,"A","American Indian or Alaska Native","All Origins",666,1993,35,39,"Census"
"us","1",1267.37630317343,"A","American Indian or Alaska Native","All Origins",666,1993,35,39,"Census"
"us","666",155442.878249757,"A","American Indian or Alaska Native","All Origins",666,1993,40,44,"Census"
"us","3",3170.90784072884,"A","American Indian or Alaska Native","All Origins",666,1993,40,44,"Census"
"us","2",3213.16961684114,"A","American Indian or Alaska Native","All Origins",666,1993,40,44,"Census"
"us","1",1096.93208217444,"A","American Indian or Alaska Native","All Origins",666,1993,40,44,"Census"
"us","666",123960.451080636,"A","American Indian or Alaska Native","All Origins",666,1993,45,49,"Census"
"us","3",2492.53898567114,"A","American Indian or Alaska Native","All Origins",666,1993,45,49,"Census"
"us","2",2726.29843585894,"A","American Indian or Alaska Native","All Origins",666,1993,45,49,"Census"
"us","1",898.414481369817,"A","American Indian or Alaska Native","All Origins",666,1993,45,49,"Census"
"us","666",98724.3904624993,"A","American Indian or Alaska Native","All Origins",666,1993,50,54,"Census"
"us","3",2137.87935249048,"A","American Indian or Alaska Native","All Origins",666,1993,50,54,"Census"
"us","2",2255.49225629184,"A","American Indian or Alaska Native","All Origins",666,1993,50,54,"Census"
"us","1",701.621476189301,"A","American Indian or Alaska Native","All Origins",666,1993,50,54,"Census"
"us","666",75317.408661102,"A","American Indian or Alaska Native","All Origins",666,1993,55,59,"Census"
"us","3",1725.09505964352,"A","American Indian or Alaska Native","All Origins",666,1993,55,59,"Census"
"us","2",1906.82588161104,"A","American Indian or Alaska Native","All Origins",666,1993,55,59,"Census"
"us","1",557.693149257762,"A","American Indian or Alaska Native","All Origins",666,1993,55,59,"Census"
"us","666",59920.9885017318,"A","American Indian or Alaska Native","All Origins",666,1993,60,64,"Census"
"us","3",1467.64347198691,"A","American Indian or Alaska Native","All Origins",666,1993,60,64,"Census"
"us","2",1532.57180928612,"A","American Indian or Alaska Native","All Origins",666,1993,60,64,"Census"
"us","1",453.350754482612,"A","American Indian or Alaska Native","All Origins",666,1993,60,64,"Census"
"us","666",47667.360719798,"A","American Indian or Alaska Native","All Origins",666,1993,65,69,"Census"
"us","3",1218.04011534573,"A","American Indian or Alaska Native","All Origins",666,1993,65,69,"Census"
"us","2",1290.19715204022,"A","American Indian or Alaska Native","All Origins",666,1993,65,69,"Census"
"us","1",355.892830609485,"A","American Indian or Alaska Native","All Origins",666,1993,65,69,"Census"
"us","666",33496.5959073229,"A","American Indian or Alaska Native","All Origins",666,1993,70,74,"Census"
"us","3",878.973139611505,"A","American Indian or Alaska Native","All Origins",666,1993,70,74,"Census"
"us","2",905.607560244096,"A","American Indian or Alaska Native","All Origins",666,1993,70,74,"Census"
"us","1",260.463801111486,"A","American Indian or Alaska Native","All Origins",666,1993,70,74,"Census"
"us","666",23919.1235926951,"A","American Indian or Alaska Native","All Origins",666,1993,75,79,"Census"
"us","3",721.45934784384,"A","American Indian or Alaska Native","All Origins",666,1993,75,79,"Census"
"us","2",658.966008230356,"A","American Indian or Alaska Native","All Origins",666,1993,75,79,"Census"
"us","1",168.415168921181,"A","American Indian or Alaska Native","All Origins",666,1993,75,79,"Census"
"us","666",13709.9046055983,"A","American Indian or Alaska Native","All Origins",666,1993,80,84,"Census"
"us","3",395.907066447475,"A","American Indian or Alaska Native","All Origins",666,1993,80,84,"Census"
"us","2",401.898082668425,"A","American Indian or Alaska Native","All Origins",666,1993,80,84,"Census"
"us","1",87.4012007274648,"A","American Indian or Alaska Native","All Origins",666,1993,80,84,"Census"
"us","666",10770.8056188194,"A","American Indian or Alaska Native","All Origins",666,1993,85,150,"Census"
"us","3",301.319025786066,"A","American Indian or Alaska Native","All Origins",666,1993,85,150,"Census"
"us","2",432.399729980854,"A","American Indian or Alaska Native","All Origins",666,1993,85,150,"Census"
"us","1",77.7736713353815,"A","American Indian or Alaska Native","All Origins",666,1993,85,150,"Census"
"us","666",21491583.1759089,"A","All","All Origins",666,1993,25,29,"Census"
"us","3",209665.615365355,"A","All","All Origins",666,1993,25,29,"Census"
"us","2",114183.203532756,"A","All","All Origins",666,1993,25,29,"Census"
"us","1",147515.000949821,"A","All","All Origins",666,1993,25,29,"Census"
"us","666",22295142.0571579,"A","All","All Origins",666,1993,30,34,"Census"
"us","3",220235.453905046,"A","All","All Origins",666,1993,30,34,"Census"
"us","2",122433.152716339,"A","All","All Origins",666,1993,30,34,"Census"
"us","1",145402.728471111,"A","All","All Origins",666,1993,30,34,"Census"
"us","666",21583285.5759541,"A","All","All Origins",666,1993,35,39,"Census"
"us","3",217020.44953509,"A","All","All Origins",666,1993,35,39,"Census"
"us","2",121858.166046593,"A","All","All Origins",666,1993,35,39,"Census"
"us","1",140071.062258639,"A","All","All Origins",666,1993,35,39,"Census"
"us","666",19806357.40138,"A","All","All Origins",666,1993,40,44,"Census"
"us","3",202417.611876846,"A","All","All Origins",666,1993,40,44,"Census"
"us","2",114736.012901155,"A","All","All Origins",666,1993,40,44,"Census"
"us","1",127357.603499132,"A","All","All Origins",666,1993,40,44,"Census"
"us","666",16359345.8749656,"A","All","All Origins",666,1993,45,49,"Census"
"us","3",171649.358844658,"A","All","All Origins",666,1993,45,49,"Census"
"us","2",97507.2073054657,"A","All","All Origins",666,1993,45,49,"Census"
"us","1",104625.708780611,"A","All","All Origins",666,1993,45,49,"Census"
"us","666",13760360.915781,"A","All","All Origins",666,1993,50,54,"Census"
"us","3",149885.084917382,"A","All","All Origins",666,1993,50,54,"Census"
"us","2",83119.8865256892,"A","All","All Origins",666,1993,50,54,"Census"
"us","1",87962.7684647699,"A","All","All Origins",666,1993,50,54,"Census"
"us","666",11906007.7612788,"A","All","All Origins",666,1993,55,59,"Census"
"us","3",135910.163070654,"A","All","All Origins",666,1993,55,59,"Census"
"us","2",73162.0642118318,"A","All","All Origins",666,1993,55,59,"Census"
"us","1",77762.3878121199,"A","All","All Origins",666,1993,55,59,"Census"
"us","666",11145777.7328623,"A","All","All Origins",666,1993,60,64,"Census"
"us","3",134118.771267371,"A","All","All Origins",666,1993,60,64,"Census"
"us","2",67964.6444739419,"A","All","All Origins",666,1993,60,64,"Census"
"us","1",70709.8651421319,"A","All","All Origins",666,1993,60,64,"Census"
"us","666",10389443.525756,"A","All","All Origins",666,1993,65,69,"Census"
"us","3",128153.034138239,"A","All","All Origins",666,1993,65,69,"Census"
"us","2",63800.9355444006,"A","All","All Origins",666,1993,65,69,"Census"
"us","1",66339.170773674,"A","All","All Origins",666,1993,65,69,"Census"
"us","666",8615938.72138337,"A","All","All Origins",666,1993,70,74,"Census"
"us","3",111379.280249034,"A","All","All Origins",666,1993,70,74,"Census"
"us","2",53824.5379980848,"A","All","All Origins",666,1993,70,74,"Census"
"us","1",52522.1405152084,"A","All","All Origins",666,1993,70,74,"Census"
"us","666",6801048.20370633,"A","All","All Origins",666,1993,75,79,"Census"
"us","3",89530.3514739648,"A","All","All Origins",666,1993,75,79,"Census"
"us","2",43357.8394854821,"A","All","All Origins",666,1993,75,79,"Census"
"us","1",40918.5964490719,"A","All","All Origins",666,1993,75,79,"Census"
"us","666",4425780.22284367,"A","All","All Origins",666,1993,80,84,"Census"
"us","3",60121.8779941722,"A","All","All Origins",666,1993,80,84,"Census"
"us","2",28288.7226092197,"A","All","All Origins",666,1993,80,84,"Census"
"us","1",26322.5657697579,"A","All","All Origins",666,1993,80,84,"Census"
"us","666",3584369.44597281,"A","All","All Origins",666,1993,85,150,"Census"
"us","3",48708.7653669584,"A","All","All Origins",666,1993,85,150,"Census"
"us","2",21668.4825067729,"A","All","All Origins",666,1993,85,150,"Census"
"us","1",21080.0296361489,"A","All","All Origins",666,1993,85,150,"Census"
"us","666",16578490.114908,"A","White","All Origins",666,1993,25,29,"Census"
"us","3",176068.487824671,"A","White","All Origins",666,1993,25,29,"Census"
"us","2",94307.7167594341,"A","White","All Origins",666,1993,25,29,"Census"
"us","1",114565.964316857,"A","White","All Origins",666,1993,25,29,"Census"
"us","666",17513619.67854,"A","White","All Origins",666,1993,30,34,"Census"
"us","3",187321.172819181,"A","White","All Origins",666,1993,30,34,"Census"
"us","2",102203.309568104,"A","White","All Origins",666,1993,30,34,"Census"
"us","1",114780.823651397,"A","White","All Origins",666,1993,30,34,"Census"
"us","666",17248374.6794284,"A","White","All Origins",666,1993,35,39,"Census"
"us","3",186843.945876958,"A","White","All Origins",666,1993,35,39,"Census"
"us","2",102963.48767768,"A","White","All Origins",666,1993,35,39,"Census"
"us","1",113165.218759942,"A","White","All Origins",666,1993,35,39,"Census"
"us","666",16148784.2006519,"A","White","All Origins",666,1993,40,44,"Census"
"us","3",176829.711658665,"A","White","All Origins",666,1993,40,44,"Census"
"us","2",98605.6992048412,"A","White","All Origins",666,1993,40,44,"Census"
"us","1",105246.345887527,"A","White","All Origins",666,1993,40,44,"Census"
"us","666",13527471.0788209,"A","White","All Origins",666,1993,45,49,"Census"
"us","3",151811.850176725,"A","White","All Origins",666,1993,45,49,"Census"
"us","2",84656.0268207278,"A","White","All Origins",666,1993,45,49,"Census"
"us","1",88054.6780835272,"A","White","All Origins",666,1993,45,49,"Census"
"us","666",11482331.1011562,"A","White","All Origins",666,1993,50,54,"Census"
"us","3",133564.961275846,"A","White","All Origins",666,1993,50,54,"Census"
"us","2",72841.7217362651,"A","White","All Origins",666,1993,50,54,"Census"
"us","1",75244.2686477779,"A","White","All Origins",666,1993,50,54,"Census"
"us","666",10094114.4760217,"A","White","All Origins",666,1993,55,59,"Census"
"us","3",122129.713692258,"A","White","All Origins",666,1993,55,59,"Census"
"us","2",64891.9101949863,"A","White","All Origins",666,1993,55,59,"Census"
"us","1",66766.6031457547,"A","White","All Origins",666,1993,55,59,"Census"
"us","666",9578885.07038722,"A","White","All Origins",666,1993,60,64,"Census"
"us","3",121381.562194747,"A","White","All Origins",666,1993,60,64,"Census"
"us","2",61019.1939070693,"A","White","All Origins",666,1993,60,64,"Census"
"us","1",61256.3558814274,"A","White","All Origins",666,1993,60,64,"Census"
"us","666",9062315.79109189,"A","White","All Origins",666,1993,65,69,"Census"
"us","3",116720.144836285,"A","White","All Origins",666,1993,65,69,"Census"
"us","2",57874.5080796344,"A","White","All Origins",666,1993,65,69,"Census"
"us","1",58011.379727826,"A","White","All Origins",666,1993,65,69,"Census"
"us","666",7627228.75573531,"A","White","All Origins",666,1993,70,74,"Census"
"us","3",102080.101841372,"A","White","All Origins",666,1993,70,74,"Census"
"us","2",49342.2535939678,"A","White","All Origins",666,1993,70,74,"Census"
"us","1",46562.6108564187,"A","White","All Origins",666,1993,70,74,"Census"
"us","666",6075779.02758494,"A","White","All Origins",666,1993,75,79,"Census"
"us","3",82150.7852426194,"A","White","All Origins",666,1993,75,79,"Census"
"us","2",39902.9497161662,"A","White","All Origins",666,1993,75,79,"Census"
"us","1",36343.9311821091,"A","White","All Origins",666,1993,75,79,"Census"
"us","666",3989567.28587156,"A","White","All Origins",666,1993,80,84,"Census"
"us","3",55467.2072618308,"A","White","All Origins",666,1993,80,84,"Census"
"us","2",26167.8679185358,"A","White","All Origins",666,1993,80,84,"Census"
"us","1",23431.3482089649,"A","White","All Origins",666,1993,80,84,"Census"
"us","666",3237865.43581923,"A","White","All Origins",666,1993,85,150,"Census"
"us","3",44737.9631027586,"A","White","All Origins",666,1993,85,150,"Census"
"us","2",19855.1330374723,"A","White","All Origins",666,1993,85,150,"Census"
"us","1",18745.3156750434,"A","White","All Origins",666,1993,85,150,"Census"
