"nation","rural_urban_class","Population","Gender.Code","Race","Hispanic.Origin","Education","Year","min_age","max_age","source2"
"us","1",405181,"A","Black or African American","All Origins",666,1990,70,74,"Census"
"us","2",150758,"A","Black or African American","All Origins",666,1990,70,74,"Census"
"us","3",84476,"A","Black or African American","All Origins",666,1990,70,74,"Census"
"us","666",481270,"A","Black or African American","All Origins",666,1990,75,79,"Census"
"us","1",294226,"A","Black or African American","All Origins",666,1990,75,79,"Census"
"us","2",116259,"A","Black or African American","All Origins",666,1990,75,79,"Census"
"us","3",70785,"A","Black or African American","All Origins",666,1990,75,79,"Census"
"us","666",293638,"A","Black or African American","All Origins",666,1990,80,84,"Census"
"us","1",174199,"A","Black or African American","All Origins",666,1990,80,84,"Census"
"us","2",72773,"A","Black or African American","All Origins",666,1990,80,84,"Census"
"us","3",46666,"A","Black or African American","All Origins",666,1990,80,84,"Census"
"us","666",230183,"A","Black or African American","All Origins",666,1990,85,150,"Census"
"us","1",134968,"A","Black or African American","All Origins",666,1990,85,150,"Census"
"us","2",57213,"A","Black or African American","All Origins",666,1990,85,150,"Census"
"us","3",38002,"A","Black or African American","All Origins",666,1990,85,150,"Census"
"us","666",175577,"A","American Indian or Alaska Native","All Origins",666,1990,25,29,"Census"
"us","1",64794,"A","American Indian or Alaska Native","All Origins",666,1990,25,29,"Census"
"us","2",55908,"A","American Indian or Alaska Native","All Origins",666,1990,25,29,"Census"
"us","3",54875,"A","American Indian or Alaska Native","All Origins",666,1990,25,29,"Census"
"us","666",170668,"A","American Indian or Alaska Native","All Origins",666,1990,30,34,"Census"
"us","1",63785,"A","American Indian or Alaska Native","All Origins",666,1990,30,34,"Census"
"us","2",54018,"A","American Indian or Alaska Native","All Origins",666,1990,30,34,"Census"
"us","3",52865,"A","American Indian or Alaska Native","All Origins",666,1990,30,34,"Census"
"us","666",150182,"A","American Indian or Alaska Native","All Origins",666,1990,35,39,"Census"
"us","1",55933,"A","American Indian or Alaska Native","All Origins",666,1990,35,39,"Census"
"us","2",48266,"A","American Indian or Alaska Native","All Origins",666,1990,35,39,"Census"
"us","3",45983,"A","American Indian or Alaska Native","All Origins",666,1990,35,39,"Census"
"us","666",126154,"A","American Indian or Alaska Native","All Origins",666,1990,40,44,"Census"
"us","1",47989,"A","American Indian or Alaska Native","All Origins",666,1990,40,44,"Census"
"us","2",40043,"A","American Indian or Alaska Native","All Origins",666,1990,40,44,"Census"
"us","3",38122,"A","American Indian or Alaska Native","All Origins",666,1990,40,44,"Census"
"us","666",96817,"A","American Indian or Alaska Native","All Origins",666,1990,45,49,"Census"
"us","1",36506,"A","American Indian or Alaska Native","All Origins",666,1990,45,49,"Census"
"us","2",30842,"A","American Indian or Alaska Native","All Origins",666,1990,45,49,"Census"
"us","3",29469,"A","American Indian or Alaska Native","All Origins",666,1990,45,49,"Census"
"us","666",76714,"A","American Indian or Alaska Native","All Origins",666,1990,50,54,"Census"
"us","1",27853,"A","American Indian or Alaska Native","All Origins",666,1990,50,54,"Census"
"us","2",24081,"A","American Indian or Alaska Native","All Origins",666,1990,50,54,"Census"
"us","3",24780,"A","American Indian or Alaska Native","All Origins",666,1990,50,54,"Census"
"us","666",61819,"A","American Indian or Alaska Native","All Origins",666,1990,55,59,"Census"
"us","1",21292,"A","American Indian or Alaska Native","All Origins",666,1990,55,59,"Census"
"us","2",19577,"A","American Indian or Alaska Native","All Origins",666,1990,55,59,"Census"
"us","3",20950,"A","American Indian or Alaska Native","All Origins",666,1990,55,59,"Census"
"us","666",51389,"A","American Indian or Alaska Native","All Origins",666,1990,60,64,"Census"
"us","1",17184,"A","American Indian or Alaska Native","All Origins",666,1990,60,64,"Census"
"us","2",16298,"A","American Indian or Alaska Native","All Origins",666,1990,60,64,"Census"
"us","3",17907,"A","American Indian or Alaska Native","All Origins",666,1990,60,64,"Census"
"us","666",42710,"A","American Indian or Alaska Native","All Origins",666,1990,65,69,"Census"
"us","1",13759,"A","American Indian or Alaska Native","All Origins",666,1990,65,69,"Census"
"us","2",13629,"A","American Indian or Alaska Native","All Origins",666,1990,65,69,"Census"
"us","3",15322,"A","American Indian or Alaska Native","All Origins",666,1990,65,69,"Census"
"us","666",29270,"A","American Indian or Alaska Native","All Origins",666,1990,70,74,"Census"
"us","1",8981,"A","American Indian or Alaska Native","All Origins",666,1990,70,74,"Census"
"us","2",9302,"A","American Indian or Alaska Native","All Origins",666,1990,70,74,"Census"
"us","3",10987,"A","American Indian or Alaska Native","All Origins",666,1990,70,74,"Census"
"us","666",21152,"A","American Indian or Alaska Native","All Origins",666,1990,75,79,"Census"
"us","1",6190,"A","American Indian or Alaska Native","All Origins",666,1990,75,79,"Census"
"us","2",6702,"A","American Indian or Alaska Native","All Origins",666,1990,75,79,"Census"
"us","3",8260,"A","American Indian or Alaska Native","All Origins",666,1990,75,79,"Census"
"us","666",12116,"A","American Indian or Alaska Native","All Origins",666,1990,80,84,"Census"
"us","1",3607,"A","American Indian or Alaska Native","All Origins",666,1990,80,84,"Census"
"us","2",3865,"A","American Indian or Alaska Native","All Origins",666,1990,80,84,"Census"
"us","3",4644,"A","American Indian or Alaska Native","All Origins",666,1990,80,84,"Census"
"us","666",9205,"A","American Indian or Alaska Native","All Origins",666,1990,85,150,"Census"
"us","1",2530,"A","American Indian or Alaska Native","All Origins",666,1990,85,150,"Census"
"us","2",2932,"A","American Indian or Alaska Native","All Origins",666,1990,85,150,"Census"
"us","3",3743,"A","American Indian or Alaska Native","All Origins",666,1990,85,150,"Census"
"us","666",21313045,"A","All","All Origins",666,1990,25,29,"Census"
"us","1",12890836,"A","All","All Origins",666,1990,25,29,"Census"
"us","2",5889669,"A","All","All Origins",666,1990,25,29,"Census"
"us","3",2532540,"A","All","All Origins",666,1990,25,29,"Census"
"us","666",21862887,"A","All","All Origins",666,1990,30,34,"Census"
"us","1",13057599,"A","All","All Origins",666,1990,30,34,"Census"
"us","2",6071829,"A","All","All Origins",666,1990,30,34,"Census"
"us","3",2733459,"A","All","All Origins",666,1990,30,34,"Census"
"us","666",19963117,"A","All","All Origins",666,1990,35,39,"Census"
"us","1",11689926,"A","All","All Origins",666,1990,35,39,"Census"
"us","2",5652545,"A","All","All Origins",666,1990,35,39,"Census"
"us","3",2620646,"A","All","All Origins",666,1990,35,39,"Census"
"us","666",17615786,"A","All","All Origins",666,1990,40,44,"Census"
"us","1",10284340,"A","All","All Origins",666,1990,40,44,"Census"
"us","2",5000316,"A","All","All Origins",666,1990,40,44,"Census"
"us","3",2331130,"A","All","All Origins",666,1990,40,44,"Census"
"us","666",13872573,"A","All","All Origins",666,1990,45,49,"Census"
"us","1",8019211,"A","All","All Origins",666,1990,45,49,"Census"
"us","2",3936840,"A","All","All Origins",666,1990,45,49,"Census"
"us","3",1916522,"A","All","All Origins",666,1990,45,49,"Census"
"us","666",11350513,"A","All","All Origins",666,1990,50,54,"Census"
"us","1",6435538,"A","All","All Origins",666,1990,50,54,"Census"
"us","2",3246890,"A","All","All Origins",666,1990,50,54,"Census"
"us","3",1668085,"A","All","All Origins",666,1990,50,54,"Census"
"us","666",10531756,"A","All","All Origins",666,1990,55,59,"Census"
"us","1",5858044,"A","All","All Origins",666,1990,55,59,"Census"
"us","2",3064803,"A","All","All Origins",666,1990,55,59,"Census"
"us","3",1608909,"A","All","All Origins",666,1990,55,59,"Census"
"us","666",10616167,"A","All","All Origins",666,1990,60,64,"Census"
"us","1",5825288,"A","All","All Origins",666,1990,60,64,"Census"
"us","2",3119861,"A","All","All Origins",666,1990,60,64,"Census"
"us","3",1671018,"A","All","All Origins",666,1990,60,64,"Census"
"us","666",10111735,"A","All","All Origins",666,1990,65,69,"Census"
"us","1",5485955,"A","All","All Origins",666,1990,65,69,"Census"
"us","2",3006138,"A","All","All Origins",666,1990,65,69,"Census"
"us","3",1619642,"A","All","All Origins",666,1990,65,69,"Census"
"us","666",7994823,"A","All","All Origins",666,1990,70,74,"Census"
"us","1",4268904,"A","All","All Origins",666,1990,70,74,"Census"
"us","2",2375294,"A","All","All Origins",666,1990,70,74,"Census"
"us","3",1350625,"A","All","All Origins",666,1990,70,74,"Census"
"us","666",6121369,"A","All","All Origins",666,1990,75,79,"Census"
"us","1",3243591,"A","All","All Origins",666,1990,75,79,"Census"
"us","2",1793609,"A","All","All Origins",666,1990,75,79,"Census"
"us","3",1084169,"A","All","All Origins",666,1990,75,79,"Census"
"us","666",3933739,"A","All","All Origins",666,1990,80,84,"Census"
"us","1",2072348,"A","All","All Origins",666,1990,80,84,"Census"
"us","2",1144022,"A","All","All Origins",666,1990,80,84,"Census"
"us","3",717369,"A","All","All Origins",666,1990,80,84,"Census"
"us","666",3080165,"A","All","All Origins",666,1990,85,150,"Census"
"us","1",1621950,"A","All","All Origins",666,1990,85,150,"Census"
"us","2",885499,"A","All","All Origins",666,1990,85,150,"Census"
"us","3",572716,"A","All","All Origins",666,1990,85,150,"Census"
"us","666",16638544,"A","White","All Origins",666,1990,25,29,"Census"
"us","1",9602153,"A","White","All Origins",666,1990,25,29,"Census"
"us","2",4869668,"A","White","All Origins",666,1990,25,29,"Census"
"us","3",2166723,"A","White","All Origins",666,1990,25,29,"Census"
"us","666",17351513,"A","White","All Origins",666,1990,30,34,"Census"
"us","1",9885320,"A","White","All Origins",666,1990,30,34,"Census"
"us","2",5092995,"A","White","All Origins",666,1990,30,34,"Census"
"us","3",2373198,"A","White","All Origins",666,1990,30,34,"Census"
"us","666",16081606,"A","White","All Origins",666,1990,35,39,"Census"
"us","1",8971909,"A","White","All Origins",666,1990,35,39,"Census"
"us","2",4806555,"A","White","All Origins",666,1990,35,39,"Census"
"us","3",2303142,"A","White","All Origins",666,1990,35,39,"Census"
"us","666",14506390,"A","White","All Origins",666,1990,40,44,"Census"
"us","1",8085977,"A","White","All Origins",666,1990,40,44,"Census"
"us","2",4336647,"A","White","All Origins",666,1990,40,44,"Census"
"us","3",2083766,"A","White","All Origins",666,1990,40,44,"Census"
"us","666",11585703,"A","White","All Origins",666,1990,45,49,"Census"
"us","1",6398646,"A","White","All Origins",666,1990,45,49,"Census"
"us","2",3455530,"A","White","All Origins",666,1990,45,49,"Census"
"us","3",1731527,"A","White","All Origins",666,1990,45,49,"Census"
"us","666",9504871,"A","White","All Origins",666,1990,50,54,"Census"
"us","1",5137094,"A","White","All Origins",666,1990,50,54,"Census"
"us","2",2856500,"A","White","All Origins",666,1990,50,54,"Census"
"us","3",1511277,"A","White","All Origins",666,1990,50,54,"Census"
"us","666",8968416,"A","White","All Origins",666,1990,55,59,"Census"
"us","1",4784043,"A","White","All Origins",666,1990,55,59,"Census"
"us","2",2719329,"A","White","All Origins",666,1990,55,59,"Census"
"us","3",1465044,"A","White","All Origins",666,1990,55,59,"Census"
"us","666",9211123,"A","White","All Origins",666,1990,60,64,"Census"
"us","1",4879657,"A","White","All Origins",666,1990,60,64,"Census"
"us","2",2800266,"A","White","All Origins",666,1990,60,64,"Census"
"us","3",1531200,"A","White","All Origins",666,1990,60,64,"Census"
"us","666",8899637,"A","White","All Origins",666,1990,65,69,"Census"
"us","1",4687454,"A","White","All Origins",666,1990,65,69,"Census"
"us","2",2724573,"A","White","All Origins",666,1990,65,69,"Census"
"us","3",1487610,"A","White","All Origins",666,1990,65,69,"Census"
"us","666",7126564,"A","White","All Origins",666,1990,70,74,"Census"
"us","1",3714078,"A","White","All Origins",666,1990,70,74,"Census"
"us","2",2168094,"A","White","All Origins",666,1990,70,74,"Census"
"us","3",1244392,"A","White","All Origins",666,1990,70,74,"Census"
"us","666",5485025,"A","White","All Origins",666,1990,75,79,"Census"
"us","1",2849544,"A","White","All Origins",666,1990,75,79,"Census"
"us","2",1638318,"A","White","All Origins",666,1990,75,79,"Census"
"us","3",997163,"A","White","All Origins",666,1990,75,79,"Census"
"us","666",3552695,"A","White","All Origins",666,1990,80,84,"Census"
"us","1",1843104,"A","White","All Origins",666,1990,80,84,"Census"
"us","2",1048486,"A","White","All Origins",666,1990,80,84,"Census"
"us","3",661105,"A","White","All Origins",666,1990,80,84,"Census"
"us","666",2788052,"A","White","All Origins",666,1990,85,150,"Census"
"us","1",1449632,"A","White","All Origins",666,1990,85,150,"Census"
"us","2",811097,"A","White","All Origins",666,1990,85,150,"Census"
"us","3",527323,"A","White","All Origins",666,1990,85,150,"Census"
