"nation","rural_urban_class","Population","Gender.Code","Race","Hispanic.Origin","Education","Year","min_age","max_age","source2"
"us","666",879626.400029985,"A","Asian or Pacific Islander","All Origins",666,1998,25,29,"Census"
"us","3",4475.41357870651,"A","Asian or Pacific Islander","All Origins",666,1998,25,29,"Census"
"us","2",1876.27494121091,"A","Asian or Pacific Islander","All Origins",666,1998,25,29,"Census"
"us","1",2304.42282116431,"A","Asian or Pacific Islander","All Origins",666,1998,25,29,"Census"
"us","666",854665.000031352,"A","Asian or Pacific Islander","All Origins",666,1998,30,34,"Census"
"us","3",3720.07191354299,"A","Asian or Pacific Islander","All Origins",666,1998,30,34,"Census"
"us","2",2023.91881693084,"A","Asian or Pacific Islander","All Origins",666,1998,30,34,"Census"
"us","1",2304.21463182161,"A","Asian or Pacific Islander","All Origins",666,1998,30,34,"Census"
"us","666",820015.800020267,"A","Asian or Pacific Islander","All Origins",666,1998,35,39,"Census"
"us","3",2851.90475116408,"A","Asian or Pacific Islander","All Origins",666,1998,35,39,"Census"
"us","2",1938.36682913997,"A","Asian or Pacific Islander","All Origins",666,1998,35,39,"Census"
"us","1",2251.61027248993,"A","Asian or Pacific Islander","All Origins",666,1998,35,39,"Census"
"us","666",757185.200011846,"A","Asian or Pacific Islander","All Origins",666,1998,40,44,"Census"
"us","3",2268.30476752598,"A","Asian or Pacific Islander","All Origins",666,1998,40,44,"Census"
"us","2",1935.51542234047,"A","Asian or Pacific Islander","All Origins",666,1998,40,44,"Census"
"us","1",2082.05057635936,"A","Asian or Pacific Islander","All Origins",666,1998,40,44,"Census"
"us","666",659305.200007696,"A","Asian or Pacific Islander","All Origins",666,1998,45,49,"Census"
"us","3",1967.34892734107,"A","Asian or Pacific Islander","All Origins",666,1998,45,49,"Census"
"us","2",1596.57404991245,"A","Asian or Pacific Islander","All Origins",666,1998,45,49,"Census"
"us","1",1844.58811118355,"A","Asian or Pacific Islander","All Origins",666,1998,45,49,"Census"
"us","666",546030.60001194,"A","Asian or Pacific Islander","All Origins",666,1998,50,54,"Census"
"us","3",1678.8711447632,"A","Asian or Pacific Islander","All Origins",666,1998,50,54,"Census"
"us","2",1321.5064608556,"A","Asian or Pacific Islander","All Origins",666,1998,50,54,"Census"
"us","1",1498.58738829926,"A","Asian or Pacific Islander","All Origins",666,1998,50,54,"Census"
"us","666",380820.600010144,"A","Asian or Pacific Islander","All Origins",666,1998,55,59,"Census"
"us","3",1217.52429209419,"A","Asian or Pacific Islander","All Origins",666,1998,55,59,"Census"
"us","2",923.148581731944,"A","Asian or Pacific Islander","All Origins",666,1998,55,59,"Census"
"us","1",996.10263530265,"A","Asian or Pacific Islander","All Origins",666,1998,55,59,"Census"
"us","666",301699.200007024,"A","Asian or Pacific Islander","All Origins",666,1998,60,64,"Census"
"us","3",855.459200948068,"A","Asian or Pacific Islander","All Origins",666,1998,60,64,"Census"
"us","2",684.487524534262,"A","Asian or Pacific Islander","All Origins",666,1998,60,64,"Census"
"us","1",724.367664100666,"A","Asian or Pacific Islander","All Origins",666,1998,60,64,"Census"
"us","666",240758.200007083,"A","Asian or Pacific Islander","All Origins",666,1998,65,69,"Census"
"us","3",680.603848985777,"A","Asian or Pacific Islander","All Origins",666,1998,65,69,"Census"
"us","2",457.464720844592,"A","Asian or Pacific Islander","All Origins",666,1998,65,69,"Census"
"us","1",652.972262216523,"A","Asian or Pacific Islander","All Origins",666,1998,65,69,"Census"
"us","666",190784.800004469,"A","Asian or Pacific Islander","All Origins",666,1998,70,74,"Census"
"us","3",504.622918877009,"A","Asian or Pacific Islander","All Origins",666,1998,70,74,"Census"
"us","2",349.551552518258,"A","Asian or Pacific Islander","All Origins",666,1998,70,74,"Census"
"us","1",418.320823427128,"A","Asian or Pacific Islander","All Origins",666,1998,70,74,"Census"
"us","666",134165.800004786,"A","Asian or Pacific Islander","All Origins",666,1998,75,79,"Census"
"us","3",300.571477822875,"A","Asian or Pacific Islander","All Origins",666,1998,75,79,"Census"
"us","2",215.790238076568,"A","Asian or Pacific Islander","All Origins",666,1998,75,79,"Census"
"us","1",230.207503006302,"A","Asian or Pacific Islander","All Origins",666,1998,75,79,"Census"
"us","666",75578.6000019958,"A","Asian or Pacific Islander","All Origins",666,1998,80,84,"Census"
"us","3",183.624934869553,"A","Asian or Pacific Islander","All Origins",666,1998,80,84,"Census"
"us","2",106.392908835826,"A","Asian or Pacific Islander","All Origins",666,1998,80,84,"Census"
"us","1",103.820052723949,"A","Asian or Pacific Islander","All Origins",666,1998,80,84,"Census"
"us","666",53578.0000021178,"A","Asian or Pacific Islander","All Origins",666,1998,85,150,"Census"
"us","3",121.330437760512,"A","Asian or Pacific Islander","All Origins",666,1998,85,150,"Census"
"us","2",79.299444146244,"A","Asian or Pacific Islander","All Origins",666,1998,85,150,"Census"
"us","1",83.3991014626163,"A","Asian or Pacific Islander","All Origins",666,1998,85,150,"Census"
"us","666",2205800.60006273,"A","Black or African American","All Origins",666,1998,25,29,"Census"
"us","3",18141.2708775066,"A","Black or African American","All Origins",666,1998,25,29,"Census"
"us","2",12242.7676495538,"A","Black or African American","All Origins",666,1998,25,29,"Census"
"us","1",11453.6516520245,"A","Black or African American","All Origins",666,1998,25,29,"Census"
"us","666",2260373.00006587,"A","Black or African American","All Origins",666,1998,30,34,"Census"
"us","3",18083.6725013699,"A","Black or African American","All Origins",666,1998,30,34,"Census"
"us","2",14010.7990670422,"A","Black or African American","All Origins",666,1998,30,34,"Census"
"us","1",11732.1665408367,"A","Black or African American","All Origins",666,1998,30,34,"Census"
"us","666",2406557.40005905,"A","Black or African American","All Origins",666,1998,35,39,"Census"
"us","3",19747.7142197352,"A","Black or African American","All Origins",666,1998,35,39,"Census"
"us","2",14980.9920628464,"A","Black or African American","All Origins",666,1998,35,39,"Census"
"us","1",12754.6166949719,"A","Black or African American","All Origins",666,1998,35,39,"Census"
"us","666",2277561.60005425,"A","Black or African American","All Origins",666,1998,40,44,"Census"
"us","3",19247.4485976966,"A","Black or African American","All Origins",666,1998,40,44,"Census"
"us","2",13774.6113806083,"A","Black or African American","All Origins",666,1998,40,44,"Census"
"us","1",11881.5136576967,"A","Black or African American","All Origins",666,1998,40,44,"Census"
"us","666",1903983.40004458,"A","Black or African American","All Origins",666,1998,45,49,"Census"
"us","3",16804.8106055197,"A","Black or African American","All Origins",666,1998,45,49,"Census"
"us","2",11172.1612562334,"A","Black or African American","All Origins",666,1998,45,49,"Census"
"us","1",9644.00040024199,"A","Black or African American","All Origins",666,1998,45,49,"Census"
"us","666",1509629.60003051,"A","Black or African American","All Origins",666,1998,50,54,"Census"
"us","3",13374.6796853435,"A","Black or African American","All Origins",666,1998,50,54,"Census"
"us","2",8441.202043265,"A","Black or African American","All Origins",666,1998,50,54,"Census"
"us","1",7014.2073223069,"A","Black or African American","All Origins",666,1998,50,54,"Census"
"us","666",1097981.80002167,"A","Black or African American","All Origins",666,1998,55,59,"Census"
"us","3",9463.37644542772,"A","Black or African American","All Origins",666,1998,55,59,"Census"
"us","2",6023.46484579131,"A","Black or African American","All Origins",666,1998,55,59,"Census"
"us","1",5203.64611585843,"A","Black or African American","All Origins",666,1998,55,59,"Census"
