Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
1994,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,A,38024.1962613374,158628.953865171,316246.477519131,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,B,34906.2258099199,146804.638437506,294781.296442341,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,D,30324.4069799169,128807.118653378,260968.837084349,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,A,2403.55566635377,10027.1289967562,19990.3242604081,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,B,2206.46496404094,9279.69964541403,18633.4840723385,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,D,1916.84262632285,8142.05454280235,16496.1574152621,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,A,3412.10188879081,14234.5718336881,28378.3829604217,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,B,3132.31075807615,13173.5166906129,26452.2045767429,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,D,2721.16116857526,11558.5089511485,23418.0429695617,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,YLL,absolute number,A,853254.781797926,3559599.58987177,7096502.90345041,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,YLL,absolute number,B,783288.195814314,3294264.49611199,6614828.85911165,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,YLL,absolute number,D,680473.167216145,2890404.02498549,5856084.54711444,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,A,51768.3278354223,215966.581685044,430556.144105913,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,B,47523.3435259377,199868.278560326,401332.211970895,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,D,41285.3918373894,175365.419959299,355297.985002993,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,YLL,crude rate,A,76566.8321450562,319420.728855486,636804.806977424,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,YLL,crude rate,B,70288.3793791875,295610.879769978,593581.778535902,EPA,attributable,25,150
1994,us,All,All Origins,A,666,1,nvss,YLL,crude rate,D,61062.2710647667,259370.453624801,525495.844982394,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,A,17362.4420478933,71145.6582626806,139584.554504051,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,B,13416.4634970071,56389.3301487169,113164.940864774,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,D,11497.9229826704,48856.2932625128,99017.9757255328,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,A,1090.22492477912,4467.38826910603,8764.81315328395,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,B,842.448479682681,3540.80682027038,7105.8690247379,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,D,721.979211468063,3067.79129918378,6217.55078227882,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,A,1698.93863596236,6961.69970042369,13658.5390451627,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,B,1312.81925262407,5517.77286751644,11073.3438154161,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,D,1125.08744649481,4780.65493348396,9689.04398072865,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,YLL,absolute number,A,371506.343641325,1522312.54648483,2986708.16752389,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,YLL,absolute number,B,287073.747150402,1206569.54857772,2421404.39075851,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,YLL,absolute number,D,246022.495855054,1045384.21633072,2118700.00862129,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,A,23136.4294362258,94805.5865383331,186004.260619654,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,B,17878.19133541,75141.95032836,150798.641213619,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,D,15321.628318062,65103.7554778093,131947.015400963,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,YLL,crude rate,A,36352.4024429466,148960.359038153,292253.467925404,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,YLL,crude rate,B,28090.557714114,118064.47603395,236937.722320443,EPA,attributable,25,150
1994,us,All,All Origins,A,666,2,nvss,YLL,crude rate,D,24073.636782837,102292.271424168,207317.685653398,EPA,attributable,25,150
1994,us,All,All Origins,A,666,3,nvss,Deaths,absolute number,A,393.020617747207,1617.39441426207,3185.86511868331,EPA,attributable,25,150
1994,us,All,All Origins,A,666,3,nvss,Deaths,absolute number,B,313.867738803473,1321.36322402387,2655.79179711966,EPA,attributable,25,150
1994,us,All,All Origins,A,666,3,nvss,Deaths,absolute number,D,272.937590929697,1160.62258254671,2353.86616042632,EPA,attributable,25,150
1994,us,All,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,A,12.1206896709199,49.8801713841874,98.2515437951051,EPA,attributable,25,150
1994,us,All,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,B,9.67962821278041,40.7506193256788,81.9041718166729,EPA,attributable,25,150
