Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
1999,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,71822.7796014793,73845.9564916618,75869.1333818443
1999,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,58284.8575201587,59926.6844925575,61568.5114649564
1999,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,42402.4128821631,43596.8470478578,44791.2812135525
1999,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,4227.67753536759,4346.76704340612,4465.85655144464
1999,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,3430.79986819392,3527.4421180022,3624.08436781048
1999,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,2495.91744265506,2566.22497625098,2636.5325098469
1999,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,6281.48272236297,6458.4258976408,6635.36907291863
1999,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,5097.48198997193,5241.07303194297,5384.66407391402
1999,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,3708.43380587184,3812.89672998091,3917.35965408997
1999,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,1501760.25112275,1544063.35678818,1586366.46245361
1999,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,1218692.49215641,1253021.85813265,1287351.22410889
1999,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,886602.531556944,911577.250755731,936551.969954518
1999,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,86487.695522106,88923.9686354047,91360.2417487035
1999,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,70185.5739742074,72162.6323960161,74139.6908178247
1999,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,51060.2206584555,52498.5367333415,53936.8528082276
1999,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,A,di_gee,25,150,131341.074835883,135040.82342281,138740.572009736
1999,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,B,di_gee,25,150,106584.510872875,109586.891460843,112589.272048812
1999,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,D,di_gee,25,150,77540.559060506,79724.800160802,81909.0412610979
1999,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,A,di_gee,25,150,35346.3599482027,36342.0320594197,37337.7041706367
1999,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,B,di_gee,25,150,29090.5604826358,29910.0128905974,30729.465298559
1999,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,D,di_gee,25,150,22364.8826602064,22994.8793548601,23624.8760495138
1999,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,2026.88589484312,2083.98127216264,2141.07664948217
