Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
1996,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,A,35538.7665736314,149041.302775312,298554.803350383,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,B,33500.8344298684,141312.612467021,284525.186934089,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,D,29880.3093092123,127085.20530421,257784.992466297,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,A,2183.75923977326,9158.17720823549,18345.3696696055,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,B,2058.53392730349,8683.27049370138,17483.2884148698,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,D,1836.06263897998,7809.03554282221,15840.1771768534,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,A,3156.20367058686,13236.3824702209,26514.7009042506,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,B,2975.21458366328,12549.9962201714,25268.7283762427,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,D,2653.67515568141,11286.4578636232,22893.9273330891,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,YLL,absolute number,A,773981.001075835,3245895.90031728,6502075.56006118,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,YLL,absolute number,B,729597.897416727,3077576.62425509,6196531.56949823,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,YLL,absolute number,D,650748.29380148,2767725.04806796,5614170.26440724,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,A,46039.8068320027,193080.217782703,386772.158975736,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,B,43399.7038886103,183067.844164702,368597.053534331,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,D,38709.3813688328,164636.504513706,333955.632161515,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,YLL,crude rate,A,68737.379264382,288268.545665438,577450.393687122,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,YLL,crude rate,B,64795.7085710369,273320.083235339,550314.981923675,EPA,attributable,25,150
1996,us,All,All Origins,A,666,1,nvss,YLL,crude rate,D,57793.062380738,245802.114088246,498595.379192731,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,A,16852.7580792729,69496.2862238147,137122.045595739,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,B,13764.2368989081,57870.996942093,116175.328983766,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,D,11833.4906090193,50289.2951177955,101935.616788958,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,A,1020.14147314188,4206.79175911549,8300.35564127085,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,B,833.185217557683,3503.08262867102,7032.39616297599,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,D,716.312100696601,3044.14241060227,6170.42918361292,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,A,1598.83514920461,6593.17036601129,13008.8822967762,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,B,1305.82458090462,5490.26952118469,11021.6499029972,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,D,1122.6530775845,4770.98717520571,9670.71658605746,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,YLL,absolute number,A,353808.417255184,1459011.68926185,2878753.35863807,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,YLL,absolute number,B,288967.707779391,1214949.25262375,2438995.98383245,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,YLL,absolute number,D,248433.435244675,1055778.27835726,2140046.10215044,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,A,21332.8174821873,87970.8581069513,173573.937139451,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,B,17423.2580901479,73255.1555935679,147058.84208899,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,D,14979.2511203175,63657.9691590799,129033.710545429,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,YLL,crude rate,A,33566.0982571018,138417.650150763,273109.720915187,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,YLL,crude rate,B,27414.6063219766,115263.244179824,231389.573705223,EPA,attributable,25,150
1996,us,All,All Origins,A,666,2,nvss,YLL,crude rate,D,23569.0862373058,100162.561716257,203027.950258458,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,Deaths,absolute number,A,369.484442880927,1528.1523138948,3023.50869240194,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,Deaths,absolute number,B,305.298823056579,1286.53948520052,2588.13274730193,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,Deaths,absolute number,D,267.201571229092,1136.94200215578,2307.17034050859,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,A,11.1366020796838,46.0599209652758,91.1313421729013,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,B,9.2019882657756,38.7774873409131,78.0087094096928,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,D,8.05370193841604,34.2684811489302,69.5402431884614,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,Deaths,crude rate,A,19.2620642609582,79.6660553317519,157.622383969709,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,Deaths,crude rate,B,15.9159219334327,67.0702291142977,134.9252458526,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,Deaths,crude rate,D,13.9298255577771,59.271372119894,120.278036643007,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,YLL,absolute number,A,7602.06411580522,31441.4100316753,62208.0506424494,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,YLL,absolute number,B,6281.45858932399,26470.2772808253,53250.2828313803,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,YLL,absolute number,D,5497.61570606119,23392.3407679863,47469.5408496071,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,YLL,age-adjusted rate,A,237.766422814285,983.37918196797,1945.65389691381,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,YLL,age-adjusted rate,B,196.462423374527,827.899244743138,1665.48572463929,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,YLL,age-adjusted rate,D,171.946513542308,731.631975333286,1484.68399483528,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,YLL,crude rate,A,396.312890396185,1639.11220662798,3243.04714883479,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,YLL,crude rate,B,327.466721079508,1379.95575135203,2776.05834176568,EPA,attributable,25,150
1996,us,All,All Origins,A,666,3,nvss,YLL,crude rate,D,286.603209018817,1219.49592132731,2474.69511612963,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,Deaths,absolute number,A,87035.5291081952,358559.164132423,706916.168512261,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,Deaths,absolute number,B,70436.2263239263,296347.692877749,595286.096604044,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,Deaths,absolute number,D,60978.6503912168,259208.931439569,525532.301788072,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,33.6711654235913,138.714672655568,273.482467384075,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,27.2494445965644,114.647113564187,230.296487405755,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,23.5906215044388,100.27935601936,203.311052971822,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,Deaths,crude rate,A,50.0510341522208,206.194609873335,406.522320890133,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,Deaths,crude rate,B,40.5053660891737,170.419007606854,342.327840788248,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,Deaths,crude rate,D,35.0666508787817,149.061828117512,302.21491676338,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,YLL,absolute number,A,1849529.61468855,7619483.66920938,15022168.5576274,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,YLL,absolute number,B,1496789.73481119,6297472.30628849,12649997.9509846,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,YLL,absolute number,D,1295813.57082456,5508263.11968863,11167710.0787678,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,YLL,age-adjusted rate,A,705.737115877187,2907.41623517429,5732.10714112633,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,YLL,age-adjusted rate,B,571.13985206347,2402.96770998441,4826.94248249901,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,YLL,age-adjusted rate,D,494.45206225705,2101.82399714445,4261.3362010261,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,YLL,crude rate,A,1063.5986344754,4381.6937893927,8638.71431841996,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,YLL,crude rate,B,860.75048779906,3621.45212081018,7274.56345653027,EPA,attributable,25,150
1996,us,All,All Origins,A,666,666,nvss,YLL,crude rate,D,745.176251041418,3167.60601501295,6422.1524736141,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,Deaths,absolute number,A,51.6996219872341,218.975428084953,442.6349207648,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,Deaths,absolute number,B,50.1592143382351,213.108430466993,431.939786661808,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,Deaths,absolute number,D,46.0411739411708,196.925750308305,401.524306425961,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,A,496.348282671982,2102.29927221066,4249.56845577144,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,B,481.559418424885,2045.97247367364,4146.8885668106,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,D,442.023688752404,1890.60875539001,3854.8811825896,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,Deaths,crude rate,A,504.018881161905,2134.78834124899,4315.24156176908,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,Deaths,crude rate,B,489.001468849424,2077.59106472124,4210.97485115758,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,Deaths,crude rate,D,448.854751451366,1919.82634547829,3914.45476591868,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,YLL,absolute number,A,1627.27036041419,6892.35646383719,13932.1461039444,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,YLL,absolute number,B,1578.78529197809,6707.68990417289,13595.5116362736,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,YLL,absolute number,D,1449.16799839738,6198.33229647515,12638.1698302198,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,YLL,age-adjusted rate,A,12439.2197158074,52686.7191211633,106500.450518612,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,YLL,age-adjusted rate,B,12068.5889749765,51275.0865088407,103927.141123236,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,YLL,age-adjusted rate,D,11077.765302991,47381.442680376,96609.0055765402,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,YLL,crude rate,A,15864.2356535297,67193.4853668762,135824.294677206,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,YLL,crude rate,B,15391.555409325,65393.1736970346,132542.450028557,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,1,nvss,YLL,crude rate,D,14127.9182534108,60427.4536071176,123209.338345538,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,Deaths,absolute number,A,21.5297984914911,93.0596115692548,191.662012706956,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,Deaths,absolute number,B,20.6209262657722,89.6420699455226,185.510343088736,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,Deaths,absolute number,D,20.0894985691909,87.555277227459,181.591050399097,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,A,58.9424517488434,254.770692203865,524.715962415103,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,B,56.4542186457111,245.414437321307,507.874444377204,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,D,54.9993210824049,239.701393646378,497.144538087558,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,Deaths,crude rate,A,73.4155114665936,317.328514846039,653.557658570702,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,Deaths,crude rate,B,70.316303671625,305.674872738621,632.58077987053,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,Deaths,crude rate,D,68.50416241227,298.55901632306,619.216192296203,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,YLL,absolute number,A,660.579499794963,2855.26460852976,5880.59365876993,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,YLL,absolute number,B,632.693388344353,2750.40724364426,5691.84749651886,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,YLL,absolute number,D,616.388068899603,2686.3800540531,5571.59535363443,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,YLL,age-adjusted rate,A,1602.44398242789,6926.34511303783,14265.2351829331,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,YLL,age-adjusted rate,B,1534.7974213384,6671.98049314551,13807.3718190239,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,YLL,age-adjusted rate,D,1495.24372487353,6516.66234490752,13515.6623082095,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,YLL,crude rate,A,2252.54230135783,9736.30624970877,20052.5235457464,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,YLL,crude rate,B,2157.45208786744,9378.74799958626,19408.9087880656,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,2,nvss,YLL,crude rate,D,2101.85178268411,9160.41855848807,18998.8551325098,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,Deaths,absolute number,A,8.36267367204424,35.3801762232519,71.4497026287814,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,Deaths,absolute number,B,8.02924488437058,34.1237410586008,69.183271108896,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,Deaths,absolute number,D,7.38560573509084,31.5923763998079,64.4218128660805,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,A,26.9146725137214,113.868589624615,229.955803953587,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,B,25.8415555921699,109.824842096315,222.661454738884,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,D,23.7700486077727,101.677824351024,207.337038850035,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,Deaths,crude rate,A,30.7274163533854,129.999261970754,262.53143995555,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,Deaths,crude rate,B,29.502281236933,125.382675465134,254.203770160092,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,Deaths,crude rate,D,27.1373237009991,116.081547756062,236.708491064682,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,YLL,absolute number,A,231.653724287375,980.063303852013,1979.22223947507,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,YLL,absolute number,B,222.417441313971,945.258898391349,1916.44000941163,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,YLL,absolute number,D,204.588047046652,875.137777594886,1784.54325267529,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,YLL,age-adjusted rate,A,648.213439275534,2742.41308596255,5538.25956775556,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,YLL,age-adjusted rate,B,622.368472738823,2645.02340040925,5362.58233485114,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,YLL,age-adjusted rate,D,572.478262625553,2448.81048383665,4993.50883699841,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,YLL,crude rate,A,851.177591657776,3601.09868818709,7272.36147113271,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,YLL,crude rate,B,817.240226215646,3473.21501133181,7041.67738630439,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,3,nvss,YLL,crude rate,D,751.728735218214,3215.56525021753,6557.04212265097,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,absolute number,A,282.041426443169,1174.71001348164,2339.64172697388,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,absolute number,B,243.386922108012,1030.03831645186,2080.38110602463,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,absolute number,D,217.380773320166,927.894214362341,1888.49612323803,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,22.7237277629469,94.6449281703066,188.502030843679,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,19.6093823123478,82.9889090536582,167.61372431226,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,17.5140991737313,74.759285491814,152.153789345866,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,crude rate,A,21.1211295930338,87.9700643337219,175.20786481571,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,crude rate,B,18.2264243516325,77.1360896940925,155.792712784691,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,crude rate,D,16.2789117266583,69.4868629666441,141.42309467751,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,absolute number,A,8371.91575408678,34869.2509195351,69448.2497836831,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,absolute number,B,7224.52312495779,30574.9198533214,61752.5431482723,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,absolute number,D,6452.57522536807,27542.9474645327,56056.7667135028,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,age-adjusted rate,A,526.190329099202,2191.59666147336,4364.9504465213,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,age-adjusted rate,B,454.074588465684,1921.69004232363,3881.26110634119,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,age-adjusted rate,D,405.556240782328,1731.12499174992,3523.27106383224,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,crude rate,A,626.944487602278,2611.24040099802,5200.74480613973,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,crude rate,B,541.020129895173,2289.65245518196,4624.43933496728,EPA,attributable,25,150
1996,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,crude rate,D,483.211559601369,2062.59828603489,4197.90188006629,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,absolute number,A,578.995910566144,2441.43953613572,4914.32149812777,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,absolute number,B,568.332759912208,2400.93563192224,4840.67660347218,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,absolute number,D,518.204477149021,2203.75961854872,4469.7413189106,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,A,5997.64476498891,25290.1389901415,50905.9806275632,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,B,5887.18838951065,24870.5712097231,50143.1152793998,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,D,5367.92456189824,22828.0840991756,46300.7080585524,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,crude rate,A,3922.33359715022,16539.2192643164,33291.4412132141,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,crude rate,B,3850.09744953994,16264.8307558433,32792.5433120463,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,crude rate,D,3510.50982195681,14929.0871215733,30279.6897625597,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,YLL,absolute number,A,14354.6046034845,60528.7508339651,121837.029783251,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,YLL,absolute number,B,14090.2412311854,59524.5683876447,120011.20800359,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,YLL,absolute number,D,12847.4488981384,54636.1336722755,110814.89202589,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,YLL,age-adjusted rate,A,107362.996602729,452715.226205319,911260.809756503,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,YLL,age-adjusted rate,B,105385.732538267,445204.602293975,897604.86429916,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,YLL,age-adjusted rate,D,96090.4636878492,408642.327383844,828822.472283167,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,YLL,crude rate,A,97243.4293275074,410044.265696889,825369.344713609,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,YLL,crude rate,B,95452.5335403321,403241.560401406,813000.549048421,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,YLL,crude rate,D,87033.3961453465,370125.48588057,750701.284975774,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,2,nvss,Deaths,absolute number,A,279.308573059285,1145.88471950298,2250.40886659419,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,2,nvss,Deaths,absolute number,B,219.253102223624,920.87900589846,1846.84277680159,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,2,nvss,Deaths,absolute number,D,188.092603864828,798.496228578634,1616.94893784069,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,A,3565.00185609954,14625.6919619762,28723.4713153194,EPA,attributable,25,150
1996,us,Asian or Pacific Islander,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,B,2798.4737733664,11753.7937676345,23572.4877869188,EPA,attributable,25,150
