Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr,min_age,max_age
2014,us,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,171.878992027768,731.442124877865,1484.73210897671,EPA,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,15.2782797005703,65.0177036578042,131.977457941452,EPA,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,58095.3949840413,247228.696488288,501842.006977534,EPA,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,4164.53580224969,17722.4504309133,35974.2627742678,EPA,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,418.842748734928,1782.41230362154,3618.06449015215,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,46820.1996050591,200563.287343616,409517.652819799,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,162.785630179892,697.323407345184,1423.82112307053,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,32.5940270530936,139.622754039452,285.086983125241,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,906616.392645699,3883664.86265437,7929812.77858761,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,3919.26598919181,16788.926091665,34280.259849573,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,631.143811387745,2703.62532979948,5520.36374068178,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,Deaths,absolute number,23492.2795764729,100631.494256036,205468.506617006,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,133.59312253105,572.259303268845,1168.43405048897,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,Deaths,crude rate,31.7365098796178,135.946467062133,277.574309848221,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,YLL,absolute number,404331.374199509,1731993.28008346,3536368.76169204,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,3118.41435494146,13358.0351462149,27274.3195668649,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,546.224839958623,2339.80792140109,4777.39939106674,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,23326.122417598,99924.2255596436,204033.978174275,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,196.291919553078,840.87349340838,1716.96866340991,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,33.503144932296,143.5204596477,293.052562252204,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,502118.948408633,2150972.46598957,4392042.73759646,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,4792.2776737131,20529.1143825637,41918.1319886142,EPA,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,721.189900345161,3089.42656577413,6308.25997361308,EPA,attributable,25,150
2014,us,All,All Origins,A,1,nvss,Deaths,absolute number,18630.2264229233,24607.6591728481,30428.9834464379,burnett,attributable,25,150
2014,us,All,All Origins,A,1,nvss,Deaths,age-adjusted rate,10.7191178855085,14.1583034780307,17.5076702394353,burnett,attributable,25,150
2014,us,All,All Origins,A,1,nvss,Deaths,crude rate,152.785934605326,201.806683387747,249.547191183546,burnett,attributable,25,150
2014,us,All,All Origins,A,1,nvss,YLL,absolute number,288698.866747615,381326.72975845,471535.494944892,burnett,attributable,25,150
2014,us,All,All Origins,A,1,nvss,YLL,age-adjusted rate,271.062052946746,358.03121562703,442.729064845138,burnett,attributable,25,150
2014,us,All,All Origins,A,1,nvss,YLL,crude rate,2367.61084778118,3127.24920639989,3867.0486154744,burnett,attributable,25,150
2014,us,All,All Origins,A,2,nvss,Deaths,absolute number,17380.6982079022,22966.5313724957,28410.9899712759,burnett,attributable,25,150
2014,us,All,All Origins,A,2,nvss,Deaths,age-adjusted rate,11.920702318058,15.7517943465233,19.4859234052479,burnett,attributable,25,150
2014,us,All,All Origins,A,2,nvss,Deaths,crude rate,106.018208218485,140.090488654743,173.300417189143,burnett,attributable,25,150
2014,us,All,All Origins,A,2,nvss,YLL,absolute number,352010.154163932,465139.671165074,575405.938248891,burnett,attributable,25,150
2014,us,All,All Origins,A,2,nvss,YLL,age-adjusted rate,363.776776114993,480.687866580174,594.639997447699,burnett,attributable,25,150
2014,us,All,All Origins,A,2,nvss,YLL,crude rate,2147.17989880323,2837.24358586677,3509.84211576083,burnett,attributable,25,150
2014,us,All,All Origins,A,3,nvss,Deaths,absolute number,67767.9736945404,89579.9262084076,110855.712131506,burnett,attributable,25,150
2014,us,All,All Origins,A,3,nvss,Deaths,age-adjusted rate,11.8561328660884,15.6721744706208,19.3944127342541,burnett,attributable,25,150
2014,us,All,All Origins,A,3,nvss,Deaths,crude rate,115.960434517339,153.283720920743,189.689551667002,burnett,attributable,25,150
2014,us,All,All Origins,A,3,nvss,YLL,absolute number,1299690.61697247,1718011.96368858,2126050.41939932,burnett,attributable,25,150
2014,us,All,All Origins,A,3,nvss,YLL,age-adjusted rate,334.915402622074,442.71202778137,547.858869572062,burnett,attributable,25,150
2014,us,All,All Origins,A,3,nvss,YLL,crude rate,2223.9515285135,2939.75757211352,3637.96815809439,burnett,attributable,25,150
2014,us,All,All Origins,A,4,nvss,Deaths,absolute number,19061.2753711422,25195.2592513566,31177.9460418612,burnett,attributable,25,150
2014,us,All,All Origins,A,4,nvss,Deaths,age-adjusted rate,5.46024181179918,7.21736637998812,8.93115078970646,burnett,attributable,25,150
2014,us,All,All Origins,A,4,nvss,Deaths,crude rate,43.0845481778517,56.9493037549821,70.4720797623382,burnett,attributable,25,150
2014,us,All,All Origins,A,4,nvss,YLL,absolute number,399268.964317942,527755.088321165,653072.052279398,burnett,attributable,25,150
2014,us,All,All Origins,A,4,nvss,YLL,age-adjusted rate,153.984365688367,203.537063424819,251.867524666816,burnett,attributable,25,150
2014,us,All,All Origins,A,4,nvss,YLL,crude rate,902.474918080285,1192.89444626061,1476.15066422253,burnett,attributable,25,150
2014,us,All,All Origins,A,5,nvss,Deaths,absolute number,9293.59382563899,12285.9394970918,15205.2768664639,burnett,attributable,25,150
2014,us,All,All Origins,A,5,nvss,Deaths,age-adjusted rate,8.33273878129603,11.0157089316344,13.6332190326615,burnett,attributable,25,150
2014,us,All,All Origins,A,5,nvss,Deaths,crude rate,56.0527818186056,74.1006223197758,91.7081252610899,burnett,attributable,25,150
2014,us,All,All Origins,A,5,nvss,YLL,absolute number,199614.916996474,263886.806218051,326590.567282394,burnett,attributable,25,150
2014,us,All,All Origins,A,5,nvss,YLL,age-adjusted rate,214.967246604035,284.182269548668,351.708560021024,burnett,attributable,25,150
2014,us,All,All Origins,A,5,nvss,YLL,crude rate,1203.94452351409,1591.58984686229,1969.77726327909,burnett,attributable,25,150
2014,us,All,All Origins,A,6,nvss,Deaths,absolute number,16059.9550730087,21227.1941030935,26266.5300842669,burnett,attributable,25,150
2014,us,All,All Origins,A,6,nvss,Deaths,age-adjusted rate,5.58308666984116,7.37942689729514,9.13130287785908,burnett,attributable,25,150
2014,us,All,All Origins,A,6,nvss,Deaths,crude rate,42.0586479186063,55.5908829771507,68.7881588606896,burnett,attributable,25,150
2014,us,All,All Origins,A,6,nvss,YLL,absolute number,306512.65052765,405132.112650746,501310.47812356,burnett,attributable,25,150
2014,us,All,All Origins,A,6,nvss,YLL,age-adjusted rate,132.794958490118,175.521310425054,217.190070355919,burnett,attributable,25,150
2014,us,All,All Origins,A,6,nvss,YLL,crude rate,802.711314728859,1060.98110542888,1312.85802491084,burnett,attributable,25,150
2014,us,All,All Origins,A,7,nvss,Deaths,absolute number,9128.20265007747,12065.5709515238,14930.4193334656,burnett,attributable,25,150
2014,us,All,All Origins,A,7,nvss,Deaths,age-adjusted rate,4.06759557434888,5.37650892358247,6.65310685269045,burnett,attributable,25,150
2014,us,All,All Origins,A,7,nvss,Deaths,crude rate,39.6508089253408,52.4100599771361,64.8543012091688,burnett,attributable,25,150
2014,us,All,All Origins,A,7,nvss,YLL,absolute number,164953.899326881,218034.486344594,269804.580600509,burnett,attributable,25,150
2014,us,All,All Origins,A,7,nvss,YLL,age-adjusted rate,95.7751957107284,126.594737599747,156.653383861255,burnett,attributable,25,150
2014,us,All,All Origins,A,7,nvss,YLL,crude rate,716.521728803268,947.09156759474,1171.9689278022,burnett,attributable,25,150
2014,us,All,All Origins,F,1,nvss,Deaths,absolute number,9852.22162782403,13012.3718639997,16089.5541519212,burnett,attributable,25,150
2014,us,All,All Origins,F,1,nvss,Deaths,age-adjusted rate,9.48887645028768,12.5324818712958,15.496179161929,burnett,attributable,25,150
2014,us,All,All Origins,F,1,nvss,Deaths,crude rate,160.552960309079,212.051139563041,262.197263391719,burnett,attributable,25,150
2014,us,All,All Origins,F,1,nvss,YLL,absolute number,135924.640247872,179523.160480945,221977.026346245,burnett,attributable,25,150
2014,us,All,All Origins,F,1,nvss,YLL,age-adjusted rate,223.30556979643,294.93196796216,364.677855755748,burnett,attributable,25,150
2014,us,All,All Origins,F,1,nvss,YLL,crude rate,2215.04389518715,2925.53049942133,3617.36368169453,burnett,attributable,25,150
2014,us,All,All Origins,F,2,nvss,Deaths,absolute number,8810.34559676675,11641.2876014134,14400.3141273548,burnett,attributable,25,150
2014,us,All,All Origins,F,2,nvss,Deaths,age-adjusted rate,10.2934481036229,13.6009409016229,16.8244122228522,burnett,attributable,25,150
2014,us,All,All Origins,F,2,nvss,Deaths,crude rate,110.57012157049,146.098535090121,180.724407031115,burnett,attributable,25,150
2014,us,All,All Origins,F,2,nvss,YLL,absolute number,157531.826154254,208149.983958692,257482.269765854,burnett,attributable,25,150
2014,us,All,All Origins,F,2,nvss,YLL,age-adjusted rate,305.873254810124,404.156510061513,499.943039015253,burnett,attributable,25,150
2014,us,All,All Origins,F,2,nvss,YLL,crude rate,1977.02950216725,2612.28901618279,3231.41079513433,burnett,attributable,25,150
2014,us,All,All Origins,F,3,nvss,Deaths,absolute number,36819.2276806647,48668.8119992781,60226.5544186869,burnett,attributable,25,150
2014,us,All,All Origins,F,3,nvss,Deaths,age-adjusted rate,10.3578088740079,13.691277209442,16.9426459788667,burnett,attributable,25,150
2014,us,All,All Origins,F,3,nvss,Deaths,crude rate,123.818138078698,163.666705247524,202.533847143493,burnett,attributable,25,150
2014,us,All,All Origins,F,3,nvss,YLL,absolute number,623044.537994218,823559.846225167,1019136.68853189,burnett,attributable,25,150
2014,us,All,All Origins,F,3,nvss,YLL,age-adjusted rate,280.783940262848,371.149034400994,459.288538173608,burnett,attributable,25,150
2014,us,All,All Origins,F,3,nvss,YLL,crude rate,2095.21544839624,2769.52161083838,3427.22037290249,burnett,attributable,25,150
2014,us,All,All Origins,F,4,nvss,Deaths,absolute number,9181.21926536428,12135.6343323272,15017.1107449218,burnett,attributable,25,150
2014,us,All,All Origins,F,4,nvss,Deaths,age-adjusted rate,4.6638739085229,6.16465707767516,7.62838888390938,burnett,attributable,25,150
2014,us,All,All Origins,F,4,nvss,Deaths,crude rate,39.3860524083423,52.0600495431641,64.4211507999425,burnett,attributable,25,150
2014,us,All,All Origins,F,4,nvss,YLL,absolute number,178582.585224383,236048.490921079,292095.677264341,burnett,attributable,25,150
2014,us,All,All Origins,F,4,nvss,YLL,age-adjusted rate,127.814605342957,168.943935216136,209.057863425016,burnett,attributable,25,150
2014,us,All,All Origins,F,4,nvss,YLL,crude rate,766.09248266175,1012.61259159775,1253.04660747878,burnett,attributable,25,150
2014,us,All,All Origins,F,5,nvss,Deaths,absolute number,5146.85992224722,6803.99422435255,8420.6717921036,burnett,attributable,25,150
2014,us,All,All Origins,F,5,nvss,Deaths,age-adjusted rate,7.94330651317835,10.50081262253,12.9958806149807,burnett,attributable,25,150
2014,us,All,All Origins,F,5,nvss,Deaths,crude rate,54.2963819422136,71.7781860627674,88.8331951405537,burnett,attributable,25,150
2014,us,All,All Origins,F,5,nvss,YLL,absolute number,104140.02254384,137669.981817352,170381.351641888,burnett,attributable,25,150
2014,us,All,All Origins,F,5,nvss,YLL,age-adjusted rate,194.790529612514,257.507229352269,318.692784116193,burnett,attributable,25,150
2014,us,All,All Origins,F,5,nvss,YLL,crude rate,1098.61673426741,1452.3383242707,1797.42427117375,burnett,attributable,25,150
2014,us,All,All Origins,F,6,nvss,Deaths,absolute number,7046.78054767948,9314.05120677859,11525.195938063,burnett,attributable,25,150
2014,us,All,All Origins,F,6,nvss,Deaths,age-adjusted rate,5.01476988212969,6.62825004359586,8.20178875797039,burnett,attributable,25,150
2014,us,All,All Origins,F,6,nvss,Deaths,crude rate,35.3843890064027,46.7691605969959,57.8721039612519,burnett,attributable,25,150
2014,us,All,All Origins,F,6,nvss,YLL,absolute number,130740.266554818,172805.372501695,213829.163380866,burnett,attributable,25,150
2014,us,All,All Origins,F,6,nvss,YLL,age-adjusted rate,115.959185764718,153.268543954388,189.654314862512,burnett,attributable,25,150
2014,us,All,All Origins,F,6,nvss,YLL,crude rate,656.493333271158,867.717176890075,1073.71220755183,burnett,attributable,25,150
2014,us,All,All Origins,F,7,nvss,Deaths,absolute number,3374.16187419263,4459.88167545055,5518.76960914176,burnett,attributable,25,150
2014,us,All,All Origins,F,7,nvss,Deaths,age-adjusted rate,3.57808581370151,4.72942317195003,5.85230702729167,burnett,attributable,25,150
2014,us,All,All Origins,F,7,nvss,Deaths,crude rate,28.7847004644542,38.0468877668978,47.0801745898719,burnett,attributable,25,150
2014,us,All,All Origins,F,7,nvss,YLL,absolute number,63809.2645801967,84341.4692110141,104366.252502671,burnett,attributable,25,150
2014,us,All,All Origins,F,7,nvss,YLL,age-adjusted rate,86.7875934572295,114.713642127489,141.949542162056,burnett,attributable,25,150
2014,us,All,All Origins,F,7,nvss,YLL,crude rate,544.351645321569,719.51021275526,890.340010022733,burnett,attributable,25,150
2014,us,All,All Origins,M,1,nvss,Deaths,absolute number,8783.62025834172,11602.6275617359,14348.4117918704,burnett,attributable,25,150
2014,us,All,All Origins,M,1,nvss,Deaths,age-adjusted rate,11.9469222651835,15.781156911957,19.5157981862346,burnett,attributable,25,150
2014,us,All,All Origins,M,1,nvss,Deaths,crude rate,145.010081448567,191.549488509236,236.88004506123,burnett,attributable,25,150
2014,us,All,All Origins,M,1,nvss,YLL,absolute number,152673.609173573,201672.542032393,249398.738759579,burnett,attributable,25,150
2014,us,All,All Origins,M,1,nvss,YLL,age-adjusted rate,317.436832783846,419.31472864736,518.546369347442,burnett,attributable,25,150
2014,us,All,All Origins,M,1,nvss,YLL,crude rate,2520.51111616321,3329.44172060304,4117.36053665921,burnett,attributable,25,150
2014,us,All,All Origins,M,2,nvss,Deaths,absolute number,8575.28406106702,11331.7218892974,14018.6426515348,burnett,attributable,25,150
2014,us,All,All Origins,M,2,nvss,Deaths,age-adjusted rate,13.5163923187408,17.8610991323298,22.0962329066916,burnett,attributable,25,150
2014,us,All,All Origins,M,2,nvss,Deaths,crude rate,101.772166324356,134.485793898636,166.374387298861,burnett,attributable,25,150
2014,us,All,All Origins,M,2,nvss,YLL,absolute number,194392.596872031,256878.119652407,317787.764259063,burnett,attributable,25,150
2014,us,All,All Origins,M,2,nvss,YLL,age-adjusted rate,418.218842005906,552.651034382789,683.692861305633,burnett,attributable,25,150
2014,us,All,All Origins,M,2,nvss,YLL,crude rate,2307.06709657641,3048.65034582886,3771.53094517949,burnett,attributable,25,150
2014,us,All,All Origins,M,3,nvss,Deaths,absolute number,30969.2883284913,40938.1284126881,50662.4152706294,burnett,attributable,25,150
2014,us,All,All Origins,M,3,nvss,Deaths,age-adjusted rate,13.5402062287469,17.8987226134209,22.1503169053984,burnett,attributable,25,150
2014,us,All,All Origins,M,3,nvss,Deaths,crude rate,107.891657732941,142.621376767818,176.4991145526,burnett,attributable,25,150
2014,us,All,All Origins,M,3,nvss,YLL,absolute number,676473.965443064,894227.137911682,1106638.44107507,burnett,attributable,25,150
2014,us,All,All Origins,M,3,nvss,YLL,age-adjusted rate,393.410052129929,520.046539723695,643.576410966799,burnett,attributable,25,150
2014,us,All,All Origins,M,3,nvss,YLL,crude rate,2356.71859071049,3115.33307694111,3855.33741208847,burnett,attributable,25,150
2014,us,All,All Origins,M,4,nvss,Deaths,absolute number,9876.78252284885,13055.3247377833,16155.5473555464,burnett,attributable,25,150
2014,us,All,All Origins,M,4,nvss,Deaths,age-adjusted rate,6.39623611354313,8.45467027026896,10.4623844040859,burnett,attributable,25,150
2014,us,All,All Origins,M,4,nvss,Deaths,crude rate,47.187975352633,62.3739907730034,77.1858212589184,burnett,attributable,25,150
2014,us,All,All Origins,M,4,nvss,YLL,absolute number,220577.274022398,291563.364433257,360800.350496968,burnett,attributable,25,150
2014,us,All,All Origins,M,4,nvss,YLL,age-adjusted rate,184.024505266023,243.247198204468,301.010638082645,burnett,attributable,25,150
2014,us,All,All Origins,M,4,nvss,YLL,crude rate,1053.84470558511,1392.99258870781,1723.78383416722,burnett,attributable,25,150
2014,us,All,All Origins,M,5,nvss,Deaths,absolute number,4144.23682941533,5478.64806090912,6780.52927112617,burnett,attributable,25,150
2014,us,All,All Origins,M,5,nvss,Deaths,age-adjusted rate,8.85402459735029,11.7049499553717,14.4863760013625,burnett,attributable,25,150
2014,us,All,All Origins,M,5,nvss,Deaths,crude rate,58.3622909525638,77.1544835198495,95.4885636180379,burnett,attributable,25,150
2014,us,All,All Origins,M,5,nvss,YLL,absolute number,95355.409998236,126059.092080829,156014.285685621,burnett,attributable,25,150
2014,us,All,All Origins,M,5,nvss,YLL,age-adjusted rate,241.895061174915,319.783343085731,395.77287938652,burnett,attributable,25,150
2014,us,All,All Origins,M,5,nvss,YLL,crude rate,1342.86731460837,1775.25988790446,2197.11167791182,burnett,attributable,25,150
2014,us,All,All Origins,M,6,nvss,Deaths,absolute number,9008.58113434302,11907.0749051841,14733.8299853035,burnett,attributable,25,150
2014,us,All,All Origins,M,6,nvss,Deaths,age-adjusted rate,6.14700689694904,8.12479462338696,10.0536314417887,burnett,attributable,25,150
2014,us,All,All Origins,M,6,nvss,Deaths,crude rate,49.308791682716,65.1738012118191,80.6461464463314,burnett,attributable,25,150
2014,us,All,All Origins,M,6,nvss,YLL,absolute number,175711.432133878,232246.249760599,287381.811733392,burnett,attributable,25,150
2014,us,All,All Origins,M,6,nvss,YLL,age-adjusted rate,149.919326380662,198.155583252063,245.197976625094,burnett,attributable,25,150
2014,us,All,All Origins,M,6,nvss,YLL,crude rate,961.762820821053,1271.2081711603,1572.99464553213,burnett,attributable,25,150
2014,us,All,All Origins,M,7,nvss,Deaths,absolute number,5744.45201242461,7593.05612262665,9396.06809420754,burnett,attributable,25,150
2014,us,All,All Origins,M,7,nvss,Deaths,age-adjusted rate,4.43119721613316,5.85718691352156,7.24800741508439,burnett,attributable,25,150
2014,us,All,All Origins,M,7,nvss,Deaths,crude rate,50.8385039188288,67.198683636163,83.1553721043851,burnett,attributable,25,150
2014,us,All,All Origins,M,7,nvss,YLL,absolute number,101019.778109211,133528.636503445,165235.728651382,burnett,attributable,25,150
2014,us,All,All Origins,M,7,nvss,YLL,age-adjusted rate,102.701844416,135.752003300105,167.987045839407,burnett,attributable,25,150
2014,us,All,All Origins,M,7,nvss,YLL,crude rate,894.026858293252,1181.73084142294,1462.33917881198,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,812.41833147226,1074.80109002453,1331.18402664874,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,310.230389814835,410.423975204338,508.326466186615,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,31.3659651234191,41.4960768342453,51.3945465472828,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,20905.781128338,27657.6185865141,34255.0639548296,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,7425.21661077,9823.30235269482,12166.5518412806,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,807.133438952531,1067.80936172296,1322.52449222874,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,391.454180790335,517.897299772325,641.457308958677,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,268.739677923961,355.54494080892,440.370901808956,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,30.0336339956341,39.7347600612808,49.2146845952524,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,9445.29201006418,12496.2038154687,15477.5498447154,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,6358.06443497698,8411.77477273307,10418.6571578108,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,724.673428290942,958.749274234087,1187.48780827134,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,421.125266759904,557.11483022626,689.98552378859,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,age-adjusted rate,359.867598656518,476.075866147832,589.618940378433,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,32.7280522467151,43.2965787385542,53.6227200181381,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,11468.9261056879,15172.4660678949,18791.0667227606,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,age-adjusted rate,8643.98740640228,11435.2995569399,14162.594004669,burnett,attributable,25,150
2014,us,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,891.315820797494,1179.13908610162,1460.36123219518,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,3891.27369752357,5139.10793104066,6354.04120052423,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,237.014228039348,313.018768086568,387.019337917785,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,30.1714284769064,39.8466516182538,49.2667734328067,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,77453.2877653919,102290.621626954,126473.083065465,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,5141.90050621976,6790.77950465238,8396.18341066816,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,600.542782072095,793.12184497329,980.623280853255,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,1929.14655021787,2547.79736467354,3150.14757961747,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,age-adjusted rate,194.518480902862,256.89788729044,317.633681970825,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,crude rate,27.9390518767761,36.8987222536766,45.6223176183756,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,absolute number,35200.6733424441,46489.0460325499,57479.9856019661,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,age-adjusted rate,4114.2663831217,5433.65512967305,6718.27979436226,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,crude rate,509.797163155348,673.28211465249,832.459462153515,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,absolute number,1962.66108936517,2592.01170678353,3204.75550863559,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,age-adjusted rate,291.455937825908,384.914750157238,475.90744389509,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,crude rate,32.7526413044105,43.2551652188578,53.4805566847133,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,absolute number,42273.6060563045,55829.1405376253,69026.9820973795,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,age-adjusted rate,6417.19593005229,8474.94611553101,10478.3979864201,burnett,attributable,25,150
2014,us,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,crude rate,705.456618724705,931.669672502559,1151.91359181259,burnett,attributable,25,150
2014,us,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,19016.9871376347,25119.5741523348,31063.1422480262,burnett,attributable,25,150
2014,us,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,573.229234522088,757.17957627302,936.336609149197,burnett,attributable,25,150
2014,us,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,71.1483609794047,93.9800041144442,116.216708873057,burnett,attributable,25,150
2014,us,Black or African American,All Origins,A,666,nvss,YLL,absolute number,450046.704706929,594467.540472119,735125.112373902,burnett,attributable,25,150
2014,us,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,13778.3057768453,18199.7900692726,22506.060985651,burnett,attributable,25,150
2014,us,Black or African American,All Origins,A,666,nvss,YLL,crude rate,1683.7622685621,2224.08475401166,2750.32771919459,burnett,attributable,25,150
2014,us,Black or African American,All Origins,F,666,nvss,Deaths,absolute number,9828.34862890169,12981.6319476557,16052.4268767412,burnett,attributable,25,150
2014,us,Black or African American,All Origins,F,666,nvss,Deaths,age-adjusted rate,479.953771998498,633.93998882494,783.897999564855,burnett,attributable,25,150
2014,us,Black or African American,All Origins,F,666,nvss,Deaths,crude rate,68.1649710565883,90.0347148224957,111.332356508333,burnett,attributable,25,150
2014,us,Black or African American,All Origins,F,666,nvss,YLL,absolute number,215149.258540705,284176.782249385,351398.578816561,burnett,attributable,25,150
2014,us,Black or African American,All Origins,F,666,nvss,YLL,age-adjusted rate,11469.3450525796,15149.1183081783,18732.6304481348,burnett,attributable,25,150
2014,us,Black or African American,All Origins,F,666,nvss,YLL,crude rate,1492.17773351538,1970.92134888467,2437.14125930776,burnett,attributable,25,150
2014,us,Black or African American,All Origins,M,666,nvss,Deaths,absolute number,9182.76479761785,12130.2586864633,15001.3061891456,burnett,attributable,25,150
2014,us,Black or African American,All Origins,M,666,nvss,Deaths,age-adjusted rate,703.443804872761,929.235966787495,1149.17196904481,burnett,attributable,25,150
2014,us,Black or African American,All Origins,M,666,nvss,Deaths,crude rate,74.5949895027211,98.5385708252872,121.861149922593,burnett,attributable,25,150
2014,us,Black or African American,All Origins,M,666,nvss,YLL,absolute number,234560.997278874,309850.642748213,383187.571255722,burnett,attributable,25,150
2014,us,Black or African American,All Origins,M,666,nvss,YLL,age-adjusted rate,16815.9921579408,22213.6077141251,27471.2303750807,burnett,attributable,25,150
2014,us,Black or African American,All Origins,M,666,nvss,YLL,crude rate,1905.42560061044,2517.03119404847,3112.77414649767,burnett,attributable,25,150
