Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2011,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,A,di_gee,25,150,442.25538318553,454.713281303432,467.171179421334
2011,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,B,di_gee,25,150,438.642913990345,450.999052412608,463.355190834871
2011,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,D,di_gee,25,150,407.800211613733,419.287541518345,430.774871422957
2011,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,A,di_gee,25,150,745.882199360928,766.892965540109,787.903731719291
2011,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,B,di_gee,25,150,739.789618985716,760.628763182497,781.467907379277
2011,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,D,di_gee,25,150,687.772111550987,707.145973848198,726.519836145409
2011,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,A,di_gee,25,150,9209.23272325775,9468.6477295467,9728.06273583566
2011,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,B,di_gee,25,150,9205.66571559526,9464.98024279513,9724.294769995
2011,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,D,di_gee,25,150,8843.4019186352,9092.51183183619,9341.62174503719
2011,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,16.3531707850268,16.8138234831966,17.2744761813663
2011,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,16.3468367192855,16.8073109930682,17.2677852668509
2011,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,15.7035516684083,16.1459052365325,16.5882588046567
2011,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,A,di_gee,25,150,30.4476700244255,31.3053508701839,32.1630317159424
2011,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,B,di_gee,25,150,30.4358767431016,31.2932253837524,32.1505740244031
2011,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,D,di_gee,25,150,29.2381560552772,30.0617660850033,30.8853761147295
2011,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,A,di_gee,25,150,188048.03741865,193345.16523326,198642.29304787
2011,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,B,di_gee,25,150,187975.200863147,193270.276943799,198565.353024451
2011,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,D,di_gee,25,150,180577.95094089,185664.653784295,190751.3566277
2011,us,nvss,A,All,All Origins,666,3,attributable,YLL,age-adjusted rate,A,di_gee,25,150,350.627381021091,360.504208655488,370.381036289885
2011,us,nvss,A,All,All Origins,666,3,attributable,YLL,age-adjusted rate,B,di_gee,25,150,350.491572686959,360.364574734479,370.237576781999
2011,us,nvss,A,All,All Origins,666,3,attributable,YLL,age-adjusted rate,D,di_gee,25,150,336.698935429994,346.18341248436,355.667889538726
2011,us,nvss,A,All,All Origins,666,3,attributable,YLL,crude rate,A,di_gee,25,150,621.726561172019,639.239985430386,656.753409688753
2011,us,nvss,A,All,All Origins,666,3,attributable,YLL,crude rate,B,di_gee,25,150,621.485748123385,638.992388915593,656.499029707801
2011,us,nvss,A,All,All Origins,666,3,attributable,YLL,crude rate,D,di_gee,25,150,597.028876254756,613.846591078834,630.664305902911
2011,us,nvss,A,All,All Origins,666,666,attributable,Deaths,absolute number,A,di_gee,25,150,74202.2185282065,76292.4218670292,78382.6252058519
2011,us,nvss,A,All,All Origins,666,666,attributable,Deaths,absolute number,B,di_gee,25,150,72145.5772604869,74177.8470424724,76210.116824458
2011,us,nvss,A,All,All Origins,666,666,attributable,Deaths,absolute number,D,di_gee,25,150,65552.5296935225,67399.0798257344,69245.6299579463
2011,us,nvss,A,All,All Origins,666,666,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,21.8347167376111,22.4497791809241,23.064841624237
2011,us,nvss,A,All,All Origins,666,666,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,21.2295302566372,21.8275451934439,22.4255601302506
2011,us,nvss,A,All,All Origins,666,666,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,19.289462575136,19.8328277180976,20.3761928610592
2011,us,nvss,A,All,All Origins,666,666,attributable,Deaths,crude rate,A,di_gee,25,150,35.9062692679312,36.9177134726617,37.9291576773922
2011,us,nvss,A,All,All Origins,666,666,attributable,Deaths,crude rate,B,di_gee,25,150,34.9110656660577,35.89447596651,36.8778862669624
2011,us,nvss,A,All,All Origins,666,666,attributable,Deaths,crude rate,D,di_gee,25,150,31.7207063219403,32.6142473450936,33.5077883682468
2011,us,nvss,A,All,All Origins,666,666,attributable,YLL,absolute number,A,di_gee,25,150,1515250.57909325,1557933.69399729,1600616.80890132
2011,us,nvss,A,All,All Origins,666,666,attributable,YLL,absolute number,B,di_gee,25,150,1473252.82035084,1514752.89979734,1556252.97924385
2011,us,nvss,A,All,All Origins,666,666,attributable,YLL,absolute number,D,di_gee,25,150,1338619.12149405,1376326.70238121,1414034.28326837
2011,us,nvss,A,All,All Origins,666,666,attributable,YLL,age-adjusted rate,A,di_gee,25,150,449.154783252525,461.807030668089,474.459278083653
2011,us,nvss,A,All,All Origins,666,666,attributable,YLL,age-adjusted rate,B,di_gee,25,150,436.705691013057,449.007259773988,461.308828534919
2011,us,nvss,A,All,All Origins,666,666,attributable,YLL,age-adjusted rate,D,di_gee,25,150,396.797196231492,407.97458204083,419.151967850168
2011,us,nvss,A,All,All Origins,666,666,attributable,YLL,crude rate,A,di_gee,25,150,733.225992166654,753.880245467123,774.534498767592
2011,us,nvss,A,All,All Origins,666,666,attributable,YLL,crude rate,B,di_gee,25,150,712.903381010744,732.985166391328,753.066951771913
2011,us,nvss,A,All,All Origins,666,666,attributable,YLL,crude rate,D,di_gee,25,150,647.754468490672,666.001073236888,684.247677983104
2011,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,absolute number,A,di_gee,25,150,7293.8944006669,7499.35621477019,7704.81802887348
2011,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,absolute number,B,di_gee,25,150,6996.02635701437,7193.09752200069,7390.16868698702
2011,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,absolute number,D,di_gee,25,150,6247.62536854517,6423.61481554644,6599.60426254772
2011,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,17.751831607393,18.2518832019675,18.751934796542
2011,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,17.0268823468636,17.5065128355077,17.9861433241517
2011,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,15.205429006259,15.6337509500973,16.0620728939356
2011,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,crude rate,A,di_gee,25,150,20.1524106852947,20.7200842257255,21.2877577661563
2011,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,crude rate,B,di_gee,25,150,19.329426581609,19.8739174712318,20.4184083608545
2011,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,crude rate,D,di_gee,25,150,17.2616582196852,17.7479021131975,18.2341460067097
2011,us,nvss,A,All,All Origins,higher,1,attributable,YLL,absolute number,A,di_gee,25,150,148069.033858117,152239.992558345,156410.951258574
2011,us,nvss,A,All,All Origins,higher,1,attributable,YLL,absolute number,B,di_gee,25,150,142022.190975828,146022.816073739,150023.441171649
2011,us,nvss,A,All,All Origins,higher,1,attributable,YLL,absolute number,D,di_gee,25,150,126829.345396523,130402.003013326,133974.660630129
2011,us,nvss,A,All,All Origins,higher,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,323.998830105909,333.125557714526,342.252285323143
2011,us,nvss,A,All,All Origins,higher,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,310.767366587527,319.521376913936,328.275387240346
2011,us,nvss,A,All,All Origins,higher,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,277.522980064471,285.340528798681,293.158077532892
2011,us,nvss,A,All,All Origins,higher,1,attributable,YLL,crude rate,A,di_gee,25,150,409.102163558981,420.626168166276,432.150172773572
2011,us,nvss,A,All,All Origins,higher,1,attributable,YLL,crude rate,B,di_gee,25,150,392.395250294349,403.448637626584,414.502024958819
2011,us,nvss,A,All,All Origins,higher,1,attributable,YLL,crude rate,D,di_gee,25,150,350.418708439776,360.289657973291,370.160607506805
2011,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,absolute number,A,di_gee,25,150,2826.11228741219,2905.7210842407,2985.32988106921
2011,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,absolute number,B,di_gee,25,150,2804.62008093674,2883.62346349834,2962.62684605994
2011,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,absolute number,D,di_gee,25,150,2615.80035804589,2689.48487517394,2763.169392302
2011,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,13.3424185484585,13.7182613244714,14.0941041004844
2011,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,13.2409512374806,13.6139357793815,13.9869203212824
2011,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,12.3495104464565,12.6973839801595,13.0452575138625
2011,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,crude rate,A,di_gee,25,150,18.4013417171285,18.9196893711321,19.4380370251357
2011,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,crude rate,B,di_gee,25,150,18.2614019711491,18.7758076604772,19.2902133498054
2011,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,crude rate,D,di_gee,25,150,17.0319617046303,17.5117352737748,17.9915088429193
2011,us,nvss,A,All,All Origins,higher,2,attributable,YLL,absolute number,A,di_gee,25,150,55500.3566388255,57063.7469666797,58627.137294534
2011,us,nvss,A,All,All Origins,higher,2,attributable,YLL,absolute number,B,di_gee,25,150,55078.2838395049,56629.7847927304,58181.2857459559
2011,us,nvss,A,All,All Origins,higher,2,attributable,YLL,absolute number,D,di_gee,25,150,51370.1643824106,52817.2112664221,54264.2581504337
2011,us,nvss,A,All,All Origins,higher,2,attributable,YLL,age-adjusted rate,A,di_gee,25,150,247.635454374604,254.611100976706,261.586747578807
2011,us,nvss,A,All,All Origins,higher,2,attributable,YLL,age-adjusted rate,B,di_gee,25,150,245.752219819571,252.674817560967,259.597415302363
2011,us,nvss,A,All,All Origins,higher,2,attributable,YLL,age-adjusted rate,D,di_gee,25,150,229.207067639585,235.663604756193,242.120141872801
2011,us,nvss,A,All,All Origins,higher,2,attributable,YLL,crude rate,A,di_gee,25,150,361.373124656945,371.552649295169,381.732173933393
2011,us,nvss,A,All,All Origins,higher,2,attributable,YLL,crude rate,B,di_gee,25,150,358.624930310812,368.727041023793,378.829151736773
2011,us,nvss,A,All,All Origins,higher,2,attributable,YLL,crude rate,D,di_gee,25,150,334.480676184092,343.902667062517,353.324657940942
2011,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,absolute number,A,di_gee,25,150,780.251291051512,802.230200658597,824.209110265682
2011,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,absolute number,B,di_gee,25,150,779.975518926097,801.946660304297,823.917801682497
2011,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,absolute number,D,di_gee,25,150,750.266894332978,771.401173046583,792.535451760188
2011,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,9.07987502305685,9.3356461504669,9.59141727787696
2011,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,9.07666583075903,9.33234655838604,9.58802728601306
2011,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,8.73094311103253,8.97688517049824,9.22282722996394
2011,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,crude rate,A,di_gee,25,150,14.3910514100719,14.7964331399331,15.2018148697943
2011,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,crude rate,B,di_gee,25,150,14.3859650348492,14.7912034865351,15.196441938221
2011,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,crude rate,D,di_gee,25,150,13.8380154848191,14.2278187379126,14.617621991006
2011,us,nvss,A,All,All Origins,higher,3,attributable,YLL,absolute number,A,di_gee,25,150,15305.8052559029,15736.9546997311,16168.1041435594
2011,us,nvss,A,All,All Origins,higher,3,attributable,YLL,absolute number,B,di_gee,25,150,15300.3955699529,15731.3926282615,16162.38968657
2011,us,nvss,A,All,All Origins,higher,3,attributable,YLL,absolute number,D,di_gee,25,150,14717.6161145928,15132.1968502152,15546.7775858375
2011,us,nvss,A,All,All Origins,higher,3,attributable,YLL,age-adjusted rate,A,di_gee,25,150,174.017132848192,178.919023914338,183.820914980485
2011,us,nvss,A,All,All Origins,higher,3,attributable,YLL,age-adjusted rate,B,di_gee,25,150,173.955628208425,178.855786749507,183.755945290589
2011,us,nvss,A,All,All Origins,higher,3,attributable,YLL,age-adjusted rate,D,di_gee,25,150,167.329801719127,172.043317260511,176.756832801895
2011,us,nvss,A,All,All Origins,higher,3,attributable,YLL,crude rate,A,di_gee,25,150,282.302167053646,290.254340773467,298.206514493289
2011,us,nvss,A,All,All Origins,higher,3,attributable,YLL,crude rate,B,di_gee,25,150,282.202390136247,290.151753238677,298.101116341107
2011,us,nvss,A,All,All Origins,higher,3,attributable,YLL,crude rate,D,di_gee,25,150,271.453533711392,279.100112125797,286.746690540203
2011,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,absolute number,A,di_gee,25,150,11092.4631229198,11404.9268728613,11717.3906228027
2011,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,absolute number,B,di_gee,25,150,10750.2448053634,11053.0686026976,11355.8924000318
2011,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,absolute number,D,di_gee,25,150,9745.20869355194,10019.7216144971,10294.2345354422
2011,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,15.6268004336796,16.0669919951917,16.5071835567038
2011,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,15.144691339068,15.5713023627037,15.9979133863394
2011,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,13.7288201683568,14.1155474970429,14.502274825729
2011,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,crude rate,A,di_gee,25,150,19.4694708606211,20.0179066595119,20.5663424584026
2011,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,crude rate,B,di_gee,25,150,18.8688098994079,19.4003256712222,19.9318414430365
2011,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,crude rate,D,di_gee,25,150,17.104772365458,17.5865969391329,18.0684215128077
2011,us,nvss,A,All,All Origins,higher,666,attributable,YLL,absolute number,A,di_gee,25,150,222116.287823249,228373.084663341,234629.881503433
2011,us,nvss,A,All,All Origins,higher,666,attributable,YLL,absolute number,B,di_gee,25,150,215263.68335854,221327.449086949,227391.214815359
2011,us,nvss,A,All,All Origins,higher,666,attributable,YLL,absolute number,D,di_gee,25,150,195138.7672051,200635.633886934,206132.500568768
2011,us,nvss,A,All,All Origins,higher,666,attributable,YLL,age-adjusted rate,A,di_gee,25,150,287.910713834119,296.020874787193,304.131035740267
2011,us,nvss,A,All,All Origins,higher,666,attributable,YLL,age-adjusted rate,B,di_gee,25,150,279.028257430799,286.888208344342,294.748159257886
2011,us,nvss,A,All,All Origins,higher,666,attributable,YLL,age-adjusted rate,D,di_gee,25,150,252.942016604555,260.067143832852,267.192271061149
2011,us,nvss,A,All,All Origins,higher,666,attributable,YLL,crude rate,A,di_gee,25,150,389.858099641423,400.840017941181,411.821936240939
2011,us,nvss,A,All,All Origins,higher,666,attributable,YLL,crude rate,B,di_gee,25,150,377.83042089536,388.473531343117,399.116641790873
2011,us,nvss,A,All,All Origins,higher,666,attributable,YLL,crude rate,D,di_gee,25,150,342.507205097398,352.155295381831,361.803385666265
2011,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,absolute number,A,di_gee,25,150,28639.6776548155,29446.4291380498,30253.180621284
2011,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,absolute number,B,di_gee,25,150,27152.9173234467,27917.7882339663,28682.6591444859
2011,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,absolute number,D,di_gee,25,150,23869.7980009009,24542.1866769826,25214.5753530643
2011,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,35.2935763329886,36.2877615818052,37.2819468306218
2011,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,33.4613947743668,34.4039692750532,35.3465437757396
2011,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,29.4155034826715,30.2441092145777,31.072714946484
2011,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,crude rate,A,di_gee,25,150,65.0981465726623,66.9318971803429,68.7656477880235
2011,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,crude rate,B,di_gee,25,150,61.7187320716895,63.4572879046948,65.1958437377002
2011,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,crude rate,D,di_gee,25,150,54.2561835943434,55.7845267941841,57.3128699940247
2011,us,nvss,A,All,All Origins,lower,1,attributable,YLL,absolute number,A,di_gee,25,150,567798.400893663,583792.722045597,599787.043197532
2011,us,nvss,A,All,All Origins,lower,1,attributable,YLL,absolute number,B,di_gee,25,150,538322.505639604,553486.519882973,568650.534126342
2011,us,nvss,A,All,All Origins,lower,1,attributable,YLL,absolute number,D,di_gee,25,150,473232.740183702,486563.239907186,499893.739630671
2011,us,nvss,A,All,All Origins,lower,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,745.016133618484,766.002503579568,786.988873540653
2011,us,nvss,A,All,All Origins,lower,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,706.340403847918,726.237316632367,746.134229416815
2011,us,nvss,A,All,All Origins,lower,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,620.935222498751,638.426355526885,655.917488555019
2011,us,nvss,A,All,All Origins,lower,1,attributable,YLL,crude rate,A,di_gee,25,150,1290.60892271893,1326.96410364059,1363.31928456225
2011,us,nvss,A,All,All Origins,lower,1,attributable,YLL,crude rate,B,di_gee,25,150,1223.61004889304,1258.07793759425,1292.54582629547
2011,us,nvss,A,All,All Origins,lower,1,attributable,YLL,crude rate,D,di_gee,25,150,1075.66065005209,1105.96095005356,1136.26125005503
2011,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,absolute number,A,di_gee,25,150,14711.701433591,15126.1155584809,15540.5296833708
2011,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,absolute number,B,di_gee,25,150,14565.600260434,14975.8988593195,15386.1974582049
2011,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,absolute number,D,di_gee,25,150,13497.1544906324,13877.3560255798,14257.5575605272
2011,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,28.1321953131237,28.9246515191272,29.7171077251307
2011,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,27.8528158846271,28.6374022475743,29.4219886105216
2011,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,25.8096990355515,26.5367328112008,27.2637665868502
2011,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,crude rate,A,di_gee,25,150,55.226913507016,56.782601211439,58.3382889158619
2011,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,crude rate,B,di_gee,25,150,54.6784577835472,56.218696030971,57.7589342783949
2011,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,crude rate,D,di_gee,25,150,50.6675714573035,52.094826991312,53.5220825253206
2011,us,nvss,A,All,All Origins,lower,2,attributable,YLL,absolute number,A,di_gee,25,150,293438.64670899,301704.524081074,309970.401453158
2011,us,nvss,A,All,All Origins,lower,2,attributable,YLL,absolute number,B,di_gee,25,150,290524.522144451,298708.311500632,306892.100856814
2011,us,nvss,A,All,All Origins,lower,2,attributable,YLL,absolute number,D,di_gee,25,150,269213.371820487,276796.847083036,284380.322345585
2011,us,nvss,A,All,All Origins,lower,2,attributable,YLL,age-adjusted rate,A,di_gee,25,150,612.652655422271,629.910476701772,647.168297981272
2011,us,nvss,A,All,All Origins,lower,2,attributable,YLL,age-adjusted rate,B,di_gee,25,150,606.568432458733,623.65486717588,640.741301893028
2011,us,nvss,A,All,All Origins,lower,2,attributable,YLL,age-adjusted rate,D,di_gee,25,150,562.074181334996,577.90725686556,593.740332396123
2011,us,nvss,A,All,All Origins,lower,2,attributable,YLL,crude rate,A,di_gee,25,150,1101.55245024283,1132.58209672855,1163.61174321426
2011,us,nvss,A,All,All Origins,lower,2,attributable,YLL,crude rate,B,di_gee,25,150,1090.61298780193,1121.33448041607,1152.05597303021
2011,us,nvss,A,All,All Origins,lower,2,attributable,YLL,crude rate,D,di_gee,25,150,1010.61210816274,1039.08005487155,1067.54800158036
2011,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,absolute number,A,di_gee,25,150,7278.55930204643,7483.5891415407,7688.61898103497
2011,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,absolute number,B,di_gee,25,150,7275.68806442752,7480.63702398885,7685.58598355019
2011,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,absolute number,D,di_gee,25,150,6981.7143045662,7178.38231314553,7375.05032172486
2011,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,21.0450283980695,21.6378460994236,22.2306638007777
2011,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,21.0367265797123,21.6293104270281,22.221894274344
2011,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,20.1867388461743,20.7553793770524,21.3240199079306
2011,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,crude rate,A,di_gee,25,150,43.4619734091825,44.6862543502863,45.91053529139
2011,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,crude rate,B,di_gee,25,150,43.4448285803962,44.6686265685764,45.8924245567565
2011,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,crude rate,D,di_gee,25,150,41.6894427679185,42.8637932684232,44.038143768928
2011,us,nvss,A,All,All Origins,lower,3,attributable,YLL,absolute number,A,di_gee,25,150,145913.030630314,150023.256845252,154133.483060191
2011,us,nvss,A,All,All Origins,lower,3,attributable,YLL,absolute number,B,di_gee,25,150,145855.471027479,149964.075845155,154072.68066283
2011,us,nvss,A,All,All Origins,lower,3,attributable,YLL,absolute number,D,di_gee,25,150,139962.189067807,143904.785942957,147847.382818106
2011,us,nvss,A,All,All Origins,lower,3,attributable,YLL,age-adjusted rate,A,di_gee,25,150,469.692683145695,482.923462952616,496.154242759537
2011,us,nvss,A,All,All Origins,lower,3,attributable,YLL,age-adjusted rate,B,di_gee,25,150,469.507399321628,482.732959865899,495.958520410171
