Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2014,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,37330.8184501332,36308.0563008145,38353.580599452
2014,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,36154.5423944697,35164.006986402,37145.0778025374
2014,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,33809.4286340854,32883.142918083,34735.7143500877
2014,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,21.4477482960269,20.86013875367,22.0353578383838
2014,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,20.7719401081562,20.2028458586177,21.3410343576947
2014,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,19.4245973027618,18.8924165547409,19.9567780507827
2014,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,34.7677072601747,33.8151673352384,35.720247185111
2014,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,33.6721935999239,32.7496677478712,34.5947194519766
2014,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,31.4880939177333,30.6254064131379,32.3507814223288
2014,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,763710.224918173,742786.657112196,784633.79272415
2014,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,739646.084662671,719381.808370543,759910.360954799
2014,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,691669.977206195,672720.114816984,710619.839595405
2014,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,439.799547230463,427.750244566615,451.848849894311
2014,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,425.941675954752,414.272040997088,437.611310912417
2014,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,398.313565646946,387.400865218263,409.22626607563
2014,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,A,di_gee,25,150,711.274347414219,691.787378991911,730.761315836526
2014,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,B,di_gee,25,150,688.862436328244,669.989492867196,707.735379789291
2014,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,D,di_gee,25,150,644.180339101856,626.531562688107,661.829115515606
2014,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,A,di_gee,25,150,17205.5267355653,16734.1424414402,17676.9110296904
2014,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,B,di_gee,25,150,17110.2408656429,16641.4671432965,17579.0145879893
2014,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,D,di_gee,25,150,16697.0880378491,16239.6335710587,17154.5425046395
2014,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,16.3152858995223,15.8682917652888,16.7622800337558
2014,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,16.224930269389,15.7804116318714,16.6694489069065
2014,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,15.8331546144351,15.3993695565054,16.2669396723649
2014,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,A,di_gee,25,150,29.0664088328453,28.2700688648222,29.8627488008685
2014,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,B,di_gee,25,150,28.9054362515507,28.1135064912342,29.6973660118671
2014,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,D,di_gee,25,150,28.2074704648784,27.4346630548817,28.9802778748751
2014,us,nvss,A,All,All Origins,666,2,attributable,YLL,absolute number,A,di_gee,25,150,351481.059673006,341851.441599773,361110.677746239
2014,us,nvss,A,All,All Origins,666,2,attributable,YLL,absolute number,B,di_gee,25,150,349534.523594982,339958.235277311,359110.811912653
2014,us,nvss,A,All,All Origins,666,2,attributable,YLL,absolute number,D,di_gee,25,150,341094.480116413,331749.425866648,350439.534366177
2014,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,A,di_gee,25,150,344.92391369236,335.473943454214,354.373883930507
2014,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,B,di_gee,25,150,343.013691722505,333.616056332847,352.411327112162
2014,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,D,di_gee,25,150,334.731103661942,325.560388493121,343.901818830762
2014,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,A,di_gee,25,150,593.779681056747,577.511744589439,610.047617524055
2014,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,B,di_gee,25,150,590.491271796089,574.313428733182,606.669114858995
2014,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,D,di_gee,25,150,576.232960610069,560.445756209793,592.020165010345
2014,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,A,di_gee,25,150,7014.61400392617,6822.43279833915,7206.79520951319
2014,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,B,di_gee,25,150,7002.6654745629,6810.81162594473,7194.51932318106
2014,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,D,di_gee,25,150,6977.08424657947,6785.9312535225,7168.23723963644
2014,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,11.9981038567266,11.6693886825697,12.3268190308835
2014,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,11.977666567354,11.6495113189333,12.3058218157746
2014,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,11.9339113115472,11.6069548372582,12.2608677858361
2014,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,A,di_gee,25,150,22.9713744024492,22.3420216790944,23.6007271258039
2014,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,B,di_gee,25,150,22.9322455007863,22.3039648021346,23.560526199438
2014,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,D,di_gee,25,150,22.8484724000351,22.2224868548287,23.4744579452416
2014,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,A,di_gee,25,150,143387.64516224,139459.216527658,147316.073796822
2014,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,B,di_gee,25,150,143143.402002518,139221.664961353,147065.139043683
2014,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,D,di_gee,25,150,142620.489118238,138713.078457464,146527.899779012
2014,us,nvss,A,All,All Origins,666,3,attributable,YLL,age-adjusted rate,A,di_gee,25,150,259.548837249475,252.437910201544,266.659764297406
2014,us,nvss,A,All,All Origins,666,3,attributable,YLL,age-adjusted rate,B,di_gee,25,150,259.106727833142,252.00791337196,266.205542294324
2014,us,nvss,A,All,All Origins,666,3,attributable,YLL,age-adjusted rate,D,di_gee,25,150,258.16019278862,251.087310794411,265.233074782829
2014,us,nvss,A,All,All Origins,666,3,attributable,YLL,crude rate,A,di_gee,25,150,469.564152762184,456.699381453632,482.428924070738
2014,us,nvss,A,All,All Origins,666,3,attributable,YLL,crude rate,B,di_gee,25,150,468.764308171437,455.921450413316,481.607165929559
2014,us,nvss,A,All,All Origins,666,3,attributable,YLL,crude rate,D,di_gee,25,150,467.05187928541,454.25593738718,479.847821183641
2014,us,nvss,A,All,All Origins,666,666,attributable,Deaths,absolute number,A,di_gee,25,150,62486.5040099366,60774.5449959657,64198.4630239075
2014,us,nvss,A,All,All Origins,666,666,attributable,Deaths,absolute number,B,di_gee,25,150,61125.4226057357,59450.7534932498,62800.0917182216
2014,us,nvss,A,All,All Origins,666,666,attributable,Deaths,absolute number,D,di_gee,25,150,58200.983026139,56606.4355459708,59795.5305063072
2014,us,nvss,A,All,All Origins,666,666,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,17.1722346589355,16.7017624764989,17.6427068413721
2014,us,nvss,A,All,All Origins,666,666,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,16.7981889408531,16.3379645863092,17.2584132953971
2014,us,nvss,A,All,All Origins,666,666,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,15.9945087941973,15.5563030738084,16.4327145145863
2014,us,nvss,A,All,All Origins,666,666,attributable,Deaths,crude rate,A,di_gee,25,150,29.2610448888168,28.4593724261095,30.0627173515241
2014,us,nvss,A,All,All Origins,666,666,attributable,Deaths,crude rate,B,di_gee,25,150,28.6236806339799,27.8394702056516,29.4078910623081
2014,us,nvss,A,All,All Origins,666,666,attributable,Deaths,crude rate,D,di_gee,25,150,27.2542303955795,26.507539151865,28.000921639294
2014,us,nvss,A,All,All Origins,666,666,attributable,YLL,absolute number,A,di_gee,25,150,1277573.75619541,1242571.73547773,1312575.77691309
2014,us,nvss,A,All,All Origins,666,666,attributable,YLL,absolute number,B,di_gee,25,150,1249745.63699424,1215506.03050125,1283985.24348724
2014,us,nvss,A,All,All Origins,666,666,attributable,YLL,absolute number,D,di_gee,25,150,1189953.72964289,1157352.25759788,1222555.2016879
2014,us,nvss,A,All,All Origins,666,666,attributable,YLL,age-adjusted rate,A,di_gee,25,150,357.411050906781,347.618967320294,367.203134493269
2014,us,nvss,A,All,All Origins,666,666,attributable,YLL,age-adjusted rate,B,di_gee,25,150,349.625921257541,340.047128894321,359.204713620761
2014,us,nvss,A,All,All Origins,666,666,attributable,YLL,age-adjusted rate,D,di_gee,25,150,332.898676870644,323.778165175558,342.01918856573
2014,us,nvss,A,All,All Origins,666,666,attributable,YLL,crude rate,A,di_gee,25,150,598.25947412362,581.868803599685,614.650144647555
2014,us,nvss,A,All,All Origins,666,666,attributable,YLL,crude rate,B,di_gee,25,150,585.228182678875,569.194533838358,601.261831519392
2014,us,nvss,A,All,All Origins,666,666,attributable,YLL,crude rate,D,di_gee,25,150,557.228957682744,541.962410896916,572.495504468573
2014,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,absolute number,A,di_gee,25,150,6691.9140758066,6508.57396414067,6875.25418747254
2014,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,absolute number,B,di_gee,25,150,6486.17368176864,6308.47029322703,6663.87707031025
2014,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,absolute number,D,di_gee,25,150,6079.93741142506,5913.36378371478,6246.51103913534
2014,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,13.7626501351505,13.3855912273381,14.1397090429628
2014,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,13.339522606952,12.9740562341588,13.7049889797452
2014,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,12.5040534724693,12.1614766650044,12.8466302799342
2014,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,crude rate,A,di_gee,25,150,17.1344560637962,16.6650189113634,17.603893216229
2014,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,crude rate,B,di_gee,25,150,16.607663624106,16.1526591412537,17.0626681069582
2014,us,nvss,A,All,All Origins,higher,1,attributable,Deaths,crude rate,D,di_gee,25,150,15.5675071835313,15.1410001374072,15.9940142296554
2014,us,nvss,A,All,All Origins,higher,1,attributable,YLL,absolute number,A,di_gee,25,150,133025.955514339,129381.408787919,136670.502240759
2014,us,nvss,A,All,All Origins,higher,1,attributable,YLL,absolute number,B,di_gee,25,150,128936.122292519,125403.625791354,132468.618793684
2014,us,nvss,A,All,All Origins,higher,1,attributable,YLL,absolute number,D,di_gee,25,150,120860.709575789,117549.457258644,124171.961892934
2014,us,nvss,A,All,All Origins,higher,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,254.080690707355,247.119575893455,261.041805521256
2014,us,nvss,A,All,All Origins,higher,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,246.26907495267,239.521977008762,253.016172896579
2014,us,nvss,A,All,All Origins,higher,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,230.844968936062,224.520449239183,237.16948863294
2014,us,nvss,A,All,All Origins,higher,1,attributable,YLL,crude rate,A,di_gee,25,150,340.609183603454,331.277425148565,349.940942058343
2014,us,nvss,A,All,All Origins,higher,1,attributable,YLL,crude rate,B,di_gee,25,150,330.137281715043,321.092424681754,339.182138748331
2014,us,nvss,A,All,All Origins,higher,1,attributable,YLL,crude rate,D,di_gee,25,150,309.460416647082,300.98204906771,317.938784226454
2014,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,absolute number,A,di_gee,25,150,2460.06797645009,2392.66885380762,2527.46709909256
2014,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,absolute number,B,di_gee,25,150,2446.02073116764,2379.0064645603,2513.03499777497
2014,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,absolute number,D,di_gee,25,150,2392.13339352905,2326.59549233647,2457.67129472163
2014,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,9.83935063996173,9.56977938955182,10.1089218903716
2014,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,9.78316691935616,9.51513494896284,10.0511988897495
2014,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,9.56763774896098,9.30551068734561,9.82976481057635
2014,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,crude rate,A,di_gee,25,150,14.9693457959029,14.5592267330015,15.3794648588044
2014,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,crude rate,B,di_gee,25,150,14.8838692667477,14.4760920265628,15.2916465069326
2014,us,nvss,A,All,All Origins,higher,2,attributable,Deaths,crude rate,D,di_gee,25,150,14.5559684937387,14.157174836376,14.9547621511014
2014,us,nvss,A,All,All Origins,higher,2,attributable,YLL,absolute number,A,di_gee,25,150,47320.6762746291,46024.2193903926,48617.1331588655
2014,us,nvss,A,All,All Origins,higher,2,attributable,YLL,absolute number,B,di_gee,25,150,47050.4702669396,45761.4162870235,48339.5242468558
2014,us,nvss,A,All,All Origins,higher,2,attributable,YLL,absolute number,D,di_gee,25,150,46013.9195357778,44753.2642060305,47274.5748655252
2014,us,nvss,A,All,All Origins,higher,2,attributable,YLL,age-adjusted rate,A,di_gee,25,150,185.417111569369,180.337190704454,190.497032434283
2014,us,nvss,A,All,All Origins,higher,2,attributable,YLL,age-adjusted rate,B,di_gee,25,150,184.358360481711,179.307446495911,189.409274467511
2014,us,nvss,A,All,All Origins,higher,2,attributable,YLL,age-adjusted rate,D,di_gee,25,150,180.296832674041,175.357193422698,185.236471925385
2014,us,nvss,A,All,All Origins,higher,2,attributable,YLL,crude rate,A,di_gee,25,150,287.943086626848,280.054234938441,295.831938315254
2014,us,nvss,A,All,All Origins,higher,2,attributable,YLL,crude rate,B,di_gee,25,150,286.298901505154,278.455095984465,294.142707025843
2014,us,nvss,A,All,All Origins,higher,2,attributable,YLL,crude rate,D,di_gee,25,150,279.991561025828,272.320559353888,287.662562697769
2014,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,absolute number,A,di_gee,25,150,622.45965493461,605.40596575832,639.513344110901
2014,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,absolute number,B,di_gee,25,150,621.215984061156,604.196368059481,638.235600062832
2014,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,absolute number,D,di_gee,25,150,619.218925892179,602.254023812941,636.183827971417
2014,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,6.24772221547923,6.07655174382226,6.41889268713619
2014,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,6.23523930179442,6.06441082777266,6.40606777581619
2014,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,6.21519452525507,6.04491522319329,6.38547382731685
2014,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,crude rate,A,di_gee,25,150,10.8882455115587,10.5899374153516,11.1865536077658
2014,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,crude rate,B,di_gee,25,150,10.8664908585489,10.5687787802325,11.1642029368653
