Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2009,us,nvss,A,All,All Origins,higher,2,attributable,YLL,age-adjusted rate,D,di_gee,25,150,224.530587337867,218.379064397103,230.68211027863
2009,us,nvss,A,All,All Origins,higher,2,attributable,YLL,crude rate,A,di_gee,25,150,336.417190075443,327.200280758307,345.634099392578
2009,us,nvss,A,All,All Origins,higher,2,attributable,YLL,crude rate,B,di_gee,25,150,334.097724107001,324.9443618027,343.251086411302
2009,us,nvss,A,All,All Origins,higher,2,attributable,YLL,crude rate,D,di_gee,25,150,320.472103539954,311.692045908722,329.252161171186
2009,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,absolute number,A,di_gee,25,150,592.025793478303,575.805908725473,608.245678231133
2009,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,absolute number,B,di_gee,25,150,590.533649934112,574.354645826328,606.712654041896
2009,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,absolute number,D,di_gee,25,150,583.375923814127,567.393021791822,599.358825836431
2009,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,9.08163835823065,8.83282634841611,9.33045036804519
2009,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,9.05874897030839,8.81056406701227,9.30693387360451
2009,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,8.94894990275923,8.70377319309459,9.19412661242386
2009,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,crude rate,A,di_gee,25,150,13.6597327349378,13.2854934819258,14.0339719879498
2009,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,crude rate,B,di_gee,25,150,13.6253047045372,13.2520086852348,13.9986007238396
2009,us,nvss,A,All,All Origins,higher,3,attributable,Deaths,crude rate,D,di_gee,25,150,13.4601554376202,13.0913840557676,13.8289268194728
2009,us,nvss,A,All,All Origins,higher,3,attributable,YLL,absolute number,A,di_gee,25,150,11855.8014781117,11530.9849992593,12180.6179569641
2009,us,nvss,A,All,All Origins,higher,3,attributable,YLL,absolute number,B,di_gee,25,150,11825.9200813353,11501.9222708878,12149.9178917829
2009,us,nvss,A,All,All Origins,higher,3,attributable,YLL,absolute number,D,di_gee,25,150,11682.5807524614,11362.5100469145,12002.6514580083
2009,us,nvss,A,All,All Origins,higher,3,attributable,YLL,age-adjusted rate,A,di_gee,25,150,174.61653331002,169.832518698786,179.400547921253
2009,us,nvss,A,All,All Origins,higher,3,attributable,YLL,age-adjusted rate,B,di_gee,25,150,174.176429287935,169.404472321142,178.948386254728
2009,us,nvss,A,All,All Origins,higher,3,attributable,YLL,age-adjusted rate,D,di_gee,25,150,172.0652757956,167.351158650515,176.779392940685
2009,us,nvss,A,All,All Origins,higher,3,attributable,YLL,crude rate,A,di_gee,25,150,273.54733752056,266.052889917257,281.041785123863
2009,us,nvss,A,All,All Origins,higher,3,attributable,YLL,crude rate,B,di_gee,25,150,272.85788800973,265.382329434121,280.333446585339
2009,us,nvss,A,All,All Origins,higher,3,attributable,YLL,crude rate,D,di_gee,25,150,269.550638656084,262.165689651807,276.93558766036
2009,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,absolute number,A,di_gee,25,150,9832.04386879702,9562.67280389847,10101.4149336956
2009,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,absolute number,B,di_gee,25,150,9523.02857726437,9262.12368473658,9783.93346979216
2009,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,absolute number,D,di_gee,25,150,8757.49420594141,8517.56285783342,8997.42555404939
2009,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,15.2572193443199,14.8392133348864,15.6752253537533
2009,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,14.7776940140246,14.3728256848732,15.1825623431759
2009,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,13.5897491701292,13.2174272750572,13.9620710652012
2009,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,crude rate,A,di_gee,25,150,18.0851868996895,17.5897023270953,18.5806714722838
2009,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,crude rate,B,di_gee,25,150,17.5167802309636,17.0368684438139,17.9966920181133
2009,us,nvss,A,All,All Origins,higher,666,attributable,Deaths,crude rate,D,di_gee,25,150,16.1086465439842,15.6673137619573,16.5499793260112
2009,us,nvss,A,All,All Origins,higher,666,attributable,YLL,absolute number,A,di_gee,25,150,200890.939951334,195387.078582804,206394.801319864
2009,us,nvss,A,All,All Origins,higher,666,attributable,YLL,absolute number,B,di_gee,25,150,194577.057181512,189246.178902567,199907.935460458
2009,us,nvss,A,All,All Origins,higher,666,attributable,YLL,absolute number,D,di_gee,25,150,178935.454939664,174033.113708441,183837.796170888
2009,us,nvss,A,All,All Origins,higher,666,attributable,YLL,age-adjusted rate,A,di_gee,25,150,282.55614024296,274.814876126715,290.297404359206
2009,us,nvss,A,All,All Origins,higher,666,attributable,YLL,age-adjusted rate,B,di_gee,25,150,273.675568795489,266.177608006572,281.173529584407
2009,us,nvss,A,All,All Origins,higher,666,attributable,YLL,age-adjusted rate,D,di_gee,25,150,251.675419073741,244.780202112816,258.570636034665
2009,us,nvss,A,All,All Origins,higher,666,attributable,YLL,crude rate,A,di_gee,25,150,369.52135730439,359.39748450153,379.64523010725
2009,us,nvss,A,All,All Origins,higher,666,attributable,YLL,crude rate,B,di_gee,25,150,357.907520804195,348.10183530271,367.713206305679
2009,us,nvss,A,All,All Origins,higher,666,attributable,YLL,crude rate,D,di_gee,25,150,329.136158132373,320.118729142444,338.153587122301
2009,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,absolute number,A,di_gee,25,150,27823.6068303991,27061.3162323059,28585.8974284922
2009,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,absolute number,B,di_gee,25,150,26382.9208390088,25660.1010899948,27105.7405880227
2009,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,absolute number,D,di_gee,25,150,23508.2309074829,22864.1697867299,24152.2920282359
2009,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,31.9737020464307,31.0977102095422,32.8496938833192
2009,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,30.3181271631323,29.4874935422245,31.14876078404
2009,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,27.0146561247886,26.274528559726,27.7547836898514
2009,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,crude rate,A,di_gee,25,150,58.2841445623042,56.6873186838849,59.8809704407235
2009,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,crude rate,B,di_gee,25,150,55.266234228,53.7520908244932,56.7803776315069
2009,us,nvss,A,All,All Origins,lower,1,attributable,Deaths,crude rate,D,di_gee,25,150,49.244410940956,47.8952489973681,50.5935728845438
2009,us,nvss,A,All,All Origins,lower,1,attributable,YLL,absolute number,A,di_gee,25,150,558804.692973142,543494.975357439,574114.410588844
2009,us,nvss,A,All,All Origins,lower,1,attributable,YLL,absolute number,B,di_gee,25,150,529870.195084465,515353.203438315,544387.186730615
2009,us,nvss,A,All,All Origins,lower,1,attributable,YLL,absolute number,D,di_gee,25,150,472135.400513395,459200.184060974,485070.616965817
2009,us,nvss,A,All,All Origins,lower,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,684.646768902873,665.889323179507,703.40421462624
2009,us,nvss,A,All,All Origins,lower,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,649.196260454366,631.410061537808,666.982459370924
2009,us,nvss,A,All,All Origins,lower,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,578.459666697352,562.61145665085,594.307876743855
2009,us,nvss,A,All,All Origins,lower,1,attributable,YLL,crude rate,A,di_gee,25,150,1170.56906769386,1138.49868227759,1202.63945311013
2009,us,nvss,A,All,All Origins,lower,1,attributable,YLL,crude rate,B,di_gee,25,150,1109.95785836859,1079.54805402972,1140.36766270745
2009,us,nvss,A,All,All Origins,lower,1,attributable,YLL,crude rate,D,di_gee,25,150,989.016560801849,961.920216670292,1016.11290493341
2009,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,absolute number,A,di_gee,25,150,12625.2636568377,12279.3660224038,12971.1612912716
2009,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,absolute number,B,di_gee,25,150,12526.5014742402,12183.3096530281,12869.6932954522
2009,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,absolute number,D,di_gee,25,150,11961.7024741443,11633.9845981404,12289.4203501483
2009,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,24.5214031066385,23.8495838434429,25.1932223698341
2009,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,24.3295823766331,23.6630184759034,24.9961462773627
2009,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,23.2326022000586,22.596092550742,23.8691118493753
2009,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,crude rate,A,di_gee,25,150,48.1422720162605,46.8233056596506,49.4612383728703
2009,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,crude rate,B,di_gee,25,150,47.7656750604452,46.4570264286521,49.0743236922382
2009,us,nvss,A,All,All Origins,lower,2,attributable,Deaths,crude rate,D,di_gee,25,150,45.6120006631268,44.3623568093425,46.8616445169111
2009,us,nvss,A,All,All Origins,lower,2,attributable,YLL,absolute number,A,di_gee,25,150,254661.596989988,247684.566935468,261638.627044509
2009,us,nvss,A,All,All Origins,lower,2,attributable,YLL,absolute number,B,di_gee,25,150,252669.485314056,245747.033661616,259591.936966496
2009,us,nvss,A,All,All Origins,lower,2,attributable,YLL,absolute number,D,di_gee,25,150,241277.040827175,234666.710941499,247887.370712852
2009,us,nvss,A,All,All Origins,lower,2,attributable,YLL,age-adjusted rate,A,di_gee,25,150,542.498356533648,527.635387861493,557.361325205803
2009,us,nvss,A,All,All Origins,lower,2,attributable,YLL,age-adjusted rate,B,di_gee,25,150,538.254617693563,523.507915838944,553.001319548181
2009,us,nvss,A,All,All Origins,lower,2,attributable,YLL,age-adjusted rate,D,di_gee,25,150,513.985617247152,499.903819514353,528.067414979951
2009,us,nvss,A,All,All Origins,lower,2,attributable,YLL,crude rate,A,di_gee,25,150,971.067868966634,944.463269816863,997.672468116405
2009,us,nvss,A,All,All Origins,lower,2,attributable,YLL,crude rate,B,di_gee,25,150,963.471609213473,937.075126769268,989.868091657677
2009,us,nvss,A,All,All Origins,lower,2,attributable,YLL,crude rate,D,di_gee,25,150,920.030285822138,894.823976621531,945.236595022744
2009,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,absolute number,A,di_gee,25,150,5794.34289445659,5635.59377406051,5953.09201485266
2009,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,absolute number,B,di_gee,25,150,5780.7633956572,5622.38631632413,5939.14047499028
2009,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,absolute number,D,di_gee,25,150,5712.60406485415,5556.09436444719,5869.11376526112
2009,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,19.7086519505298,19.168688883392,20.2486150176676
2009,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,19.6624631728936,19.1237655517185,20.2011607940688
2009,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,19.4306286832117,18.8982826918909,19.9629746745326
2009,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,crude rate,A,di_gee,25,150,40.395284937965,39.2885648026783,41.5020050732517
2009,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,crude rate,B,di_gee,25,150,40.3006154071299,39.1964889576195,41.4047418566403
2009,us,nvss,A,All,All Origins,lower,3,attributable,Deaths,crude rate,D,di_gee,25,150,39.8254423566009,38.734334346831,40.9165503663708
2009,us,nvss,A,All,All Origins,lower,3,attributable,YLL,absolute number,A,di_gee,25,150,116118.11709892,112936.798822237,119299.435375603
2009,us,nvss,A,All,All Origins,lower,3,attributable,YLL,absolute number,B,di_gee,25,150,115845.985148766,112672.12254195,119019.847755581
2009,us,nvss,A,All,All Origins,lower,3,attributable,YLL,absolute number,D,di_gee,25,150,114480.078211649,111343.637712699,117616.518710598
2009,us,nvss,A,All,All Origins,lower,3,attributable,YLL,age-adjusted rate,A,di_gee,25,150,438.560514475745,426.545157914766,450.575871036725
2009,us,nvss,A,All,All Origins,lower,3,attributable,YLL,age-adjusted rate,B,di_gee,25,150,437.532713379355,425.545515752524,449.519911006187
2009,us,nvss,A,All,All Origins,lower,3,attributable,YLL,age-adjusted rate,D,di_gee,25,150,432.37389007052,420.528030068588,444.219750072452
