Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,nation,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2002,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,A,72.5589618732698,56.7825318476021,92.3777204738322,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,B,58.4747288626137,42.7334815228144,78.2653658056663,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,D,48.19894896321,32.9661038712913,67.9902244926681,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,A,17.5592089669275,13.7143621779142,22.4802226500242,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,B,14.0829507106013,10.3151008080288,19.0132822548601,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,D,11.5791694762065,7.90122032273114,16.375741975625,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,A,14.9490175959862,11.6986661029829,19.0321930356772,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,B,12.0473023334387,8.80419938116069,16.1246839863653,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,D,9.93022663992254,6.79186766348418,14.0077398581191,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,A,1895.91711575039,1480.10854315257,2417.10992615299,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,B,1535.08551158382,1124.05362840357,2057.99983568201,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,D,1268.47002593421,864.025346041256,1798.91438287868,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,A,380.023683897007,297.720552908259,484.196118081101,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,B,306.366403997554,224.02891501235,411.020932732387,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,D,252.600448027734,172.253992436607,356.753330325328,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,A,390.607825583087,304.940535039662,497.986987198136,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,B,316.267208509552,231.584039187134,424.001046347394,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,D,261.337541884777,178.011506337539,370.622760704531,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,A,62.4759684843851,43.2963092469397,88.9327156056124,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,B,57.934635029339,38.8872895881267,84.3787927908337,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,D,50.8357303039816,31.9446178733542,77.2015588156653,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,A,14.424810856737,9.98810627041406,20.5037405420239,nvss,GBD
