Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2002,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,72190.1415366631,70212.3294397682,74167.953633558
2002,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,56088.3910030174,54551.7227563594,57625.0592496754
2002,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,42834.9198017248,41661.3603551022,44008.4792483474
2002,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,51.1456250656709,49.7443750638717,52.5468750674702
2002,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,39.7377779806702,38.6490717346245,40.826484226716
2002,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,30.3478937880244,29.516444643147,31.1793429329018
2002,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,76.7877904036058,74.684015324055,78.8915654831567
2002,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,59.6605508832234,58.0260152425871,61.2950865238596
2002,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,45.5629920329166,44.3146908813299,46.8112931845034
2002,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,1508153.15314324,1466833.88867356,1549472.41761292
2002,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,1171765.03529878,1139661.88364675,1203868.1869508
2002,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,894881.461491525,870364.161176689,919398.761806361
2002,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,1055.99460666851,1027.0632475817,1084.92596575531
2002,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,820.458820763221,797.980496906695,842.937144619748
2002,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,626.587555098873,609.420772767397,643.754337430349
2002,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,A,di_gee,25,150,1604.20447660828,1560.25366902997,1648.15528418659
2002,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,B,di_gee,25,150,1246.39245771667,1212.24471914909,1280.54019628426
2002,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,D,di_gee,25,150,951.874710845177,925.79595164394,977.953470046415
