Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
2010,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,A,33774.6226570444,143134.478858575,289437.609696311,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,B,33165.9531120404,140801.15355054,285157.405508063,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,D,31209.9575800479,133106.123079205,270678.882236786,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,A,20.6434767172932,87.4856045547145,176.907929291953,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,B,20.2714501899088,86.0594466029472,174.291814334797,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,D,19.0759209716011,81.3561466138726,165.442357715064,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,A,32.9424216480686,139.607669427279,282.305915783084,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,B,32.3487496180518,137.331836861512,278.131175104531,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,D,30.4409494862509,129.826410643861,264.009400206055,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,YLL,absolute number,A,692901.462358024,2936467.73561435,5937941.78121353,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,YLL,absolute number,B,680414.334904118,2888598.52521602,5850131.48141112,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,YLL,absolute number,D,640286.213318706,2730731.53968019,5553098.11262056,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,A,423.102538822321,1793.07884541063,3625.85212976855,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,B,415.477594129081,1763.84873759411,3572.23301825056,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,D,390.974384014355,1667.45130447406,3390.85719603401,EPA,attributable,25,150
2010,us,All,All Origins,A,666,1,nvss,YLL,crude rate,A,675.828487125986,2864.11366560098,5791.63189666669,EPA,attributable,25,150
