Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,nation,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2007,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,D,285.872698951016,181.335066854438,435.830972161407,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,A,52.1641090344616,34.1075097075715,81.2539029886511,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,B,50.8872827093034,32.8572828183243,80.035514939257,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,D,44.8157138171368,26.9423272022905,74.2222819790306,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,A,7.88857267290281,5.14718208804655,12.3771942080358,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,B,7.69774043126552,4.96361977842277,12.189275123868,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,D,6.77927919660818,4.08175136393677,11.2935868430232,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,crude rate,attributable,25,150,A,9.65788061835624,6.31480654117054,15.0436863461324,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,crude rate,attributable,25,150,B,9.42148366943862,6.08333432271032,14.8181089032184,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,crude rate,attributable,25,150,D,8.2973680924251,4.9882147805594,13.7418227176445,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,YLL,absolute number,attributable,25,150,A,1401.74384676308,914.156158368399,2193.56213911159,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,YLL,absolute number,attributable,25,150,B,1366.86036672248,879.796874713752,2158.02933437054,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,YLL,absolute number,attributable,25,150,D,1204.35798076092,723.880760337928,1991.62446886841,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,YLL,age-adjusted rate,attributable,25,150,A,186.436544270707,122.238006248585,290.66699766752,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,YLL,age-adjusted rate,attributable,25,150,B,181.848715615721,117.832234013818,286.116393331243,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,YLL,age-adjusted rate,attributable,25,150,D,160.224889869881,96.9345588475385,265.028580485571,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,YLL,crude rate,attributable,25,150,A,259.5246996476,169.250682269384,406.125239376564,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,YLL,crude rate,attributable,25,150,B,253.066226723958,162.889261250008,399.546547770852,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,3,A,us,YLL,crude rate,attributable,25,150,D,222.979857516004,134.022301821546,368.737657231354,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,Deaths,absolute number,attributable,25,150,A,196.739138073362,139.6835861042,278.247883850071,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,Deaths,absolute number,attributable,25,150,B,182.13521356653,125.315371753479,263.577197865194,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,Deaths,absolute number,attributable,25,150,D,156.638716290008,100.748005954173,238.096904509045,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,Deaths,age-adjusted rate,attributable,25,150,A,9.51014506127881,6.74077169426876,13.3603797283121,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,Deaths,age-adjusted rate,attributable,25,150,B,8.80203859230526,6.04726126861019,12.6534186265364,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,Deaths,age-adjusted rate,attributable,25,150,D,7.56463665821802,4.8600727058304,11.4537181310063,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,Deaths,crude rate,attributable,25,150,A,9.34964410335701,6.63819019410316,13.2231883904071,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,Deaths,crude rate,attributable,25,150,B,8.65562105340214,5.95536880993149,12.5259926313226,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,Deaths,crude rate,attributable,25,150,D,7.44394971158296,4.78785263074173,11.3150913492386,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,YLL,absolute number,attributable,25,150,A,5295.02453605081,3763.95860335077,7479.05884590184,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,YLL,absolute number,attributable,25,150,B,4901.60682575271,3375.86722692894,7089.72275873675,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,YLL,absolute number,attributable,25,150,D,4218.44657516576,2715.22535287878,6407.0947246373,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,YLL,age-adjusted rate,attributable,25,150,A,212.944287661007,151.711736789268,300.933919324802,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,YLL,age-adjusted rate,attributable,25,150,B,197.1478264368,135.999554091252,285.058171019246,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,YLL,age-adjusted rate,attributable,25,150,D,169.584523441209,109.109053278956,257.611206628236,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,YLL,crude rate,attributable,25,150,A,251.635721369063,178.874796879388,355.427695383983,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,YLL,crude rate,attributable,25,150,B,232.939311436266,160.431510583333,336.925256635727,nvss,GBD
2007,American Indian or Alaska Native,All Origins,666,666,A,us,YLL,crude rate,attributable,25,150,D,200.473451968251,129.035793073172,304.48468971902,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,A,797.157669110228,614.086394186625,1032.73252245617,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,B,681.645359576774,501.076832303266,917.360334960785,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,D,560.770191244128,385.341134393509,794.133924361762,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,A,10.3232385340422,7.96488260645832,13.3907140625486,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,B,8.79681442807251,6.45252564734341,11.8497336137678,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,D,7.2336684092292,4.95449542244611,10.2452754165725,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,A,10.9779911616352,8.45684018242698,14.222190845271,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,B,9.38722290805528,6.90053831190677,12.6333522707936,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,D,7.72260048637289,5.30669368370774,10.9363499099607,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,A,18436.3915833331,14122.7970310047,23876.3549462412,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,B,15867.2362069627,11626.4753739433,21313.1416008619,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,D,13069.3135534635,8953.91220765616,18465.7653395464,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,A,206.753947065377,159.038687584842,268.432612415807,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,B,177.369996277375,130.594254671466,238.254776424182,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,D,146.023722098485,100.376040440769,206.158995758701,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,A,253.895247699474,194.490935722904,328.811254948433,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,B,218.514336108743,160.113047696804,293.512173547926,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,D,179.98297480937,123.308064247093,254.299765963035,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,A,109.138694788967,76.617420912856,160.475480483171,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,B,101.137807872656,68.9720144344406,152.695014720129,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,D,87.213580569271,55.6096918494394,138.817443876695,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,A,4.96863400627061,3.47802912431243,7.32324699908458,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,B,4.60213479832097,3.12820522670412,6.96583732937283,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,D,3.97049420234504,2.53057600820718,6.34923079664039,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,A,6.44933746444898,4.52755646453537,9.48298429266351,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,B,5.97654071863889,4.07576613913768,9.02321290329992,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,D,5.15371577112722,3.28614585069519,8.20314502793122,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,A,2856.23919039529,2018.91514699202,4103.29796815064,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,B,2650.60439608908,1820.00710568841,3901.19063150987,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,D,2282.95959106789,1469.32851520075,3541.27180946117,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,A,120.236661296653,84.691047415274,174.497130439245,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,B,111.547502356988,76.3928221354226,165.806273734153,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,D,96.1155353687232,61.7829791371152,150.18706457259,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,A,168.783862164219,119.303837380649,242.476358774144,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,B,156.632276647481,107.549756160967,230.533221461042,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,D,134.907026778789,86.8270915186476,209.264523427888,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,A,15.5860231143517,9.75371133457512,25.1315876159108,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,B,14.8551066175141,9.04127112034458,24.3886913029386,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,D,13.0807201895683,7.34174998026964,22.5752124972219,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,A,4.59028184766585,2.83090079960116,7.50469957016702,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,B,4.37881132544637,2.6323556459068,7.29642820388583,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,D,3.86217851166809,2.14870157319321,6.78389957675606,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,Deaths,crude rate,attributable,25,150,A,6.12859733063569,3.83526758624049,9.88201927120743,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,Deaths,crude rate,attributable,25,150,B,5.84119284916076,3.55512818421751,9.58990419302382,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,Deaths,crude rate,attributable,25,150,D,5.14348440576627,2.88685760319731,8.87682419267107,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,YLL,absolute number,attributable,25,150,A,415.199172994589,265.347287296909,651.805938238102,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,YLL,absolute number,attributable,25,150,B,394.957726023375,246.175675594748,632.17798430155,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,YLL,absolute number,attributable,25,150,D,346.518156813843,200.052076099735,585.308891852469,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,YLL,age-adjusted rate,attributable,25,150,A,113.41504386721,72.010322609891,180.09609259498,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,YLL,age-adjusted rate,attributable,25,150,B,107.959026843194,66.8881339447463,174.517495699541,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,YLL,age-adjusted rate,attributable,25,150,D,94.8343343001728,54.4110416024477,161.051951022856,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,YLL,crude rate,attributable,25,150,A,163.260924523698,104.337499353625,256.297331517507,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,YLL,crude rate,attributable,25,150,B,155.301762846223,96.7990087816681,248.579402112499,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,3,A,us,YLL,crude rate,attributable,25,150,D,136.254786438154,78.6626973781411,230.149954602681,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,Deaths,absolute number,attributable,25,150,A,923.261070493227,700.752724553149,1221.82241617477,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,Deaths,absolute number,attributable,25,150,B,797.864656194503,579.864361961851,1093.34922515331,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,Deaths,absolute number,attributable,25,150,D,660.622106595442,447.122200222916,953.23314454783,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,Deaths,age-adjusted rate,attributable,25,150,A,8.5002163180342,6.4586855064359,11.2467917507691,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,Deaths,age-adjusted rate,attributable,25,150,B,7.3221239202678,5.31861256125474,10.0492043697211,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,Deaths,age-adjusted rate,attributable,25,150,D,6.06015290258437,4.10813105153298,8.77815943851238,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,Deaths,crude rate,attributable,25,150,A,9.14475883574899,6.94084790785036,12.1019630233748,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,Deaths,crude rate,attributable,25,150,B,7.90272664758699,5.74346727817058,10.8294558352153,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,Deaths,crude rate,attributable,25,150,D,6.54336031210807,4.42867659194566,9.44162761728457,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,YLL,absolute number,attributable,25,150,A,21926.8401854364,16587.9987087111,28912.0082529041,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,YLL,absolute number,attributable,25,150,B,19064.7302974745,13804.536882567,26038.6432414007,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,YLL,absolute number,attributable,25,150,D,15802.4677911906,10695.7426355064,22726.0497524383,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,YLL,age-adjusted rate,attributable,25,150,A,176.270803643524,133.584970151058,232.243102888671,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,YLL,age-adjusted rate,attributable,25,150,B,152.816454833448,111.048699432666,208.329658640245,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,YLL,age-adjusted rate,attributable,25,150,D,126.611868932081,85.9835966337698,182.281869837523,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,YLL,crude rate,attributable,25,150,A,217.181978027847,164.3015747191,286.368992888163,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,YLL,crude rate,attributable,25,150,B,188.833219996879,136.731813638408,257.908754590408,nvss,GBD
2007,Asian or Pacific Islander,All Origins,666,666,A,us,YLL,crude rate,attributable,25,150,D,156.521011855215,105.939684989309,225.098025810031,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,A,4375.7911503089,3405.6982803778,5631.66428562102,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,B,3772.74362202505,2825.95252030151,5003.87778742762,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,D,3023.19032457512,2095.1862677447,4239.56613049387,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,A,23.0886831711738,18.021159933582,29.7445423012249,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,B,19.8816064369333,14.8836431212278,26.422834147401,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,D,15.9123910378828,11.0584820929006,22.3519335014919,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,A,29.5064977148557,22.9650422233616,37.9750046715051,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,B,25.4400740890388,19.0557452854397,33.7417631300177,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,D,20.3857440493596,14.1280985992766,28.58791565785,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,A,115151.323628759,89400.4329843443,146648.583015246,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,B,99540.2638981241,73966.0621165256,131041.593271697,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,D,79976.9474485849,55232.6927683585,111485.242293197,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,A,550.143384950549,428.796522243302,704.035883809739,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,B,475.069993450345,355.621587131653,628.585843105241,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,D,381.322740711073,264.297043369522,533.688226263075,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,A,776.479532683992,602.838111086141,988.869425205711,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,B,671.212237594749,498.762250722152,883.62957453978,nvss,GBD
2007,Black or African American,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,D,539.294389533701,372.440838004769,751.758695506327,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,A,1421.72361557248,1092.1200969548,1842.92840531153,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,B,1283.51223291305,957.755045690014,1698.59636285862,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,D,1049.20271394167,729.992787697829,1467.65226311733,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,A,20.4624562918792,15.7397294522122,26.5706012760769,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,B,18.4588625690813,13.7745467508659,24.506418340207,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,D,15.0778108177324,10.5005614391045,21.1130792291298,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,A,26.5472776279967,20.3927226778879,34.4122665533877,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,B,23.9665116432299,17.8837777040858,31.7172119312063,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,D,19.5913435142888,13.630863966233,27.4048849323254,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,A,38551.7103308621,29570.8343776744,49673.9389046957,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,B,34862.6527627049,25950.1754703987,45927.7164995153,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,D,28552.6093448852,19821.7598565526,39691.5478725973,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,A,505.029941609216,388.768467729494,655.130820260137,nvss,GBD
2007,Black or African American,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,B,456.439226589491,340.584528512428,606.444596693999,nvss,GBD
