Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
1991,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,62193.6316603398,63945.5649465466,65697.4982327534
1991,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,47886.9014417057,49235.8282428806,50584.7550440554
1991,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,35405.8640153054,36403.2122974267,37400.560579548
1991,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,4117.02229480973,4232.99475381846,4348.96721282718
1991,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,3169.96186911175,3259.25656965011,3348.55127018847
1991,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,2343.75654912861,2409.77786037167,2475.79917161473
1991,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,5669.50845807216,5829.21292167983,5988.91738528749
1991,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,4365.32142450443,4488.2882251947,4611.25502588496
1991,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,3227.56269639311,3318.47995544644,3409.39721449977
1991,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,1410796.72737008,1450537.48025374,1490278.23313741
1991,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,1086263.69025711,1116862.66744745,1147461.64463779
1991,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,803144.562377369,825768.352866872,848392.143356375
1991,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,88597.3468757565,91093.0467877497,93588.7466997428
1991,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,68216.8303180382,70138.4311720674,72060.0320260966
1991,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,50437.0870755923,51857.8500918062,53278.6131080201
1991,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,A,di_gee,25,150,128606.800486066,132229.527260321,135852.254034576
1991,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,B,di_gee,25,150,99022.6975849136,101812.069347869,104601.441110824
1991,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,D,di_gee,25,150,73213.8446958843,75276.2065183036,77338.5683407228
1991,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,A,di_gee,25,150,29523.4087182867,30355.0540342948,31186.6993503029
1991,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,B,di_gee,25,150,17135.3540963751,17618.0401272589,18100.7261581427
1991,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,D,di_gee,25,150,12496.9019775722,12848.9273853912,13200.9527932101
1991,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,1964.85379088378,2020.20178499318,2075.54977910259
1991,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,1140.39898900781,1172.52290419113,1204.64681937445
1991,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,831.698854940377,855.126991699261,878.555128458145
1991,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,A,di_gee,25,150,3031.77879797278,3117.18101763398,3202.58323729519
1991,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,B,di_gee,25,150,1759.6410949989,1809.2084497876,1858.7758045763
1991,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,D,di_gee,25,150,1283.31531150331,1319.46503858791,1355.61476567251
1991,us,nvss,A,All,All Origins,666,2,attributable,YLL,absolute number,A,di_gee,25,150,637457.326454097,655413.870861255,673370.415268412
1991,us,nvss,A,All,All Origins,666,2,attributable,YLL,absolute number,B,di_gee,25,150,369979.534353491,380401.493067674,390823.451781857
1991,us,nvss,A,All,All Origins,666,2,attributable,YLL,absolute number,D,di_gee,25,150,269827.979539769,277428.767695819,285029.555851869
1991,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,A,di_gee,25,150,41745.1419229587,42921.0614137462,44096.9809045338
1991,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,B,di_gee,25,150,24228.8346673961,24911.3370523932,25593.8394373902
1991,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,D,di_gee,25,150,17670.2138844803,18167.9663882684,18665.7188920566
1991,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,A,di_gee,25,150,65460.923750274,67304.8934333803,69148.8631164866
1991,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,B,di_gee,25,150,37993.4484747345,39063.6864599383,40133.9244451421
1991,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,D,di_gee,25,150,27708.8176123037,28489.3476858897,29269.8777594758
1991,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,A,di_gee,25,150,713.469549920545,733.567283721124,753.665017521703
1991,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,B,di_gee,25,150,440.914624596494,453.334754866818,465.754885137142
1991,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,D,di_gee,25,150,329.078758835483,338.348583028032,347.618407220581
1991,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,22.6047705643183,23.2415246647216,23.8782787651249
1991,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,13.9694454073985,14.3629509118323,14.7564564162661
1991,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,10.4261630253108,10.7198577584181,11.0135524915255
1991,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,A,di_gee,25,150,38.5132936577669,39.5981751692533,40.6830566807397
1991,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,B,di_gee,25,150,23.8006995771297,24.471141818739,25.1415840603483
1991,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,D,di_gee,25,150,17.7637670409001,18.2641548448692,18.7645426488382
1991,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,A,di_gee,25,150,14750.2402390103,15165.7399640528,15581.2396890953
1991,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,B,di_gee,25,150,9115.45088142245,9372.22414568787,9628.99740995329
1991,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,D,di_gee,25,150,6803.36077540977,6995.00474091427,7186.64870641877
1991,us,nvss,A,All,All Origins,666,3,attributable,YLL,age-adjusted rate,A,di_gee,25,150,478.158384282864,491.627634544353,505.096884805842
1991,us,nvss,A,All,All Origins,666,3,attributable,YLL,age-adjusted rate,B,di_gee,25,150,295.495476334237,303.819292569004,312.143108803771
1991,us,nvss,A,All,All Origins,666,3,attributable,YLL,age-adjusted rate,D,di_gee,25,150,220.544475435719,226.756995870528,232.969516305337
1991,us,nvss,A,All,All Origins,666,3,attributable,YLL,crude rate,A,di_gee,25,150,796.222254910355,818.651050823323,841.07984673629
1991,us,nvss,A,All,All Origins,666,3,attributable,YLL,crude rate,B,di_gee,25,150,492.054687769463,505.915383199589,519.776078629714
1991,us,nvss,A,All,All Origins,666,3,attributable,YLL,crude rate,D,di_gee,25,150,367.247391892575,377.592388847295,387.937385802016
1991,us,nvss,A,All,All Origins,666,666,attributable,Deaths,absolute number,A,di_gee,25,150,178350.762889525,183374.728041342,188398.69319316
1991,us,nvss,A,All,All Origins,666,666,attributable,Deaths,absolute number,B,di_gee,25,150,97489.6051499829,100235.791210546,102981.977271109
1991,us,nvss,A,All,All Origins,666,666,attributable,Deaths,absolute number,D,di_gee,25,150,71202.8642580937,73208.5787442371,75214.2932303806
1991,us,nvss,A,All,All Origins,666,666,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,76.2839149950072,78.4327576709229,80.5816003468386
1991,us,nvss,A,All,All Origins,666,666,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,41.6981045198261,42.8726990133423,44.0472935068585
1991,us,nvss,A,All,All Origins,666,666,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,30.4547799878488,31.312661114267,32.1705422406853
1991,us,nvss,A,All,All Origins,666,666,attributable,Deaths,crude rate,A,di_gee,25,150,110.618086311276,113.73408874258,116.850091173884
