Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
2007,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,A,41268.0246673853,172539.726562695,344668.782926077,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,B,37874.8811430707,159620.10979569,321125.733764575,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,D,33474.6001398524,142333.970762704,288646.628619127,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,A,26.6330872023956,111.351721349858,222.438409049138,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,B,24.443258924893,103.01380639632,207.244464430216,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,D,21.6034557451112,91.8578750919046,186.283469893491,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,A,41.5448837473002,173.697261732598,346.981098160096,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,B,38.1289762888808,160.69096979178,323.280103301369,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,D,33.6991746638316,143.288861443893,290.583102212523,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,YLL,absolute number,A,859951.857697517,3595419.4459294,7182281.25907537,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,YLL,absolute number,B,789244.81269871,3326197.72938074,6691686.20332759,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,YLL,absolute number,D,697550.823136394,2965985.49500204,6014879.71619142,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,A,552.210942114522,2308.76873136765,4612.04224992854,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,B,506.807000506131,2135.89024241238,4297.01071007401,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,D,447.926466777165,1904.58294825753,3862.40504634377,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,YLL,crude rate,A,865.721105971747,3619.54040950183,7230.46577474105,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,YLL,crude rate,B,794.539701282123,3348.51253728331,6736.57941302842,EPA,attributable,25,150
2007,us,All,All Origins,A,666,1,nvss,YLL,crude rate,D,702.230554735954,2985.88370970472,6055.23236397248,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,A,21854.1007273831,91985.2126876549,184872.126434907,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,B,20798.8937928027,87954.3806808172,177503.509965543,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,D,18831.6852175237,80222.6188452987,162969.370385984,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,A,23.1402465915835,97.3986772974151,195.752122083608,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,B,22.0229391820526,93.1306249180921,187.949851733208,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,D,19.9399574983454,84.9438375643982,172.560356733486,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,A,39.5041162727085,166.275180237905,334.180301874264,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,B,37.5966931325195,158.988929558445,320.860573672863,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,D,34.0407089600336,145.01276909532,294.588234809006,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,YLL,absolute number,A,451152.008826035,1898925.69838516,3816465.94648219,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,YLL,absolute number,B,429368.512254767,1815713.94880049,3664349.59249023,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,YLL,absolute number,D,388757.822682679,1656100.88911106,3364309.50620748,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,A,489.906863435784,2062.04719162007,4144.30795978464,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,B,466.252121195659,1971.68738729136,3979.12450852305,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,D,422.15289264075,1798.36324840674,3653.31038224157,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,YLL,crude rate,A,815.515661598393,3432.55403267396,6898.75627377135,EPA,attributable,25,150
2007,us,All,All Origins,A,666,2,nvss,YLL,crude rate,B,776.139171478199,3282.13802279764,6623.78627111418,EPA,attributable,25,150
