Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2001,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,75622.26527373,73550.4223895182,77694.1081579418
2001,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,56597.5681475419,55046.9498421298,58148.186452954
2001,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,43026.1429293578,41847.3444929371,44204.9413657786
2001,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,54.6269644499217,53.1303352869101,56.1235936129332
2001,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,40.8841672747645,39.7640531028531,42.0042814466758
2001,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,31.0806291204261,30.229105034935,31.9321532059172
2001,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,81.3594809736946,79.1304540977029,83.5885078496862
2001,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,60.8914418549815,59.2231831740231,62.5597005359399
2001,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,46.2903966756547,45.0221666297464,47.5586267215631
2001,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,1586148.69335066,1542692.56476571,1629604.82193561
2001,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,1187112.79593517,1154589.15769037,1219636.43417997
2001,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,902457.234523327,877732.378782962,927182.090263692
2001,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,1130.61955451625,1099.64367631033,1161.59543272218
2001,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,846.183555253881,823.000444151035,869.366666356727
2001,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,643.27878006905,625.654703902775,660.902856235326
2001,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,A,di_gee,25,150,1706.48464405288,1659.73164010623,1753.23764799954
2001,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,B,di_gee,25,150,1277.17518888009,1242.18408781489,1312.1662899453
2001,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,D,di_gee,25,150,970.923734379057,944.323084122097,997.524384636018
2001,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,A,di_gee,25,150,31156.5169803312,30302.9137753906,32010.1201852718
2001,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,B,di_gee,25,150,27535.3732908533,26780.9795020627,28289.7670796438
