Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
1998,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,60625.5947412277,58964.6195428379,62286.5699396175
1998,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,50926.6188963227,49531.3690635467,52321.8687290987
1998,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,38578.9047993702,37521.9485034971,39635.8610952434
1998,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,3620.25738100424,3521.0722472781,3719.44251473038
1998,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,3041.08303986048,2957.76569630266,3124.4003834183
1998,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,2303.73929438753,2240.62314933581,2366.85543943924
1998,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,5329.24317943261,5183.2365169824,5475.24984188281
1998,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,4476.66266307535,4354.0143709363,4599.3109552144
1998,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,3391.24698321863,3298.33610696607,3484.1578594712
1998,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,1279491.77081714,1244437.20175366,1314546.33988062
1998,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,1074796.71039127,1045350.22517507,1104243.19560747
1998,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,814200.527493787,791893.663726833,836507.39126074
1998,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,74516.2946141992,72474.752296002,76557.8369323965
1998,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,62595.0632497924,60880.130010072,64309.9964895127
1998,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,47418.2075770727,46119.0786023583,48717.336551787
1998,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,A,di_gee,25,150,112472.67464958,109391.231508496,115554.117790664
1998,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,B,di_gee,25,150,94479.1232577237,91890.6541273751,97067.5923880723
1998,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,D,di_gee,25,150,71571.6295461916,69610.7629832823,73532.496109101
1998,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,A,di_gee,25,150,27171.1727928044,26426.7570998509,27915.588485758
1998,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,B,di_gee,25,150,20120.6173095199,19569.3675202179,20671.8670988218
1998,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,D,di_gee,25,150,14808.6670058469,14402.9501015771,15214.3839101166
1998,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,1586.09735473287,1542.6426326854,1629.55207678035
1998,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,1174.52633103395,1142.34752744398,1206.70513462392
