Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,nation,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
1997,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,A,34.208179435707,24.1548313181035,47.6333047085627,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,B,31.9280913572363,21.9345125564672,45.4483650425751,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,D,26.6042532640892,16.7076866568442,40.1822556993718,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,A,327.540909895101,229.552806955814,457.079643636139,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,B,304.925967414839,207.591316373539,435.301257049689,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,D,253.470144078193,157.961844646375,383.388832462521,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,A,315.797683703767,222.988767784293,439.733640967115,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,B,294.748725656324,202.491578703342,419.563059049764,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,D,245.600955562635,154.239390500048,370.948220138505,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,A,940.790348349752,664.096123771154,1307.43981624251,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,B,879.84277275428,603.044640603345,1244.48606444021,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,D,734.45481769878,459.008231707276,1102.35896438331,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,A,7631.76514427157,5382.04302128176,10627.2681717851,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,B,7125.06210046069,4873.59232250969,10114.7489597488,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,D,5938.41977633372,3725.13059888431,8964.27105410001,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,A,8685.04017929685,6130.69801150165,12069.8169958874,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,B,8122.39394912887,5567.09254377105,11488.6504641521,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,D,6780.22432179613,4237.39990742725,10176.5838844658,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,A,5.96119475383978,2.39652014289413,14.1441471457596,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,B,5.49943799563117,1.94468848005246,13.6969131231428,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,D,5.05844875386918,1.51515105284555,13.2719892318536,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,A,16.4558769568411,6.46395381616122,39.5612840232118,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,B,15.2235232615889,5.26385659320287,38.384575502877,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,D,14.042363208358,4.11310525704276,37.2121662372901,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,A,19.9228092214855,8.00936986190103,47.2709174623221,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,B,18.3795796877421,6.49931082327916,45.7762241201504,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,D,16.9057569231541,5.06376097646047,44.3560930945113,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,A,160.935414622157,68.0524998899206,370.81245358005,nvss,GBD
1997,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,B,147.492522812988,54.9197291896859,357.737192906521,nvss,GBD
