Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2013,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,36258.622215254,37279.9918551203,38301.3614949866
2013,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,35414.3556035132,36411.9430853023,37409.5305670914
2013,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,33189.7249592549,34124.6467890931,35059.5686189312
2013,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,21.331022234471,21.9318961002308,22.5327699659905
2013,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,20.8343384454414,21.4212212185525,22.0081039916635
2013,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,19.5255836490114,20.0756000898286,20.6256165306458
2013,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,34.2541220325509,35.2190268785383,36.1839317245256
2013,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,33.4565293558383,34.3989668024816,35.3414042491249
2013,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,31.3548838737406,32.2381200391981,33.1213562046555
2013,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,738234.032017303,759029.356862861,779824.681708419
2013,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,721044.566262568,741355.680805176,761666.795347783
2013,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,675750.565831158,694785.79303767,713821.020244181
2013,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,434.314327956191,446.548534377492,458.782740798793
2013,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,424.201503372917,436.150841496098,448.100179619279
2013,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,397.554352869628,408.753067034969,419.951781200311
2013,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,A,di_gee,25,150,697.421939288812,717.067627719483,736.713316150153
2013,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,B,di_gee,25,150,681.182765771917,700.371012695069,719.559259618222
2013,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,D,di_gee,25,150,638.392772017901,656.375667004321,674.35856199074
2013,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,A,di_gee,25,150,17218.6937831823,17703.7274108776,18188.7610385728
2013,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,B,di_gee,25,150,17055.1912464899,17535.6191689263,18016.0470913626
2013,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,D,di_gee,25,150,16564.1974121441,17030.7945223453,17497.3916325466
2013,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,16.6722012208987,17.14184069191,17.6114801629212
2013,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,16.5138879814517,16.9790679245912,17.4442478677307
2013,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,16.0384774707874,16.4902655685561,16.9420536663247
2013,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,A,di_gee,25,150,29.3952904168271,30.2233267665969,31.0513631163667
2013,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,B,di_gee,25,150,29.1161632884584,29.9363369022178,30.7565105159772
2013,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,D,di_gee,25,150,28.2779518343722,29.0745138578756,29.8710758813791
