Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
1995,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,A,37461.39399643,156580.999432183,312710.828929767,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,B,34761.4558185269,146348.799510169,294147.674579256,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,D,30508.1618570645,129639.480922426,262751.271204237,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,A,2333.97881534482,9755.55622930267,19483.0029582067,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,B,2165.76301134758,9118.05358178693,18326.452056652,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,D,1900.76758692656,8077.0032779366,16370.3438466292,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,A,3344.18593940348,13978.0163207155,27915.756613483,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,B,3103.16193232401,13064.5858404822,26258.6202085785,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,D,2723.4695518582,11572.9417152404,23455.8571633863,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,YLL,absolute number,A,833540.643922742,3484030.17531078,6958021.52297302,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,YLL,absolute number,B,773465.244497525,3256357.00029346,6544979.13506731,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,YLL,absolute number,D,678826.657696193,2884563.67683985,5846388.51965759,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,A,50053.1155154252,209211.831595126,417820.843635386,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,B,46445.6598634553,195540.330616751,393018.143844627,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,D,40762.7262813675,173214.587652245,351068.615617021,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,YLL,crude rate,A,74410.3356536438,311020.052426295,621143.936752877,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,YLL,crude rate,B,69047.3930444871,290695.623742599,584271.562325392,EPA,attributable,25,150
1995,us,All,All Origins,A,666,1,nvss,YLL,crude rate,D,60598.9879654826,257505.56133392,521908.242004877,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,A,16690.1572581285,68822.8855406347,135785.098603404,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,B,13652.4206323854,57379.8940233493,115150.961901251,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,D,11690.8813033638,49677.5314860052,100685.104749906,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,A,1029.11156094298,4243.60454320037,8372.48041557487,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,B,841.805364104746,3538.03211029381,7100.18391759421,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,D,720.857264603925,3063.10606788672,6208.22223004639,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,A,1607.89719465727,6630.2625480123,13081.2715389091,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,B,1315.2475735004,5527.86706577864,11093.4190576865,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,Deaths,crude rate,D,1126.27670069405,4785.83648305318,9699.80659662764,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,YLL,absolute number,A,354535.705363218,1461949.69243909,2884374.60274536,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,YLL,absolute number,B,290007.487883962,1218875.34590648,2446060.08616427,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,YLL,absolute number,D,248340.071642352,1055260.19879272,2138773.4147737,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,A,21727.8233386252,89596.0101246533,176769.732534168,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,B,17773.1928499717,74699.1284291933,149907.500496715,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,YLL,age-adjusted rate,D,15219.5931831987,64671.9267729625,131075.347883346,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,YLL,crude rate,A,34155.2783022296,140841.381710651,277875.023007122,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,YLL,crude rate,B,27938.7556981301,117424.073303171,235648.657449959,EPA,attributable,25,150
1995,us,All,All Origins,A,666,2,nvss,YLL,crude rate,D,23924.5980933015,101661.709175684,206045.258917338,EPA,attributable,25,150
1995,us,All,All Origins,A,666,3,nvss,Deaths,absolute number,A,373.736617904081,1543.53963560038,3050.12888118748,EPA,attributable,25,150
