Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2004,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,62173.0478654219,60469.6766910268,63876.419039817
2004,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,52887.7851997253,51438.8047832944,54336.7656161561
2004,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,41481.865965289,40345.3764867879,42618.3554437901
2004,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,42.4104727394472,41.2485419794624,43.5724034994321
2004,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,36.0766610206696,35.0882593488704,37.0650626924687
2004,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,28.2962731618105,27.5210328012129,29.071513522408
2004,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,64.6686418833798,62.8968982701365,66.440385496623
2004,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,55.0106735717602,53.5035318300681,56.5178153134523
2004,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,43.1469266324255,41.9648190534549,44.329034211396
2004,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,1301000.53354497,1265356.68331086,1336644.38377908
2004,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,1106702.00553449,1076381.40264313,1137022.60842585
2004,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,868027.732372062,844246.150663239,891809.314080886
2004,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,879.302743214583,855.212257099115,903.393229330051
2004,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,747.982867259848,727.490185965058,768.475548554638
2004,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,586.670909489452,570.597733887001,602.744085091902
2004,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,A,di_gee,25,150,1353.22202276491,1316.14744679874,1390.29659873107
2004,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,B,di_gee,25,150,1151.12445222959,1119.58679600413,1182.66210845506
2004,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,D,di_gee,25,150,902.869917059843,878.133754948615,927.606079171072
2004,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,A,di_gee,25,150,27156.3235525955,26412.3146881409,27900.3324170502
2004,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,B,di_gee,25,150,25426.851103005,24730.2250453884,26123.4771606216
2004,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,D,di_gee,25,150,21110.1776071246,20531.8165767924,21688.5386374568
2004,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,30.4613612689346,29.62680342595,31.2959191119191
2004,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,28.5214048168171,27.7399964656714,29.3028131679628
2004,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,23.6793741721542,23.0306241948349,24.3281241494735
2004,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,A,di_gee,25,150,50.8532884745809,49.4600476944554,52.2465292547064
2004,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,B,di_gee,25,150,47.6146556302811,46.3101445171227,48.9191667434395
2004,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,D,di_gee,25,150,39.5311960960246,38.4481496276403,40.6142425644088
2004,us,nvss,A,All,All Origins,666,2,attributable,YLL,absolute number,A,di_gee,25,150,559857.302159487,544518.74593594,575195.858383035
2004,us,nvss,A,All,All Origins,666,2,attributable,YLL,absolute number,B,di_gee,25,150,524202.336644305,509840.628791037,538564.044497574
2004,us,nvss,A,All,All Origins,666,2,attributable,YLL,absolute number,D,di_gee,25,150,435209.392771533,423285.847764094,447132.937778972
2004,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,A,di_gee,25,150,639.942431622138,622.409762262628,657.475100981649
2004,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,B,di_gee,25,150,599.187179804972,582.771092687028,615.603266922917
2004,us,nvss,A,All,All Origins,666,2,attributable,YLL,age-adjusted rate,D,di_gee,25,150,497.464185964426,483.835030184579,511.093341744274
2004,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,A,di_gee,25,150,1048.39614376284,1019.67296174194,1077.11932578373
2004,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,B,di_gee,25,150,981.62818662817,954.73426370685,1008.52210954949
2004,us,nvss,A,All,All Origins,666,2,attributable,YLL,crude rate,D,di_gee,25,150,814.978830053844,792.650642929081,837.307017178607
2004,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,A,di_gee,25,150,11868.8228207803,11543.6495928137,12193.9960487469
2004,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,B,di_gee,25,150,11543.3725914562,11227.1158081287,11859.6293747838
2004,us,nvss,A,All,All Origins,666,3,attributable,Deaths,absolute number,D,di_gee,25,150,9828.35419335676,9559.08421545657,10097.6241712569
2004,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,22.3150032618895,21.703633309509,22.9263732142701
2004,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,21.7031125092335,21.1085066870627,22.2977183314043
2004,us,nvss,A,All,All Origins,666,3,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,18.4786443605654,17.9723801315088,18.984908589622
2004,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,A,di_gee,25,150,40.5959550975259,39.4837371496484,41.7081730454033
2004,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,B,di_gee,25,150,39.4827896980908,38.4010694323896,40.5645099637919
2004,us,nvss,A,All,All Origins,666,3,attributable,Deaths,crude rate,D,di_gee,25,150,33.6167648250276,32.6957575695474,34.5377720805078
2004,us,nvss,A,All,All Origins,666,3,attributable,YLL,absolute number,A,di_gee,25,150,239584.887882143,233020.918351125,246148.857413161
