Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,nation,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
1995,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,A,29.5404389977743,20.5281822109865,41.5285692304982,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,B,27.6779814592725,18.6875921436403,39.7315285072732,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,D,23.4947113389548,14.5249794891071,35.6523578221877,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,A,296.681743934377,207.140326585393,418.833329719566,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,B,277.375221865005,187.890767982231,400.200773091493,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,D,234.680905702599,145.477536233426,357.380723752255,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,A,305.086431918286,212.010047142163,428.896910102075,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,B,285.851425794524,193.000882914332,410.337512853378,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,D,242.647634718356,150.010437094447,368.208835294044,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,A,850.667353908705,588.994360063327,1195.35978412163,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,B,798.272105548747,536.983571733906,1143.5875260833,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,D,679.337714595286,419.667615253509,1026.4635015755,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,A,7387.67176601618,5135.18027590381,10389.76739848,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,B,6923.38932120022,4675.08761868706,9928.89773645989,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,D,5879.12584854832,3645.06646678799,8927.46641007649,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,A,8785.48445989345,6082.98975330913,12345.3836086782,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,B,8244.35914442958,5545.83504704781,11810.6923849473,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,D,7016.03383175904,4334.22452993999,10601.064094329,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,A,5.25303110008012,2.62181667615698,11.8554585200583,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,B,4.62861178169252,2.01763585757281,11.2570256602279,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,D,4.19945520648135,1.60238225734518,10.8469701611039,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,A,15.076252762095,7.37531706631893,34.3537473724121,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,B,13.3367797696943,5.69547931610508,32.6664029985775,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,D,12.133566750026,4.5401248521127,31.5091438570966,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,A,18.2838458633631,9.12556790081027,41.2644380150224,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,B,16.1104746508205,7.0226393724745,39.1815159914797,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,D,14.6167403623846,5.57729616469246,37.7542654386906,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,A,150.101533268029,76.977510145617,331.128551098228,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,B,131.19076536962,58.8879681240956,312.791052399038,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,D,118.380889538476,46.5098111049501,300.446315291588,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,A,396.264877097774,201.240340375984,885.355134365656,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,B,347.459314111915,154.523970277162,837.592600222773,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,D,314.213455527335,122.496473005995,805.456536217926,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,A,522.447563290699,267.930058595401,1152.53522659449,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,B,456.626219608368,204.967096496189,1088.70921960007,nvss,GBD
1995,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,D,412.039810207157,161.883339575901,1045.74178495212,nvss,GBD
