Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2006,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,58778.3910865781,57168.0242074937,60388.7579656624
2006,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,51745.959697466,50328.262171508,53163.657223424
2006,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,40949.6917861006,39827.7824220978,42071.6011501033
2006,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,38.6388292407932,37.5802311794016,39.6974273021848
2006,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,34.0159583086635,33.0840142454124,34.9479023719145
2006,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,26.9188747622518,26.1813713441079,27.6563781803957
2006,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,59.8135375797694,58.1748105227895,61.4522646367494
2006,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,52.6572580118203,51.2145934087567,54.0999226148838
2006,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,41.6708569807588,40.5291896662175,42.8125242953001
2006,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,1228472.4158181,1194815.63730254,1262129.19433366
2006,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,1081494.11617508,1051864.14038946,1111124.0919607
2006,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,855851.374383141,832403.391523329,879299.357242953
2006,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,802.389439310884,780.406167000997,824.372711620771
2006,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,706.38904571402,687.03592117391,725.74217025413
2006,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,559.008159713064,543.692867666131,574.323451759997
2006,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,A,di_gee,25,150,1250.10704871139,1215.85754052752,1284.35655689527
2006,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,B,di_gee,25,150,1100.54031361381,1070.38852419973,1130.69210302789
2006,us,nvss,A,All,All Origins,666,1,attributable,YLL,crude rate,D,di_gee,25,150,870.92377654503,847.062851160235,894.784701929826
2006,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,A,di_gee,25,150,27732.2883816523,26972.4996588673,28492.0771044373
2006,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,B,di_gee,25,150,25729.0941277025,25024.1874392723,26434.0008161327
2006,us,nvss,A,All,All Origins,666,2,attributable,Deaths,absolute number,D,di_gee,25,150,21289.2878746953,20706.0197137448,21872.5560356459
2006,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,29.9287516852959,29.1087858856987,30.748717484893
2006,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,27.7668996744268,27.0061626970453,28.5276366518084
2006,us,nvss,A,All,All Origins,666,2,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,22.9754501896816,22.3459858009232,23.60491457844
2006,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,A,di_gee,25,150,50.7163568430234,49.3268676144474,52.1058460715994
2006,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,B,di_gee,25,150,47.0529478516317,45.7638259926829,48.3420697105805
2006,us,nvss,A,All,All Origins,666,2,attributable,Deaths,crude rate,D,di_gee,25,150,38.9335025630716,37.8668312599738,40.0001738661695
