Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
1991,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,A,39086.2073844902,161787.784146726,320281.134231402,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,B,33518.7037238636,140756.512047347,282246.893327422,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,Deaths,absolute number,D,28618.0868967312,121512.433218354,246102.878095849,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,A,2587.38367459122,10709.8411296777,21201.6011131006,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,B,2218.83248879753,9317.63723661313,18683.854302253,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,D,1894.42710842335,8043.73990232121,16291.23447029,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,A,3563.05906962563,14748.4105067551,29196.5037417781,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,B,3055.53107597739,12831.221047509,25729.3408708409,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,Deaths,crude rate,D,2608.79581049335,11076.9503163087,22434.489057343,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,YLL,absolute number,A,886629.257550028,3669984.69633041,7265238.64179136,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,YLL,absolute number,B,760336.327963127,3192912.5418649,6402472.13076996,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,YLL,absolute number,D,649171.020563623,2756380.97571569,5582583.38908655,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,A,55679.8852431335,230473.25022906,456253.445726267,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,B,47748.7508185276,200513.351447088,402072.129334754,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,YLL,age-adjusted rate,D,40767.6236942935,173099.381852449,350583.515959627,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,YLL,crude rate,A,80824.2249352295,334552.087108768,662291.794672852,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,YLL,crude rate,B,69311.4894127557,291062.672796631,583642.873537468,EPA,attributable,25,150
1991,us,All,All Origins,A,666,1,nvss,YLL,crude rate,D,59177.772604133,251268.897446531,508902.646418419,EPA,attributable,25,150
1991,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,A,16886.68615026,68553.1848842811,133379.177592975,EPA,attributable,25,150
1991,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,B,12087.006599949,50760.9946376397,101794.894857788,EPA,attributable,25,150
1991,us,All,All Origins,A,666,2,nvss,Deaths,absolute number,D,10265.8231251275,43610.8571530429,88368.1688663736,EPA,attributable,25,150
1991,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,A,1123.84953967905,4562.37917790317,8876.70476059197,EPA,attributable,25,150
1991,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,B,804.419332637454,3378.26616480841,6774.69485188725,EPA,attributable,25,150
1991,us,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,D,683.215196335215,2902.40733441365,5881.11397458675,EPA,attributable,25,150
