Year,nation,source,Gender.Code,Race,Hispanic.Origin,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
2007,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,A,di_gee,25,150,59991.1612041773,61681.0530690837,63370.9449339901
2007,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,B,di_gee,25,150,51288.2307305973,52732.969624417,54177.7085182366
2007,us,nvss,A,All,All Origins,666,1,attributable,Deaths,absolute number,D,di_gee,25,150,40082.4662400551,41211.549796113,42340.6333521709
2007,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,A,di_gee,25,150,38.716411570495,39.8070147133258,40.8976178561566
2007,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,B,di_gee,25,150,33.0998135363655,34.0322026500659,34.9645917637664
2007,us,nvss,A,All,All Origins,666,1,attributable,Deaths,age-adjusted rate,D,di_gee,25,150,25.8679650228605,26.596640093927,27.3253151649935
2007,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,A,di_gee,25,150,60.3936301332787,62.0948591511175,63.7960881689564
2007,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,B,di_gee,25,150,51.6323134068335,53.0867447704063,54.541176133979
2007,us,nvss,A,All,All Origins,666,1,attributable,Deaths,crude rate,D,di_gee,25,150,40.3513716411104,41.488029997198,42.6246883532856
2007,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,A,di_gee,25,150,1250108.55108205,1285322.87646465,1320537.20184724
2007,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,B,di_gee,25,150,1068755.03856266,1098860.81429681,1128966.59003097
2007,us,nvss,A,All,All Origins,666,1,attributable,YLL,absolute number,D,di_gee,25,150,835246.939538512,858775.022342414,882303.105146316
2007,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,A,di_gee,25,150,802.746821882275,825.35940841417,847.971994946065
2007,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,B,di_gee,25,150,686.292170255323,705.624344065333,724.956517875342
2007,us,nvss,A,All,All Origins,666,1,attributable,YLL,age-adjusted rate,D,di_gee,25,150,536.346884133447,551.455247066784,566.56361000012
