Year,Race,Hispanic.Origin,label_cause,Gender,Gender.Code,Nation,measure,attr,mean,lower,upper
2005,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,Deaths,attributable,36.4644467212336,20.0776036519425,60.1040199109444
2005,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,YLL,attributable,938.550806372625,515.216934011377,1545.94430312519
2005,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,Deaths,attributable,62.1704270348124,34.1555081708616,102.39587152627
2005,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,YLL,attributable,1966.00511302792,1080.62263024523,3233.64815925695
2005,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,Deaths,attributable,8.73733244427321,5.37458237030774,13.7084030954405
2005,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,YLL,attributable,300.708035799759,185.586642594951,468.27145698865
2005,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,Deaths,attributable,7.86197548595812,4.84612333823824,12.3538521646886
2005,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,YLL,attributable,285.035816031838,176.0546052593,445.5530880101
2005,American Indian or Alaska Native,All Origins,lri,Female,F,us,Deaths,attributable,7.05866854329241,3.55699580733515,11.4469388728314
2005,American Indian or Alaska Native,All Origins,lri,Female,F,us,YLL,attributable,149.43987304182,75.1891937123081,242.643790170012
2005,American Indian or Alaska Native,All Origins,lri,Male,M,us,Deaths,attributable,7.20194393180532,3.6250026162327,11.7082440671932
2005,American Indian or Alaska Native,All Origins,lri,Male,M,us,YLL,attributable,176.183637556455,88.7688020264217,285.837157932072
2005,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,Deaths,attributable,18.6367024499956,11.119015638363,28.530975251958
2005,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,YLL,attributable,484.017686373582,288.806115915482,740.889065147575
2005,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,Deaths,attributable,21.0695118037812,12.5717570862563,32.2362532048394
2005,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,YLL,attributable,562.113658870111,335.803242574458,859.097603470802
2005,American Indian or Alaska Native,All Origins,resp_copd,Female,F,us,Deaths,attributable,12.5256484579618,7.71936187228179,18.5875839581403
2005,American Indian or Alaska Native,All Origins,resp_copd,Female,F,us,YLL,attributable,277.580232327183,170.901032963858,412.036517759154
2005,American Indian or Alaska Native,All Origins,resp_copd,Male,M,us,Deaths,attributable,12.7078468889958,7.81880712747085,18.8732922660209
2005,American Indian or Alaska Native,All Origins,resp_copd,Male,M,us,YLL,attributable,273.045112841447,168.169929400084,404.946673417308
2005,American Indian or Alaska Native,All Origins,t2_dm,Female,F,us,Deaths,attributable,9.94423405537087,5.98263936660329,15.3132752069137
2005,American Indian or Alaska Native,All Origins,t2_dm,Female,F,us,YLL,attributable,210.810806121803,126.764297624539,324.741725497489
2005,American Indian or Alaska Native,All Origins,t2_dm,Male,M,us,Deaths,attributable,10.4408417951164,6.27696087621484,16.1013253252001
2005,American Indian or Alaska Native,All Origins,t2_dm,Male,M,us,YLL,attributable,264.795353659423,159.413786845997,407.550527676786
2005,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,0.92615954011154,0.539510124808603,1.44588204100082
2005,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,24.7001357756287,14.3907567980964,38.4821372698305
2005,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,2.7076523771629,1.57293025221732,4.22973256778881
2005,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Male,M,us,YLL,attributable,88.8969090607201,51.7426328755282,138.471659344198
2005,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Female,F,us,Deaths,attributable,0.302954236303452,0.197457755390071,0.453384920039319
2005,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Female,F,us,YLL,attributable,7.89500105351033,5.19380203271128,11.6366762637073
2005,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Male,M,us,Deaths,attributable,0.466885696659953,0.300674408658299,0.690807207661594
2005,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Male,M,us,YLL,attributable,16.8059416272431,10.8525969466844,24.7982265051508
2005,American Indian or Alaska Native,Hispanic or Latino,lri,Female,F,us,Deaths,attributable,0.162037096187888,0.0848202579648966,0.250642872640928
2005,American Indian or Alaska Native,Hispanic or Latino,lri,Female,F,us,YLL,attributable,4.81262162087764,2.51754306439711,7.44943217253008
2005,American Indian or Alaska Native,Hispanic or Latino,lri,Male,M,us,Deaths,attributable,0.533040911429362,0.278469628218773,0.826445710039147
2005,American Indian or Alaska Native,Hispanic or Latino,lri,Male,M,us,YLL,attributable,15.3130038018391,7.99298621614726,23.7560600488047
2005,American Indian or Alaska Native,Hispanic or Latino,neo_lung,Female,F,us,Deaths,attributable,0.315008014717911,0.198195660658924,0.458235053587431
2005,American Indian or Alaska Native,Hispanic or Latino,neo_lung,Female,F,us,YLL,attributable,6.74852610633179,4.24403835715461,9.82017243690514
2005,American Indian or Alaska Native,Hispanic or Latino,neo_lung,Male,M,us,Deaths,attributable,1.22299232487095,0.765196318312745,1.78910164555247
2005,American Indian or Alaska Native,Hispanic or Latino,neo_lung,Male,M,us,YLL,attributable,30.7252627046678,19.2444240419405,44.8985796497621
2005,American Indian or Alaska Native,Hispanic or Latino,resp_copd,Female,F,us,Deaths,attributable,0.563095646637141,0.364159382416629,0.798284027606352
2005,American Indian or Alaska Native,Hispanic or Latino,resp_copd,Female,F,us,YLL,attributable,18.1935099968755,11.7600656788476,25.8071875732887
2005,American Indian or Alaska Native,Hispanic or Latino,resp_copd,Male,M,us,Deaths,attributable,0.344406331571874,0.222136006357712,0.489215824576434
2005,American Indian or Alaska Native,Hispanic or Latino,resp_copd,Male,M,us,YLL,attributable,5.2951746176257,3.4124704329995,7.52530814038985
2005,American Indian or Alaska Native,Hispanic or Latino,t2_dm,Female,F,us,Deaths,attributable,0.438519727752114,0.282186908663755,0.632147174517602
2005,American Indian or Alaska Native,Hispanic or Latino,t2_dm,Female,F,us,YLL,attributable,8.0299205281844,5.16265019099662,11.5863437789186
2005,American Indian or Alaska Native,Hispanic or Latino,t2_dm,Male,M,us,Deaths,attributable,0.425502252553291,0.271682631952545,0.619070072798595
2005,American Indian or Alaska Native,Hispanic or Latino,t2_dm,Male,M,us,YLL,attributable,7.4977722038128,4.78430458307983,10.9157756383627
2005,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,35.5281448716689,19.1228157082627,59.3812948638925
2005,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,895.597541453375,482.857468633151,1494.80697961566
2005,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,58.7519316025236,31.6526031540024,98.0250972321886
