Year,Race,Hispanic.Origin,label_cause,Gender,Gender.Code,Nation,measure,attr,mean,lower,upper
2010,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,Deaths,attributable,25.7921995327524,12.3341004481206,46.7421584018173
2010,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,YLL,attributable,656.660150107647,313.470944554478,1188.94459029401
2010,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,Deaths,attributable,48.700366231648,23.3414741854162,87.7382847847995
2010,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,YLL,attributable,1523.1317207843,730.033011162613,2739.29447579836
2010,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,Deaths,attributable,5.09769708727521,2.7424882090933,8.80197750482007
2010,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,YLL,attributable,173.641547830546,93.5763627185351,296.931584793821
2010,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,Deaths,attributable,4.92097144637667,2.63672445732817,8.51306843019955
2010,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,YLL,attributable,181.881787768222,97.452428158209,312.040056744972
2010,American Indian or Alaska Native,All Origins,lri,Female,F,us,Deaths,attributable,4.24144013239903,1.90750850568594,7.49008868933087
2010,American Indian or Alaska Native,All Origins,lri,Female,F,us,YLL,attributable,98.3527381575865,44.102074014231,173.878563073246
2010,American Indian or Alaska Native,All Origins,lri,Male,M,us,Deaths,attributable,4.78415323256349,2.15596187730033,8.43539306249147
2010,American Indian or Alaska Native,All Origins,lri,Male,M,us,YLL,attributable,139.978138914053,63.033951042765,246.739227439332
2010,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,Deaths,attributable,13.9175768936959,7.39641433650057,23.2604192091263
2010,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,YLL,attributable,344.095468994626,182.821493703566,574.865706267028
2010,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,Deaths,attributable,18.4432733410652,9.82320726954826,30.76066543921
2010,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,YLL,attributable,480.127183706343,256.002081679928,799.842750197328
2010,American Indian or Alaska Native,All Origins,resp_copd,Female,F,us,Deaths,attributable,12.2243398838309,6.6835407071045,19.7636418259011
2010,American Indian or Alaska Native,All Origins,resp_copd,Female,F,us,YLL,attributable,257.224526958021,140.462882891519,416.031298495903
2010,American Indian or Alaska Native,All Origins,resp_copd,Male,M,us,Deaths,attributable,11.9744742775898,6.55096361200741,19.349566918703
2010,American Indian or Alaska Native,All Origins,resp_copd,Male,M,us,YLL,attributable,273.275399255185,149.518420405007,441.275434516134
2010,American Indian or Alaska Native,All Origins,t2_dm,Female,F,us,Deaths,attributable,7.64352370175243,4.00451746695998,13.0431283995557
2010,American Indian or Alaska Native,All Origins,t2_dm,Female,F,us,YLL,attributable,181.595508717714,95.1175546878781,309.780586815983
2010,American Indian or Alaska Native,All Origins,t2_dm,Male,M,us,Deaths,attributable,7.05514570187423,3.708344805804,12.0073200206705
2010,American Indian or Alaska Native,All Origins,t2_dm,Male,M,us,YLL,attributable,189.066703046089,99.5024730282794,321.246228824221
2010,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,1.24276801331104,0.645265435591679,2.1076818925197
2010,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,24.7254371934386,12.890181522766,41.8015562883616
2010,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,3.0266666510177,1.55442135749752,5.14217683844412
2010,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Male,M,us,YLL,attributable,90.8314240130501,46.78858075571,153.901412653192
2010,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Female,F,us,Deaths,attributable,0.302677736664435,0.177459619001247,0.496743509220874
2010,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Female,F,us,YLL,attributable,8.97102815842962,5.30325144874808,14.5302501629449
2010,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Male,M,us,Deaths,attributable,0.479669868547926,0.28293764907878,0.761131213417181
2010,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Male,M,us,YLL,attributable,17.743390817921,10.4480801637231,28.1011555247612
2010,American Indian or Alaska Native,Hispanic or Latino,lri,Female,F,us,Deaths,attributable,0.187125208408183,0.090004712433376,0.311918870446648
2010,American Indian or Alaska Native,Hispanic or Latino,lri,Female,F,us,YLL,attributable,3.51784917376278,1.69184293010072,5.86569675617506
2010,American Indian or Alaska Native,Hispanic or Latino,lri,Male,M,us,Deaths,attributable,0.152311684078901,0.0736358696828349,0.252888670724411
2010,American Indian or Alaska Native,Hispanic or Latino,lri,Male,M,us,YLL,attributable,5.86194437094719,2.83629636664801,9.72590290814166
2010,American Indian or Alaska Native,Hispanic or Latino,neo_lung,Female,F,us,Deaths,attributable,0.673054915562284,0.384842724296357,1.05575330690406
2010,American Indian or Alaska Native,Hispanic or Latino,neo_lung,Female,F,us,YLL,attributable,16.0672408223524,9.18354956560898,25.2110118964764
2010,American Indian or Alaska Native,Hispanic or Latino,neo_lung,Male,M,us,Deaths,attributable,0.819838604822905,0.466926977163229,1.29061095862913
2010,American Indian or Alaska Native,Hispanic or Latino,neo_lung,Male,M,us,YLL,attributable,20.5610108278235,11.7158479058672,32.3493742991883
2010,American Indian or Alaska Native,Hispanic or Latino,resp_copd,Female,F,us,Deaths,attributable,0.401685130644498,0.23696255938031,0.608350092973671
2010,American Indian or Alaska Native,Hispanic or Latino,resp_copd,Female,F,us,YLL,attributable,9.00413839373533,5.28542627762261,13.6959977396629
2010,American Indian or Alaska Native,Hispanic or Latino,resp_copd,Male,M,us,Deaths,attributable,0.640079374739778,0.376253295283329,0.972557853457957
2010,American Indian or Alaska Native,Hispanic or Latino,resp_copd,Male,M,us,YLL,attributable,14.4136759864082,8.47136190335715,21.9034537890326
2010,American Indian or Alaska Native,Hispanic or Latino,t2_dm,Female,F,us,Deaths,attributable,0.327937304417761,0.18637577795968,0.518959897899649
2010,American Indian or Alaska Native,Hispanic or Latino,t2_dm,Female,F,us,YLL,attributable,7.99554414868151,4.52878266883407,12.6755207895972
2010,American Indian or Alaska Native,Hispanic or Latino,t2_dm,Male,M,us,Deaths,attributable,0.567480016752619,0.322807750539505,0.899306421031924
2010,American Indian or Alaska Native,Hispanic or Latino,t2_dm,Male,M,us,YLL,attributable,12.5977734281653,7.15755681554373,19.9750810488251
2010,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,23.31596221684,10.9188226498457,42.9121708091737
2010,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,596.348544511191,278.257258228488,1098.34508638173
2010,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,43.3087744143624,20.2753817020505,79.3967166283737
2010,American Indian or Alaska Native,Not Hispanic or Latino,cvd_ihd,Male,M,us,YLL,attributable,1349.681205859,630.43819893754,2474.03592092668
2010,American Indian or Alaska Native,Not Hispanic or Latino,cvd_stroke,Female,F,us,Deaths,attributable,4.53531124829726,2.37980271477581,7.96294324217208
2010,American Indian or Alaska Native,Not Hispanic or Latino,cvd_stroke,Female,F,us,YLL,attributable,154.12023783658,80.7276326865825,268.666058573834
2010,American Indian or Alaska Native,Not Hispanic or Latino,cvd_stroke,Male,M,us,Deaths,attributable,4.20453395305974,2.18764492681083,7.43382774586014
2010,American Indian or Alaska Native,Not Hispanic or Latino,cvd_stroke,Male,M,us,YLL,attributable,153.556441043284,79.5327652995622,270.069864204747
2010,American Indian or Alaska Native,Not Hispanic or Latino,lri,Female,F,us,Deaths,attributable,3.83264030624557,1.68864801438708,6.86753861431625
2010,American Indian or Alaska Native,Not Hispanic or Latino,lri,Female,F,us,YLL,attributable,87.9778718873237,38.4227289399463,158.45578811798
2010,American Indian or Alaska Native,Not Hispanic or Latino,lri,Male,M,us,Deaths,attributable,4.31309489998808,1.89643892219139,7.73562074058221
2010,American Indian or Alaska Native,Not Hispanic or Latino,lri,Male,M,us,YLL,attributable,123.500151574101,53.9788142401648,222.17112981205
2010,American Indian or Alaska Native,Not Hispanic or Latino,neo_lung,Female,F,us,Deaths,attributable,12.6212617970752,6.57819076267052,21.3892892431763
2010,American Indian or Alaska Native,Not Hispanic or Latino,neo_lung,Female,F,us,YLL,attributable,312.025449809303,162.513327192815,528.755328014257
2010,American Indian or Alaska Native,Not Hispanic or Latino,neo_lung,Male,M,us,Deaths,attributable,16.746716749244,8.7525096249025,28.3087986804639
2010,American Indian or Alaska Native,Not Hispanic or Latino,neo_lung,Male,M,us,YLL,attributable,435.406726337574,227.618167764537,735.518955032109
2010,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,Female,F,us,Deaths,attributable,11.2003560540147,6.00769537658356,18.3596717120182
2010,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,Female,F,us,YLL,attributable,235.041053372077,125.847816911327,385.486868161132
2010,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,Male,M,us,Deaths,attributable,10.7244775804529,5.75141753244683,17.574683563228
2010,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,Male,M,us,YLL,attributable,244.471842060189,130.959114706011,400.588554096827
2010,American Indian or Alaska Native,Not Hispanic or Latino,t2_dm,Female,F,us,Deaths,attributable,6.99221866969094,3.58474255793739,12.1253713930461
2010,American Indian or Alaska Native,Not Hispanic or Latino,t2_dm,Female,F,us,YLL,attributable,165.81644607304,84.9366420018088,287.414602568221
2010,American Indian or Alaska Native,Not Hispanic or Latino,t2_dm,Male,M,us,Deaths,attributable,6.24617289821025,3.20777039829708,10.8070285185171
2010,American Indian or Alaska Native,Not Hispanic or Latino,t2_dm,Male,M,us,YLL,attributable,168.710355364225,86.6101746524889,291.603302927685
2010,Asian or Pacific Islander,All Origins,cvd_ihd,Female,F,us,Deaths,attributable,132.209025152348,69.2424122657589,223.590090236339
2010,Asian or Pacific Islander,All Origins,cvd_ihd,Female,F,us,YLL,attributable,2470.07893730956,1297.78453450082,4161.22725907371
2010,Asian or Pacific Islander,All Origins,cvd_ihd,Male,M,us,Deaths,attributable,232.725542248782,122.58732497941,391.312916839879
2010,Asian or Pacific Islander,All Origins,cvd_ihd,Male,M,us,YLL,attributable,6163.80945373326,3251.60601299427,10347.2353301584
2010,Asian or Pacific Islander,All Origins,cvd_stroke,Female,F,us,Deaths,attributable,50.673925324414,29.8733001689356,82.3761664211603
2010,Asian or Pacific Islander,All Origins,cvd_stroke,Female,F,us,YLL,attributable,1470.6968953042,869.729647096556,2361.97000054458
2010,Asian or Pacific Islander,All Origins,cvd_stroke,Male,M,us,Deaths,attributable,52.755672921859,31.2217916924967,84.8424451066984
2010,Asian or Pacific Islander,All Origins,cvd_stroke,Male,M,us,YLL,attributable,1707.54926547753,1012.5714305689,2723.13578935553
2010,Asian or Pacific Islander,All Origins,lri,Female,F,us,Deaths,attributable,27.704969596675,13.587473416216,45.7174146545807
2010,Asian or Pacific Islander,All Origins,lri,Female,F,us,YLL,attributable,417.124062623936,204.268297601887,687.976677134318
2010,Asian or Pacific Islander,All Origins,lri,Male,M,us,Deaths,attributable,32.5367758389553,15.9707775348373,53.5519534663599
2010,Asian or Pacific Islander,All Origins,lri,Male,M,us,YLL,attributable,577.497786944276,283.033985584798,950.331302963029
2010,Asian or Pacific Islander,All Origins,neo_lung,Female,F,us,Deaths,attributable,76.6130555732715,44.527017296235,119.054181345756
2010,Asian or Pacific Islander,All Origins,neo_lung,Female,F,us,YLL,attributable,1776.14439219577,1031.5077185267,2759.38510137158
2010,Asian or Pacific Islander,All Origins,neo_lung,Male,M,us,Deaths,attributable,107.388020254849,62.6043342783359,166.491319039025
2010,Asian or Pacific Islander,All Origins,neo_lung,Male,M,us,YLL,attributable,2494.89609435435,1453.18137388155,3868.15932006131
2010,Asian or Pacific Islander,All Origins,resp_copd,Female,F,us,Deaths,attributable,25.8143695178272,15.4144723323208,38.9428173127118
2010,Asian or Pacific Islander,All Origins,resp_copd,Female,F,us,YLL,attributable,358.218446950658,213.686205274599,540.083526172227
2010,Asian or Pacific Islander,All Origins,resp_copd,Male,M,us,Deaths,attributable,42.8154924128423,25.6441035438841,64.3810369932549
2010,Asian or Pacific Islander,All Origins,resp_copd,Male,M,us,YLL,attributable,667.608442104871,399.403614133488,1003.32321751268
2010,Asian or Pacific Islander,All Origins,t2_dm,Female,F,us,Deaths,attributable,21.4381631597465,12.4695972537288,33.6260851356472
2010,Asian or Pacific Islander,All Origins,t2_dm,Female,F,us,YLL,attributable,381.342703964965,221.50217537051,597.775303108573
2010,Asian or Pacific Islander,All Origins,t2_dm,Male,M,us,Deaths,attributable,19.5542783513694,11.4055533147147,30.5771986302129
2010,Asian or Pacific Islander,All Origins,t2_dm,Male,M,us,YLL,attributable,415.442025361006,241.892012902215,649.494439634773
2010,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,1.83011026827618,0.945699516381254,3.14411985345024
2010,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,45.0103095466943,23.2540801898924,77.4922817763895
2010,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,3.25011795600026,1.67022410778983,5.57112621105545
2010,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,Male,M,us,YLL,attributable,99.3254171471142,51.1107618465633,169.935867384238
2010,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,Female,F,us,Deaths,attributable,0.531503989170038,0.308895457638314,0.876988954246593
2010,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,Female,F,us,YLL,attributable,16.0552877709632,9.39652682778584,26.1502024112667
2010,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,Male,M,us,Deaths,attributable,1.18161757863528,0.682002818970315,1.89923775575376
2010,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,Male,M,us,YLL,attributable,52.9110856776019,30.4130326003748,84.6291779228757
2010,Asian or Pacific Islander,Hispanic or Latino,lri,Female,F,us,Deaths,attributable,0.17527195363493,0.084006108376377,0.294313540356581
2010,Asian or Pacific Islander,Hispanic or Latino,lri,Female,F,us,YLL,attributable,2.58458272328494,1.24246521608473,4.3247473425662
2010,Asian or Pacific Islander,Hispanic or Latino,lri,Male,M,us,Deaths,attributable,0.237170423371529,0.112940345249716,0.399552052698031
2010,Asian or Pacific Islander,Hispanic or Latino,lri,Male,M,us,YLL,attributable,4.47795191956688,2.14312758124305,7.50791027933053
2010,Asian or Pacific Islander,Hispanic or Latino,neo_lung,Female,F,us,Deaths,attributable,0.971959028229401,0.554682062842275,1.53181781200623
2010,Asian or Pacific Islander,Hispanic or Latino,neo_lung,Female,F,us,YLL,attributable,27.2269713829455,15.4788966589315,43.0162697877376
