Year,Race,Hispanic.Origin,label_cause,Gender,Gender.Code,Nation,measure,attr,mean,lower,upper
2004,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,Deaths,attributable,33.08832143657,17.5300270962805,56.1473349228621
2004,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,YLL,attributable,849.129162054445,448.460851442061,1440.18713268887
2004,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,Deaths,attributable,56.6066495815873,29.8773346795393,95.8795935374348
2004,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,YLL,attributable,1778.53272664103,939.118970643224,3007.74983031222
2004,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,Deaths,attributable,7.71283384453955,4.54398348609541,12.4922280653353
2004,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,YLL,attributable,282.400125189574,166.955549944154,454.255057617324
2004,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,Deaths,attributable,5.37197128981016,3.18546393914488,8.68075303105097
2004,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,YLL,attributable,173.607879441736,103.410240660775,277.818044210574
2004,American Indian or Alaska Native,All Origins,lri,Female,F,us,Deaths,attributable,5.34231425378487,2.60571638177538,8.86041870628007
2004,American Indian or Alaska Native,All Origins,lri,Female,F,us,YLL,attributable,129.549094177969,63.0593315748372,215.151812694308
2004,American Indian or Alaska Native,All Origins,lri,Male,M,us,Deaths,attributable,5.11870428370364,2.49042148247661,8.51391531694505
2004,American Indian or Alaska Native,All Origins,lri,Male,M,us,YLL,attributable,137.500032015372,66.9720087103228,228.375979152291
2004,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,Deaths,attributable,16.1092472065652,9.30363674981828,25.2930570820005
2004,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,YLL,attributable,408.037190352708,235.723692894496,640.355029405702
2004,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,Deaths,attributable,19.8163688470175,11.4441591733332,31.1134862394901
2004,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,YLL,attributable,525.019312778837,303.594484919832,823.028570095048
2004,American Indian or Alaska Native,All Origins,resp_copd,Female,F,us,Deaths,attributable,11.2043577757569,6.64704165955062,17.087246638082
2004,American Indian or Alaska Native,All Origins,resp_copd,Female,F,us,YLL,attributable,242.623112876954,143.913064556702,369.910837607558
2004,American Indian or Alaska Native,All Origins,resp_copd,Male,M,us,Deaths,attributable,10.5448165084385,6.23947320134085,16.1065541708683
2004,American Indian or Alaska Native,All Origins,resp_copd,Male,M,us,YLL,attributable,237.130602160949,140.49340146387,361.650090100979
2004,American Indian or Alaska Native,All Origins,t2_dm,Female,F,us,Deaths,attributable,7.35052398888314,4.23836154483708,11.7082744610098
2004,American Indian or Alaska Native,All Origins,t2_dm,Female,F,us,YLL,attributable,173.489051023714,100.042014437404,276.177855573176
2004,American Indian or Alaska Native,All Origins,t2_dm,Male,M,us,Deaths,attributable,6.75162374429047,3.89108371269106,10.748714621832
2004,American Indian or Alaska Native,All Origins,t2_dm,Male,M,us,YLL,attributable,177.180297800688,102.344738234138,281.364839276663
2004,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,1.3920933423321,0.805748385620975,2.17270963064165
2004,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,32.2954815880404,18.7277098409567,50.1690527515662
