Year,Race,Hispanic.Origin,label_cause,Gender,Gender.Code,Nation,measure,attr,mean,lower,upper
2002,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,Deaths,attributable,34.3578844710877,18.8382950555894,56.7350852232738
2002,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,YLL,attributable,831.572327320758,455.44424781278,1371.72028084371
2002,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,Deaths,attributable,61.2669037666569,33.6247620805266,101.074881973939
2002,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,YLL,attributable,1920.04877958376,1055.65974345156,3161.91297682513
2002,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,Deaths,attributable,7.81092908846774,4.77460886464982,12.3328879260673
2002,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,YLL,attributable,266.599403793003,163.459882388583,418.114997903857
2002,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,Deaths,attributable,7.06478386843238,4.3807239888472,11.0288338642913
2002,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,YLL,attributable,267.280762864301,166.13871053933,414.248867744671
2002,American Indian or Alaska Native,All Origins,lri,Female,F,us,Deaths,attributable,6.53154440345517,3.2832084043018,10.6116425850575
2002,American Indian or Alaska Native,All Origins,lri,Female,F,us,YLL,attributable,132.748743159043,66.7396525682953,215.636857415938
2002,American Indian or Alaska Native,All Origins,lri,Male,M,us,Deaths,attributable,5.29747864268698,2.65573430667019,8.62634943140225
2002,American Indian or Alaska Native,All Origins,lri,Male,M,us,YLL,attributable,141.791595931172,71.3415918247728,230.150418389071
2002,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,Deaths,attributable,14.7430456811202,8.77490105870842,22.6232871791686
2002,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,YLL,attributable,363.980873828164,216.704897416525,558.342431779603
2002,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,Deaths,attributable,17.6957811601525,10.5246364406307,27.1678480380829
2002,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,YLL,attributable,452.252071581159,269.310475300781,693.482236237474
2002,American Indian or Alaska Native,All Origins,resp_copd,Female,F,us,Deaths,attributable,11.267266442966,6.92105187075282,16.7500694059537
2002,American Indian or Alaska Native,All Origins,resp_copd,Female,F,us,YLL,attributable,235.020969075756,144.35536195378,349.299461840571
2002,American Indian or Alaska Native,All Origins,resp_copd,Male,M,us,Deaths,attributable,10.8308853616801,6.63210272643208,16.1380998631005
2002,American Indian or Alaska Native,All Origins,resp_copd,Male,M,us,YLL,attributable,234.813165557094,143.993714149639,349.342146843046
2002,American Indian or Alaska Native,All Origins,t2_dm,Female,F,us,Deaths,attributable,7.70504762277004,4.61573911437246,11.9234144209799
2002,American Indian or Alaska Native,All Origins,t2_dm,Female,F,us,YLL,attributable,170.723772422818,102.287560569754,264.16400483035
2002,American Indian or Alaska Native,All Origins,t2_dm,Male,M,us,Deaths,attributable,7.19314820111361,4.30749853218572,11.1381901635156
2002,American Indian or Alaska Native,All Origins,t2_dm,Male,M,us,YLL,attributable,186.845292644967,112.148600039839,288.553824587653
2002,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,0.691835584473105,0.421001540438474,1.04341773561336
2002,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,16.4674364361326,10.0020070327132,24.7038999280674
2002,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,1.64520772498857,1.00080089021779,2.48652483699782
2002,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,Male,M,us,YLL,attributable,51.0611031160626,31.0741629542791,76.9689370513471
2002,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Female,F,us,Deaths,attributable,0.269147330214588,0.174577873004469,0.383139454572451
2002,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Female,F,us,YLL,attributable,6.55329217371885,4.23918843407993,9.3314882003948
2002,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Male,M,us,Deaths,attributable,0.528156191336366,0.366417352819897,0.751087962262952
2002,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,Male,M,us,YLL,attributable,21.3370295064576,14.7708450423667,30.384653584862
2002,American Indian or Alaska Native,Hispanic or Latino,lri,Female,F,us,Deaths,attributable,0.0635936230175466,0.0339138978952388,0.0953524075933676
