Year,Race,Hispanic.Origin,label_cause,Gender,Gender.Code,Nation,measure,attr,mean,lower,upper
2009,American Indian or Alaska Native,Not Hispanic or Latino,lri,Male,M,us,Deaths,attributable,4.78037983777319,2.0983404783398,8.59106810475784
2009,American Indian or Alaska Native,Not Hispanic or Latino,lri,Male,M,us,YLL,attributable,156.39497109432,68.3250378209202,281.738293263976
2009,American Indian or Alaska Native,Not Hispanic or Latino,neo_lung,Female,F,us,Deaths,attributable,12.1996790513926,6.34473826766241,20.7418881940549
2009,American Indian or Alaska Native,Not Hispanic or Latino,neo_lung,Female,F,us,YLL,attributable,308.508242692339,160.225831816728,524.582149512945
2009,American Indian or Alaska Native,Not Hispanic or Latino,neo_lung,Male,M,us,Deaths,attributable,14.0851192466279,7.34542551036741,23.8940097450962
2009,American Indian or Alaska Native,Not Hispanic or Latino,neo_lung,Male,M,us,YLL,attributable,362.799198967862,189.113597185401,615.171204713199
2009,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,Female,F,us,Deaths,attributable,9.93682447596447,5.3146361309265,16.3505923688828
2009,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,Female,F,us,YLL,attributable,216.509268037915,115.535998973534,356.4635926782
2009,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,Male,M,us,Deaths,attributable,9.13402125742635,4.88340178821144,15.0186679709935
2009,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,Male,M,us,YLL,attributable,205.330208510022,109.626700274498,337.601932503135
2009,American Indian or Alaska Native,Not Hispanic or Latino,t2_dm,Female,F,us,Deaths,attributable,6.44500223249904,3.28074175086356,11.2240255040113
2009,American Indian or Alaska Native,Not Hispanic or Latino,t2_dm,Female,F,us,YLL,attributable,145.7956065078,74.0740932847311,253.873738705874
2009,American Indian or Alaska Native,Not Hispanic or Latino,t2_dm,Male,M,us,Deaths,attributable,7.02060849496495,3.57199627795442,12.2106088235147
2009,American Indian or Alaska Native,Not Hispanic or Latino,t2_dm,Male,M,us,YLL,attributable,193.268554046094,98.2741674061996,335.800515670208
2009,Asian or Pacific Islander,All Origins,cvd_ihd,Female,F,us,Deaths,attributable,128.460255440822,69.8230023299958,213.262884843646
2009,Asian or Pacific Islander,All Origins,cvd_ihd,Female,F,us,YLL,attributable,2449.4644537774,1321.02397970444,4067.54428742039
2009,Asian or Pacific Islander,All Origins,cvd_ihd,Male,M,us,Deaths,attributable,238.463178065563,128.775360090739,395.135724896502
2009,Asian or Pacific Islander,All Origins,cvd_ihd,Male,M,us,YLL,attributable,6545.83982309268,3514.68552777129,10858.4752156799
2009,Asian or Pacific Islander,All Origins,cvd_stroke,Female,F,us,Deaths,attributable,48.763002747108,29.2005993769575,78.0557870790305
2009,Asian or Pacific Islander,All Origins,cvd_stroke,Female,F,us,YLL,attributable,1466.24069690294,878.998750137711,2325.42399811187
2009,Asian or Pacific Islander,All Origins,cvd_stroke,Male,M,us,Deaths,attributable,49.0343329673423,29.4723246237756,78.0729924613905
2009,Asian or Pacific Islander,All Origins,cvd_stroke,Male,M,us,YLL,attributable,1614.4335643484,970.955769382648,2552.52824389001
2009,Asian or Pacific Islander,All Origins,lri,Female,F,us,Deaths,attributable,31.6944614746922,15.7538608962225,51.6524693546345
2009,Asian or Pacific Islander,All Origins,lri,Female,F,us,YLL,attributable,573.368949359019,283.495768306398,936.517929343445
2009,Asian or Pacific Islander,All Origins,lri,Male,M,us,Deaths,attributable,33.9998251364319,16.9202099453494,55.3347557528435
2009,Asian or Pacific Islander,All Origins,lri,Male,M,us,YLL,attributable,657.895960809731,325.888061943647,1072.80645649851
2009,Asian or Pacific Islander,All Origins,neo_lung,Female,F,us,Deaths,attributable,77.0157788395568,45.4699446750408,118.235781252806
2009,Asian or Pacific Islander,All Origins,neo_lung,Female,F,us,YLL,attributable,1740.21596128272,1025.06972248379,2674.07605245089
2009,Asian or Pacific Islander,All Origins,neo_lung,Male,M,us,Deaths,attributable,109.896158335381,65.0152361662642,168.507942180936
2009,Asian or Pacific Islander,All Origins,neo_lung,Male,M,us,YLL,attributable,2537.65178563524,1498.0165826922,3895.51624667593
2009,Asian or Pacific Islander,All Origins,resp_copd,Female,F,us,Deaths,attributable,28.4476261541835,17.2991710543961,42.296843535735
2009,Asian or Pacific Islander,All Origins,resp_copd,Female,F,us,YLL,attributable,431.127324482575,261.49341815952,641.395598605593
2009,Asian or Pacific Islander,All Origins,resp_copd,Male,M,us,Deaths,attributable,44.3305569875399,27.0126248633305,65.787535386584
2009,Asian or Pacific Islander,All Origins,resp_copd,Male,M,us,YLL,attributable,687.883659387837,418.228637939098,1021.31890321398
2009,Asian or Pacific Islander,All Origins,t2_dm,Female,F,us,Deaths,attributable,20.9260230270607,12.4472079653148,32.3330676833141
2009,Asian or Pacific Islander,All Origins,t2_dm,Female,F,us,YLL,attributable,356.854509553318,211.580747336053,552.05303591782
2009,Asian or Pacific Islander,All Origins,t2_dm,Male,M,us,Deaths,attributable,24.7637808134219,14.7019013398509,38.242133782185
2009,Asian or Pacific Islander,All Origins,t2_dm,Male,M,us,YLL,attributable,590.891520516644,349.666727930597,913.687813315009
2009,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,1.90946545651701,1.00544082779367,3.22779973858733
2009,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,45.8843204178958,24.0124298120676,77.7911327061285
2009,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,4.09242244181452,2.14555084088736,6.92383213969145
2009,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,Male,M,us,YLL,attributable,132.880543194978,69.4559225819876,224.753890146133
2009,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,Female,F,us,Deaths,attributable,0.768577191847453,0.447221648348282,1.26264204925573
2009,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,Female,F,us,YLL,attributable,23.2954770235844,13.5911001901565,37.8880401551222
2009,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,Male,M,us,Deaths,attributable,0.467579549948742,0.27630462372489,0.755665291884219
2009,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,Male,M,us,YLL,attributable,18.4542489402536,10.9204016083477,29.8699798565083
2009,Asian or Pacific Islander,Hispanic or Latino,lri,Female,F,us,Deaths,attributable,0.234047994920647,0.114260339255104,0.386648637546009
2009,Asian or Pacific Islander,Hispanic or Latino,lri,Female,F,us,YLL,attributable,7.58433695336598,3.69887127929769,12.5247383030956
2009,Asian or Pacific Islander,Hispanic or Latino,lri,Male,M,us,Deaths,attributable,0.428355413568698,0.209267624132798,0.707822366630768
2009,Asian or Pacific Islander,Hispanic or Latino,lri,Male,M,us,YLL,attributable,14.1770662502482,6.91122973780312,23.4155216879659
2009,Asian or Pacific Islander,Hispanic or Latino,neo_lung,Female,F,us,Deaths,attributable,1.21422894751819,0.704482486629995,1.88978418647663
2009,Asian or Pacific Islander,Hispanic or Latino,neo_lung,Female,F,us,YLL,attributable,29.6878958069069,17.1981407026962,46.2408835069347
2009,Asian or Pacific Islander,Hispanic or Latino,neo_lung,Male,M,us,Deaths,attributable,0.904503627995876,0.521352932092396,1.41529782177784
2009,Asian or Pacific Islander,Hispanic or Latino,neo_lung,Male,M,us,YLL,attributable,23.920427194439,13.7759587271208,37.4314497048634
2009,Asian or Pacific Islander,Hispanic or Latino,resp_copd,Female,F,us,Deaths,attributable,0.153992306243286,0.0919015632912164,0.231964324758047
2009,Asian or Pacific Islander,Hispanic or Latino,resp_copd,Female,F,us,YLL,attributable,3.5017485588051,2.08940192565505,5.27546410514347
2009,Asian or Pacific Islander,Hispanic or Latino,resp_copd,Male,M,us,Deaths,attributable,0.400298403770293,0.236918859998919,0.606491264960605
2009,Asian or Pacific Islander,Hispanic or Latino,resp_copd,Male,M,us,YLL,attributable,8.78383252323457,5.18574197531988,13.3222278032965
2009,Asian or Pacific Islander,Hispanic or Latino,t2_dm,Female,F,us,Deaths,attributable,0,0,0
2009,Asian or Pacific Islander,Hispanic or Latino,t2_dm,Female,F,us,YLL,attributable,0,0,0
2009,Asian or Pacific Islander,Hispanic or Latino,t2_dm,Male,M,us,Deaths,attributable,0.489454821182089,0.280411709865428,0.775221501657934
2009,Asian or Pacific Islander,Hispanic or Latino,t2_dm,Male,M,us,YLL,attributable,12.269881453088,7.02885887687089,19.4306317723326
2009,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,135.95881292307,72.5327205512035,226.836554821068
2009,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,2515.40370996989,1344.55615476126,4185.98154186722
2009,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,244.352201350968,130.800637196871,405.857392534719
2009,Asian or Pacific Islander,Not Hispanic or Latino,cvd_ihd,Male,M,us,YLL,attributable,6564.737780177,3514.54633294402,10898.4145128862
2009,Asian or Pacific Islander,Not Hispanic or Latino,cvd_stroke,Female,F,us,Deaths,attributable,49.9658261838017,29.9338781069902,80.046077030218
2009,Asian or Pacific Islander,Not Hispanic or Latino,cvd_stroke,Female,F,us,YLL,attributable,1477.04526794683,886.359137790827,2341.32032086911
2009,Asian or Pacific Islander,Not Hispanic or Latino,cvd_stroke,Male,M,us,Deaths,attributable,50.1600583428865,30.1444862751326,79.8827063870833
2009,Asian or Pacific Islander,Not Hispanic or Latino,cvd_stroke,Male,M,us,YLL,attributable,1628.51468783859,979.562991674491,2572.71805394453
2009,Asian or Pacific Islander,Not Hispanic or Latino,lri,Female,F,us,Deaths,attributable,31.4288511855013,15.6312951138316,51.2173150799402
2009,Asian or Pacific Islander,Not Hispanic or Latino,lri,Female,F,us,YLL,attributable,565.950983621661,279.985762294423,924.133982065412
2009,Asian or Pacific Islander,Not Hispanic or Latino,lri,Male,M,us,Deaths,attributable,33.5269706875253,16.6915086506434,54.5652194914804
2009,Asian or Pacific Islander,Not Hispanic or Latino,lri,Male,M,us,YLL,attributable,643.238982366103,318.765791338442,1048.68555304819
2009,Asian or Pacific Islander,Not Hispanic or Latino,neo_lung,Female,F,us,Deaths,attributable,75.6928296239893,44.6955097499429,116.200979467681
2009,Asian or Pacific Islander,Not Hispanic or Latino,neo_lung,Female,F,us,YLL,attributable,1707.96296197117,1006.24119271426,2624.37483564012
2009,Asian or Pacific Islander,Not Hispanic or Latino,neo_lung,Male,M,us,Deaths,attributable,108.797373629874,64.3836312325085,166.812945082207
2009,Asian or Pacific Islander,Not Hispanic or Latino,neo_lung,Male,M,us,YLL,attributable,2509.85696160148,1482.03827718618,3852.49582635704
2009,Asian or Pacific Islander,Not Hispanic or Latino,resp_copd,Female,F,us,Deaths,attributable,28.2337722572126,17.176213240532,41.974111925059
2009,Asian or Pacific Islander,Not Hispanic or Latino,resp_copd,Female,F,us,YLL,attributable,425.979977501456,258.464556437149,633.642664655504
2009,Asian or Pacific Islander,Not Hispanic or Latino,resp_copd,Male,M,us,Deaths,attributable,43.7456440618643,26.6681035066639,64.9078715395139
2009,Asian or Pacific Islander,Not Hispanic or Latino,resp_copd,Male,M,us,YLL,attributable,674.103828881403,410.063326009292,1000.57497078125
2009,Asian or Pacific Islander,Not Hispanic or Latino,t2_dm,Female,F,us,Deaths,attributable,20.9321349599575,12.4538297546715,32.3387244437146
2009,Asian or Pacific Islander,Not Hispanic or Latino,t2_dm,Female,F,us,YLL,attributable,357.004244877036,211.714806075882,552.204904904755
2009,Asian or Pacific Islander,Not Hispanic or Latino,t2_dm,Male,M,us,Deaths,attributable,24.2360644977489,14.3930534229256,37.4212328038912
2009,Asian or Pacific Islander,Not Hispanic or Latino,t2_dm,Male,M,us,YLL,attributable,577.853542078067,342.064790206894,893.33376456084
2009,Black or African American,All Origins,cvd_ihd,Female,F,us,Deaths,attributable,964.818185355828,515.407740217136,1601.36936408829
2009,Black or African American,All Origins,cvd_ihd,Female,F,us,YLL,attributable,23862.4523027375,12697.2035987785,39620.0342546624
2009,Black or African American,All Origins,cvd_ihd,Male,M,us,Deaths,attributable,1287.14990816555,681.885952474825,2142.77587989534
2009,Black or African American,All Origins,cvd_ihd,Male,M,us,YLL,attributable,38619.2324482011,20408.1476581241,64345.094676832
2009,Black or African American,All Origins,cvd_stroke,Female,F,us,Deaths,attributable,200.759598663835,119.559018659113,319.864931689425
2009,Black or African American,All Origins,cvd_stroke,Female,F,us,YLL,attributable,6783.78678743709,4050.74969783282,10711.1911329685
2009,Black or African American,All Origins,cvd_stroke,Male,M,us,Deaths,attributable,204.064861395326,121.357588813386,324.590351818572
2009,Black or African American,All Origins,cvd_stroke,Male,M,us,YLL,attributable,7488.82090366198,4457.95695407528,11850.5326572244
2009,Black or African American,All Origins,lri,Female,F,us,Deaths,attributable,120.55511077027,59.3996309178028,196.794823213619
2009,Black or African American,All Origins,lri,Female,F,us,YLL,attributable,2913.20796915351,1433.25754110175,4760.77853071237
2009,Black or African American,All Origins,lri,Male,M,us,Deaths,attributable,107.170508157176,52.5762149919481,175.441837993495
2009,Black or African American,All Origins,lri,Male,M,us,YLL,attributable,2925.9879574822,1432.37446834048,4796.30221336256
2009,Black or African American,All Origins,neo_lung,Female,F,us,Deaths,attributable,421.270442593053,246.563850087589,646.467699903548
2009,Black or African American,All Origins,neo_lung,Female,F,us,YLL,attributable,10628.4500499304,6215.40442506597,16317.8059052173
2009,Black or African American,All Origins,neo_lung,Male,M,us,Deaths,attributable,606.401110146403,353.094129179358,933.671625031139
2009,Black or African American,All Origins,neo_lung,Male,M,us,YLL,attributable,15858.4511431922,9223.24675532852,24435.1826266366
2009,Black or African American,All Origins,resp_copd,Female,F,us,Deaths,attributable,195.258143203827,117.026316142432,290.542017908716
2009,Black or African American,All Origins,resp_copd,Female,F,us,YLL,attributable,4001.67479131887,2396.62449175868,5957.87092498334
2009,Black or African American,All Origins,resp_copd,Male,M,us,Deaths,attributable,224.821111550556,134.358083169008,335.384153448534
2009,Black or African American,All Origins,resp_copd,Male,M,us,YLL,attributable,4823.10561013254,2879.92064058537,7201.51948867653
2009,Black or African American,All Origins,t2_dm,Female,F,us,Deaths,attributable,120.28442699838,70.4524598934844,185.601727764511
2009,Black or African American,All Origins,t2_dm,Female,F,us,YLL,attributable,2485.86747911726,1454.36961881261,3838.94298952764
2009,Black or African American,All Origins,t2_dm,Male,M,us,Deaths,attributable,93.5230893090495,54.4387422443733,144.919135086607
2009,Black or African American,All Origins,t2_dm,Male,M,us,YLL,attributable,2323.2091219438,1349.97120898533,3604.07720570472
2009,Black or African American,Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,6.51059231576971,3.41826525626064,10.9740502462075
2009,Black or African American,Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,141.374109777984,73.9884233519299,238.127003610673
2009,Black or African American,Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,9.25384169398643,4.81107540649967,15.5969719024321
2009,Black or African American,Hispanic or Latino,cvd_ihd,Male,M,us,YLL,attributable,281.579325809993,146.286189993098,474.113265435937
2009,Black or African American,Hispanic or Latino,cvd_stroke,Female,F,us,Deaths,attributable,1.43878497821291,0.834271384083553,2.31454652748885
2009,Black or African American,Hispanic or Latino,cvd_stroke,Female,F,us,YLL,attributable,66.7645421550673,38.685980284394,106.388723444599
2009,Black or African American,Hispanic or Latino,cvd_stroke,Male,M,us,Deaths,attributable,1.14657516233056,0.675820043468755,1.85953048230648
2009,Black or African American,Hispanic or Latino,cvd_stroke,Male,M,us,YLL,attributable,49.2004949086651,29.0287046141858,79.0119320265904
2009,Black or African American,Hispanic or Latino,lri,Female,F,us,Deaths,attributable,0.806674891096531,0.390648142149131,1.33378033555696
2009,Black or African American,Hispanic or Latino,lri,Female,F,us,YLL,attributable,25.1723232219419,12.2111126368658,41.5783655422205
2009,Black or African American,Hispanic or Latino,lri,Male,M,us,Deaths,attributable,1.27532638094942,0.6158783268354,2.11341345755427
2009,Black or African American,Hispanic or Latino,lri,Male,M,us,YLL,attributable,30.6070976674737,14.8069484559903,50.6539970825171
2009,Black or African American,Hispanic or Latino,neo_lung,Female,F,us,Deaths,attributable,1.02122592322404,0.586626235239993,1.58941013000406
2009,Black or African American,Hispanic or Latino,neo_lung,Female,F,us,YLL,attributable,26.6446640835989,15.3089570144566,41.4600930685413
2009,Black or African American,Hispanic or Latino,neo_lung,Male,M,us,Deaths,attributable,3.08864162252371,1.77075182994347,4.82124330331046
2009,Black or African American,Hispanic or Latino,neo_lung,Male,M,us,YLL,attributable,83.4144223685493,47.8327757823366,130.17635213467
2009,Black or African American,Hispanic or Latino,resp_copd,Female,F,us,Deaths,attributable,0.891934742303835,0.525167071279185,1.34564836975639
2009,Black or African American,Hispanic or Latino,resp_copd,Female,F,us,YLL,attributable,14.5006114492599,8.54435503186005,21.8688271579595
2009,Black or African American,Hispanic or Latino,resp_copd,Male,M,us,Deaths,attributable,0.726657789544577,0.426272105057602,1.0992911804862
2009,Black or African American,Hispanic or Latino,resp_copd,Male,M,us,YLL,attributable,13.8515308172399,8.12870387774365,20.9484022987951
2009,Black or African American,Hispanic or Latino,t2_dm,Female,F,us,Deaths,attributable,1.05664759147237,0.603164185154618,1.65722681740978
2009,Black or African American,Hispanic or Latino,t2_dm,Female,F,us,YLL,attributable,24.6148049941189,14.0627407559761,38.5839192573525
2009,Black or African American,Hispanic or Latino,t2_dm,Male,M,us,Deaths,attributable,0.696142219344454,0.39547000422018,1.09551471838935
2009,Black or African American,Hispanic or Latino,t2_dm,Male,M,us,YLL,attributable,15.0737367385968,8.5666537312807,23.7127750413027
2009,Black or African American,Not Hispanic or Latino,cvd_ihd,Female,F,us,Deaths,attributable,1006.52698964849,531.930837953947,1675.86905623772
2009,Black or African American,Not Hispanic or Latino,cvd_ihd,Female,F,us,YLL,attributable,24436.8542069821,12949.8827872817,40620.7012959721
2009,Black or African American,Not Hispanic or Latino,cvd_ihd,Male,M,us,Deaths,attributable,1316.40040267141,694.244905799817,2194.10365413512
2009,Black or African American,Not Hispanic or Latino,cvd_ihd,Male,M,us,YLL,attributable,39034.1998274212,20595.2939999223,65062.4752917737
2009,Black or African American,Not Hispanic or Latino,cvd_stroke,Female,F,us,Deaths,attributable,204.772070797636,121.864764567541,326.498623193087
2009,Black or African American,Not Hispanic or Latino,cvd_stroke,Female,F,us,YLL,attributable,6806.38203864485,4062.84327557318,10744.3744176079
2009,Black or African American,Not Hispanic or Latino,cvd_stroke,Male,M,us,Deaths,attributable,207.61582898761,123.46252330702,330.045462163859
2009,Black or African American,Not Hispanic or Latino,cvd_stroke,Male,M,us,YLL,attributable,7555.6118827059,4496.16962781856,11947.2429922919
2009,Black or African American,Not Hispanic or Latino,lri,Female,F,us,Deaths,attributable,119.466382108189,58.8785233301194,194.978839500824
2009,Black or African American,Not Hispanic or Latino,lri,Female,F,us,YLL,attributable,2885.39149858645,1420.18625228539,4713.96879584994
2009,Black or African American,Not Hispanic or Latino,lri,Male,M,us,Deaths,attributable,105.209041673829,51.6287545579378,172.195625429094
2009,Black or African American,Not Hispanic or Latino,lri,Male,M,us,YLL,attributable,2880.17900947732,1410.55006665198,4719.97293623406
2009,Black or African American,Not Hispanic or Latino,neo_lung,Female,F,us,Deaths,attributable,418.993492493584,245.3224034021,642.815494427476
2009,Black or African American,Not Hispanic or Latino,neo_lung,Female,F,us,YLL,attributable,10564.435450727,6180.39043836568,16215.5883129301
2009,Black or African American,Not Hispanic or Latino,neo_lung,Male,M,us,Deaths,attributable,600.633046599141,349.891756290255,924.534704299929
2009,Black or African American,Not Hispanic or Latino,neo_lung,Male,M,us,YLL,attributable,15701.2609707125,9135.70056704671,24186.3639459439
