Year,Race,Hispanic.Origin,label_cause,Gender,Gender.Code,Nation,measure,attr,mean,lower,upper
2006,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,Deaths,attributable,33.8306284852739,17.6904463484858,57.8686588850756
2006,American Indian or Alaska Native,All Origins,cvd_ihd,Female,F,us,YLL,attributable,847.84873232801,442.40342296193,1449.31034567594
2006,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,Deaths,attributable,58.4411963231463,30.5471260895713,99.5839850970962
2006,American Indian or Alaska Native,All Origins,cvd_ihd,Male,M,us,YLL,attributable,1824.98311031656,954.437583508529,3104.79346323137
2006,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,Deaths,attributable,6.17398600923736,3.58554869946642,10.1694914869582
2006,American Indian or Alaska Native,All Origins,cvd_stroke,Female,F,us,YLL,attributable,204.574289779686,119.256796863263,333.185346889403
2006,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,Deaths,attributable,7.3844660198661,4.35398942251463,11.9062323702853
2006,American Indian or Alaska Native,All Origins,cvd_stroke,Male,M,us,YLL,attributable,302.128192699688,178.18641886438,485.967594027428
2006,American Indian or Alaska Native,All Origins,lri,Female,F,us,Deaths,attributable,4.65036713768269,2.24725186603284,7.7600685572469
2006,American Indian or Alaska Native,All Origins,lri,Female,F,us,YLL,attributable,116.969579593944,56.4465039782789,195.248903986032
2006,American Indian or Alaska Native,All Origins,lri,Male,M,us,Deaths,attributable,4.90968232990964,2.37019413802614,8.20374949491879
2006,American Indian or Alaska Native,All Origins,lri,Male,M,us,YLL,attributable,122.283324355742,59.1283851016101,203.908765716294
2006,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,Deaths,attributable,15.540272774853,8.90153582899027,24.5519717239453
2006,American Indian or Alaska Native,All Origins,neo_lung,Female,F,us,YLL,attributable,397.845714021497,227.904969784418,628.287322423965
2006,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,Deaths,attributable,17.871819488989,10.2433049830785,28.2139797947757
2006,American Indian or Alaska Native,All Origins,neo_lung,Male,M,us,YLL,attributable,459.816734728011,263.94548101773,724.763594637475
