"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"1 year"	"1"	"2001"	"2001"	"Colorado"	"08"	"White"	"2106-3"	55782
	"1 year"	"1"	"2001"	"2001"	"Connecticut"	"09"	"White"	"2106-3"	35039
	"1 year"	"1"	"2001"	"2001"	"Delaware"	"10"	"White"	"2106-3"	7296
	"1 year"	"1"	"2001"	"2001"	"District of Columbia"	"11"	"White"	"2106-3"	1933
	"1 year"	"1"	"2001"	"2001"	"Florida"	"12"	"White"	"2106-3"	142788
	"1 year"	"1"	"2001"	"2001"	"Georgia"	"13"	"White"	"2106-3"	77915
	"1 year"	"1"	"2001"	"2001"	"Hawaii"	"15"	"White"	"2106-3"	4581
	"1 year"	"1"	"2001"	"2001"	"Idaho"	"16"	"White"	"2106-3"	19232
	"1 year"	"1"	"2001"	"2001"	"Illinois"	"17"	"White"	"2106-3"	134357
	"1 year"	"1"	"2001"	"2001"	"Indiana"	"18"	"White"	"2106-3"	73290
	"1 year"	"1"	"2001"	"2001"	"Iowa"	"19"	"White"	"2106-3"	34788
	"1 year"	"1"	"2001"	"2001"	"Kansas"	"20"	"White"	"2106-3"	33174
	"1 year"	"1"	"2001"	"2001"	"Kentucky"	"21"	"White"	"2106-3"	47205
	"1 year"	"1"	"2001"	"2001"	"Louisiana"	"22"	"White"	"2106-3"	36561
	"1 year"	"1"	"2001"	"2001"	"Maine"	"23"	"White"	"2106-3"	13180
	"1 year"	"1"	"2001"	"2001"	"Maryland"	"24"	"White"	"2106-3"	42788
	"1 year"	"1"	"2001"	"2001"	"Massachusetts"	"25"	"White"	"2106-3"	66355
	"1 year"	"1"	"2001"	"2001"	"Michigan"	"26"	"White"	"2106-3"	102729
	"1 year"	"1"	"2001"	"2001"	"Minnesota"	"27"	"White"	"2106-3"	56455
	"1 year"	"1"	"2001"	"2001"	"Mississippi"	"28"	"White"	"2106-3"	22243
	"1 year"	"1"	"2001"	"2001"	"Missouri"	"29"	"White"	"2106-3"	60850
	"1 year"	"1"	"2001"	"2001"	"Montana"	"30"	"White"	"2106-3"	9259
	"1 year"	"1"	"2001"	"2001"	"Nebraska"	"31"	"White"	"2106-3"	21057
	"1 year"	"1"	"2001"	"2001"	"Nevada"	"32"	"White"	"2106-3"	25311
	"1 year"	"1"	"2001"	"2001"	"New Hampshire"	"33"	"White"	"2106-3"	13892
	"1 year"	"1"	"2001"	"2001"	"New Jersey"	"34"	"White"	"2106-3"	83365
	"1 year"	"1"	"2001"	"2001"	"New Mexico"	"35"	"White"	"2106-3"	21651
	"1 year"	"1"	"2001"	"2001"	"New York"	"36"	"White"	"2106-3"	172446
	"1 year"	"1"	"2001"	"2001"	"North Carolina"	"37"	"White"	"2106-3"	79090
	"1 year"	"1"	"2001"	"2001"	"North Dakota"	"38"	"White"	"2106-3"	6590
	"1 year"	"1"	"2001"	"2001"	"Ohio"	"39"	"White"	"2106-3"	121787
	"1 year"	"1"	"2001"	"2001"	"Oklahoma"	"40"	"White"	"2106-3"	35104
	"1 year"	"1"	"2001"	"2001"	"Oregon"	"41"	"White"	"2106-3"	40195
	"1 year"	"1"	"2001"	"2001"	"Pennsylvania"	"42"	"White"	"2106-3"	117386
	"1 year"	"1"	"2001"	"2001"	"Rhode Island"	"44"	"White"	"2106-3"	10617
	"1 year"	"1"	"2001"	"2001"	"South Carolina"	"45"	"White"	"2106-3"	34360
	"1 year"	"1"	"2001"	"2001"	"South Dakota"	"46"	"White"	"2106-3"	8389
	"1 year"	"1"	"2001"	"2001"	"Tennessee"	"47"	"White"	"2106-3"	58014
	"1 year"	"1"	"2001"	"2001"	"Texas"	"48"	"White"	"2106-3"	281107
	"1 year"	"1"	"2001"	"2001"	"Utah"	"49"	"White"	"2106-3"	41714
	"1 year"	"1"	"2001"	"2001"	"Vermont"	"50"	"White"	"2106-3"	6221
	"1 year"	"1"	"2001"	"2001"	"Virginia"	"51"	"White"	"2106-3"	66661
	"1 year"	"1"	"2001"	"2001"	"Washington"	"53"	"White"	"2106-3"	66504
	"1 year"	"1"	"2001"	"2001"	"West Virginia"	"54"	"White"	"2106-3"	18972
	"1 year"	"1"	"2001"	"2001"	"Wisconsin"	"55"	"White"	"2106-3"	58410
	"1 year"	"1"	"2001"	"2001"	"Wyoming"	"56"	"White"	"2106-3"	5731
	"2 years"	"2"	"2001"	"2001"	"Alabama"	"01"	"White"	"2106-3"	39051
	"2 years"	"2"	"2001"	"2001"	"Alaska"	"02"	"White"	"2106-3"	6122
	"2 years"	"2"	"2001"	"2001"	"Arizona"	"04"	"White"	"2106-3"	65923
	"2 years"	"2"	"2001"	"2001"	"Arkansas"	"05"	"White"	"2106-3"	27398
	"2 years"	"2"	"2001"	"2001"	"California"	"06"	"White"	"2106-3"	380478
	"2 years"	"2"	"2001"	"2001"	"Colorado"	"08"	"White"	"2106-3"	53801
	"2 years"	"2"	"2001"	"2001"	"Connecticut"	"09"	"White"	"2106-3"	35939
	"2 years"	"2"	"2001"	"2001"	"Delaware"	"10"	"White"	"2106-3"	7243
	"2 years"	"2"	"2001"	"2001"	"District of Columbia"	"11"	"White"	"2106-3"	1645
	"2 years"	"2"	"2001"	"2001"	"Florida"	"12"	"White"	"2106-3"	141646
	"2 years"	"2"	"2001"	"2001"	"Georgia"	"13"	"White"	"2106-3"	75810
	"2 years"	"2"	"2001"	"2001"	"Hawaii"	"15"	"White"	"2106-3"	4362
	"2 years"	"2"	"2001"	"2001"	"Idaho"	"16"	"White"	"2106-3"	18983
	"2 years"	"2"	"2001"	"2001"	"Illinois"	"17"	"White"	"2106-3"	131330
	"2 years"	"2"	"2001"	"2001"	"Indiana"	"18"	"White"	"2106-3"	72292
	"2 years"	"2"	"2001"	"2001"	"Iowa"	"19"	"White"	"2106-3"	34869
	"2 years"	"2"	"2001"	"2001"	"Kansas"	"20"	"White"	"2106-3"	32951
	"2 years"	"2"	"2001"	"2001"	"Kentucky"	"21"	"White"	"2106-3"	47011
	"2 years"	"2"	"2001"	"2001"	"Louisiana"	"22"	"White"	"2106-3"	36064
	"2 years"	"2"	"2001"	"2001"	"Maine"	"23"	"White"	"2106-3"	13544
	"2 years"	"2"	"2001"	"2001"	"Maryland"	"24"	"White"	"2106-3"	42640
	"2 years"	"2"	"2001"	"2001"	"Massachusetts"	"25"	"White"	"2106-3"	66498
	"2 years"	"2"	"2001"	"2001"	"Michigan"	"26"	"White"	"2106-3"	103111
	"2 years"	"2"	"2001"	"2001"	"Minnesota"	"27"	"White"	"2106-3"	56665
	"2 years"	"2"	"2001"	"2001"	"Mississippi"	"28"	"White"	"2106-3"	21933
	"2 years"	"2"	"2001"	"2001"	"Missouri"	"29"	"White"	"2106-3"	61008
	"2 years"	"2"	"2001"	"2001"	"Montana"	"30"	"White"	"2106-3"	9468
	"2 years"	"2"	"2001"	"2001"	"Nebraska"	"31"	"White"	"2106-3"	20970
	"2 years"	"2"	"2001"	"2001"	"Nevada"	"32"	"White"	"2106-3"	25009
	"2 years"	"2"	"2001"	"2001"	"New Hampshire"	"33"	"White"	"2106-3"	14389
	"2 years"	"2"	"2001"	"2001"	"New Jersey"	"34"	"White"	"2106-3"	82542
	"2 years"	"2"	"2001"	"2001"	"New Mexico"	"35"	"White"	"2106-3"	21140
	"2 years"	"2"	"2001"	"2001"	"New York"	"36"	"White"	"2106-3"	169962
	"2 years"	"2"	"2001"	"2001"	"North Carolina"	"37"	"White"	"2106-3"	76685
	"2 years"	"2"	"2001"	"2001"	"North Dakota"	"38"	"White"	"2106-3"	6608
	"2 years"	"2"	"2001"	"2001"	"Ohio"	"39"	"White"	"2106-3"	121563
	"2 years"	"2"	"2001"	"2001"	"Oklahoma"	"40"	"White"	"2106-3"	34812
	"2 years"	"2"	"2001"	"2001"	"Oregon"	"41"	"White"	"2106-3"	39899
	"2 years"	"2"	"2001"	"2001"	"Pennsylvania"	"42"	"White"	"2106-3"	117659
	"2 years"	"2"	"2001"	"2001"	"Rhode Island"	"44"	"White"	"2106-3"	10938
	"2 years"	"2"	"2001"	"2001"	"South Carolina"	"45"	"White"	"2106-3"	33325
	"2 years"	"2"	"2001"	"2001"	"South Dakota"	"46"	"White"	"2106-3"	8407
	"2 years"	"2"	"2001"	"2001"	"Tennessee"	"47"	"White"	"2106-3"	57599
	"2 years"	"2"	"2001"	"2001"	"Texas"	"48"	"White"	"2106-3"	269725
	"2 years"	"2"	"2001"	"2001"	"Utah"	"49"	"White"	"2106-3"	40202
	"2 years"	"2"	"2001"	"2001"	"Vermont"	"50"	"White"	"2106-3"	6532
	"2 years"	"2"	"2001"	"2001"	"Virginia"	"51"	"White"	"2106-3"	65504
	"2 years"	"2"	"2001"	"2001"	"Washington"	"53"	"White"	"2106-3"	66465
	"2 years"	"2"	"2001"	"2001"	"West Virginia"	"54"	"White"	"2106-3"	18672
	"2 years"	"2"	"2001"	"2001"	"Wisconsin"	"55"	"White"	"2106-3"	58294
	"2 years"	"2"	"2001"	"2001"	"Wyoming"	"56"	"White"	"2106-3"	5795
	"3 years"	"3"	"2001"	"2001"	"Alabama"	"01"	"White"	"2106-3"	38931
	"3 years"	"3"	"2001"	"2001"	"Alaska"	"02"	"White"	"2106-3"	6125
	"3 years"	"3"	"2001"	"2001"	"Arizona"	"04"	"White"	"2106-3"	64893
	"3 years"	"3"	"2001"	"2001"	"Arkansas"	"05"	"White"	"2106-3"	27612
	"3 years"	"3"	"2001"	"2001"	"California"	"06"	"White"	"2106-3"	383843
	"3 years"	"3"	"2001"	"2001"	"Colorado"	"08"	"White"	"2106-3"	52754
	"3 years"	"3"	"2001"	"2001"	"Connecticut"	"09"	"White"	"2106-3"	35670
	"3 years"	"3"	"2001"	"2001"	"Delaware"	"10"	"White"	"2106-3"	7174
	"3 years"	"3"	"2001"	"2001"	"District of Columbia"	"11"	"White"	"2106-3"	1584
	"3 years"	"3"	"2001"	"2001"	"Florida"	"12"	"White"	"2106-3"	141878
	"3 years"	"3"	"2001"	"2001"	"Georgia"	"13"	"White"	"2106-3"	74003
	"3 years"	"3"	"2001"	"2001"	"Hawaii"	"15"	"White"	"2106-3"	4202
	"3 years"	"3"	"2001"	"2001"	"Idaho"	"16"	"White"	"2106-3"	18422
	"3 years"	"3"	"2001"	"2001"	"Illinois"	"17"	"White"	"2106-3"	131354
	"3 years"	"3"	"2001"	"2001"	"Indiana"	"18"	"White"	"2106-3"	72487
	"3 years"	"3"	"2001"	"2001"	"Iowa"	"19"	"White"	"2106-3"	34533
	"3 years"	"3"	"2001"	"2001"	"Kansas"	"20"	"White"	"2106-3"	32520
	"3 years"	"3"	"2001"	"2001"	"Kentucky"	"21"	"White"	"2106-3"	46719
	"3 years"	"3"	"2001"	"2001"	"Louisiana"	"22"	"White"	"2106-3"	35998
	"3 years"	"3"	"2001"	"2001"	"Maine"	"23"	"White"	"2106-3"	13604
	"3 years"	"3"	"2001"	"2001"	"Maryland"	"24"	"White"	"2106-3"	42389
	"3 years"	"3"	"2001"	"2001"	"Massachusetts"	"25"	"White"	"2106-3"	67228
	"3 years"	"3"	"2001"	"2001"	"Michigan"	"26"	"White"	"2106-3"	103740
	"3 years"	"3"	"2001"	"2001"	"Minnesota"	"27"	"White"	"2106-3"	56745
	"3 years"	"3"	"2001"	"2001"	"Mississippi"	"28"	"White"	"2106-3"	21669
	"3 years"	"3"	"2001"	"2001"	"Missouri"	"29"	"White"	"2106-3"	61131
	"3 years"	"3"	"2001"	"2001"	"Montana"	"30"	"White"	"2106-3"	9472
	"3 years"	"3"	"2001"	"2001"	"Nebraska"	"31"	"White"	"2106-3"	20550
	"3 years"	"3"	"2001"	"2001"	"Nevada"	"32"	"White"	"2106-3"	24346
	"3 years"	"3"	"2001"	"2001"	"New Hampshire"	"33"	"White"	"2106-3"	14710
	"3 years"	"3"	"2001"	"2001"	"New Jersey"	"34"	"White"	"2106-3"	83568
	"3 years"	"3"	"2001"	"2001"	"New Mexico"	"35"	"White"	"2106-3"	20679
	"3 years"	"3"	"2001"	"2001"	"New York"	"36"	"White"	"2106-3"	171309
	"3 years"	"3"	"2001"	"2001"	"North Carolina"	"37"	"White"	"2106-3"	75354
	"3 years"	"3"	"2001"	"2001"	"North Dakota"	"38"	"White"	"2106-3"	6973
	"3 years"	"3"	"2001"	"2001"	"Ohio"	"39"	"White"	"2106-3"	122434
	"3 years"	"3"	"2001"	"2001"	"Oklahoma"	"40"	"White"	"2106-3"	34959
	"3 years"	"3"	"2001"	"2001"	"Oregon"	"41"	"White"	"2106-3"	39634
	"3 years"	"3"	"2001"	"2001"	"Pennsylvania"	"42"	"White"	"2106-3"	118507
	"3 years"	"3"	"2001"	"2001"	"Rhode Island"	"44"	"White"	"2106-3"	10970
	"3 years"	"3"	"2001"	"2001"	"South Carolina"	"45"	"White"	"2106-3"	33239
	"3 years"	"3"	"2001"	"2001"	"South Dakota"	"46"	"White"	"2106-3"	8158
	"3 years"	"3"	"2001"	"2001"	"Tennessee"	"47"	"White"	"2106-3"	57041
	"3 years"	"3"	"2001"	"2001"	"Texas"	"48"	"White"	"2106-3"	267683
	"3 years"	"3"	"2001"	"2001"	"Utah"	"49"	"White"	"2106-3"	38602
	"3 years"	"3"	"2001"	"2001"	"Vermont"	"50"	"White"	"2106-3"	6475
	"3 years"	"3"	"2001"	"2001"	"Virginia"	"51"	"White"	"2106-3"	64897
	"3 years"	"3"	"2001"	"2001"	"Washington"	"53"	"White"	"2106-3"	66659
	"3 years"	"3"	"2001"	"2001"	"West Virginia"	"54"	"White"	"2106-3"	18851
