"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",2.9,9,666,0.000837754817090198,33
"AAAA00024","A",3.01,5,666,0.000465419342827888,33
"AAAA00024","A",3.86,12,666,0.00111700642278693,33
"AAAA00024","A",3.89,38,666,0.00353718700549195,33
"AAAA00024","A",4.59,2,666,0.000186167737131155,33
"AAAA00024","A",4.68,5,666,0.000465419342827888,33
"AAAA00024","A",4.74,49,666,0.0045611095597133,33
"AAAA00024","A",4.75,18,666,0.0016755096341804,33
"AAAA00024","A",4.81,12,666,0.00111700642278693,33
"AAAA00024","A",4.88,17,666,0.00158242576561482,33
"AAAA00024","A",4.9,4,666,0.00037233547426231,33
"AAAA00024","A",4.94,8,666,0.000744670948524621,33
"AAAA00024","A",4.98,20,666,0.00186167737131155,33
"AAAA00024","A",5,8,666,0.000744670948524621,33
"AAAA00024","A",5.01,23,666,0.00214092897700828,33
"AAAA00024","A",5.05,10,666,0.000930838685655776,33
"AAAA00024","A",5.06,31,666,0.00288559992553291,33
"AAAA00024","A",5.08,5,666,0.000465419342827888,33
"AAAA00024","A",5.09,3,666,0.000279251605696733,33
"AAAA00024","A",5.11,35,666,0.00325793539979522,33
"AAAA00024","A",5.14,29,666,0.00269943218840175,33
"AAAA00024","A",5.17,2,666,0.000186167737131155,33
"AAAA00024","A",5.21,42,666,0.00390952247975426,33
"AAAA00024","A",5.22,50,666,0.00465419342827888,33
"AAAA00024","A",5.24,31,666,0.00288559992553291,33
"AAAA00024","A",5.26,12,666,0.00111700642278693,33
"AAAA00024","A",5.28,222,666,0.0206646188215582,33
"AAAA00024","A",5.29,40,666,0.0037233547426231,33
"AAAA00024","A",5.35,57,666,0.00530578050823792,33
"AAAA00024","A",5.38,8,666,0.000744670948524621,33
"AAAA00024","A",5.4,3,666,0.000279251605696733,33
"AAAA00024","A",5.49,32,666,0.00297868379409848,33
"AAAA00024","A",5.5,26,666,0.00242018058270502,33
"AAAA00024","A",5.58,66,666,0.00614353532532812,33
"AAAA00024","A",5.6,144,666,0.0134040770734432,33
"AAAA00024","A",5.62,307,666,0.0285767476496323,33
"AAAA00024","A",5.69,12,666,0.00111700642278693,33
"AAAA00024","A",5.72,6,666,0.000558503211393465,33
"AAAA00024","A",5.73,22,666,0.00204784510844271,33
"AAAA00024","A",5.74,21,666,0.00195476123987713,33
"AAAA00024","A",5.81,34,666,0.00316485153122964,33
"AAAA00024","A",5.85,44,666,0.00409569021688541,33
"AAAA00024","A",5.88,19,666,0.00176859350274597,33
"AAAA00024","A",5.9,57,666,0.00530578050823792,33
"AAAA00024","A",5.93,733,666,0.0682304756585684,33
"AAAA00024","A",5.94,47,666,0.00437494182258215,33
"AAAA00024","A",5.95,7,666,0.000651587079959043,33
"AAAA00024","A",5.97,18,666,0.0016755096341804,33
"AAAA00024","A",5.99,18,666,0.0016755096341804,33
"AAAA00024","A",6.01,48,666,0.00446802569114772,33
"AAAA00024","A",6.03,53,666,0.00493344503397561,33
"AAAA00024","A",6.05,13,666,0.00121009029135251,33
"AAAA00024","A",6.06,126,666,0.0117285674392628,33
"AAAA00024","A",6.08,38,666,0.00353718700549195,33
