"variable","scenario","pm","pop_size","prop","STATEFP"
"AAAA00024","A",4.85,6,9.75181627578136e-05,55
"AAAA00024","A",4.93,8,0.000130024217010418,55
"AAAA00024","A",4.98,32,0.000520096868041673,55
"AAAA00024","A",5,5,8.12651356315114e-05,55
"AAAA00024","A",5.09,3,4.87590813789068e-05,55
"AAAA00024","A",5.16,6,9.75181627578136e-05,55
"AAAA00024","A",5.17,10,0.000162530271263023,55
"AAAA00024","A",5.19,4,6.50121085052091e-05,55
"AAAA00024","A",5.24,7,0.000113771189884116,55
"AAAA00024","A",5.3,6,9.75181627578136e-05,55
"AAAA00024","A",5.31,5,8.12651356315114e-05,55
"AAAA00024","A",5.32,20,0.000325060542526045,55
"AAAA00024","A",5.34,1,1.62530271263023e-05,55
"AAAA00024","A",5.36,15,0.000243795406894534,55
"AAAA00024","A",5.42,6,9.75181627578136e-05,55
"AAAA00024","A",5.49,2,3.25060542526045e-05,55
"AAAA00024","A",5.51,3,4.87590813789068e-05,55
"AAAA00024","A",5.52,38,0.000617615030799486,55
"AAAA00024","A",5.54,11,0.000178783298389325,55
"AAAA00024","A",5.59,14,0.000227542379768232,55
"AAAA00024","A",5.68,10,0.000162530271263023,55
"AAAA00024","A",5.7,10,0.000162530271263023,55
"AAAA00024","A",5.72,10,0.000162530271263023,55
"AAAA00024","A",5.74,11,0.000178783298389325,55
"AAAA00024","A",5.76,21,0.000341313569652348,55
"AAAA00024","A",5.79,16,0.000260048434020836,55
"AAAA00024","A",5.84,20,0.000325060542526045,55
"AAAA00024","A",5.85,3,4.87590813789068e-05,55
"AAAA00024","A",5.86,22,0.00035756659677865,55
"AAAA00024","A",5.87,62,0.00100768768183074,55
"AAAA00024","A",5.89,30,0.000487590813789068,55
"AAAA00024","A",5.91,18,0.000292554488273441,55
"AAAA00024","A",5.92,21,0.000341313569652348,55
"AAAA00024","A",5.94,25,0.000406325678157557,55
"AAAA00024","A",5.98,118,0.00191785720090367,55
"AAAA00024","A",5.99,41,0.000666374112178393,55
"AAAA00024","A",6.01,5,8.12651356315114e-05,55
"AAAA00024","A",6.02,24,0.000390072651031255,55
"AAAA00024","A",6.03,4,6.50121085052091e-05,55
"AAAA00024","A",6.04,1,1.62530271263023e-05,55
"AAAA00024","A",6.05,13,0.00021128935264193,55
"AAAA00024","A",6.06,57,0.00092642254619923,55
"AAAA00024","A",6.08,3,4.87590813789068e-05,55
"AAAA00024","A",6.1,3,4.87590813789068e-05,55
"AAAA00024","A",6.11,38,0.000617615030799486,55
"AAAA00024","A",6.12,83,0.00134900125148309,55
"AAAA00024","A",6.13,2,3.25060542526045e-05,55
"AAAA00024","A",6.15,2,3.25060542526045e-05,55
"AAAA00024","A",6.17,8,0.000130024217010418,55
"AAAA00024","A",6.18,67,0.00108895281746225,55
"AAAA00024","A",6.19,92,0.00149527849561981,55
"AAAA00024","A",6.2,23,0.000373819623904952,55
"AAAA00024","A",6.21,8,0.000130024217010418,55
"AAAA00024","A",6.22,54,0.000877663464820323,55
"AAAA00024","A",6.23,10,0.000162530271263023,55
"AAAA00024","A",6.25,1,1.62530271263023e-05,55
"AAAA00024","A",6.27,7,0.000113771189884116,55
"AAAA00024","A",6.28,28,0.000455084759536464,55
"AAAA00024","A",6.29,266,0.0043233052155964,55
"AAAA00024","A",6.3,96,0.00156029060412502,55
"AAAA00024","A",6.31,23,0.000373819623904952,55
"AAAA00024","A",6.35,5,8.12651356315114e-05,55
"AAAA00024","A",6.36,1,1.62530271263023e-05,55
"AAAA00024","A",6.37,8,0.000130024217010418,55
"AAAA00024","A",6.38,77,0.00125148308872528,55
"AAAA00024","A",6.4,14,0.000227542379768232,55
"AAAA00024","A",6.41,9,0.00014627724413672,55
"AAAA00024","A",6.42,44,0.0007151331935573,55
"AAAA00024","A",6.43,43,0.000698880166430998,55
"AAAA00024","A",6.44,3,4.87590813789068e-05,55
"AAAA00024","A",6.45,92,0.00149527849561981,55
"AAAA00024","A",6.46,79,0.00128398914297788,55
"AAAA00024","A",6.47,167,0.00271425553009248,55
"AAAA00024","A",6.48,26,0.000422578705283859,55
"AAAA00024","A",6.49,68,0.00110520584458855,55
"AAAA00024","A",6.5,70,0.00113771189884116,55
"AAAA00024","A",6.51,115,0.00186909811952476,55
"AAAA00024","A",6.52,5,8.12651356315114e-05,55
"AAAA00024","A",6.53,1,1.62530271263023e-05,55
"AAAA00024","A",6.54,73,0.00118647098022007,55
"AAAA00024","A",6.57,57,0.00092642254619923,55
"AAAA00024","A",6.59,147,0.00238919498756643,55
"AAAA00024","A",6.6,83,0.00134900125148309,55
"AAAA00024","A",6.61,28,0.000455084759536464,55
"AAAA00024","A",6.62,15,0.000243795406894534,55
"AAAA00024","A",6.63,120,0.00195036325515627,55
"AAAA00024","A",6.64,232,0.00377070229330213,55
"AAAA00024","A",6.65,29,0.000471337786662766,55
"AAAA00024","A",6.66,92,0.00149527849561981,55
"AAAA00024","A",6.67,6,9.75181627578136e-05,55
"AAAA00024","A",6.68,8,0.000130024217010418,55
"AAAA00024","A",6.69,55,0.000893916491946625,55
"AAAA00024","A",6.7,61,0.000991434654704439,55
"AAAA00024","A",6.71,15,0.000243795406894534,55
"AAAA00024","A",6.72,175,0.0028442797471029,55
"AAAA00024","A",6.73,7,0.000113771189884116,55
"AAAA00024","A",6.74,787,0.0127911323483999,55
"AAAA00024","A",6.75,32,0.000520096868041673,55
"AAAA00024","A",6.76,33,0.000536349895167975,55
"AAAA00024","A",6.77,85,0.00138150730573569,55
"AAAA00024","A",6.78,689,0.0111983356900223,55
"AAAA00024","A",6.82,247,0.00401449770019666,55
"AAAA00024","A",6.84,432,0.00702130771856258,55
"AAAA00024","A",6.85,115,0.00186909811952476,55
"AAAA00024","A",6.86,22,0.00035756659677865,55
"AAAA00024","A",6.87,66,0.00107269979033595,55
"AAAA00024","A",6.88,173,0.00281177369285029,55
"AAAA00024","A",6.9,28,0.000455084759536464,55
"AAAA00024","A",6.91,230,0.00373819623904952,55
"AAAA00024","A",6.92,92,0.00149527849561981,55
"AAAA00024","A",6.93,309,0.0050221853820274,55
"AAAA00024","A",6.94,87,0.0014140133599883,55
"AAAA00024","A",6.96,8,0.000130024217010418,55
"AAAA00024","A",6.97,147,0.00238919498756643,55
"AAAA00024","A",6.99,339,0.00550977619581647,55
"AAAA00024","A",7.01,34,0.000552602922294277,55
"AAAA00024","A",7.02,36,0.000585108976546882,55
"AAAA00024","A",7.04,100,0.00162530271263023,55
"AAAA00024","A",7.05,50,0.000812651356315114,55
"AAAA00024","A",7.06,170,0.00276301461147139,55
"AAAA00024","A",7.07,14,0.000227542379768232,55
"AAAA00024","A",7.08,212,0.00344564175077608,55
"AAAA00024","A",7.09,119,0.00193411022802997,55
"AAAA00024","A",7.1,401,0.00651746387764721,55
"AAAA00024","A",7.11,41,0.000666374112178393,55
"AAAA00024","A",7.12,38,0.000617615030799486,55
"AAAA00024","A",7.13,10,0.000162530271263023,55
"AAAA00024","A",7.14,51,0.000828904383441416,55
"AAAA00024","A",7.15,85,0.00138150730573569,55
"AAAA00024","A",7.16,126,0.00204788141791409,55
"AAAA00024","A",7.17,43,0.000698880166430998,55
"AAAA00024","A",7.18,11,0.000178783298389325,55
"AAAA00024","A",7.19,26,0.000422578705283859,55
"AAAA00024","A",7.2,400,0.00650121085052091,55
"AAAA00024","A",7.21,48,0.000780145302062509,55
"AAAA00024","A",7.23,175,0.0028442797471029,55
"AAAA00024","A",7.24,35,0.00056885594942058,55
"AAAA00024","A",7.25,15,0.000243795406894534,55
"AAAA00024","A",7.26,294,0.00477838997513287,55
"AAAA00024","A",7.27,156,0.00253547223170315,55
"AAAA00024","A",7.28,408,0.00663123506753133,55
"AAAA00024","A",7.3,3,4.87590813789068e-05,55
"AAAA00024","A",7.31,25,0.000406325678157557,55
