"variable","scenario","pm","pop_size","prop","STATEFP"
"AAAA00024","A",4.49,21,0.00678952473326867,38
"AAAA00024","A",4.55,3,0.000969932104752667,38
"AAAA00024","A",4.58,8,0.00258648561267378,38
"AAAA00024","A",4.6,1,0.000323310701584222,38
"AAAA00024","A",4.63,34,0.0109925638538636,38
"AAAA00024","A",4.7,13,0.00420303912059489,38
"AAAA00024","A",4.73,10,0.00323310701584222,38
"AAAA00024","A",4.74,4,0.00129324280633689,38
"AAAA00024","A",4.82,9,0.002909796314258,38
"AAAA00024","A",4.85,9,0.002909796314258,38
"AAAA00024","A",4.93,23,0.00743614613643712,38
"AAAA00024","A",5,4,0.00129324280633689,38
"AAAA00024","A",5.06,16,0.00517297122534756,38
"AAAA00024","A",5.08,2,0.000646621403168445,38
"AAAA00024","A",5.1,3,0.000969932104752667,38
"AAAA00024","A",5.12,22,0.00711283543485289,38
"AAAA00024","A",5.21,2,0.000646621403168445,38
"AAAA00024","A",5.22,13,0.00420303912059489,38
"AAAA00024","A",5.24,20,0.00646621403168445,38
"AAAA00024","A",5.29,11,0.00355641771742645,38
"AAAA00024","A",5.31,11,0.00355641771742645,38
"AAAA00024","A",5.32,149,0.0481732945360491,38
"AAAA00024","A",5.36,6,0.00193986420950533,38
"AAAA00024","A",5.45,92,0.0297445845457485,38
"AAAA00024","A",5.47,13,0.00420303912059489,38
"AAAA00024","A",5.64,20,0.00646621403168445,38
"AAAA00024","A",5.66,44,0.0142256708697058,38
"AAAA00024","A",5.68,6,0.00193986420950533,38
"AAAA00024","A",5.69,72,0.023278370514064,38
"AAAA00024","A",5.73,5,0.00161655350792111,38
"AAAA00024","A",5.74,5,0.00161655350792111,38
"AAAA00024","A",5.77,6,0.00193986420950533,38
"AAAA00024","A",5.78,67,0.0216618170061429,38
"AAAA00024","A",5.79,12,0.00387972841901067,38
"AAAA00024","A",5.96,70,0.0226317491108956,38
"AAAA00024","A",5.97,460,0.148722922728742,38
"AAAA00024","A",6.01,10,0.00323310701584222,38
"AAAA00024","A",6.05,4,0.00129324280633689,38
"AAAA00024","A",6.09,5,0.00161655350792111,38
"AAAA00024","A",6.11,48,0.0155189136760427,38
"AAAA00024","A",6.15,26,0.00840607824118978,38
"AAAA00024","A",6.17,47,0.0151956029744585,38
"AAAA00024","A",6.18,24,0.00775945683802134,38
"AAAA00024","A",6.19,56,0.0181053992887165,38
"AAAA00024","A",6.21,7,0.00226317491108956,38
"AAAA00024","A",6.28,62,0.0200452634982218,38
"AAAA00024","A",6.31,32,0.0103459424506951,38
"AAAA00024","A",6.42,10,0.00323310701584222,38
"AAAA00024","A",6.46,93,0.0300678952473327,38
"AAAA00024","A",6.48,13,0.00420303912059489,38
"AAAA00024","A",6.56,57,0.0184287099903007,38
"AAAA00024","A",6.63,54,0.017458777885548,38
"AAAA00024","A",6.65,28,0.00905269964435823,38
"AAAA00024","A",6.78,30,0.00969932104752667,38
"AAAA00024","A",6.81,19,0.00614290333010023,38
"AAAA00024","A",6.88,108,0.034917555771096,38
"AAAA00024","A",6.92,30,0.00969932104752667,38
"AAAA00024","A",7.12,22,0.00711283543485289,38
"AAAA00024","A",7.2,95,0.0307145166505011,38
"AAAA00024","A",7.48,15,0.00484966052376334,38
"AAAA00024","A",7.5,223,0.0720982864532816,38
"AAAA00024","A",7.66,11,0.00355641771742645,38
"AAAA00024","A",7.99,167,0.0539928871645651,38
