"label","exposure_spline","mrbrt","rr","interpolated"
"cvd_stroke",0,1,1,"not interpolated"
"cvd_stroke",0.01,1.00014837084718,1,"not interpolated"
"cvd_stroke",0.02,1.00029672042086,1,"not interpolated"
"cvd_stroke",0.03,1.00044504872512,1,"not interpolated"
"cvd_stroke",0.04,1.00059335576409,1,"not interpolated"
"cvd_stroke",0.05,1.00074164154187,1,"not interpolated"
"cvd_stroke",0.06,1.00088990606256,1,"not interpolated"
"cvd_stroke",0.07,1.00103814933027,1,"not interpolated"
"cvd_stroke",0.08,1.00118637134911,1,"not interpolated"
"cvd_stroke",0.09,1.00133457212319,1,"not interpolated"
"cvd_stroke",0.1,1.0014827516566,1,"not interpolated"
"cvd_stroke",0.11,1.00163090995347,1,"not interpolated"
"cvd_stroke",0.12,1.00177904701789,1,"not interpolated"
"cvd_stroke",0.13,1.00192716285398,1,"not interpolated"
"cvd_stroke",0.14,1.00207525746583,1,"not interpolated"
"cvd_stroke",0.15,1.00222333085756,1,"not interpolated"
"cvd_stroke",0.16,1.00237138303328,1,"not interpolated"
"cvd_stroke",0.17,1.00251941399708,1,"not interpolated"
"cvd_stroke",0.18,1.00266742375308,1,"not interpolated"
"cvd_stroke",0.19,1.00281541230538,1,"not interpolated"
"cvd_stroke",0.2,1.00296337965809,1,"not interpolated"
"cvd_stroke",0.21,1.00311132581532,1,"not interpolated"
"cvd_stroke",0.22,1.00325925078117,1,"not interpolated"
"cvd_stroke",0.23,1.00340715455975,1,"not interpolated"
"cvd_stroke",0.24,1.00355503715517,1,"not interpolated"
"cvd_stroke",0.25,1.00370289857154,1,"not interpolated"
"cvd_stroke",0.26,1.00385073881295,1,"not interpolated"
"cvd_stroke",0.27,1.00399855788352,1,"not interpolated"
"cvd_stroke",0.28,1.00414635578736,1,"not interpolated"
"cvd_stroke",0.29,1.00429413252857,1,"not interpolated"
"cvd_stroke",0.3,1.00444188811125,1,"not interpolated"
"cvd_stroke",0.31,1.00458962253952,1,"not interpolated"
"cvd_stroke",0.32,1.00473733581748,1,"not interpolated"
"cvd_stroke",0.33,1.00488502794924,1,"not interpolated"
"cvd_stroke",0.34,1.00503269893891,1,"not interpolated"
"cvd_stroke",0.35,1.00518034879059,1,"not interpolated"
"cvd_stroke",0.36,1.00532797750838,1,"not interpolated"
"cvd_stroke",0.37,1.0054755850964,1,"not interpolated"
"cvd_stroke",0.38,1.00562317155875,1,"not interpolated"
"cvd_stroke",0.39,1.00577073689955,1,"not interpolated"
"cvd_stroke",0.4,1.00591828112289,1,"not interpolated"
"cvd_stroke",0.41,1.00606580423288,1,"not interpolated"
"cvd_stroke",0.42,1.00621330623363,1,"not interpolated"
"cvd_stroke",0.43,1.00636078712924,1,"not interpolated"
"cvd_stroke",0.44,1.00650824692383,1,"not interpolated"
"cvd_stroke",0.45,1.0066556856215,1,"not interpolated"
"cvd_stroke",0.46,1.00680310322635,1,"not interpolated"
"cvd_stroke",0.47,1.0069504997425,1,"not interpolated"
"cvd_stroke",0.48,1.00709787517405,1,"not interpolated"
"cvd_stroke",0.49,1.00724522952511,1,"not interpolated"
"cvd_stroke",0.5,1.00739256279978,1,"not interpolated"
"cvd_stroke",0.51,1.00753987500217,1,"not interpolated"
"cvd_stroke",0.52,1.00768716613639,1,"not interpolated"
"cvd_stroke",0.53,1.00783443620654,1,"not interpolated"
"cvd_stroke",0.54,1.00798168521673,1,"not interpolated"
"cvd_stroke",0.55,1.00812891317107,1,"not interpolated"
"cvd_stroke",0.56,1.00827612007367,1,"not interpolated"
"cvd_stroke",0.57,1.00842330592862,1,"not interpolated"
"cvd_stroke",0.58,1.00857047074005,1,"not interpolated"
"cvd_stroke",0.59,1.00871761451205,1,"not interpolated"
"cvd_stroke",0.6,1.00886473724873,1,"not interpolated"
"cvd_stroke",0.61,1.0090118389542,1,"not interpolated"
