"label","exposure_spline","mrbrt","rr","interpolated"
"resp_copd",0,1,1,"not interpolated"
"resp_copd",0.01,1.00011375017933,1,"not interpolated"
"resp_copd",0.02,1.00022749325097,1,"not interpolated"
"resp_copd",0.03,1.0003412292157,1,"not interpolated"
"resp_copd",0.04,1.00045495807429,1,"not interpolated"
"resp_copd",0.05,1.00056867982752,1,"not interpolated"
"resp_copd",0.06,1.00068239447616,1,"not interpolated"
"resp_copd",0.07,1.00079610202098,1,"not interpolated"
"resp_copd",0.08,1.00090980246277,1,"not interpolated"
"resp_copd",0.09,1.00102349580228,1,"not interpolated"
"resp_copd",0.1,1.00113718204031,1,"not interpolated"
"resp_copd",0.11,1.00125086117762,1,"not interpolated"
"resp_copd",0.12,1.00136453321498,1,"not interpolated"
"resp_copd",0.13,1.00147819815317,1,"not interpolated"
"resp_copd",0.14,1.00159185599297,1,"not interpolated"
"resp_copd",0.15,1.00170550673515,1,"not interpolated"
"resp_copd",0.16,1.00181915038048,1,"not interpolated"
"resp_copd",0.17,1.00193278692974,1,"not interpolated"
"resp_copd",0.18,1.0020464163837,1,"not interpolated"
"resp_copd",0.19,1.00216003874314,1,"not interpolated"
"resp_copd",0.2,1.00227365400883,1,"not interpolated"
"resp_copd",0.21,1.00238726218154,1,"not interpolated"
"resp_copd",0.22,1.00250086326205,1,"not interpolated"
"resp_copd",0.23,1.00261445725114,1,"not interpolated"
"resp_copd",0.24,1.00272804414957,1,"not interpolated"
"resp_copd",0.25,1.00284162395813,1,"not interpolated"
"resp_copd",0.26,1.00295519667758,1,"not interpolated"
"resp_copd",0.27,1.0030687623087,1,"not interpolated"
"resp_copd",0.28,1.00318232085227,1,"not interpolated"
"resp_copd",0.29,1.00329587230906,1,"not interpolated"
"resp_copd",0.3,1.00340941667984,1,"not interpolated"
"resp_copd",0.31,1.00352295396539,1,"not interpolated"
"resp_copd",0.32,1.00363648416648,1,"not interpolated"
"resp_copd",0.33,1.00375000728388,1,"not interpolated"
"resp_copd",0.34,1.00386352331838,1,"not interpolated"
"resp_copd",0.35,1.00397703227074,1,"not interpolated"
"resp_copd",0.36,1.00409053414174,1,"not interpolated"
"resp_copd",0.37,1.00420402893216,1,"not interpolated"
"resp_copd",0.38,1.00431751664276,1,"not interpolated"
"resp_copd",0.39,1.00443099727433,1,"not interpolated"
"resp_copd",0.4,1.00454447082763,1,"not interpolated"
"resp_copd",0.41,1.00465793730344,1,"not interpolated"
"resp_copd",0.42,1.00477139670254,1,"not interpolated"
"resp_copd",0.43,1.00488484902569,1,"not interpolated"
"resp_copd",0.44,1.00499829427368,1,"not interpolated"
"resp_copd",0.45,1.00511173244728,1,"not interpolated"
"resp_copd",0.46,1.00522516354726,1,"not interpolated"
"resp_copd",0.47,1.0053385875744,1,"not interpolated"
"resp_copd",0.48,1.00545200452946,1,"not interpolated"
"resp_copd",0.49,1.00556541441323,1,"not interpolated"
"resp_copd",0.5,1.00567881722648,1,"not interpolated"
"resp_copd",0.51,1.00579221296999,1,"not interpolated"
"resp_copd",0.52,1.00590560164452,1,"not interpolated"
"resp_copd",0.53,1.00601898325085,1,"not interpolated"
"resp_copd",0.54,1.00613235778976,1,"not interpolated"
"resp_copd",0.55,1.00624572526203,1,"not interpolated"
"resp_copd",0.56,1.00635908566841,1,"not interpolated"
"resp_copd",0.57,1.0064724390097,1,"not interpolated"
"resp_copd",0.58,1.00658578528666,1,"not interpolated"
"resp_copd",0.59,1.00669912450006,1,"not interpolated"
"resp_copd",0.6,1.00681245665069,1,"not interpolated"
"resp_copd",0.61,1.00692578173932,1,"not interpolated"
"resp_copd",0.62,1.00703909976671,1,"not interpolated"
"resp_copd",0.63,1.00715241073365,1,"not interpolated"
"resp_copd",0.64,1.00726571464091,1,"not interpolated"
"resp_copd",0.65,1.00737901148927,1,"not interpolated"
"resp_copd",0.66,1.00749230127949,1,"not interpolated"
"resp_copd",0.67,1.00760558401235,1,"not interpolated"
"resp_copd",0.68,1.00771885968863,1,"not interpolated"
"resp_copd",0.69,1.0078321283091,1,"not interpolated"
"resp_copd",0.7,1.00794538987454,1,"not interpolated"
"resp_copd",0.71,1.00805864438571,1,"not interpolated"
"resp_copd",0.72,1.0081718918434,1,"not interpolated"
"resp_copd",0.73,1.00828513224837,1,"not interpolated"
"resp_copd",0.74,1.00839836560141,1,"not interpolated"
"resp_copd",0.75,1.00851159190329,1,"not interpolated"
"resp_copd",0.76,1.00862481115477,1,"not interpolated"
"resp_copd",0.77,1.00873802335664,1,"not interpolated"
"resp_copd",0.78,1.00885122850967,1,"not interpolated"
"resp_copd",0.79,1.00896442661463,1,"not interpolated"
"resp_copd",0.8,1.0090776176723,1,"not interpolated"
"resp_copd",0.81,1.00919080168346,1,"not interpolated"
"resp_copd",0.82,1.00930397864887,1,"not interpolated"
"resp_copd",0.83,1.00941714856931,1,"not interpolated"
"resp_copd",0.84,1.00953031144555,1,"not interpolated"
"resp_copd",0.85,1.00964346727837,1,"not interpolated"
"resp_copd",0.86,1.00975661606855,1,"not interpolated"
"resp_copd",0.87,1.00986975781686,1,"not interpolated"
"resp_copd",0.88,1.00998289252406,1,"not interpolated"
"resp_copd",0.89,1.01009602019095,1,"not interpolated"
"resp_copd",0.9,1.01020914081828,1,"not interpolated"
"resp_copd",0.91,1.01032225440684,1,"not interpolated"
"resp_copd",0.92,1.0104353609574,1,"not interpolated"
"resp_copd",0.93,1.01054846047073,1,"not interpolated"
"resp_copd",0.94,1.01066155294761,1,"not interpolated"
"resp_copd",0.95,1.01077463838881,1,"not interpolated"
"resp_copd",0.96,1.01088771679511,1,"not interpolated"
"resp_copd",0.97,1.01100078816728,1,"not interpolated"
"resp_copd",0.98,1.01111385250609,1,"not interpolated"
"resp_copd",0.99,1.01122690981233,1,"not interpolated"
"resp_copd",1,1.01133996008675,1,"not interpolated"
"resp_copd",1.1,1.012470076252,1,"not interpolated"
"resp_copd",1.2,1.01359949008832,1,"not interpolated"
"resp_copd",1.3,1.01472820236999,1,"not interpolated"
"resp_copd",1.4,1.0158562138713,1,"not interpolated"
