"label","exposure_spline","mrbrt","rr","interpolated"
"cvd_stroke",0,1,1,"not interpolated"
"cvd_stroke",0.01,1.00008948388351,1,"not interpolated"
"cvd_stroke",0.02,1.00017895303922,1,"not interpolated"
"cvd_stroke",0.03,1.00026840747009,1,"not interpolated"
"cvd_stroke",0.04,1.00035784717908,1,"not interpolated"
"cvd_stroke",0.05,1.00044727216914,1,"not interpolated"
"cvd_stroke",0.06,1.00053668244325,1,"not interpolated"
"cvd_stroke",0.07,1.00062607800436,1,"not interpolated"
"cvd_stroke",0.08,1.00071545885544,1,"not interpolated"
"cvd_stroke",0.09,1.00080482499943,1,"not interpolated"
"cvd_stroke",0.1,1.00089417643932,1,"not interpolated"
"cvd_stroke",0.11,1.00098351317805,1,"not interpolated"
"cvd_stroke",0.12,1.00107283521859,1,"not interpolated"
"cvd_stroke",0.13,1.00116214256391,1,"not interpolated"
"cvd_stroke",0.14,1.00125143521695,1,"not interpolated"
"cvd_stroke",0.15,1.00134071318068,1,"not interpolated"
"cvd_stroke",0.16,1.00142997645807,1,"not interpolated"
"cvd_stroke",0.17,1.00151922505207,1,"not interpolated"
"cvd_stroke",0.18,1.00160845896565,1,"not interpolated"
"cvd_stroke",0.19,1.00169767820176,1,"not interpolated"
"cvd_stroke",0.2,1.00178688276338,1,"not interpolated"
"cvd_stroke",0.21,1.00187607265345,1,"not interpolated"
"cvd_stroke",0.22,1.00196524787494,1,"not interpolated"
"cvd_stroke",0.23,1.00205440843081,1,"not interpolated"
"cvd_stroke",0.24,1.00214355432403,1,"not interpolated"
"cvd_stroke",0.25,1.00223268555755,1,"not interpolated"
"cvd_stroke",0.26,1.00232180213433,1,"not interpolated"
"cvd_stroke",0.27,1.00241090405734,1,"not interpolated"
"cvd_stroke",0.28,1.00249999132954,1,"not interpolated"
"cvd_stroke",0.29,1.00258906395389,1,"not interpolated"
"cvd_stroke",0.3,1.00267812193335,1,"not interpolated"
"cvd_stroke",0.31,1.00276716527087,1,"not interpolated"
"cvd_stroke",0.32,1.00285619396943,1,"not interpolated"
"cvd_stroke",0.33,1.00294520803199,1,"not interpolated"
"cvd_stroke",0.34,1.00303420746149,1,"not interpolated"
"cvd_stroke",0.35,1.00312319226092,1,"not interpolated"
"cvd_stroke",0.36,1.00321216243322,1,"not interpolated"
"cvd_stroke",0.37,1.00330111798136,1,"not interpolated"
"cvd_stroke",0.38,1.00339005890829,1,"not interpolated"
"cvd_stroke",0.39,1.00347898521699,1,"not interpolated"
"cvd_stroke",0.4,1.00356789691041,1,"not interpolated"
"cvd_stroke",0.41,1.00365679399151,1,"not interpolated"
"cvd_stroke",0.42,1.00374567646326,1,"not interpolated"
"cvd_stroke",0.43,1.00383454432861,1,"not interpolated"
"cvd_stroke",0.44,1.00392339759053,1,"not interpolated"
"cvd_stroke",0.45,1.00401223625197,1,"not interpolated"
"cvd_stroke",0.46,1.0041010603159,1,"not interpolated"
"cvd_stroke",0.47,1.00418986978529,1,"not interpolated"
"cvd_stroke",0.48,1.00427866466308,1,"not interpolated"
"cvd_stroke",0.49,1.00436744495225,1,"not interpolated"
"cvd_stroke",0.5,1.00445621065574,1,"not interpolated"
"cvd_stroke",0.51,1.00454496177654,1,"not interpolated"
"cvd_stroke",0.52,1.00463369831759,1,"not interpolated"
"cvd_stroke",0.53,1.00472242028185,1,"not interpolated"
"cvd_stroke",0.54,1.0048111276723,1,"not interpolated"
"cvd_stroke",0.55,1.00489982049188,1,"not interpolated"
"cvd_stroke",0.56,1.00498849874357,1,"not interpolated"
"cvd_stroke",0.57,1.00507716243031,1,"not interpolated"
