"label","exposure_spline","mrbrt","rr","interpolated"
"cvd_stroke",0,1,1,"not interpolated"
"cvd_stroke",0.01,1.00017291525655,1,"not interpolated"
"cvd_stroke",0.02,1.00034580705077,1,"not interpolated"
"cvd_stroke",0.03,1.00051867538641,1,"not interpolated"
"cvd_stroke",0.04,1.00069152026725,1,"not interpolated"
"cvd_stroke",0.05,1.00086434169705,1,"not interpolated"
"cvd_stroke",0.06,1.00103713967957,1,"not interpolated"
"cvd_stroke",0.07,1.00120991421859,1,"not interpolated"
"cvd_stroke",0.08,1.00138266531787,1,"not interpolated"
"cvd_stroke",0.09,1.00155539298117,1,"not interpolated"
"cvd_stroke",0.1,1.00172809721227,1,"not interpolated"
"cvd_stroke",0.11,1.00190077801492,1,"not interpolated"
"cvd_stroke",0.12,1.0020734353929,1,"not interpolated"
"cvd_stroke",0.13,1.00224606934997,1,"not interpolated"
"cvd_stroke",0.14,1.00241867988989,1,"not interpolated"
"cvd_stroke",0.15,1.00259126701644,1,"not interpolated"
"cvd_stroke",0.16,1.00276383073337,1,"not interpolated"
"cvd_stroke",0.17,1.00293637104446,1,"not interpolated"
"cvd_stroke",0.18,1.00310888795347,1,"not interpolated"
"cvd_stroke",0.19,1.00328138146417,1,"not interpolated"
"cvd_stroke",0.2,1.00345385158033,1,"not interpolated"
"cvd_stroke",0.21,1.0036262983057,1,"not interpolated"
"cvd_stroke",0.22,1.00379872164406,1,"not interpolated"
"cvd_stroke",0.23,1.00397112159917,1,"not interpolated"
"cvd_stroke",0.24,1.0041434981748,1,"not interpolated"
"cvd_stroke",0.25,1.00431585137472,1,"not interpolated"
"cvd_stroke",0.26,1.00448818120268,1,"not interpolated"
"cvd_stroke",0.27,1.00466048766247,1,"not interpolated"
"cvd_stroke",0.28,1.00483277075783,1,"not interpolated"
"cvd_stroke",0.29,1.00500503049255,1,"not interpolated"
"cvd_stroke",0.3,1.00517726687038,1,"not interpolated"
"cvd_stroke",0.31,1.0053494798951,1,"not interpolated"
"cvd_stroke",0.32,1.00552166957046,1,"not interpolated"
"cvd_stroke",0.33,1.00569383590024,1,"not interpolated"
"cvd_stroke",0.34,1.0058659788882,1,"not interpolated"
"cvd_stroke",0.35,1.0060380985381,1,"not interpolated"
"cvd_stroke",0.36,1.00621019485372,1,"not interpolated"
"cvd_stroke",0.37,1.00638226783882,1,"not interpolated"
"cvd_stroke",0.38,1.00655431749716,1,"not interpolated"
"cvd_stroke",0.39,1.00672634383252,1,"not interpolated"
"cvd_stroke",0.4,1.00689834684865,1,"not interpolated"
"cvd_stroke",0.41,1.00707032654933,1,"not interpolated"
"cvd_stroke",0.42,1.00724228293832,1,"not interpolated"
"cvd_stroke",0.43,1.00741421601938,1,"not interpolated"
"cvd_stroke",0.44,1.00758612579629,1,"not interpolated"
"cvd_stroke",0.45,1.00775801227281,1,"not interpolated"
"cvd_stroke",0.46,1.0079298754527,1,"not interpolated"
"cvd_stroke",0.47,1.00810171533973,1,"not interpolated"
"cvd_stroke",0.48,1.00827353193768,1,"not interpolated"
"cvd_stroke",0.49,1.00844532525029,1,"not interpolated"
"cvd_stroke",0.5,1.00861709528135,1,"not interpolated"
"cvd_stroke",0.51,1.00878884203461,1,"not interpolated"
"cvd_stroke",0.52,1.00896056551384,1,"not interpolated"
"cvd_stroke",0.53,1.00913226572281,1,"not interpolated"
"cvd_stroke",0.54,1.00930394266529,1,"not interpolated"
"cvd_stroke",0.55,1.00947559634504,1,"not interpolated"
"cvd_stroke",0.56,1.00964722676583,1,"not interpolated"
"cvd_stroke",0.57,1.00981883393142,1,"not interpolated"
"cvd_stroke",0.58,1.00999041784558,1,"not interpolated"
"cvd_stroke",0.59,1.01016197851207,1,"not interpolated"
"cvd_stroke",0.6,1.01033351593467,1,"not interpolated"
"cvd_stroke",0.61,1.01050503011714,1,"not interpolated"
"cvd_stroke",0.62,1.01067652106324,1,"not interpolated"
"cvd_stroke",0.63,1.01084798877674,1,"not interpolated"
"cvd_stroke",0.64,1.01101943326141,1,"not interpolated"
"cvd_stroke",0.65,1.01119085452101,1,"not interpolated"
"cvd_stroke",0.66,1.01136225255931,1,"not interpolated"
"cvd_stroke",0.67,1.01153362738008,1,"not interpolated"
"cvd_stroke",0.68,1.01170497898708,1,"not interpolated"
"cvd_stroke",0.69,1.01187630738408,1,"not interpolated"
"cvd_stroke",0.7,1.01204761257484,1,"not interpolated"
"cvd_stroke",0.71,1.01221889456313,1,"not interpolated"
"cvd_stroke",0.72,1.01239015335272,1,"not interpolated"
"cvd_stroke",0.73,1.01256138894738,1,"not interpolated"
"cvd_stroke",0.74,1.01273260135086,1,"not interpolated"
"cvd_stroke",0.75,1.01290379056693,1,"not interpolated"
"cvd_stroke",0.76,1.01307495659937,1,"not interpolated"
"cvd_stroke",0.77,1.01324609945194,1,"not interpolated"
"cvd_stroke",0.78,1.0134172191284,1,"not interpolated"
"cvd_stroke",0.79,1.01358831563252,1,"not interpolated"
"cvd_stroke",0.8,1.01375938896807,1,"not interpolated"
"cvd_stroke",0.81,1.01393043913881,1,"not interpolated"
"cvd_stroke",0.82,1.01410146614851,1,"not interpolated"
"cvd_stroke",0.83,1.01427247000093,1,"not interpolated"
"cvd_stroke",0.84,1.01444345069985,1,"not interpolated"
"cvd_stroke",0.85,1.01461440824902,1,"not interpolated"
"cvd_stroke",0.86,1.01478534265222,1,"not interpolated"
"cvd_stroke",0.87,1.0149562539132,1,"not interpolated"
"cvd_stroke",0.88,1.01512714203574,1,"not interpolated"
"cvd_stroke",0.89,1.01529800702361,1,"not interpolated"
"cvd_stroke",0.9,1.01546884888056,1,"not interpolated"
"cvd_stroke",0.91,1.01563966761037,1,"not interpolated"
"cvd_stroke",0.92,1.0158104632168,1,"not interpolated"
"cvd_stroke",0.93,1.01598123570362,1,"not interpolated"
"cvd_stroke",0.94,1.01615198507459,1,"not interpolated"
"cvd_stroke",0.95,1.01632271133348,1,"not interpolated"
"cvd_stroke",0.96,1.01649341448405,1,"not interpolated"
"cvd_stroke",0.97,1.01666409453008,1,"not interpolated"
"cvd_stroke",0.98,1.01683475147532,1,"not interpolated"
"cvd_stroke",0.99,1.01700538532355,1,"not interpolated"
"cvd_stroke",1,1.01717599607853,1,"not interpolated"
"cvd_stroke",1.1,1.0188808343282,1,"not interpolated"
"cvd_stroke",1.2,1.02058336739576,1,"not interpolated"
"cvd_stroke",1.3,1.02228359904743,1,"not interpolated"
"cvd_stroke",1.4,1.02398153304943,1,"not interpolated"
"cvd_stroke",1.5,1.02567717316797,1,"not interpolated"
"cvd_stroke",1.6,1.02737052316924,1,"not interpolated"
"cvd_stroke",1.7,1.02906158681948,1,"not interpolated"
"cvd_stroke",1.8,1.03075036788488,1,"not interpolated"
"cvd_stroke",1.9,1.03243687013166,1,"not interpolated"
"cvd_stroke",2,1.03412109732604,1,"not interpolated"
"cvd_stroke",2.1,1.03580305323421,1,"not interpolated"
"cvd_stroke",2.2,1.0374827416224,1,"not interpolated"
"cvd_stroke",2.3,1.03916016625681,1,"not interpolated"
"cvd_stroke",2.4,1.04083533090365,1,"not interpolated"
"cvd_stroke",2.5,1.04250823932914,1.00002089457274,"not interpolated"
"cvd_stroke",2.6,1.04417889529949,1.000077016783,"not interpolated"
"cvd_stroke",2.7,1.04584730258091,1.00016821543759,"not interpolated"
"cvd_stroke",2.8,1.04751346493961,1.00029274694222,"not interpolated"
"cvd_stroke",2.9,1.04917738614179,1.00046952974023,"not interpolated"
"cvd_stroke",3,1.05083906995368,1.00069358873212,"not interpolated"
"cvd_stroke",3.1,1.05249852014149,1.00098051321805,"not interpolated"
"cvd_stroke",3.2,1.05415574047142,1.00130956522947,"not interpolated"
"cvd_stroke",3.3,1.05581073470968,1.00168527437415,"not interpolated"
"cvd_stroke",3.4,1.05746350662249,1.00209804874836,"not interpolated"
"cvd_stroke",3.5,1.05911405997606,1.00255865573002,"not interpolated"
"cvd_stroke",3.6,1.0607623985366,1.00306533476133,"not interpolated"
"cvd_stroke",3.7,1.06240852607031,1.00362254468389,"not interpolated"
"cvd_stroke",3.8,1.06405244634342,1.00421614390957,"not interpolated"
"cvd_stroke",3.9,1.06569416312214,1.00487066311457,"not interpolated"
"cvd_stroke",4,1.06733368017266,1.00556738192899,"not interpolated"
"cvd_stroke",4.1,1.06897100126121,1.00629845023409,"not interpolated"
"cvd_stroke",4.2,1.070606130154,1.00708054709905,"not interpolated"
"cvd_stroke",4.3,1.07223907061724,1.00789362743831,"not interpolated"
"cvd_stroke",4.4,1.07386982641713,1.00874972574029,"not interpolated"
"cvd_stroke",4.5,1.0754984013199,1.00964865902179,"not interpolated"
"cvd_stroke",4.6,1.07712479909174,1.01059024516495,"not interpolated"
"cvd_stroke",4.7,1.07874902349888,1.01157882669067,"not interpolated"
"cvd_stroke",4.8,1.08037107830752,1.01260818973391,"not interpolated"
"cvd_stroke",4.9,1.08199096728387,1.01368265917337,"not interpolated"
"cvd_stroke",5,1.08360869419415,1.01478858757665,"not interpolated"
"cvd_stroke",5.1,1.08522426280457,1.01593627703818,"not interpolated"
"cvd_stroke",5.2,1.08683767688134,1.01712555053134,"not interpolated"
"cvd_stroke",5.3,1.08844894019066,1.01834585419467,"not interpolated"
"cvd_stroke",5.4,1.09005805649876,1.01961183923859,"not interpolated"
"cvd_stroke",5.5,1.09166502957184,1.02093363221473,"not interpolated"
"cvd_stroke",5.6,1.09326986317611,1.02228894729198,"not interpolated"
"cvd_stroke",5.7,1.09487256107778,1.0236805738749,"not interpolated"
"cvd_stroke",5.8,1.09647312704307,1.0251156673928,"not interpolated"
"cvd_stroke",5.9,1.09807156483819,1.02659550233737,"not interpolated"
"cvd_stroke",6,1.09966787822934,1.02808790793292,"not interpolated"
"cvd_stroke",6.1,1.10126207098274,1.02957833092802,"not interpolated"
"cvd_stroke",6.2,1.10285414686461,1.03106677484374,"not interpolated"
"cvd_stroke",6.3,1.10444410964114,1.03255324320111,"not interpolated"
"cvd_stroke",6.4,1.10603196307856,1.03403773952123,"not interpolated"
"cvd_stroke",6.5,1.10761771094306,1.03552026732512,"not interpolated"
"cvd_stroke",6.6,1.10920135700088,1.03700083013388,"not interpolated"
"cvd_stroke",6.7,1.11078290501821,1.03847943146854,"not interpolated"
"cvd_stroke",6.8,1.11236235876127,1.03995607485017,"not interpolated"
"cvd_stroke",6.9,1.11393972199626,1.04143076379982,"not interpolated"
"cvd_stroke",7,1.11551499848941,1.04290350183857,"not interpolated"
"cvd_stroke",7.1,1.11708819200691,1.04437429248746,"not interpolated"
"cvd_stroke",7.2,1.11865930631499,1.04584313926756,"not interpolated"
"cvd_stroke",7.3,1.12022834517985,1.04731004569992,"not interpolated"
"cvd_stroke",7.4,1.1217953123677,1.04877501530561,"not interpolated"
"cvd_stroke",7.5,1.12336021164476,1.05023805160569,"not interpolated"
"cvd_stroke",7.6,1.12492304677724,1.05169915812121,"not interpolated"
"cvd_stroke",7.7,1.12648382153134,1.05315833837324,"not interpolated"
"cvd_stroke",7.8,1.12804253967328,1.05461559588283,"not interpolated"
"cvd_stroke",7.9,1.12959920496927,1.05607093417104,"not interpolated"
"cvd_stroke",8,1.13115382118553,1.05752435675895,"not interpolated"
"cvd_stroke",8.1,1.13270639208825,1.05897586716758,"not interpolated"
"cvd_stroke",8.2,1.13425692144366,1.06042546891803,"not interpolated"
"cvd_stroke",8.3,1.13580541301797,1.06187316553135,"not interpolated"
"cvd_stroke",8.4,1.13735187057738,1.06331896052858,"not interpolated"
"cvd_stroke",8.5,1.13889629788811,1.0647628574308,"not interpolated"
"cvd_stroke",8.6,1.14043869871636,1.06620485975905,"not interpolated"
"cvd_stroke",8.7,1.14197907682836,1.06764497103441,"not interpolated"
"cvd_stroke",8.8,1.1435174359903,1.06908319477792,"not interpolated"
"cvd_stroke",8.9,1.14505377996841,1.07051953451066,"not interpolated"
"cvd_stroke",9,1.14658811252889,1.07195399375368,"not interpolated"
"cvd_stroke",9.1,1.14812043743796,1.07338657602805,"not interpolated"
"cvd_stroke",9.2,1.14965075846182,1.07481728485481,"not interpolated"
"cvd_stroke",9.3,1.15117907936668,1.07624612375502,"not interpolated"
"cvd_stroke",9.4,1.15270540391877,1.07767309624976,"not interpolated"
"cvd_stroke",9.5,1.15422973588428,1.07909820586007,"not interpolated"
"cvd_stroke",9.6,1.15575207902944,1.08052145610703,"not interpolated"
"cvd_stroke",9.7,1.15727243712044,1.08194285051168,"not interpolated"
"cvd_stroke",9.8,1.15879081392351,1.08336239259509,"not interpolated"
"cvd_stroke",9.9,1.16030721320485,1.08478008587831,"not interpolated"
"cvd_stroke",10,1.16182163873068,1.08619593388242,"not interpolated"
"cvd_stroke",10.1,1.16332529145782,1.08760171031466,"interpolated"
"cvd_stroke",10.2,1.16482894418496,1.08900748674689,"interpolated"
"cvd_stroke",10.3,1.1663325969121,1.09041326317913,"interpolated"
"cvd_stroke",10.4,1.16783624963924,1.09181903961137,"interpolated"
"cvd_stroke",10.5,1.16933990236637,1.0932248160436,"interpolated"
"cvd_stroke",10.6,1.17084355509351,1.09463059247584,"interpolated"
"cvd_stroke",10.7,1.17234720782065,1.09603636890807,"interpolated"
"cvd_stroke",10.8,1.17385086054779,1.09744214534031,"interpolated"
"cvd_stroke",10.9,1.17535451327493,1.09884792177255,"interpolated"
"cvd_stroke",11,1.17685816600207,1.10025369820478,"not interpolated"
"cvd_stroke",11.1,1.17834249545729,1.10164140916235,"interpolated"
"cvd_stroke",11.2,1.17982682491251,1.10302912011991,"interpolated"
"cvd_stroke",11.3,1.18131115436772,1.10441683107747,"interpolated"
"cvd_stroke",11.4,1.18279548382294,1.10580454203503,"interpolated"
"cvd_stroke",11.5,1.18427981327816,1.10719225299259,"interpolated"
"cvd_stroke",11.6,1.18576414273338,1.10857996395016,"interpolated"
"cvd_stroke",11.7,1.1872484721886,1.10996767490772,"interpolated"
"cvd_stroke",11.8,1.18873280164381,1.11135538586528,"interpolated"
"cvd_stroke",11.9,1.19021713109903,1.11274309682284,"interpolated"
"cvd_stroke",12,1.19170146055425,1.11413080778041,"not interpolated"
"cvd_stroke",12.1,1.19316684335866,1.11550080536926,"interpolated"
"cvd_stroke",12.2,1.19463222616308,1.11687080295811,"interpolated"
"cvd_stroke",12.3,1.1960976089675,1.11824080054696,"interpolated"
"cvd_stroke",12.4,1.19756299177191,1.11961079813581,"interpolated"
"cvd_stroke",12.5,1.19902837457632,1.12098079572467,"interpolated"
"cvd_stroke",12.6,1.20049375738074,1.12235079331352,"interpolated"
"cvd_stroke",12.7,1.20195914018515,1.12372079090237,"interpolated"
"cvd_stroke",12.8,1.20342452298957,1.12509078849122,"interpolated"
"cvd_stroke",12.9,1.20488990579399,1.12646078608007,"interpolated"
"cvd_stroke",13,1.2063552885984,1.12783078366892,"not interpolated"
"cvd_stroke",13.1,1.20780210137313,1.12918341999503,"interpolated"
"cvd_stroke",13.2,1.20924891414786,1.13053605632113,"interpolated"
"cvd_stroke",13.3,1.21069572692259,1.13188869264724,"interpolated"
"cvd_stroke",13.4,1.21214253969732,1.13324132897334,"interpolated"
"cvd_stroke",13.5,1.21358935247205,1.13459396529945,"interpolated"
"cvd_stroke",13.6,1.21503616524679,1.13594660162555,"interpolated"
"cvd_stroke",13.7,1.21648297802152,1.13729923795166,"interpolated"
"cvd_stroke",13.8,1.21792979079625,1.13865187427776,"interpolated"
"cvd_stroke",13.9,1.21937660357098,1.14000451060387,"interpolated"
"cvd_stroke",14,1.22082341634571,1.14135714692997,"not interpolated"
"cvd_stroke",14.1,1.22225203571187,1.14269277409929,"interpolated"
"cvd_stroke",14.2,1.22368065507804,1.14402840126861,"interpolated"
"cvd_stroke",14.3,1.2251092744442,1.14536402843794,"interpolated"
"cvd_stroke",14.4,1.22653789381037,1.14669965560726,"interpolated"
"cvd_stroke",14.5,1.22796651317653,1.14803528277658,"interpolated"
"cvd_stroke",14.6,1.22939513254269,1.1493709099459,"interpolated"
"cvd_stroke",14.7,1.23082375190886,1.15070653711522,"interpolated"
"cvd_stroke",14.8,1.23225237127502,1.15204216428454,"interpolated"
"cvd_stroke",14.9,1.23368099064119,1.15337779145386,"interpolated"
"cvd_stroke",15,1.23510961000735,1.15471341862318,"not interpolated"
"cvd_stroke",15.1,1.23652041258606,1.15603238874168,"interpolated"
"cvd_stroke",15.2,1.23793121516478,1.15735135886018,"interpolated"
"cvd_stroke",15.3,1.2393420177435,1.15867032897867,"interpolated"
"cvd_stroke",15.4,1.24075282032221,1.15998929909717,"interpolated"
"cvd_stroke",15.5,1.24216362290092,1.16130826921567,"interpolated"
"cvd_stroke",15.6,1.24357442547964,1.16262723933417,"interpolated"
"cvd_stroke",15.7,1.24498522805835,1.16394620945267,"interpolated"
"cvd_stroke",15.8,1.24639603063707,1.16526517957117,"interpolated"
"cvd_stroke",15.9,1.24780683321579,1.16658414968967,"interpolated"
"cvd_stroke",16,1.2492176357945,1.16790311980817,"not interpolated"
"cvd_stroke",16.1,1.25061099820688,1.16920578498181,"interpolated"
"cvd_stroke",16.2,1.25200436061927,1.17050845015545,"interpolated"
"cvd_stroke",16.3,1.25339772303166,1.17181111532909,"interpolated"
"cvd_stroke",16.4,1.25479108544404,1.17311378050273,"interpolated"
"cvd_stroke",16.5,1.25618444785643,1.17441644567637,"interpolated"
