"label","exposure_spline","mrbrt","rr","interpolated"
"cvd_stroke",0,1,1,"not interpolated"
"cvd_stroke",0.01,1.0000705435728,1,"not interpolated"
"cvd_stroke",0.02,1.00014107399469,1,"not interpolated"
"cvd_stroke",0.03,1.00021159126911,1,"not interpolated"
"cvd_stroke",0.04,1.00028209539948,1,"not interpolated"
"cvd_stroke",0.05,1.00035258638923,1,"not interpolated"
"cvd_stroke",0.06,1.0004230642418,1,"not interpolated"
"cvd_stroke",0.07,1.0004935289606,1,"not interpolated"
"cvd_stroke",0.08,1.00056398054908,1,"not interpolated"
"cvd_stroke",0.09,1.00063441901065,1,"not interpolated"
"cvd_stroke",0.1,1.00070484434875,1,"not interpolated"
"cvd_stroke",0.11,1.0007752565668,1,"not interpolated"
"cvd_stroke",0.12,1.00084565566824,1,"not interpolated"
"cvd_stroke",0.13,1.00091604165649,1,"not interpolated"
"cvd_stroke",0.14,1.00098641453499,1,"not interpolated"
"cvd_stroke",0.15,1.00105677430715,1,"not interpolated"
"cvd_stroke",0.16,1.00112712097641,1,"not interpolated"
"cvd_stroke",0.17,1.0011974545462,1,"not interpolated"
"cvd_stroke",0.18,1.00126777501995,1,"not interpolated"
"cvd_stroke",0.19,1.00133808240108,1,"not interpolated"
"cvd_stroke",0.2,1.00140837669303,1,"not interpolated"
"cvd_stroke",0.21,1.00147865789922,1,"not interpolated"
"cvd_stroke",0.22,1.00154892602308,1,"not interpolated"
"cvd_stroke",0.23,1.00161918106805,1,"not interpolated"
"cvd_stroke",0.24,1.00168942303754,1,"not interpolated"
"cvd_stroke",0.25,1.00175965193499,1,"not interpolated"
"cvd_stroke",0.26,1.00182986776383,1,"not interpolated"
"cvd_stroke",0.27,1.00190007052748,1,"not interpolated"
"cvd_stroke",0.28,1.00197026022938,1,"not interpolated"
"cvd_stroke",0.29,1.00204043687295,1,"not interpolated"
"cvd_stroke",0.3,1.00211060046162,1,"not interpolated"
"cvd_stroke",0.31,1.00218075099883,1,"not interpolated"
"cvd_stroke",0.32,1.00225088848799,1,"not interpolated"
"cvd_stroke",0.33,1.00232101293255,1,"not interpolated"
"cvd_stroke",0.34,1.00239112433592,1,"not interpolated"
"cvd_stroke",0.35,1.00246122270153,1,"not interpolated"
"cvd_stroke",0.36,1.00253130803283,1,"not interpolated"
"cvd_stroke",0.37,1.00260138033322,1,"not interpolated"
"cvd_stroke",0.38,1.00267143960615,1,"not interpolated"
"cvd_stroke",0.39,1.00274148585504,1,"not interpolated"
"cvd_stroke",0.4,1.00281151908332,1,"not interpolated"
"cvd_stroke",0.41,1.00288153929442,1,"not interpolated"
"cvd_stroke",0.42,1.00295154649176,1,"not interpolated"
