"label","exposure_spline","mrbrt","rr","interpolated"
"cvd_ihd",0,1,1,"not interpolated"
"cvd_ihd",0.01,1.00018884802487,1,"not interpolated"
"cvd_ihd",0.02,1.00037765687912,1,"not interpolated"
"cvd_ihd",0.03,1.00056642656833,1,"not interpolated"
"cvd_ihd",0.04,1.0007551570981,1,"not interpolated"
"cvd_ihd",0.05,1.00094384847402,1,"not interpolated"
"cvd_ihd",0.06,1.00113250070167,1,"not interpolated"
"cvd_ihd",0.07,1.00132111378665,1,"not interpolated"
"cvd_ihd",0.08,1.00150968773454,1,"not interpolated"
"cvd_ihd",0.09,1.00169822255093,1,"not interpolated"
"cvd_ihd",0.1,1.00188671824142,1,"not interpolated"
"cvd_ihd",0.11,1.00207517481159,1,"not interpolated"
"cvd_ihd",0.12,1.00226359226703,1,"not interpolated"
"cvd_ihd",0.13,1.00245197061333,1,"not interpolated"
"cvd_ihd",0.14,1.00264030985608,1,"not interpolated"
"cvd_ihd",0.15,1.00282861000087,1,"not interpolated"
"cvd_ihd",0.16,1.0030168710533,1,"not interpolated"
"cvd_ihd",0.17,1.00320509301894,1,"not interpolated"
"cvd_ihd",0.18,1.00339327590338,1,"not interpolated"
"cvd_ihd",0.19,1.00358141971223,1,"not interpolated"
"cvd_ihd",0.2,1.00376952445106,1,"not interpolated"
"cvd_ihd",0.21,1.00395759012547,1,"not interpolated"
"cvd_ihd",0.22,1.00414561674104,1,"not interpolated"
"cvd_ihd",0.23,1.00433360430337,1,"not interpolated"
"cvd_ihd",0.24,1.00452155281805,1,"not interpolated"
"cvd_ihd",0.25,1.00470946229065,1,"not interpolated"
"cvd_ihd",0.26,1.00489733272678,1,"not interpolated"
"cvd_ihd",0.27,1.00508516413203,1,"not interpolated"
"cvd_ihd",0.28,1.00527295651197,1,"not interpolated"
"cvd_ihd",0.29,1.00546070987221,1,"not interpolated"
"cvd_ihd",0.3,1.00564842421833,1,"not interpolated"
"cvd_ihd",0.31,1.00583609955592,1,"not interpolated"
"cvd_ihd",0.32,1.00602373589056,1,"not interpolated"
"cvd_ihd",0.33,1.00621133322786,1,"not interpolated"
"cvd_ihd",0.34,1.0063988915734,1,"not interpolated"
"cvd_ihd",0.35,1.00658641093276,1,"not interpolated"
"cvd_ihd",0.36,1.00677389131154,1,"not interpolated"
"cvd_ihd",0.37,1.00696133271533,1,"not interpolated"
"cvd_ihd",0.38,1.00714873514971,1,"not interpolated"
"cvd_ihd",0.39,1.00733609862028,1,"not interpolated"
"cvd_ihd",0.4,1.00752342313263,1,"not interpolated"
"cvd_ihd",0.41,1.00771070869234,1,"not interpolated"
"cvd_ihd",0.42,1.007897955305,1,"not interpolated"
"cvd_ihd",0.43,1.00808516297621,1,"not interpolated"
"cvd_ihd",0.44,1.00827233171154,1,"not interpolated"
"cvd_ihd",0.45,1.0084594615166,1,"not interpolated"
"cvd_ihd",0.46,1.00864655239698,1,"not interpolated"
"cvd_ihd",0.47,1.00883360435825,1,"not interpolated"
"cvd_ihd",0.48,1.00902061740601,1,"not interpolated"
"cvd_ihd",0.49,1.00920759154585,1,"not interpolated"
"cvd_ihd",0.5,1.00939452678337,1,"not interpolated"
"cvd_ihd",0.51,1.00958142312414,1,"not interpolated"
"cvd_ihd",0.52,1.00976828057375,1,"not interpolated"
"cvd_ihd",0.53,1.00995509913781,1,"not interpolated"
"cvd_ihd",0.54,1.01014187882189,1,"not interpolated"
"cvd_ihd",0.55,1.01032861963159,1,"not interpolated"
"cvd_ihd",0.56,1.01051532157249,1,"not interpolated"
"cvd_ihd",0.57,1.01070198465019,1,"not interpolated"
"cvd_ihd",0.58,1.01088860887027,1,"not interpolated"
"cvd_ihd",0.59,1.01107519423833,1,"not interpolated"
"cvd_ihd",0.6,1.01126174075995,1,"not interpolated"
"cvd_ihd",0.61,1.01144824844072,1,"not interpolated"
"cvd_ihd",0.62,1.01163471728623,1,"not interpolated"
"cvd_ihd",0.63,1.01182114730208,1,"not interpolated"
"cvd_ihd",0.64,1.01200753849384,1,"not interpolated"
"cvd_ihd",0.65,1.01219389086712,1,"not interpolated"
"cvd_ihd",0.66,1.0123802044275,1,"not interpolated"
"cvd_ihd",0.67,1.01256647918056,1,"not interpolated"
"cvd_ihd",0.68,1.0127527151319,1,"not interpolated"
"cvd_ihd",0.69,1.01293891228711,1,"not interpolated"
"cvd_ihd",0.7,1.01312507065178,1,"not interpolated"
"cvd_ihd",0.71,1.01331119023149,1,"not interpolated"
