"label","exposure_spline","mrbrt","rr","interpolated"
"cvd_ihd",0,1,1,"not interpolated"
"cvd_ihd",0.01,1.0002518988722,1,"not interpolated"
"cvd_ihd",0.02,1.00050373976546,1,"not interpolated"
"cvd_ihd",0.03,1.00075552268961,1,"not interpolated"
"cvd_ihd",0.04,1.00100724765452,1,"not interpolated"
"cvd_ihd",0.05,1.00125891467004,1,"not interpolated"
"cvd_ihd",0.06,1.00151052374603,1,"not interpolated"
"cvd_ihd",0.07,1.00176207489235,1,"not interpolated"
"cvd_ihd",0.08,1.00201356811885,1,"not interpolated"
"cvd_ihd",0.09,1.00226500343538,1,"not interpolated"
"cvd_ihd",0.1,1.0025163808518,1,"not interpolated"
"cvd_ihd",0.11,1.00276770037797,1,"not interpolated"
"cvd_ihd",0.12,1.00301896202375,1,"not interpolated"
"cvd_ihd",0.13,1.00327016579898,1,"not interpolated"
"cvd_ihd",0.14,1.00352131171353,1,"not interpolated"
"cvd_ihd",0.15,1.00377239977725,1,"not interpolated"
"cvd_ihd",0.16,1.00402343,1,"not interpolated"
"cvd_ihd",0.17,1.00427440239162,1,"not interpolated"
"cvd_ihd",0.18,1.00452531696199,1,"not interpolated"
"cvd_ihd",0.19,1.00477617372094,1,"not interpolated"
"cvd_ihd",0.2,1.00502697267835,1,"not interpolated"
"cvd_ihd",0.21,1.00527771384406,1,"not interpolated"
"cvd_ihd",0.22,1.00552839722793,1,"not interpolated"
"cvd_ihd",0.23,1.00577902283981,1,"not interpolated"
"cvd_ihd",0.24,1.00602959068957,1,"not interpolated"
"cvd_ihd",0.25,1.00628010078706,1,"not interpolated"
"cvd_ihd",0.26,1.00653055314213,1,"not interpolated"
"cvd_ihd",0.27,1.00678094776463,1,"not interpolated"
"cvd_ihd",0.28,1.00703128466443,1,"not interpolated"
"cvd_ihd",0.29,1.00728156385139,1,"not interpolated"
"cvd_ihd",0.3,1.00753178533534,1,"not interpolated"
"cvd_ihd",0.31,1.00778194912616,1,"not interpolated"
"cvd_ihd",0.32,1.0080320552337,1,"not interpolated"
"cvd_ihd",0.33,1.00828210366781,1,"not interpolated"
"cvd_ihd",0.34,1.00853209443835,1,"not interpolated"
"cvd_ihd",0.35,1.00878202755517,1,"not interpolated"
"cvd_ihd",0.36,1.00903190302813,1,"not interpolated"
"cvd_ihd",0.37,1.00928172086709,1,"not interpolated"
"cvd_ihd",0.38,1.0095314810819,1,"not interpolated"
"cvd_ihd",0.39,1.00978118368242,1,"not interpolated"
"cvd_ihd",0.4,1.0100308286785,1,"not interpolated"
"cvd_ihd",0.41,1.01028041608,1,"not interpolated"
"cvd_ihd",0.42,1.01052994589677,1,"not interpolated"
"cvd_ihd",0.43,1.01077941813868,1,"not interpolated"
"cvd_ihd",0.44,1.01102883281557,1,"not interpolated"
"cvd_ihd",0.45,1.0112781899373,1,"not interpolated"
"cvd_ihd",0.46,1.01152748951372,1,"not interpolated"
"cvd_ihd",0.47,1.01177673155471,1,"not interpolated"
"cvd_ihd",0.48,1.0120259160701,1,"not interpolated"
"cvd_ihd",0.49,1.01227504306975,1,"not interpolated"
"cvd_ihd",0.5,1.01252411256352,1,"not interpolated"
"cvd_ihd",0.51,1.01277312456127,1,"not interpolated"
"cvd_ihd",0.52,1.01302207907286,1,"not interpolated"
"cvd_ihd",0.53,1.01327097610813,1,"not interpolated"
"cvd_ihd",0.54,1.01351981567694,1,"not interpolated"
"cvd_ihd",0.55,1.01376859778915,1,"not interpolated"
"cvd_ihd",0.56,1.01401732245461,1,"not interpolated"
"cvd_ihd",0.57,1.01426598968319,1,"not interpolated"
"cvd_ihd",0.58,1.01451459948473,1,"not interpolated"
"cvd_ihd",0.59,1.01476315186909,1,"not interpolated"
"cvd_ihd",0.6,1.01501164684613,1,"not interpolated"
"cvd_ihd",0.61,1.0152600844257,1,"not interpolated"
"cvd_ihd",0.62,1.01550846461766,1,"not interpolated"
