Year,Gender.Code,Race,Hispanic.Origin,rural_urban_class,STATEFP,attr,Education,source,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper
1998,A,All,All Origins,3,39,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,70.6632205941505,72.6537338503237,74.644247106497
1998,A,All,All Origins,666,1,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,84.0812005822033,86.4496851056456,88.818169629088
1998,A,All,All Origins,666,1,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,47.9623653535659,49.3134178987368,50.6644704439076
1998,A,All,All Origins,666,1,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,34.2599319902251,35.225000496992,36.1900690037589
1998,A,All,All Origins,666,2,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,44.5747991405704,45.8304272853752,47.08605543018
1998,A,All,All Origins,666,2,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,38.8928846817545,39.9884588981419,41.0840331145294
1998,A,All,All Origins,666,2,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,27.8018589767357,28.5850099338269,29.368160890918
1998,A,All,All Origins,666,4,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,21.1895187769914,21.7864066298644,22.3832944827374
1998,A,All,All Origins,666,4,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,21.1652245069414,21.7614280141792,22.357631521417
1998,A,All,All Origins,666,4,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,19.0071488432494,19.5425614867212,20.077974130193
1998,A,All,All Origins,666,5,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,62.3242131344752,64.0798247720661,65.8354364096569
1998,A,All,All Origins,666,5,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,46.2034656056492,47.5049716790477,48.8064777524463
1998,A,All,All Origins,666,5,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,33.3093292400406,34.2476202045488,35.1859111690569
1998,A,All,All Origins,666,6,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,53.0533963379109,54.5478582065844,56.042320075258
1998,A,All,All Origins,666,6,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,35.4518361136458,36.4504793844527,37.4491226552597
1998,A,All,All Origins,666,6,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,26.4987239570026,27.2451668853689,27.9916098137351
1998,A,All,All Origins,666,8,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,12.2975701211904,12.6439805471394,12.9903909730885
1998,A,All,All Origins,666,8,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,12.2975701211904,12.6439805471394,12.9903909730885
1998,A,All,All Origins,666,8,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,12.2957598545258,12.6421192870477,12.9884787195695
1998,A,All,All Origins,666,9,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,41.0786493173509,42.2357943685439,43.3929394197368
1998,A,All,All Origins,666,9,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,36.4300124672671,37.4562100015563,38.4824075358455
1998,A,All,All Origins,666,9,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,27.6849821682152,28.464840820841,29.2446994734668
1998,A,All,All Origins,666,10,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,67.742139709519,69.650368997111,71.5585982847031
1998,A,All,All Origins,666,10,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,42.8897772897421,44.0979400302982,45.3061027708543
1998,A,All,All Origins,666,10,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,30.649790427747,31.5131648059934,32.3765391842398
1998,A,All,All Origins,666,11,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,89.3422150128189,91.8588971258561,94.3755792388932
1998,A,All,All Origins,666,11,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,51.9037955105497,53.3658742573258,54.8279530041018
1998,A,All,All Origins,666,11,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,37.0741396503927,38.1184816123756,39.1628235743585
1998,A,All,All Origins,666,12,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,41.7780498718901,42.9548963471546,44.1317428224191
1998,A,All,All Origins,666,12,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,35.7520401077584,36.7591398291037,37.766239550449
1998,A,All,All Origins,666,12,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,27.1012816953773,27.8646980811626,28.6281144669478
1998,A,All,All Origins,666,13,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,82.9216681896654,85.2574898288109,87.5933114679564
1998,A,All,All Origins,666,13,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,46.0726583513375,47.370479713347,48.6683010753565
1998,A,All,All Origins,666,13,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,32.9175937064041,33.8448498671479,34.7721060278917
1998,A,All,All Origins,666,15,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,58.7599190951879,60.4151280837848,62.0703370723816
1998,A,All,All Origins,666,15,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,33.3501360816026,34.2895765346055,35.2290169876084
1998,A,All,All Origins,666,15,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,23.8215257725733,24.4925546675754,25.1635835625775
1998,A,All,All Origins,666,16,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,12.8824941756184,13.245381335495,13.6082684953716
1998,A,All,All Origins,666,16,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,12.84078628752,13.2024985773093,13.5642108670986
1998,A,All,All Origins,666,16,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,11.6500386220774,11.9782087241077,12.3063788261381
1998,A,All,All Origins,666,17,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,66.5743115027822,68.4496442211704,70.3249769395586
1998,A,All,All Origins,666,17,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,42.2965462848385,43.4879982928622,44.6794503008858
1998,A,All,All Origins,666,17,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,30.2861380403603,31.1392686893846,31.9923993384088
1998,A,All,All Origins,666,18,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,71.2398288041022,73.2465845450628,75.2533402860234
1998,A,All,All Origins,666,18,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,44.0410791864847,45.2816729663857,46.5222667462867
1998,A,All,All Origins,666,18,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,31.457913704632,32.344052118847,33.2301905330619
1998,A,All,All Origins,666,19,attributable,666,nvss,Deaths,age-adjusted rate,A,di_gee,25,150,32.6924746933691,33.613389473464,34.5343042535589
1998,A,All,All Origins,666,19,attributable,666,nvss,Deaths,age-adjusted rate,B,di_gee,25,150,30.9746030415501,31.8471270708895,32.719651100229
1998,A,All,All Origins,666,19,attributable,666,nvss,Deaths,age-adjusted rate,D,di_gee,25,150,26.5292458978607,27.2765485992089,28.0238513005571
