Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,method,mean,lower,upper,attr,min_age,max_age
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,296.499685045421,283.670371750187,309.328998340656,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,307.90351908563,293.648726535369,320.732832380864,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,296.468472621315,283.640509863662,309.296435378968,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,307.871106183673,293.617814230726,320.699068941327,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,297.584677998862,284.708417893142,310.460938104582,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,309.03024253728,294.723286864258,321.906502643,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,297.882411422144,284.993268620224,310.771554224064,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,309.339427246073,295.018157466162,322.228570047992,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,297.772264328964,284.887887507038,310.656641150891,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,309.225043726232,294.909069479647,322.109420548159,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,297.538431849275,284.664172778874,310.412690919677,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,308.982217689632,294.677485389186,321.856476760034,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,295.681515313542,282.887603593245,308.47542703384,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,307.05388128714,292.838423820142,319.847793007437,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,295.626094154826,282.834580465435,308.417607844218,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,306.996328545397,292.783535557184,319.787842234788,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.884804423031,161.577288847035,176.192319999028,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.380373823917,167.26091207281,182.687889399914,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.869332651688,161.562486527336,176.17617877604,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.364306984445,167.245589068498,182.671153108797,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.869418417946,161.562568582554,176.176268253338,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.364396049405,167.245674010081,182.671245884797,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.868233215088,161.561434662512,176.175031767664,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.363165261822,167.244500203404,182.669963814398,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.872676585802,161.565685771994,176.179667399611,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.36777953141,167.2489008494,182.674770345219,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.873204531538,161.566190873923,176.180218189153,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.368327782751,167.249423718735,182.675341440366,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.876654753621,161.569491807551,176.183817699692,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.371910705684,167.252840765606,182.679073651754,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.884795411488,161.577280225414,176.192310597562,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.380364465776,167.260903147916,182.68787965185,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.884548052064,161.577043569042,176.192052535086,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.380107592528,167.260658166948,182.68761207555,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.887116405389,161.579500791694,176.194732019083,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.382774728673,167.263201824568,182.690390342368,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.891794132056,161.583976116726,176.199612147385,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,175.387632367904,167.267834573094,182.695450383233,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,168.892797391413,161.584935965823,176.200658817003,attributable,25,150
