Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,nation,label_cause,attr,value,Education,source,measure1,measure2
2009,A,All,25,34,All Origins,666,us,all-cause,overall,14.2425224164427,666,nvss,Deaths,age-adjusted rate
2009,A,All,35,44,All Origins,666,us,all-cause,overall,29.4052701554943,666,nvss,Deaths,age-adjusted rate
2009,A,All,45,54,All Origins,666,us,all-cause,overall,56.5438039805861,666,nvss,Deaths,age-adjusted rate
2009,A,All,55,64,All Origins,666,us,all-cause,overall,74.9278760026857,666,nvss,Deaths,age-adjusted rate
2009,A,All,65,74,All Origins,666,us,all-cause,overall,124.949282696348,666,nvss,Deaths,age-adjusted rate
2009,A,All,75,84,All Origins,666,us,all-cause,overall,216.3455476317,666,nvss,Deaths,age-adjusted rate
2009,A,All,85,150,All Origins,666,us,all-cause,overall,211.9300884308,666,nvss,Deaths,age-adjusted rate
2009,A,All,25,34,All Origins,666,us,all-cause,overall,4.79534053391769,higher,nvss,Deaths,age-adjusted rate
2009,A,All,35,44,All Origins,666,us,all-cause,overall,11.3498746441874,higher,nvss,Deaths,age-adjusted rate
2009,A,All,45,64,All Origins,666,us,all-cause,overall,72.6807737981817,higher,nvss,Deaths,age-adjusted rate
2009,A,All,65,150,All Origins,666,us,all-cause,overall,423.692326780298,higher,nvss,Deaths,age-adjusted rate
2009,A,All,25,34,All Origins,666,us,all-cause,overall,23.1047350971315,lower,nvss,Deaths,age-adjusted rate
2009,A,All,35,44,All Origins,666,us,all-cause,overall,43.8378122550168,lower,nvss,Deaths,age-adjusted rate
2009,A,All,45,64,All Origins,666,us,all-cause,overall,202.080481351289,lower,nvss,Deaths,age-adjusted rate
2009,A,All,65,150,All Origins,666,us,all-cause,overall,658.05060388509,lower,nvss,Deaths,age-adjusted rate
2009,A,All,25,34,All Origins,666,us,all-cause,overall,9.93833852814948,middle,nvss,Deaths,age-adjusted rate
2009,A,All,35,44,All Origins,666,us,all-cause,overall,19.4534706717676,middle,nvss,Deaths,age-adjusted rate
2009,A,All,45,64,All Origins,666,us,all-cause,overall,98.2020772075188,middle,nvss,Deaths,age-adjusted rate
2009,A,All,65,150,All Origins,666,us,all-cause,overall,400.36801868647,middle,nvss,Deaths,age-adjusted rate
2009,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.319600325373063,666,nvss,Deaths,age-adjusted rate
2009,A,All,35,44,All Origins,666,us,cvd_ihd,total,2.19494965304535,666,nvss,Deaths,age-adjusted rate
2009,A,All,45,54,All Origins,666,us,cvd_ihd,total,7.02376144220001,666,nvss,Deaths,age-adjusted rate
2009,A,All,55,64,All Origins,666,us,cvd_ihd,total,11.3834521292654,666,nvss,Deaths,age-adjusted rate
2009,A,All,65,74,All Origins,666,us,cvd_ihd,total,19.4456916246151,666,nvss,Deaths,age-adjusted rate
2009,A,All,75,84,All Origins,666,us,cvd_ihd,total,36.1359828291878,666,nvss,Deaths,age-adjusted rate
2009,A,All,85,150,All Origins,666,us,cvd_ihd,total,41.4023901898976,666,nvss,Deaths,age-adjusted rate
2009,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.114227076391993,higher,nvss,Deaths,age-adjusted rate
2009,A,All,35,44,All Origins,666,us,cvd_ihd,total,0.675333261377134,higher,nvss,Deaths,age-adjusted rate
2009,A,All,45,64,All Origins,666,us,cvd_ihd,total,9.49230337419804,higher,nvss,Deaths,age-adjusted rate
2009,A,All,65,150,All Origins,666,us,cvd_ihd,total,71.308780151893,higher,nvss,Deaths,age-adjusted rate
2009,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.505955518118333,lower,nvss,Deaths,age-adjusted rate
2009,A,All,35,44,All Origins,666,us,cvd_ihd,total,3.41192737935386,lower,nvss,Deaths,age-adjusted rate
2009,A,All,45,64,All Origins,666,us,cvd_ihd,total,29.3374225813669,lower,nvss,Deaths,age-adjusted rate
2009,A,All,65,150,All Origins,666,us,cvd_ihd,total,119.21026797616,lower,nvss,Deaths,age-adjusted rate
2009,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.228634204721203,middle,nvss,Deaths,age-adjusted rate
