Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,nation,label_cause,attr,value,Education,source,measure1,measure2
2015,A,All,25,34,All Origins,666,us,all-cause,overall,15.9522380364273,666,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,all-cause,overall,29.516821193442,666,nvss,Deaths,age-adjusted rate
2015,A,All,45,54,All Origins,666,us,all-cause,overall,54.8095441028853,666,nvss,Deaths,age-adjusted rate
2015,A,All,55,64,All Origins,666,us,all-cause,overall,76.7550728681632,666,nvss,Deaths,age-adjusted rate
2015,A,All,65,74,All Origins,666,us,all-cause,overall,119.031603576916,666,nvss,Deaths,age-adjusted rate
2015,A,All,75,84,All Origins,666,us,all-cause,overall,205.675940800761,666,nvss,Deaths,age-adjusted rate
2015,A,All,85,150,All Origins,666,us,all-cause,overall,212.126658347972,666,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,all-cause,overall,5.15454268251301,higher,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,all-cause,overall,11.4731451993277,higher,nvss,Deaths,age-adjusted rate
2015,A,All,45,64,All Origins,666,us,all-cause,overall,66.7957993150793,higher,nvss,Deaths,age-adjusted rate
2015,A,All,65,150,All Origins,666,us,all-cause,overall,385.611095130177,higher,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,all-cause,overall,29.0736823209649,lower,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,all-cause,overall,48.3817333817084,lower,nvss,Deaths,age-adjusted rate
2015,A,All,45,64,All Origins,666,us,all-cause,overall,210.822945371003,lower,nvss,Deaths,age-adjusted rate
2015,A,All,65,150,All Origins,666,us,all-cause,overall,680.116836634125,lower,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,all-cause,overall,12.5499911818139,middle,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,all-cause,overall,22.9627032295968,middle,nvss,Deaths,age-adjusted rate
2015,A,All,45,64,All Origins,666,us,all-cause,overall,101.694833056509,middle,nvss,Deaths,age-adjusted rate
2015,A,All,65,150,All Origins,666,us,all-cause,overall,391.033814078219,middle,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.301218071584081,666,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,cvd_ihd,total,1.96730589674497,666,nvss,Deaths,age-adjusted rate
2015,A,All,45,54,All Origins,666,us,cvd_ihd,total,6.31948454974179,666,nvss,Deaths,age-adjusted rate
2015,A,All,55,64,All Origins,666,us,cvd_ihd,total,10.5088578640558,666,nvss,Deaths,age-adjusted rate
2015,A,All,65,74,All Origins,666,us,cvd_ihd,total,16.5319605892528,666,nvss,Deaths,age-adjusted rate
2015,A,All,75,84,All Origins,666,us,cvd_ihd,total,28.814077348385,666,nvss,Deaths,age-adjusted rate
2015,A,All,85,150,All Origins,666,us,cvd_ihd,total,33.0531334969631,666,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.108979574519007,higher,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,cvd_ihd,total,0.642247364957675,higher,nvss,Deaths,age-adjusted rate
2015,A,All,45,64,All Origins,666,us,cvd_ihd,total,7.98592045565056,higher,nvss,Deaths,age-adjusted rate
2015,A,All,65,150,All Origins,666,us,cvd_ihd,total,53.8234448446365,higher,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.533511668392524,lower,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,cvd_ihd,total,3.34885661039299,lower,nvss,Deaths,age-adjusted rate
2015,A,All,45,64,All Origins,666,us,cvd_ihd,total,27.7107708195307,lower,nvss,Deaths,age-adjusted rate
2015,A,All,65,150,All Origins,666,us,cvd_ihd,total,100.434189115222,lower,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.234300919144694,middle,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,cvd_ihd,total,1.51252936003501,middle,nvss,Deaths,age-adjusted rate
2015,A,All,45,64,All Origins,666,us,cvd_ihd,total,13.0076948537998,middle,nvss,Deaths,age-adjusted rate
2015,A,All,65,150,All Origins,666,us,cvd_ihd,total,54.2733573237043,middle,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.0939381511586346,666,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.406640843036338,666,nvss,Deaths,age-adjusted rate
2015,A,All,45,54,All Origins,666,us,cvd_stroke,total,0.920887454440982,666,nvss,Deaths,age-adjusted rate
2015,A,All,55,64,All Origins,666,us,cvd_stroke,total,1.37310041104713,666,nvss,Deaths,age-adjusted rate
2015,A,All,65,74,All Origins,666,us,cvd_stroke,total,2.56805058635329,666,nvss,Deaths,age-adjusted rate
2015,A,All,75,84,All Origins,666,us,cvd_stroke,total,6.24573476691793,666,nvss,Deaths,age-adjusted rate
2015,A,All,85,150,All Origins,666,us,cvd_stroke,total,7.26904563161615,666,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.0277228742197473,higher,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.141126981499079,higher,nvss,Deaths,age-adjusted rate
2015,A,All,45,64,All Origins,666,us,cvd_stroke,total,1.06951855777759,higher,nvss,Deaths,age-adjusted rate
2015,A,All,65,150,All Origins,666,us,cvd_stroke,total,12.2562655578662,higher,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.166722396372664,lower,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.703467755793105,lower,nvss,Deaths,age-adjusted rate
2015,A,All,45,64,All Origins,666,us,cvd_stroke,total,3.84242360080245,lower,nvss,Deaths,age-adjusted rate
2015,A,All,65,150,All Origins,666,us,cvd_stroke,total,20.2470999375992,lower,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.079424040388032,middle,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.298771231611854,middle,nvss,Deaths,age-adjusted rate
2015,A,All,45,64,All Origins,666,us,cvd_stroke,total,1.75755729935284,middle,nvss,Deaths,age-adjusted rate
2015,A,All,65,150,All Origins,666,us,cvd_stroke,total,11.7148547718847,middle,nvss,Deaths,age-adjusted rate
2015,A,All,25,34,All Origins,666,us,lri,total,0.0271034665638028,666,nvss,Deaths,age-adjusted rate
2015,A,All,35,44,All Origins,666,us,lri,total,0.0658983184367187,666,nvss,Deaths,age-adjusted rate
2015,A,All,45,54,All Origins,666,us,lri,total,0.146440818443214,666,nvss,Deaths,age-adjusted rate
2015,A,All,55,64,All Origins,666,us,lri,total,0.187299277495685,666,nvss,Deaths,age-adjusted rate
2015,A,All,65,74,All Origins,666,us,lri,total,0.328652900822421,666,nvss,Deaths,age-adjusted rate
2015,A,All,75,84,All Origins,666,us,lri,total,0.717452484960346,666,nvss,Deaths,age-adjusted rate
2015,A,All,85,150,All Origins,666,us,lri,total,1.04615068937458,666,nvss,Deaths,age-adjusted rate
