Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,nation,label_cause,attr,value,Education,source,measure1,measure2
2013,A,All,35,44,All Origins,666,us,all-cause,overall,21.1353831677263,middle,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,all-cause,overall,100.664278368325,middle,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,all-cause,overall,402.149900977234,middle,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.319874954819248,666,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,cvd_ihd,total,2.00994425157126,666,nvss,Deaths,age-adjusted rate
2013,A,All,45,54,All Origins,666,us,cvd_ihd,total,6.56227876356147,666,nvss,Deaths,age-adjusted rate
2013,A,All,55,64,All Origins,666,us,cvd_ihd,total,10.6065771297397,666,nvss,Deaths,age-adjusted rate
2013,A,All,65,74,All Origins,666,us,cvd_ihd,total,17.1163022728939,666,nvss,Deaths,age-adjusted rate
2013,A,All,75,84,All Origins,666,us,cvd_ihd,total,30.7099772413186,666,nvss,Deaths,age-adjusted rate
2013,A,All,85,150,All Origins,666,us,cvd_ihd,total,35.6560113053739,666,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.103792225087391,higher,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,cvd_ihd,total,0.649635432672195,higher,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,cvd_ihd,total,8.60605650894302,higher,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,cvd_ihd,total,61.6258454895015,higher,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.592975341960231,lower,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,cvd_ihd,total,3.45273967684017,lower,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,cvd_ihd,total,28.5970527012243,lower,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,cvd_ihd,total,109.301978146055,lower,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.24714769446184,middle,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,cvd_ihd,total,1.49359690525928,middle,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,cvd_ihd,total,13.1219247095358,middle,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,cvd_ihd,total,59.8903860822844,middle,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.0863757296396188,666,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.363509102252596,666,nvss,Deaths,age-adjusted rate
2013,A,All,45,54,All Origins,666,us,cvd_stroke,total,0.91429225161972,666,nvss,Deaths,age-adjusted rate
2013,A,All,55,64,All Origins,666,us,cvd_stroke,total,1.29242416109306,666,nvss,Deaths,age-adjusted rate
2013,A,All,65,74,All Origins,666,us,cvd_stroke,total,2.3656379820777,666,nvss,Deaths,age-adjusted rate
2013,A,All,75,84,All Origins,666,us,cvd_stroke,total,5.57029021320756,666,nvss,Deaths,age-adjusted rate
2013,A,All,85,150,All Origins,666,us,cvd_stroke,total,5.7386173621335,666,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.0335798375282735,higher,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.123270480582959,higher,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,cvd_stroke,total,1.10511609623374,higher,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,cvd_stroke,total,10.8001267541743,higher,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.143534122108377,lower,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.610118412471757,lower,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,cvd_stroke,total,3.63880690951169,lower,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,cvd_stroke,total,17.3955797000078,lower,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.0745528169244395,middle,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.281612103722895,middle,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,cvd_stroke,total,1.70246315954952,middle,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,cvd_stroke,total,10.1334840286395,middle,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,lri,total,0.0389165375299382,666,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,lri,total,0.106441891819821,666,nvss,Deaths,age-adjusted rate
2013,A,All,45,54,All Origins,666,us,lri,total,0.1566918370621,666,nvss,Deaths,age-adjusted rate
2013,A,All,55,64,All Origins,666,us,lri,total,0.186851157905281,666,nvss,Deaths,age-adjusted rate
2013,A,All,65,74,All Origins,666,us,lri,total,0.275013272938616,666,nvss,Deaths,age-adjusted rate
2013,A,All,75,84,All Origins,666,us,lri,total,0.536682452278501,666,nvss,Deaths,age-adjusted rate
2013,A,All,85,150,All Origins,666,us,lri,total,0.776408756566343,666,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,lri,total,0.0162811333470417,higher,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,lri,total,0.0357484393690582,higher,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,lri,total,0.163755560407201,higher,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,lri,total,1.30652153914733,higher,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,lri,total,0.0717670610541883,lower,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,lri,total,0.190993589991159,lower,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,lri,total,0.545159435170479,lower,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,lri,total,2.02951181340764,lower,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,lri,total,0.0255317866179587,middle,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,lri,total,0.0671131649059236,middle,nvss,Deaths,age-adjusted rate
2013,A,All,45,64,All Origins,666,us,lri,total,0.268998116023311,middle,nvss,Deaths,age-adjusted rate
2013,A,All,65,150,All Origins,666,us,lri,total,1.21093612200668,middle,nvss,Deaths,age-adjusted rate
2013,A,All,25,34,All Origins,666,us,ncd_lri,total,4.72978308565078,666,nvss,Deaths,age-adjusted rate
2013,A,All,35,44,All Origins,666,us,ncd_lri,total,15.98074380356,666,nvss,Deaths,age-adjusted rate
