Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,nation,label_cause,attr,value,Education,source,measure1,measure2
2014,A,All,25,34,All Origins,666,us,all-cause,overall,14.7982116118629,666,nvss,Deaths,age-adjusted rate
2014,A,All,35,44,All Origins,666,us,all-cause,overall,28.6766824898687,666,nvss,Deaths,age-adjusted rate
2014,A,All,45,54,All Origins,666,us,all-cause,overall,54.8404960667283,666,nvss,Deaths,age-adjusted rate
2014,A,All,55,64,All Origins,666,us,all-cause,overall,76.2284450609435,666,nvss,Deaths,age-adjusted rate
2014,A,All,65,74,All Origins,666,us,all-cause,overall,118.276645459557,666,nvss,Deaths,age-adjusted rate
2014,A,All,75,84,All Origins,666,us,all-cause,overall,205.026898195541,666,nvss,Deaths,age-adjusted rate
2014,A,All,85,150,All Origins,666,us,all-cause,overall,208.291120844974,666,nvss,Deaths,age-adjusted rate
2014,A,All,25,34,All Origins,666,us,all-cause,overall,5.16871916282231,higher,nvss,Deaths,age-adjusted rate
2014,A,All,35,44,All Origins,666,us,all-cause,overall,11.7622179319162,higher,nvss,Deaths,age-adjusted rate
2014,A,All,45,64,All Origins,666,us,all-cause,overall,69.1884644214114,higher,nvss,Deaths,age-adjusted rate
2014,A,All,65,150,All Origins,666,us,all-cause,overall,400.438443492606,higher,nvss,Deaths,age-adjusted rate
2014,A,All,25,34,All Origins,666,us,all-cause,overall,26.736407385243,lower,nvss,Deaths,age-adjusted rate
2014,A,All,35,44,All Origins,666,us,all-cause,overall,46.9044359155771,lower,nvss,Deaths,age-adjusted rate
2014,A,All,45,64,All Origins,666,us,all-cause,overall,211.974840528534,lower,nvss,Deaths,age-adjusted rate
2014,A,All,65,150,All Origins,666,us,all-cause,overall,687.606426093751,lower,nvss,Deaths,age-adjusted rate
2014,A,All,25,34,All Origins,666,us,all-cause,overall,11.8505607535728,middle,nvss,Deaths,age-adjusted rate
2014,A,All,35,44,All Origins,666,us,all-cause,overall,22.386848401964,middle,nvss,Deaths,age-adjusted rate
2014,A,All,45,64,All Origins,666,us,all-cause,overall,102.631387018161,middle,nvss,Deaths,age-adjusted rate
2014,A,All,65,150,All Origins,666,us,all-cause,overall,397.839980629601,middle,nvss,Deaths,age-adjusted rate
2014,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.304780081893671,666,nvss,Deaths,age-adjusted rate
2014,A,All,35,44,All Origins,666,us,cvd_ihd,total,1.98575723543584,666,nvss,Deaths,age-adjusted rate
2014,A,All,45,54,All Origins,666,us,cvd_ihd,total,6.44489623473638,666,nvss,Deaths,age-adjusted rate
2014,A,All,55,64,All Origins,666,us,cvd_ihd,total,10.5756427729292,666,nvss,Deaths,age-adjusted rate
2014,A,All,65,74,All Origins,666,us,cvd_ihd,total,16.6790834789744,666,nvss,Deaths,age-adjusted rate
2014,A,All,75,84,All Origins,666,us,cvd_ihd,total,29.4131802541135,666,nvss,Deaths,age-adjusted rate
2014,A,All,85,150,All Origins,666,us,cvd_ihd,total,33.6976019654433,666,nvss,Deaths,age-adjusted rate
2014,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.089882179212083,higher,nvss,Deaths,age-adjusted rate
2014,A,All,35,44,All Origins,666,us,cvd_ihd,total,0.645621017350374,higher,nvss,Deaths,age-adjusted rate
2014,A,All,45,64,All Origins,666,us,cvd_ihd,total,8.22591796868175,higher,nvss,Deaths,age-adjusted rate
2014,A,All,65,150,All Origins,666,us,cvd_ihd,total,57.7334849967934,higher,nvss,Deaths,age-adjusted rate
2014,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.564600827412807,lower,nvss,Deaths,age-adjusted rate
2014,A,All,35,44,All Origins,666,us,cvd_ihd,total,3.36526811788473,lower,nvss,Deaths,age-adjusted rate
2014,A,All,45,64,All Origins,666,us,cvd_ihd,total,28.5271945395589,lower,nvss,Deaths,age-adjusted rate
2014,A,All,65,150,All Origins,666,us,cvd_ihd,total,105.419307572298,lower,nvss,Deaths,age-adjusted rate
2014,A,All,25,34,All Origins,666,us,cvd_ihd,total,0.24640476827848,middle,nvss,Deaths,age-adjusted rate
