Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,nation,label_cause,attr,value,Education,source,measure1,measure2
2007,A,American Indian or Alaska Native,55,64,All Origins,666,us,all-cause,overall,70.84130090485,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,65,74,All Origins,666,us,all-cause,overall,121.008335120324,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,75,84,All Origins,666,us,all-cause,overall,184.141643738724,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,85,150,All Origins,666,us,all-cause,overall,152.885522892556,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,25,34,All Origins,666,us,cvd_ihd,total,0.450611244368089,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,35,44,All Origins,666,us,cvd_ihd,total,2.25899175483902,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,45,54,All Origins,666,us,cvd_ihd,total,5.64865221173491,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,55,64,All Origins,666,us,cvd_ihd,total,9.89386945126809,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,65,74,All Origins,666,us,cvd_ihd,total,18.818225343515,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,75,84,All Origins,666,us,cvd_ihd,total,32.2320145633716,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,85,150,All Origins,666,us,cvd_ihd,total,26.7463386550183,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,25,34,All Origins,666,us,cvd_stroke,total,0.047432762565062,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,35,44,All Origins,666,us,cvd_stroke,total,0.421678460903284,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,45,54,All Origins,666,us,cvd_stroke,total,0.727054245074791,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,55,64,All Origins,666,us,cvd_stroke,total,1.25541545907329,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,65,74,All Origins,666,us,cvd_stroke,total,2.38205384095127,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,75,84,All Origins,666,us,cvd_stroke,total,4.40841454790509,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,85,150,All Origins,666,us,cvd_stroke,total,5.34926773100365,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,25,34,All Origins,666,us,lri,total,0.047432762565062,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,35,44,All Origins,666,us,lri,total,0.120479560258081,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,45,54,All Origins,666,us,lri,total,0.0559272496211378,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,55,64,All Origins,666,us,lri,total,0.209235909845549,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,65,74,All Origins,666,us,lri,total,0.285846460914152,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,75,84,All Origins,666,us,lri,total,0.722690909492637,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,85,150,All Origins,666,us,lri,total,0.431392558951907,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,25,34,All Origins,666,us,ncd_lri,total,4.95672368804898,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,35,44,All Origins,666,us,ncd_lri,total,19.6381683220672,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,45,54,All Origins,666,us,ncd_lri,total,40.0718743535452,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,55,64,All Origins,666,us,ncd_lri,total,60.857758920791,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,65,74,All Origins,666,us,ncd_lri,total,110.860785757872,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,75,84,All Origins,666,us,ncd_lri,total,170.844131004059,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,85,150,All Origins,666,us,ncd_lri,total,143.481165107404,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,35,44,All Origins,666,us,neo_lung,total,0.331318790709723,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,45,54,All Origins,666,us,neo_lung,total,1.51003573977072,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,55,64,All Origins,666,us,neo_lung,total,5.49991534451157,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,65,74,All Origins,666,us,neo_lung,total,11.7197048974802,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,75,84,All Origins,666,us,neo_lung,total,11.3462472790344,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,85,150,All Origins,666,us,neo_lung,total,3.7099760069864,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,35,44,All Origins,666,us,resp_copd,total,0.210839230451642,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,45,54,All Origins,666,us,resp_copd,total,1.14650861723332,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,55,64,All Origins,666,us,resp_copd,total,2.74995767225578,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,65,74,All Origins,666,us,resp_copd,total,7.90841875195821,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,75,84,All Origins,666,us,resp_copd,total,13.152974552766,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,85,150,All Origins,666,us,resp_copd,total,7.24739499039205,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,35,44,All Origins,666,us,t2_dm,total,0.271079010580683,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,45,54,All Origins,666,us,t2_dm,total,0.335563497726827,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,55,64,All Origins,666,us,t2_dm,total,1.40486968039154,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,65,74,All Origins,666,us,t2_dm,total,3.14431107005567,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,75,84,All Origins,666,us,t2_dm,total,3.75799272936171,666,nvss,Deaths,age-adjusted rate
2007,A,American Indian or Alaska Native,85,150,All Origins,666,us,t2_dm,total,3.45114047161526,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,25,34,All Origins,666,us,all-cause,overall,5.04102979631317,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,35,44,All Origins,666,us,all-cause,overall,11.9823628946007,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,45,54,All Origins,666,us,all-cause,overall,24.1268599648361,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,55,64,All Origins,666,us,all-cause,overall,36.0172506900211,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,65,74,All Origins,666,us,all-cause,overall,68.5470420612107,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,75,84,All Origins,666,us,all-cause,overall,135.720137111677,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,85,150,All Origins,666,us,all-cause,overall,144.515482589096,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,25,34,All Origins,666,us,cvd_ihd,total,0.162296569052034,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,35,44,All Origins,666,us,cvd_ihd,total,1.22386701222927,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,45,54,All Origins,666,us,cvd_ihd,total,3.02151879956515,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,55,64,All Origins,666,us,cvd_ihd,total,5.49675636488825,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,65,74,All Origins,666,us,cvd_ihd,total,11.7750042442746,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,75,84,All Origins,666,us,cvd_ihd,total,24.5040901990591,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,85,150,All Origins,666,us,cvd_ihd,total,30.6324741737015,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,25,34,All Origins,666,us,cvd_stroke,total,0.0639350120508011,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,35,44,All Origins,666,us,cvd_stroke,total,0.339607076691893,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,45,54,All Origins,666,us,cvd_stroke,total,1.06109011376592,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,55,64,All Origins,666,us,cvd_stroke,total,1.44167159123743,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,65,74,All Origins,666,us,cvd_stroke,total,2.94587958678163,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,75,84,All Origins,666,us,cvd_stroke,total,6.05593075857754,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,85,150,All Origins,666,us,cvd_stroke,total,6.59179823991045,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,25,34,All Origins,666,us,lri,total,0.0147542335501849,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,35,44,All Origins,666,us,lri,total,0.0192230420768996,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,45,54,All Origins,666,us,lri,total,0.0258802466772176,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,55,64,All Origins,666,us,lri,total,0.0429434091006894,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,65,74,All Origins,666,us,lri,total,0.144739748483491,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,75,84,All Origins,666,us,lri,total,0.302796537928877,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,85,150,All Origins,666,us,lri,total,0.361902648465672,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,25,34,All Origins,666,us,ncd_lri,total,2.10001924197631,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,35,44,All Origins,666,us,ncd_lri,total,7.85581652875963,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,45,54,All Origins,666,us,ncd_lri,total,19.8695593864338,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,55,64,All Origins,666,us,ncd_lri,total,32.3302522800905,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,65,74,All Origins,666,us,ncd_lri,total,63.3960098357689,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,75,84,All Origins,666,us,ncd_lri,total,127.051184377639,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,85,150,All Origins,666,us,ncd_lri,total,136.191721674385,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,25,34,All Origins,666,us,neo_lung,total,0.0295084671003698,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,35,44,All Origins,666,us,neo_lung,total,0.429314606384091,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,45,54,All Origins,666,us,neo_lung,total,1.81161726740523,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,55,64,All Origins,666,us,neo_lung,total,3.25142954619506,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,65,74,All Origins,666,us,neo_lung,total,6.62397201883268,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,75,84,All Origins,666,us,neo_lung,total,9.61098640759435,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,85,150,All Origins,666,us,neo_lung,total,4.35575687617612,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,35,44,All Origins,666,us,resp_copd,total,0.0128153613845997,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,45,54,All Origins,666,us,resp_copd,total,0.135871295055392,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,55,64,All Origins,666,us,resp_copd,total,0.423299318278224,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,65,74,All Origins,666,us,resp_copd,total,1.55808082191052,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,75,84,All Origins,666,us,resp_copd,total,5.32697613023024,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,85,150,All Origins,666,us,resp_copd,total,5.22173821357612,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,35,44,All Origins,666,us,t2_dm,total,0.0128153613845997,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,45,54,All Origins,666,us,t2_dm,total,0.148811418394001,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,55,64,All Origins,666,us,t2_dm,total,0.312873409162166,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,65,74,All Origins,666,us,t2_dm,total,0.774783359529273,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,75,84,All Origins,666,us,t2_dm,total,1.50276800305443,666,nvss,Deaths,age-adjusted rate
2007,A,Asian or Pacific Islander,85,150,All Origins,666,us,t2_dm,total,1.21495889127761,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,25,34,All Origins,666,us,all-cause,overall,23.4486321211565,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,35,44,All Origins,666,us,all-cause,overall,48.2671334296781,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,45,54,All Origins,666,us,all-cause,overall,91.3202702214533,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,55,64,All Origins,666,us,all-cause,overall,119.147510001184,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,65,74,All Origins,666,us,all-cause,overall,178.431238799078,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,75,84,All Origins,666,us,all-cause,overall,257.2294916522,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,85,150,All Origins,666,us,all-cause,overall,217.640301821377,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,25,34,All Origins,666,us,cvd_ihd,total,0.617387835921003,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,35,44,All Origins,666,us,cvd_ihd,total,3.25746499085269,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,45,54,All Origins,666,us,cvd_ihd,total,11.0752693457105,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,55,64,All Origins,666,us,cvd_ihd,total,18.751492211087,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,65,74,All Origins,666,us,cvd_ihd,total,30.2527475326304,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,75,84,All Origins,666,us,cvd_ihd,total,46.4751875495966,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,85,150,All Origins,666,us,cvd_ihd,total,43.7270003110956,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,25,34,All Origins,666,us,cvd_stroke,total,0.179163528855507,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,35,44,All Origins,666,us,cvd_stroke,total,1.05655168833744,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,45,54,All Origins,666,us,cvd_stroke,total,2.90113687863296,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,55,64,All Origins,666,us,cvd_stroke,total,3.22828801028419,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,65,74,All Origins,666,us,cvd_stroke,total,4.7006675437432,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,75,84,All Origins,666,us,cvd_stroke,total,7.68778875586111,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,85,150,All Origins,666,us,cvd_stroke,total,6.71532842711094,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,25,34,All Origins,666,us,lri,total,0.0193690301465413,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,35,44,All Origins,666,us,lri,total,0.0566515650583077,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,45,54,All Origins,666,us,lri,total,0.121189861085264,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,55,64,All Origins,666,us,lri,total,0.184473600587668,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,65,74,All Origins,666,us,lri,total,0.221860415043927,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,75,84,All Origins,666,us,lri,total,0.344099326749591,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,85,150,All Origins,666,us,lri,total,0.375775455104957,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,25,34,All Origins,666,us,ncd_lri,total,8.46910843157517,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,35,44,All Origins,666,us,ncd_lri,total,28.3824340942121,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,45,54,All Origins,666,us,ncd_lri,total,70.5226061017393,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,55,64,All Origins,666,us,ncd_lri,total,105.803088596511,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,65,74,All Origins,666,us,ncd_lri,total,165.982789573723,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,75,84,All Origins,666,us,ncd_lri,total,241.335587306514,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,85,150,All Origins,666,us,ncd_lri,total,203.37409719051,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,25,34,All Origins,666,us,neo_lung,total,0.0484225753663532,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,35,44,All Origins,666,us,neo_lung,total,0.829945428104207,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,45,54,All Origins,666,us,neo_lung,total,5.59204644722005,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,55,64,All Origins,666,us,neo_lung,total,10.345478951876,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,65,74,All Origins,666,us,neo_lung,total,17.3293783563217,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,75,84,All Origins,666,us,neo_lung,total,16.0855546036233,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,85,150,All Origins,666,us,neo_lung,total,5.04423287382066,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,25,34,All Origins,666,us,resp_copd,total,0.0411591890614002,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,35,44,All Origins,666,us,resp_copd,total,0.195447899451161,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,45,54,All Origins,666,us,resp_copd,total,1.15006704907445,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,55,64,All Origins,666,us,resp_copd,total,2.56518020276636,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,65,74,All Origins,666,us,resp_copd,total,6.21902475920007,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,75,84,All Origins,666,us,resp_copd,total,9.88305534676989,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,85,150,All Origins,666,us,resp_copd,total,5.72062869300958,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,25,34,All Origins,666,us,t2_dm,total,0.0242112876831766,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,35,44,All Origins,666,us,t2_dm,total,0.104805395357869,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,45,54,All Origins,666,us,t2_dm,total,0.524331643879102,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,55,64,All Origins,666,us,t2_dm,total,1.04202655467088,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,65,74,All Origins,666,us,t2_dm,total,1.80608244121697,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,75,84,All Origins,666,us,t2_dm,total,2.65261379734811,666,nvss,Deaths,age-adjusted rate
2007,A,Black or African American,85,150,All Origins,666,us,t2_dm,total,1.65783289016893,666,nvss,Deaths,age-adjusted rate
2007,A,White,25,34,Hispanic or Latino,666,us,all-cause,overall,12.2214057054814,666,nvss,Deaths,age-adjusted rate
2007,A,White,35,44,Hispanic or Latino,666,us,all-cause,overall,22.7179367721329,666,nvss,Deaths,age-adjusted rate
2007,A,White,45,54,Hispanic or Latino,666,us,all-cause,overall,43.8333930812096,666,nvss,Deaths,age-adjusted rate
2007,A,White,55,64,Hispanic or Latino,666,us,all-cause,overall,59.8043470571642,666,nvss,Deaths,age-adjusted rate
